"main_category_ind","recipe_id","name"
"True","17","Předkrmy"
"True","17","Studené předkrmy"
"False","17","Vegetariánské recepty"
"False","17","Slané chutě"
"False","17","Snadné recepty"
"False","17","Rychlé recepty"
"False","17","Recepty do 30 minut"
"False","17","Recepty do 100 korun"
"False","17","Běžný den"
"False","17","Sváteční / Nedělní recepty"
"False","17","Večírky a oslavy"
"False","17","Podzimní recepty"
"False","17","Zelenina"
"False","17","Česká kuchyně"
"False","17","Pečení"
"True","17","Vepřové maso"
"True","17","Saláty"
"True","17","Pro začátečníky"
"True","17","Zeleninové saláty"
"False","17","Večeře"
"False","17","Svačina"
"False","17","Běžný den"
"False","17","Podzimní recepty"
"False","17","Zimní recepty"
"False","17","Jablka"
"False","17","Zelenina"
"False","17","Recepty pro začátečníky"
"False","17","Snadné recepty"
"False","17","Recepty do 10 minut"
"False","17","Levné recepty"
"False","17","Recepty do 50 korun"
"True","17","Houby"
"False","17","Oběd"
"False","17","Večeře"
"False","17","Snadné recepty"
"False","17","Rychlé recepty"
"False","17","Recepty pro začátečníky"
"False","17","Levné recepty"
"False","17","Recepty do 100 korun"
"False","17","Recepty do 30 minut"
"False","17","Běžný den"
"False","17","Letní recepty"
"False","17","Podzimní recepty"
"False","17","Dušení"
"False","17","Houby"
"False","17","Zelí"
"False","17","Rajčata"
"True","17","Drůbeží maso"
"True","17","Minutky"
"True","17","Kuřecí maso"
"False","17","Oběd"
"False","17","Večeře"
"False","17","Bezlepkové recepty"
"False","17","Slané chutě"
"False","17","Snadné recepty"
"False","17","Rychlé recepty"
"False","17","Recepty do 20 minut"
"False","17","Běžný den"
"False","17","Česká kuchyně"
"False","17","Restování"
"True","17","Ostatní"
"False","17","Svačina"
"False","17","Večeře"
"False","17","Vegetariánské recepty"
"False","17","Slané chutě"
"False","17","Snadné recepty"
"False","17","Rychlé recepty"
"False","17","Levné recepty"
"False","17","Recepty do 100 korun"
"False","17","Běžný den"
"False","17","Zelenina"
"False","17","Bylinky"
"False","17","Podzimní recepty"
"False","17","Česká kuchyně"
"False","17","Pečení"
"False","17","Rajčata"
"True","17","Bezmasá jídla"
"True","17","Houby"
"False","17","Zelenina"
"False","17","Cuketa"
"False","17","Asijská kuchyně"
"False","17","Snadné recepty"
"False","17","Pikantní chutě"
"False","17","Bezlepkové recepty"
"False","17","Večeře"
"False","17","Vegetariánské recepty"
"False","17","Běžný den"
"False","17","Vaření"
"False","17","Restování"
"True","17","Předkrmy"
"True","17","Studená kuchyně"
"True","17","Studené předkrmy"
"True","17","Sulce, huspeniny, aspiky"
"False","17","Náročné recepty"
"False","17","Běžný den"
"False","17","Sváteční / Nedělní recepty"
"False","17","Večírky a oslavy"
"False","17","Vaření"
"False","17","Zelenina"
"True","17","Bezmasá jídla"
"False","17","Svačina"
"False","17","Večeře"
"False","17","Smažení"
"False","17","Běžný den"
"False","17","Snadné recepty"
"True","17","Bezmasá jídla"
"False","17","Běžný den"
"False","17","Smažení"
"False","17","Svačina"
"False","17","Večeře"
"False","17","Snadné recepty"
"True","17","Drůbeží maso"
"True","17","Kuřecí maso"
"False","17","Oběd"
"False","17","Večeře"
"False","17","Bezlepkové recepty"
"False","17","Slané chutě"
"False","17","Snadné recepty"
"False","17","Běžný den"
"False","17","Rajčata"
"False","17","Cuketa"
"False","17","Zelenina"
"False","17","Česká kuchyně"
"False","17","Pečení"
"False","17","Remoska"
"True","17","Ryby"
"True","17","Treska"
"False","17","Citrusy"
"False","17","Cuketa"
"False","17","Rajčata"
"False","17","Večeře"
"False","17","Běžný den"
"False","17","Sváteční / Nedělní recepty"
"False","17","Náročné recepty"
"False","17","Restování"
"True","17","Slané pečivo"
"True","17","Chléb"
"False","17","Svačina"
"False","17","Snídaně"
"False","17","Večeře"
"False","17","Snadné recepty"
"False","17","Běžný den"
"False","17","Sváteční / Nedělní recepty"
"False","17","Večírky a oslavy"
"False","17","Pečení"
"False","17","Recepty do 100 korun"
"True","17","Bezmasá jídla"
"False","17","Oběd"
"False","17","Večeře"
"False","17","Slané chutě"
"False","17","Běžný den"
"False","17","Bylinky"
"False","17","Smažení"
"True","17","Drůbeží maso"
"True","17","Kuřecí maso"
"False","17","Oběd"
"False","17","Večeře"
"False","17","Pikantní chutě"
"False","17","Snadné recepty"
"False","17","Rychlé recepty"
"False","17","Cuketa"
"False","17","Zelenina"
"False","17","Bylinky"
"False","17","Recepty do 30 minut"
"False","17","Vaření"
"False","17","Restování"
"False","17","Evropská kuchyně"
"False","17","Běžný den"
"True","17","Pomazánky"
"True","17","Pro začátečníky"
"False","17","Recepty do 15 minut"
"False","17","Svačina"
"False","17","Snídaně"
