"recipe_id","name","value","unit"
"15","Sacharidy","73,20","73,20 g"
"15"," – cukry","25,10","25,10 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","4 485","4 485 kJ / 1 072 kcal"
"15","Bílkoviny","73,29","73,29 g"
"15"," – z toho živočišné bílkoviny","72,80","72,80 g"
"15"," – z toho rostlinné bílkoviny","0,49","0,49 g"
"15","Tuky","74,48","74,48 g"
"15"," – nasycené","9,95","9,95 g"
"15"," – nenasycené","58,85","58,85 g"
"15"," –– mononenasycené","41,62","41,62 g"
"15"," –– polynenasycené","17,23","17,23 g"
"15"," ––– omega 3","4,08","4,08 g"
"15","Vláknina","2,11","2,11 g"
"15","Cholesterol","200","
200 mg
	"
"15","Sodík","144","
144 mg
	"
"15","Sůl","0,36","0,36 g"
"15","Sacharidy","26,65","26,65 g"
"15"," – cukry","25,50","25,50 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","9 344","9 344 kJ / 2 233 kcal"
"15","Bílkoviny","134,40","134,40 g"
"15"," – z toho živočišné bílkoviny","111,18","111,18 g"
"15"," – z toho rostlinné bílkoviny","23,22","23,22 g"
"15","Tuky","98,98","98,98 g"
"15"," – nasycené","35,97","35,97 g"
"15"," – nenasycené","54,30","54,30 g"
"15"," –– mononenasycené","42,86","42,86 g"
"15"," –– polynenasycené","11,45","11,45 g"
"15"," ––– omega 3","0,53","0,53 g"
"15","Vláknina","33,34","33,34 g"
"15","Cholesterol","559","
559 mg
	"
"15","Sodík","1,42","
1,42 g
	"
"15","Sůl","3,21","3,21 g"
"15","Sacharidy","188,10","188,10 g"
"15"," – cukry","25,32","25,32 g"
"15"," ––– laktóza","6,50","6,50 g"
"15","Energie","15 076","15 076 kJ / 3 603 kcal"
"15","Bílkoviny","260,24","260,24 g"
"15"," – z toho živočišné bílkoviny","253,55","253,55 g"
"15"," – z toho rostlinné bílkoviny","6,69","6,69 g"
"15","Tuky","268,25","268,25 g"
"15"," – nasycené","119,43","119,43 g"
"15"," – nenasycené","133,29","133,29 g"
"15"," –– mononenasycené","112,79","112,79 g"
"15"," –– polynenasycené","20,50","20,50 g"
"15"," ––– omega 3","0,79","0,79 g"
"15","Vláknina","23,85","23,85 g"
"15","Cholesterol","955","
955 mg
	"
"15","Sodík","4,86","
4,86 g
	"
"15","Sůl","11,70","11,70 g"
"15","Sacharidy","28,65","28,65 g"
"15"," – cukry","15,85","15,85 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","946","946 kJ / 226 kcal"
"15","Bílkoviny","20,87","20,87 g"
"15"," – z toho živočišné bílkoviny","20,00","20,00 g"
"15"," – z toho rostlinné bílkoviny","0,87","0,87 g"
"15","Tuky","13,84","13,84 g"
"15"," – nasycené","1,59","1,59 g"
"15"," – nenasycené","9,42","9,42 g"
"15"," –– mononenasycené","7,21","7,21 g"
"15"," –– polynenasycené","2,21","2,21 g"
"15"," ––– omega 3","0,61","0,61 g"
"15","Vláknina","1,80","1,80 g"
"15","Cholesterol","55","
55 mg
	"
"15","Sodík","1,17","
1,17 g
	"
"15","Sůl","2,66","2,66 g"
"15","Sacharidy","3,99","3,99 g"
"15"," – cukry","1,94","1,94 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","2 036","2 036 kJ / 487 kcal"
"15","Bílkoviny","5,56","5,56 g"
"15"," – z toho živočišné bílkoviny","0,00","0,00 g"
"15"," – z toho rostlinné bílkoviny","5,56","5,56 g"
"15","Tuky","37,00","37,00 g"
"15"," – nasycené","16,42","16,42 g"
"15"," – nenasycené","19,45","19,45 g"
"15"," –– mononenasycené","16,69","16,69 g"
"15"," –– polynenasycené","2,76","2,76 g"
"15"," ––– omega 3","0,05","0,05 g"
"15","Vláknina","11,74","11,74 g"
"15","Cholesterol","0","
0 mg
	"
"15","Sodík","41","
41 mg
	"
"15","Sůl","0,08","0,08 g"
"15","Sacharidy","29,94","29,94 g"
"15"," – cukry","14,96","14,96 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","5 250","5 250 kJ / 1 255 kcal"
"15","Bílkoviny","41,78","41,78 g"
"15"," – z toho živočišné bílkoviny","0,00","0,00 g"
"15"," – z toho rostlinné bílkoviny","41,78","41,78 g"
"15","Tuky","4,37","4,37 g"
"15"," – nasycené","1,44","1,44 g"
"15"," – nenasycené","1,32","1,32 g"
"15"," –– mononenasycené","0,54","0,54 g"
"15"," –– polynenasycené","0,78","0,78 g"
"15"," ––– omega 3","0,30","0,30 g"
"15","Vláknina","20,70","20,70 g"
"15","Cholesterol","0","
0 mg
	"
"15","Sodík","61","
61 mg
	"
"15","Sůl","0,00","0,00 g"
"15","Sacharidy","252,90","252,90 g"
"15"," – cukry","16,20","16,20 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","2 398","2 398 kJ / 573 kcal"
"15","Bílkoviny","7,47","7,47 g"
"15"," – z toho živočišné bílkoviny","0,00","0,00 g"
"15"," – z toho rostlinné bílkoviny","7,47","7,47 g"
"15","Tuky","25,75","25,75 g"
"15"," – nasycené","1,99","1,99 g"
"15"," – nenasycené","22,72","22,72 g"
"15"," –– mononenasycené","15,76","15,76 g"
"15"," –– polynenasycené","6,96","6,96 g"
"15"," ––– omega 3","1,95","1,95 g"
"15","Vláknina","11,98","11,98 g"
"15","Cholesterol","0","
0 mg
	"
"15","Sodík","1,65","
1,65 g
	"
"15","Sůl","4,00","4,00 g"
"15","Sacharidy","56,25","56,25 g"
"15"," – cukry","31,41","31,41 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","4 620","4 620 kJ / 1 104 kcal"
"15","Bílkoviny","107,89","107,89 g"
"15"," – z toho živočišné bílkoviny","105,20","105,20 g"
"15"," – z toho rostlinné bílkoviny","2,69","2,69 g"
"15","Tuky","46,30","46,30 g"
"15"," – nasycené","27,92","27,92 g"
"15"," – nenasycené","16,97","16,97 g"
"15"," –– mononenasycené","14,75","14,75 g"
"15"," –– polynenasycené","2,22","2,22 g"
"15"," ––– omega 3","1,13","1,13 g"
"15","Vláknina","10,00","10,00 g"
"15","Cholesterol","353","
353 mg
	"
"15","Sodík","266","
266 mg
	"
"15","Sůl","0,63","0,63 g"
"15","Sacharidy","51,89","51,89 g"
"15"," – cukry","40,63","40,63 g"
"15"," ––– laktóza","0,40","0,40 g"
"15","Energie","4 522","4 522 kJ / 1 081 kcal"
"15","Bílkoviny","72,79","72,79 g"
"15"," – z toho živočišné bílkoviny","64,00","64,00 g"
"15"," – z toho rostlinné bílkoviny","8,79","8,79 g"
"15","Tuky","63,70","63,70 g"
"15"," – nasycené","21,21","21,21 g"
"15"," – nenasycené","38,68","38,68 g"
"15"," –– mononenasycené","28,99","28,99 g"
"15"," –– polynenasycené","9,68","9,68 g"
"15"," ––– omega 3","0,28","0,28 g"
"15","Vláknina","21,92","21,92 g"
"15","Cholesterol","192","
192 mg
	"
"15","Sodík","249","
249 mg
	"
"15","Sůl","0,40","0,40 g"
"15","Sacharidy","45,57","45,57 g"
"15"," – cukry","22,19","22,19 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","584","584 kJ / 140 kcal"
"15","Bílkoviny","4,25","4,25 g"
"15"," – z toho živočišné bílkoviny","0,00","0,00 g"
"15"," – z toho rostlinné bílkoviny","4,25","4,25 g"
"15","Tuky","0,68","0,68 g"
"15"," – nasycené","0,28","0,28 g"
"15"," – nenasycené","0,60","0,60 g"
"15"," –– mononenasycené","0,13","0,13 g"
"15"," –– polynenasycené","0,47","0,47 g"
"15"," ––– omega 3","0,01","0,01 g"
"15","Vláknina","11,21","11,21 g"
"15","Cholesterol","0","
0 mg
	"
"15","Sodík","26","
26 mg
	"
"15","Sůl","0,00","0,00 g"
"15","Sacharidy","25,97","25,97 g"
"15"," – cukry","15,48","15,48 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","3 050","3 050 kJ / 729 kcal"
"15","Bílkoviny","6,00","6,00 g"
"15"," – z toho živočišné bílkoviny","6,00","6,00 g"
"15"," – z toho rostlinné bílkoviny","0,00","0,00 g"
"15","Tuky","75,00","75,00 g"
"15"," – nasycené","50,00","50,00 g"
"15"," – nenasycené","22,25","22,25 g"
"15"," –– mononenasycené","20,00","20,00 g"
"15"," –– polynenasycené","2,25","2,25 g"
"15"," ––– omega 3","0,75","0,75 g"
"15","Vláknina","0,00","0,00 g"
"15","Cholesterol","250","
250 mg
	"
"15","Sodík","75","
75 mg
	"
"15","Sůl","0,25","0,25 g"
"15","Sacharidy","7,50","7,50 g"
"15"," – cukry","7,50","7,50 g"
"15"," ––– laktóza","7,50","7,50 g"
"15","Energie","5 034","5 034 kJ / 1 203 kcal"
"15","Bílkoviny","50,65","50,65 g"
"15"," – z toho živočišné bílkoviny","17,36","17,36 g"
"15"," – z toho rostlinné bílkoviny","33,29","33,29 g"
"15","Tuky","39,63","39,63 g"
"15"," – nasycené","21,41","21,41 g"
"15"," – nenasycené","12,25","12,25 g"
"15"," –– mononenasycené","8,37","8,37 g"
"15"," –– polynenasycené","3,88","3,88 g"
"15"," ––– omega 3","0,29","0,29 g"
"15","Vláknina","29,70","29,70 g"
"15","Cholesterol","518","
518 mg
	"
"15","Sodík","251","
251 mg
	"
"15","Sůl","0,52","0,52 g"
"15","Sacharidy","146,97","146,97 g"
"15"," – cukry","13,20","13,20 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","434","434 kJ / 104 kcal"
"15","Bílkoviny","3,08","3,08 g"
"15"," – z toho živočišné bílkoviny","0,00","0,00 g"
"15"," – z toho rostlinné bílkoviny","3,08","3,08 g"
"15","Tuky","0,67","0,67 g"
"15"," – nasycené","0,17","0,17 g"
"15"," – nenasycené","0,37","0,37 g"
"15"," –– mononenasycené","0,12","0,12 g"
"15"," –– polynenasycené","0,25","0,25 g"
"15"," ––– omega 3","0,01","0,01 g"
"15","Vláknina","13,20","13,20 g"
"15","Cholesterol","0","
0 mg
	"
"15","Sodík","26","
26 mg
	"
"15","Sůl","0,00","0,00 g"
"15","Sacharidy","16,23","16,23 g"
"15"," – cukry","13,75","13,75 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","3 810","3 810 kJ / 911 kcal"
"15","Bílkoviny","11,52","11,52 g"
"15"," – z toho živočišné bílkoviny","6,00","6,00 g"
"15"," – z toho rostlinné bílkoviny","5,52","5,52 g"
"15","Tuky","75,32","75,32 g"
"15"," – nasycené","50,08","50,08 g"
"15"," – nenasycené","22,33","22,33 g"
"15"," –– mononenasycené","20,00","20,00 g"
"15"," –– polynenasycené","2,33","2,33 g"
"15"," ––– omega 3","0,77","0,77 g"
"15","Vláknina","9,18","9,18 g"
"15","Cholesterol","250","
250 mg
	"
"15","Sodík","92","
92 mg
	"
"15","Sůl","0,25","0,25 g"
"15","Sacharidy","44,40","44,40 g"
"15"," – cukry","9,84","9,84 g"
"15"," ––– laktóza","7,50","7,50 g"
"15","Energie","7 221","7 221 kJ / 1 726 kcal"
"15","Bílkoviny","159,12","159,12 g"
"15"," – z toho živočišné bílkoviny","155,30","155,30 g"
"15"," – z toho rostlinné bílkoviny","3,82","3,82 g"
"15","Tuky","111,82","111,82 g"
"15"," – nasycené","52,98","52,98 g"
"15"," – nenasycené","56,58","56,58 g"
"15"," –– mononenasycené","47,08","47,08 g"
"15"," –– polynenasycené","9,51","9,51 g"
"15"," ––– omega 3","0,19","0,19 g"
"15","Vláknina","8,16","8,16 g"
"15","Cholesterol","444","
444 mg
	"
"15","Sodík","2,19","
2,19 g
	"
"15","Sůl","5,50","5,50 g"
"15","Sacharidy","18,60","18,60 g"
"15"," – cukry","4,48","4,48 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","2 502","2 502 kJ / 598 kcal"
"15","Bílkoviny","53,38","53,38 g"
"15"," – z toho živočišné bílkoviny","46,60","46,60 g"
"15"," – z toho rostlinné bílkoviny","6,78","6,78 g"
"15","Tuky","24,04","24,04 g"
"15"," – nasycené","3,76","3,76 g"
"15"," – nenasycené","19,74","19,74 g"
"15"," –– mononenasycené","16,51","16,51 g"
"15"," –– polynenasycené","3,22","3,22 g"
"15"," ––– omega 3","0,40","0,40 g"
"15","Vláknina","11,90","11,90 g"
"15","Cholesterol","100","
100 mg
	"
"15","Sodík","170","
170 mg
	"
"15","Sůl","0,28","0,28 g"
"15","Sacharidy","30,98","30,98 g"
"15"," – cukry","15,18","15,18 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","1 676","1 676 kJ / 401 kcal"
"15","Bílkoviny","21,10","21,10 g"
"15"," – z toho živočišné bílkoviny","14,80","14,80 g"
"15"," – z toho rostlinné bílkoviny","6,30","6,30 g"
"15","Tuky","9,91","9,91 g"
"15"," – nasycené","6,72","6,72 g"
"15"," – nenasycené","2,79","2,79 g"
"15"," –– mononenasycené","2,44","2,44 g"
"15"," –– polynenasycené","0,35","0,35 g"
"15"," ––– omega 3","0,07","0,07 g"
"15","Vláknina","8,14","8,14 g"
"15","Cholesterol","30","
30 mg
	"
"15","Sodík","237","
237 mg
	"
"15","Sůl","0,20","0,20 g"
"15","Sacharidy","53,20","53,20 g"
"15"," – cukry","19,49","19,49 g"
"15"," ––– laktóza","12,20","12,20 g"
"15","Energie","7 390","7 390 kJ / 1 766 kcal"
"15","Bílkoviny","112,15","112,15 g"
"15"," – z toho živočišné bílkoviny","97,32","97,32 g"
"15"," – z toho rostlinné bílkoviny","14,83","14,83 g"
"15","Tuky","91,84","91,84 g"
"15"," – nasycené","49,10","49,10 g"
"15"," – nenasycené","38,41","38,41 g"
"15"," –– mononenasycené","30,55","30,55 g"
"15"," –– polynenasycené","7,87","7,87 g"
"15"," ––– omega 3","1,22","1,22 g"
"15","Vláknina","32,66","32,66 g"
"15","Cholesterol","1,73","
1,73 g
	"
"15","Sodík","2,28","
2,28 g
	"
"15","Sůl","5,00","5,00 g"
"15","Sacharidy","114,91","114,91 g"
"15"," – cukry","34,81","34,81 g"
"15"," ––– laktóza","0,56","0,56 g"
"15","Energie","18 649","18 649 kJ / 4 457 kcal"
"15","Bílkoviny","121,02","121,02 g"
"15"," – z toho živočišné bílkoviny","21,98","21,98 g"
"15"," – z toho rostlinné bílkoviny","99,04","99,04 g"
"15","Tuky","176,07","176,07 g"
"15"," – nasycené","48,27","48,27 g"
"15"," – nenasycené","108,69","108,69 g"
"15"," –– mononenasycené","47,45","47,45 g"
"15"," –– polynenasycené","61,24","61,24 g"
"15"," ––– omega 3","1,09","1,09 g"
"15","Vláknina","47,05","47,05 g"
"15","Cholesterol","343","
343 mg
	"
"15","Sodík","308","
308 mg
	"
"15","Sůl","0,56","0,56 g"
"15","Sacharidy","561,34","561,34 g"
"15"," – cukry","155,25","155,25 g"
"15"," ––– laktóza","17,15","17,15 g"
"15","Energie","2 409","2 409 kJ / 576 kcal"
"15","Bílkoviny","17,28","17,28 g"
"15"," – z toho živočišné bílkoviny","0,00","0,00 g"
"15"," – z toho rostlinné bílkoviny","17,28","17,28 g"
"15","Tuky","3,00","3,00 g"
"15"," – nasycené","0,60","0,60 g"
"15"," – nenasycené","1,80","1,80 g"
"15"," –– mononenasycené","0,30","0,30 g"
"15"," –– polynenasycené","1,50","1,50 g"
"15"," ––– omega 3","0,15","0,15 g"
"15","Vláknina","4,50","4,50 g"
"15","Cholesterol","0","
0 mg
	"
"15","Sodík","3","
3 mg
	"
"15","Sůl","0,00","0,00 g"
"15","Sacharidy","117,64","117,64 g"
"15"," – cukry","15,36","15,36 g"
"15"," ––– laktóza","0,00","0,00 g"
"15","Energie","7 332","7 332 kJ / 1 752 kcal"
"15","Bílkoviny","73,75","73,75 g"
"15"," – z toho živočišné bílkoviny","42,00","42,00 g"
"15"," – z toho rostlinné bílkoviny","31,75","31,75 g"
"15","Tuky","9,75","9,75 g"
"15"," – nasycené","2,85","2,85 g"
"15"," – nenasycené","4,38","4,38 g"
"15"," –– mononenasycené","3,28","3,28 g"
"15"," –– polynenasycené","1,10","1,10 g"
"15"," ––– omega 3","0,06","0,06 g"
"15","Vláknina","15,12","15,12 g"
"15","Cholesterol","80","
80 mg
	"
"15","Sodík","291","
291 mg
	"
"15","Sůl","0,70","0,70 g"
"15","Sacharidy","336,03","336,03 g"
"15"," – cukry","25,59","25,59 g"
"15"," ––– laktóza","0,00","0,00 g"
