"recipe_id","name","value","unit"
"17","Cholesterol","385","
385 mg
	"
"17","Sodík","387","
387 mg
	"
"17","Sůl","1,18","1,18 g"
"17","Sacharidy","26,00","26,00 g"
"17"," – cukry","0,00","0,00 g"
"17"," ––– laktóza","0,00","0,00 g"
"17","Energie","1 418","1 418 kJ / 339 kcal"
"17","Bílkoviny","24,43","24,43 g"
"17"," – z toho živočišné bílkoviny","21,86","21,86 g"
"17"," – z toho rostlinné bílkoviny","2,57","2,57 g"
"17","Tuky","18,60","18,60 g"
"17"," – nasycené","5,55","5,55 g"
"17"," – nenasycené","8,38","8,38 g"
"17"," –– mononenasycené","6,68","6,68 g"
"17"," –– polynenasycené","1,70","1,70 g"
"17"," ––– omega 3","0,07","0,07 g"
"17","Vláknina","6,44","6,44 g"
"17","Cholesterol","530","
530 mg
	"
"17","Sodík","413","
413 mg
	"
"17","Sůl","0,92","0,92 g"
"17","Sacharidy","16,41","16,41 g"
"17"," – cukry","12,13","12,13 g"
"17"," ––– laktóza","1,30","1,30 g"
"17","Energie","1 555","1 555 kJ / 372 kcal"
"17","Bílkoviny","11,06","11,06 g"
"17"," – z toho živočišné bílkoviny","0,00","0,00 g"
"17"," – z toho rostlinné bílkoviny","11,06","11,06 g"
"17","Tuky","21,86","21,86 g"
"17"," – nasycené","3,53","3,53 g"
"17"," – nenasycené","18,21","18,21 g"
"17"," –– mononenasycené","15,67","15,67 g"
"17"," –– polynenasycené","2,54","2,54 g"
"17"," ––– omega 3","0,03","0,03 g"
"17","Vláknina","21,03","21,03 g"
"17","Cholesterol","0","
0 mg
	"
"17","Sodík","1,80","
1,80 g
	"
"17","Sůl","4,20","4,20 g"
"17","Sacharidy","23,86","23,86 g"
"17"," – cukry","7,68","7,68 g"
"17"," ––– laktóza","0,00","0,00 g"
"17","Energie","6 781","6 781 kJ / 1 621 kcal"
"17","Bílkoviny","57,54","57,54 g"
"17"," – z toho živočišné bílkoviny","52,00","52,00 g"
"17"," – z toho rostlinné bílkoviny","5,54","5,54 g"
"17","Tuky","142,55","142,55 g"
"17"," – nasycené","29,14","29,14 g"
"17"," – nenasycené","102,83","102,83 g"
"17"," –– mononenasycené","33,11","33,11 g"
"17"," –– polynenasycené","69,72","69,72 g"
"17"," ––– omega 3","1,71","1,71 g"
"17","Vláknina","7,27","7,27 g"
"17","Cholesterol","261","
261 mg
	"
"17","Sodík","5,01","
5,01 g
	"
"17","Sůl","11,95","11,95 g"
"17","Sacharidy","24,45","24,45 g"
"17"," – cukry","11,92","11,92 g"
"17"," ––– laktóza","3,20","3,20 g"
"17","Energie","13 997","13 997 kJ / 3 345 kcal"
"17","Bílkoviny","92,16","92,16 g"
"17"," – z toho živočišné bílkoviny","23,13","23,13 g"
"17"," – z toho rostlinné bílkoviny","69,03","69,03 g"
"17","Tuky","123,95","123,95 g"
"17"," – nasycené","25,04","25,04 g"
"17"," – nenasycené","87,11","87,11 g"
"17"," –– mononenasycené","40,62","40,62 g"
"17"," –– polynenasycené","46,50","46,50 g"
"17"," ––– omega 3","3,93","3,93 g"
"17","Vláknina","27,32","27,32 g"
"17","Cholesterol","420","
420 mg
	"
"17","Sodík","7,26","
7,26 g
	"
"17","Sůl","17,97","17,97 g"
"17","Sacharidy","455,10","455,10 g"
"17"," – cukry","59,16","59,16 g"
"17"," ––– laktóza","17,49","17,49 g"
"17","Energie","2 005","2 005 kJ / 479 kcal"
"17","Bílkoviny","8,40","8,40 g"
"17"," – z toho živočišné bílkoviny","0,00","0,00 g"
"17"," – z toho rostlinné bílkoviny","8,40","8,40 g"
"17","Tuky","6,34","6,34 g"
"17"," – nasycené","0,73","0,73 g"
"17"," – nenasycené","5,14","5,14 g"
"17"," –– mononenasycené","3,59","3,59 g"
"17"," –– polynenasycené","1,55","1,55 g"
"17"," ––– omega 3","0,46","0,46 g"
"17","Vláknina","2,28","2,28 g"
"17","Cholesterol","0","
0 mg
	"
"17","Sodík","1,61","
1,61 g
	"
"17","Sůl","4,04","4,04 g"
"17","Sacharidy","96,00","96,00 g"
"17"," – cukry","4,80","4,80 g"
"17"," ––– laktóza","0,00","0,00 g"
"17","Energie","7 323","7 323 kJ / 1 750 kcal"
"17","Bílkoviny","334,12","334,12 g"
"17"," – z toho živočišné bílkoviny","326,20","326,20 g"
"17"," – z toho rostlinné bílkoviny","7,92","7,92 g"
"17","Tuky","20,66","20,66 g"
"17"," – nasycené","4,94","4,94 g"
"17"," – nenasycené","13,76","13,76 g"
"17"," –– mononenasycené","6,98","6,98 g"
"17"," –– polynenasycené","6,79","6,79 g"
"17"," ––– omega 3","2,69","2,69 g"
"17","Vláknina","10,45","10,45 g"
"17","Cholesterol","770","
770 mg
	"
"17","Sodík","1,73","
1,73 g
	"
"17","Sůl","4,16","4,16 g"
"17","Sacharidy","52,27","52,27 g"
"17"," – cukry","10,60","10,60 g"
"17"," ––– laktóza","0,00","0,00 g"
"17","Energie","3 943","3 943 kJ / 942 kcal"
"17","Bílkoviny","37,42","37,42 g"
"17"," – z toho živočišné bílkoviny","35,60","35,60 g"
"17"," – z toho rostlinné bílkoviny","1,82","1,82 g"
"17","Tuky","77,64","77,64 g"
"17"," – nasycené","41,02","41,02 g"
"17"," – nenasycené","22,92","22,92 g"
"17"," –– mononenasycené","20,60","20,60 g"
"17"," –– polynenasycené","2,33","2,33 g"
"17"," ––– omega 3","0,61","0,61 g"
"17","Vláknina","5,36","5,36 g"
"17","Cholesterol","132","
132 mg
	"
"17","Sodík","1,35","
1,35 g
	"
"17","Sůl","3,35","3,35 g"
"17","Sacharidy","22,01","22,01 g"
"17"," – cukry","17,80","17,80 g"
"17"," ––– laktóza","10,60","10,60 g"
"17","Energie","10 893","10 893 kJ / 2 603 kcal"
"17","Bílkoviny","40,00","40,00 g"
"17"," – z toho živočišné bílkoviny","0,00","0,00 g"
"17"," – z toho rostlinné bílkoviny","40,00","40,00 g"
"17","Tuky","161,40","161,40 g"
"17"," – nasycené","23,09","23,09 g"
"17"," – nenasycené","136,11","136,11 g"
"17"," –– mononenasycené","114,78","114,78 g"
"17"," –– polynenasycené","21,33","21,33 g"
"17"," ––– omega 3","0,50","0,50 g"
"17","Vláknina","17,62","17,62 g"
"17","Cholesterol","0","
0 mg
	"
"17","Sodík","4,87","
4,87 g
	"
"17","Sůl","12,00","12,00 g"
"17","Sacharidy","238,89","238,89 g"
"17"," – cukry","15,42","15,42 g"
"17"," ––– laktóza","0,00","0,00 g"
"17","Energie","13 239","13 239 kJ / 3 164 kcal"
"17","Bílkoviny","124,47","124,47 g"
"17"," – z toho živočišné bílkoviny","51,75","51,75 g"
"17"," – z toho rostlinné bílkoviny","72,72","72,72 g"
"17","Tuky","79,06","79,06 g"
"17"," – nasycené","44,03","44,03 g"
"17"," – nenasycené","32,00","32,00 g"
"17"," –– mononenasycené","20,75","20,75 g"
"17"," –– polynenasycené","11,25","11,25 g"
"17"," ––– omega 3","1,10","1,10 g"
"17","Vláknina","20,71","20,71 g"
"17","Cholesterol","122","
122 mg
	"
"17","Sodík","5,40","
5,40 g
	"
"17","Sůl","9,35","9,35 g"
"17","Sacharidy","479,10","479,10 g"
"17"," – cukry","50,18","50,18 g"
"17"," ––– laktóza","16,15","16,15 g"
"17","Energie","1 322","1 322 kJ / 316 kcal"
"17","Bílkoviny","8,45","8,45 g"
"17"," – z toho živočišné bílkoviny","0,00","0,00 g"
"17"," – z toho rostlinné bílkoviny","8,45","8,45 g"
"17","Tuky","11,73","11,73 g"
"17"," – nasycené","1,93","1,93 g"
"17"," – nenasycené","9,58","9,58 g"
"17"," –– mononenasycené","8,02","8,02 g"
"17"," –– polynenasycené","1,57","1,57 g"
"17"," ––– omega 3","0,06","0,06 g"
"17","Vláknina","25,69","25,69 g"
"17","Cholesterol","0","
0 mg
	"
"17","Sodík","238","
238 mg
	"
"17","Sůl","0,50","0,50 g"
"17","Sacharidy","35,58","35,58 g"
"17"," – cukry","25,51","25,51 g"
"17"," ––– laktóza","0,00","0,00 g"
"17","Energie","6 124","6 124 kJ / 1 464 kcal"
"17","Bílkoviny","91,00","91,00 g"
"17"," – z toho živočišné bílkoviny","0,00","0,00 g"
"17"," – z toho rostlinné bílkoviny","91,00","91,00 g"
"17","Tuky","27,30","27,30 g"
"17"," – nasycené","3,64","3,64 g"
"17"," – nenasycené","21,84","21,84 g"
"17"," –– mononenasycené","8,19","8,19 g"
"17"," –– polynenasycené","13,65","13,65 g"
"17"," ––– omega 3","0,73","0,73 g"
"17","Vláknina","154,70","154,70 g"
"17","Cholesterol","0","
0 mg
	"
"17","Sodík","48","
48 mg
	"
"17","Sůl","0,09","0,09 g"
"17","Sacharidy","136,15","136,15 g"
"17"," – cukry","12,85","12,85 g"
"17"," ––– laktóza","0,00","0,00 g"
"17","Energie","0","0 kJ / 0 kcal"
"17","Bílkoviny","0,00","0,00 g"
"17"," – z toho živočišné bílkoviny","0,00","0,00 g"
"17"," – z toho rostlinné bílkoviny","0,00","0,00 g"
"17","Tuky","0,00","0,00 g"
"17"," – nasycené","0,00","0,00 g"
"17"," – nenasycené","0,00","0,00 g"
"17"," –– mononenasycené","0,00","0,00 g"
"17"," –– polynenasycené","0,00","0,00 g"
"17"," ––– omega 3","0,00","0,00 g"
"17","Vláknina","0,00","0,00 g"
"17","Cholesterol","0","
0 mg
	"
"17","Sodík","0","
0 mg
	"
"17","Sůl","0,00","0,00 g"
"17","Sacharidy","0,00","0,00 g"
"17"," – cukry","0,00","0,00 g"
"17"," ––– laktóza","0,00","0,00 g"
"17","Energie","9 590","9 590 kJ / 2 292 kcal"
"17","Bílkoviny","82,38","82,38 g"
"17"," – z toho živočišné bílkoviny","34,36","34,36 g"
"17"," – z toho rostlinné bílkoviny","48,02","48,02 g"
"17","Tuky","44,28","44,28 g"
"17"," – nasycené","12,79","12,79 g"
"17"," – nenasycené","23,87","23,87 g"
"17"," –– mononenasycené","13,89","13,89 g"
"17"," –– polynenasycené","9,98","9,98 g"
"17"," ––– omega 3","0,68","0,68 g"
"17","Vláknina","47,69","47,69 g"
"17","Cholesterol","548","
548 mg
	"
"17","Sodík","847","
847 mg
	"
"17","Sůl","2,00","2,00 g"
"17","Sacharidy","367,18","367,18 g"
"17"," – cukry","86,02","86,02 g"
"17"," ––– laktóza","24,50","24,50 g"
"17","Energie","5 697","5 697 kJ / 1 362 kcal"
"17","Bílkoviny","92,33","92,33 g"
"17"," – z toho živočišné bílkoviny","90,35","90,35 g"
"17"," – z toho rostlinné bílkoviny","1,98","1,98 g"
"17","Tuky","100,12","100,12 g"
"17"," – nasycené","67,60","67,60 g"
"17"," – nenasycené","30,47","30,47 g"
"17"," –– mononenasycené","27,55","27,55 g"
"17"," –– polynenasycené","2,92","2,92 g"
"17"," ––– omega 3","0,38","0,38 g"
"17","Vláknina","7,10","7,10 g"
"17","Cholesterol","338","
338 mg
	"
"17","Sodík","2,79","
2,79 g
	"
"17","Sůl","6,45","6,45 g"
"17","Sacharidy","20,45","20,45 g"
"17"," – cukry","16,35","16,35 g"
"17"," ––– laktóza","8,05","8,05 g"
"17","Energie","552","552 kJ / 132 kcal"
"17","Bílkoviny","11,20","11,20 g"
"17"," – z toho živočišné bílkoviny","0,00","0,00 g"
"17"," – z toho rostlinné bílkoviny","11,20","11,20 g"
"17","Tuky","0,80","0,80 g"
"17"," – nasycené","0,72","0,72 g"
"17"," – nenasycené","0,08","0,08 g"
"17"," –– mononenasycené","0,00","0,00 g"
"17"," –– polynenasycené","0,08","0,08 g"
"17"," ––– omega 3","0,00","0,00 g"
"17","Vláknina","16,00","16,00 g"
"17","Cholesterol","0","
0 mg
	"
"17","Sodík","32","
32 mg
	"
"17","Sůl","0,00","0,00 g"
"17","Sacharidy","12,00","12,00 g"
"17"," – cukry","3,20","3,20 g"
"17"," ––– laktóza","0,00","0,00 g"
"17","Energie","4 432","4 432 kJ / 1 059 kcal"
"17","Bílkoviny","91,41","91,41 g"
"17"," – z toho živočišné bílkoviny","90,36","90,36 g"
"17"," – z toho rostlinné bílkoviny","1,05","1,05 g"
"17","Tuky","73,42","73,42 g"
"17"," – nasycené","28,29","28,29 g"
"17"," – nenasycené","38,07","38,07 g"
"17"," –– mononenasycené","22,01","22,01 g"
"17"," –– polynenasycené","16,06","16,06 g"
"17"," ––– omega 3","0,53","0,53 g"
"17","Vláknina","0,40","0,40 g"
"17","Cholesterol","822","
822 mg
	"
"17","Sodík","3,16","
3,16 g
	"
"17","Sůl","7,47","7,47 g"
"17","Sacharidy","8,01","8,01 g"
"17"," – cukry","3,50","3,50 g"
"17"," ––– laktóza","3,50","3,50 g"
"17","Energie","8 384","8 384 kJ / 2 004 kcal"
"17","Bílkoviny","177,03","177,03 g"
"17"," – z toho živočišné bílkoviny","165,66","165,66 g"
"17"," – z toho rostlinné bílkoviny","11,37","11,37 g"
"17","Tuky","107,18","107,18 g"
"17"," – nasycené","44,87","44,87 g"
"17"," – nenasycené","45,45","45,45 g"
"17"," –– mononenasycené","37,99","37,99 g"
"17"," –– polynenasycené","7,46","7,46 g"
"17"," ––– omega 3","0,38","0,38 g"
"17","Vláknina","26,80","26,80 g"
"17","Cholesterol","1,88","
1,88 g
	"
"17","Sodík","5,65","
5,65 g
	"
"17","Sůl","13,51","13,51 g"
"17","Sacharidy","74,15","74,15 g"
"17"," – cukry","55,75","55,75 g"
"17"," ––– laktóza","22,75","22,75 g"
"17","Energie","1 425","1 425 kJ / 341 kcal"
"17","Bílkoviny","9,82","9,82 g"
"17"," – z toho živočišné bílkoviny","0,00","0,00 g"
"17"," – z toho rostlinné bílkoviny","9,82","9,82 g"
"17","Tuky","1,82","1,82 g"
"17"," – nasycené","0,40","0,40 g"
"17"," – nenasycené","1,20","1,20 g"
"17"," –– mononenasycené","0,19","0,19 g"
"17"," –– polynenasycené","1,02","1,02 g"
"17"," ––– omega 3","0,00","0,00 g"
"17","Vláknina","29,36","29,36 g"
"17","Cholesterol","0","
0 mg
	"
"17","Sodík","648","
648 mg
	"
"17","Sůl","1,60","1,60 g"
"17","Sacharidy","58,50","58,50 g"
"17"," – cukry","36,48","36,48 g"
"17"," ––– laktóza","0,00","0,00 g"
"17","Energie","1 290","1 290 kJ / 308 kcal"
"17","Bílkoviny","7,83","7,83 g"
"17"," – z toho živočišné bílkoviny","6,85","6,85 g"
"17"," – z toho rostlinné bílkoviny","0,98","0,98 g"
"17","Tuky","23,83","23,83 g"
"17"," – nasycené","15,26","15,26 g"
"17"," – nenasycené","7,32","7,32 g"
"17"," –– mononenasycené","6,19","6,19 g"
"17"," –– polynenasycené","1,13","1,13 g"
"17"," ––– omega 3","0,28","0,28 g"
"17","Vláknina","4,20","4,20 g"
"17","Cholesterol","72","
72 mg
	"
"17","Sodík","90","
90 mg
	"
"17","Sůl","0,20","0,20 g"
"17","Sacharidy","14,73","14,73 g"
"17"," – cukry","11,80","11,80 g"
"17"," ––– laktóza","7,60","7,60 g"
"17","Energie","4 643","4 643 kJ / 1 110 kcal"
"17","Bílkoviny","53,21","53,21 g"
"17"," – z toho živočišné bílkoviny","30,01","30,01 g"
"17"," – z toho rostlinné bílkoviny","23,20","23,20 g"
"17","Tuky","15,29","15,29 g"
"17"," – nasycené","5,13","5,13 g"
"17"," – nenasycené","6,49","6,49 g"
"17"," –– mononenasycené","4,11","4,11 g"
"17"," –– polynenasycené","2,38","2,38 g"
"17"," ––– omega 3","0,07","0,07 g"
"17","Vláknina","14,00","14,00 g"
"17","Cholesterol","299","
299 mg
	"
"17","Sodík","354","
354 mg
	"
"17","Sůl","0,96","0,96 g"
"17","Sacharidy","184,83","184,83 g"
"17"," – cukry","33,33","33,33 g"
"17"," ––– laktóza","18,67","18,67 g"
