"recipe_id","name","description","amount"
"18","Kuskus pšeničný","['1 hrnek', '1 hrnek ', ' kuskusu']","1 hrnek"
"18","Mléko kravské polotučné 1,5%","['2 hrnky', '2 hrnky ', ' mléka']","2 hrnky"
"18","Cukr bílý","['3 lžíce', '3 lžíce ', ' cukru']","3 lžíce"
"18","Rozinky","['0,5 hrnku', '0,5 hrnku ', ' rozinek']","0,5 hrnku"
"18","Rum","['rum']","
"
"18","Sůl mořská","['špetka', 'špetka ', ' soli']","špetka"
"18","Máslo kravské","['1 lžíce', '1 lžíce ', ' másla']","1 lžíce"
"18","Vlašské ořechy","['vlašské ořechy']","
"
"18","Jablko čerstvé","['2', '2 ', ' jablka']","2"
"18","Pomeranč čerstvý","['1', '1 ', ' pomeranč']","1"
"18","Šťáva z pomeranče","['šťáva z 1 pomeranče']","
"
"18","","['350 g', '350 g ', ' passaty di pomodoro']","350 g"
"18","Olej olivový","['1 lžíce', '1 lžíce ', ' olivového oleje']","1 lžíce"
"18","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"18","Mrkev čerstvá","['1', '1 ', ' mrkev']","1"
"18","Česnek čerstvý","['1-2 stroužky', '1-2 stroužky ', ' česneku']","1-2 stroužky"
"18","Petržel nať sušená","['1 lžíce', '1 lžíce ', ' sušených bylinek (oregano, bazalka, tymián)']","1 lžíce"
"18","Fazole bílé","['400', '400 ', ' g konzerva bílých fazolí']","400"
"18","Vývar kuřecí","['800 ml', '800 ml ', ' kuřecího vývaru (zeleninového)']","800 ml"
"18","Smetana kravská sladká 12%","['3 lžíce', '3 lžíce ', ' smetany']","3 lžíce"
"18","Sůl mořská","['sůl']","
"
"18","Pepř černý mletý","['čerstvě mletý pepř']","
"
"18","Petržel nať čerstvá","['zelené bylinky']","
"
"18","Rýže bílá","['2 porce', '2 porce ', ' rýže']","2 porce"
"18","Vejce slepičí","['3', '3 ', ' vejce']","3"
"18","Česnek čerstvý","['1 stroužek', '1 stroužek ', ' česneku']","1 stroužek"
"18","Chilli paprička sušená","['1 špetka', '1 špetka ', ' chilli vloček']","1 špetka"
"18","Sójová omáčka Tamari","['2 lžíce', '2 lžíce ', ' sójové omáčky']","2 lžíce"
"18","Olej řepkový","['olej']","
"
"18","Sůl mořská","['sůl']","
"
"18","Strouhanka pšeničná","['15 lžic', '15 lžic ', ' sladké strouhanky']","15 lžic"
"18","Rum","['8 lžic', '8 lžic ', ' rumu']","8 lžic"
"18","Kakao prášek","['4 lžíce', '4 lžíce ', ' kakaa holandského typu']","4 lžíce"
"18","Cukr bílý","['3 lžíce', '3 lžíce ', ' moučkového cukru']","3 lžíce"
"18","Brusinky sušené","['1 hrst', '1 hrst ', ' sušených brusinek']","1 hrst"
"18","","['']","
"
"18","","['']","
"
"18","Kakao prášek","['4 lžíce', '4 lžíce ', ' kakaa']","4 lžíce"
"18","Cukr bílý","['2 lžíce', '2 lžíce ', ' moučkového cukru']","2 lžíce"
"18","Zelí bílé čerstvé","['1/2 hlávky', '1/2 hlávky ', ' středně velkého bílého zelí']","1/2 hlávky"
"18","Paprika červená čerstvá","['1', '1 ', ' červená paprika']","1"
"18","Chilli paprička čerstvá","['3', '3 ', ' malé barevné feferonky (žlutá, zelená, červená)']","3"
"18","","['']","
"
"18","Olej olivový","['1 lžíce', '1 lžíce ', ' olivového oleje']","1 lžíce"
"18","Cukr bílý","['2 lžičky', '2 lžičky ', ' moučkového cukru']","2 lžičky"
"18","Ocet jablečný","['1 lžíce', '1 lžíce ', ' jablečného octa']","1 lžíce"
"18","Sůl mořská","['1 špetka', '1 špetka ', ' soli (nemusí být)']","1 špetka"
"18","Králík","['1', '1 ', ' králík']","1"
"18","Špek","['250 g', '250 g ', ' slaniny']","250 g"
"18","Máslo kravské","['máslo na opečení']","
"
"18","","['']","
"
"18","Víno bílé suché","['bílé víno (množství podle velikosti nádoby, aby maso bylo ponořeno)']","
"
"18","Šalotka čerstvá","['10', '10 ', ' šalotek']","10"
"18","Mrkev čerstvá","['1', '1 ', ' mrkev']","1"
"18","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"18","Bobkový list sušený","['3', '3 ', ' bobkové listy']","3"
"18","Tymián čerstvý","['1 větvička', '1 větvička ', ' čerstvého tymiánu']","1 větvička"
"18","Sůl mořská","['sůl']","
"
"18","Pepř černý","['pepř']","
"
"18","","['']","
"
"18","Smetana kravská sladká 12%","['100 ml', '100 ml ', ' smetany na vaření']","100 ml"
"18","Vaječný žloutek","['1', '1 ', ' žloutek']","1"
"18","Kuře prso","['2', '2 ', ' kuřecí prsa']","2"
"18","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"18","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"18","Mrkev čerstvá","['1', '1 ', ' větší mrkev']","1"
"18","Paprika zelená čerstvá","['1', '1 ', ' zelená kapie']","1"
"18","Vývar kuřecí","['kuřecí vývar']","
"
"18","Dužina červeného rajčete čerstvá","['1 konzerva', '1 konzerva ', ' loupaných pasírovaných rajčat (425 ml)']","1 konzerva"
"18","Pyré z červených rajčat","['1 balení', '1 balení ', ' rajčatového pyré (500 g)']","1 balení"
"18","Olej olivový","['olivový olej']","
"
"18","Bobkový list sušený","['3', '3 ', ' bobkové listy']","3"
"18","Pepř černý mletý","['čerstvě mletý pepř']","
"
"18","Sůl mořská","['sůl']","
"
"18","Provensálské koření","['italské bylinky']","
"
"18","Máslo kravské","['kousek', 'kousek ', ' másla']","kousek"
"18","Parmezán","['parmazán']","
"
"18","Smetana kravská zakysaná 12%","['4 lžíce', '4 lžíce ', ' zakysané smetany (nemusí být)']","4 lžíce"
"18","Camembert","['2', '2 ', ' camemberty']","2"
"18","Jablko čerstvé","['2', '2 ', ' menší jablka']","2"
"18","Máslo kravské","['30 g', '30 g ', ' másla']","30 g"
"18","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"18","Vlašské ořechy","['vlašské ořechy']","
"
"18","Vepřová krkovice","['450 g', '450 g ', ' vepřové krkovice bez kosti']","450 g"
"18","Sádlo vepřové","['1 lžíce', '1 lžíce ', ' sádla']","1 lžíce"
