"recipe_id","name","description","amount"
"3","Brambor zimní","['500 g', '500 g ', ' brambor']","500 g"
"3","Česnek sušený","['1 lžička', '1 lžička ', ' sušeného česneku']","1 lžička"
"3","Sůl mořská","['sůl']","
"
"3","Olej řepkový","['olej']","
"
"3","Vepřová kýta","['500 g', '500 g ', ' kuřecího stehenního masa']","500 g"
"3","Cukr bílý","['0,5 lžičky', '0,5 lžičky ', ' cukru']","0,5 lžičky"
"3","Sůl mořská","['1,5 lžičky', '1,5 lžičky ', ' soli']","1,5 lžičky"
"3","Sójová omáčka Tamari","['1 lžíce', '1 lžíce ', ' sójové omáčky']","1 lžíce"
"3","Worcestrová omáčka","['0,5 lžičky', '0,5 lžičky ', ' worcesteru']","0,5 lžičky"
"3","Olej řepkový","['olej']","
"
"3","Mrkev čerstvá","['1', '1 ', ' mrkev']","1"
"3","Česnek čerstvý","['1 stroužek', '1 stroužek ', ' česneku']","1 stroužek"
"3","Voda","['1,2 l', '1,2 l ', ' vody']","1,2 l"
"3","Petržel kořenová čerstvá","['1', '1 ', ' petržel']","1"
"3","Celer bulva čerstvá","['1 plátek', '1 plátek ', ' celeru']","1 plátek"
"3","Hrášek zelený","['1 hrst', '1 hrst ', ' hrášku (čerstvý nebo mražený)']","1 hrst"
"3","Brambor zimní","['1', '1 ', ' střední brambora']","1"
"3","Pórek čerstvý","['5 cm', '5 cm ', ' pórku']","5 cm"
"3","Květák čerstvý","['2', '2 ', ' větší růžičky květáku']","2"
"3","Olej olivový","['1 lžíce', '1 lžíce ', ' olivového oleje']","1 lžíce"
"3","Čočka červená neloupaná","['1 hrst', '1 hrst ', ' půlené červené čočky']","1 hrst"
"3","Sůl mořská","['sůl']","
"
"3","Pepř černý mletý","['čerstvě mletý pepř']","
"
"3","Libeček čerstvý","['libeček']","
"
"3","Petržel nať čerstvá","['petrželka']","
"
"3","Cuketa čerstvá","['2', '2 ', ' malé cukety']","2"
"3","Rajče červené čerstvé","['500 g', '500 g ', ' rajčat']","500 g"
"3","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"3","Špek","['100 g', '100 g ', ' uzené slaniny']","100 g"
"3","Křen čerstvý","['2 lžíce', '2 lžíce ', ' křenu (čerstvý nebo nakládaný)']","2 lžíce"
"3","Vejce slepičí","['3', '3 ', ' vejce']","3"
"3","Majoránka sušená","['majoránka']","
"
"3","Sůl mořská","['sůl']","
"
"3","Vepřová kýta","['4', '4 ', ' vepřové plátky']","4"
"3","Fazolky čerstvé","['400 g', '400 g ', ' fazolek']","400 g"
"3","Paprika červená čerstvá","['2', '2 ', ' červené papriky']","2"
"3","Kurkuma mletá","['čerstvě mletá sůl s kurkumou']","
"
"3","Sůl mořská","['sůl']","
"
"3","Olej řepkový","['olej']","
"
"3","Kuře prso","['750 g', '750 g ', ' kuřecích prsou']","750 g"
"3","Sůl mořská","['sůl']","
"
"3","Pepř černý","['pepř']","
"
"3","Olej řepkový","['olej']","
"
"3","Cibule čerstvá","['2', '2 ', ' velké cibule']","2"
"3","Paprika červená sušená","['2 lžíce', '2 lžíce ', ' mleté sladké papriky']","2 lžíce"
"3","Vývar masový","['2-2,5 l', '2-2,5 l ', ' vývaru']","2-2,5 l"
"3","Smetana kravská sladká 12%","['200 ml', '200 ml ', ' smetany (nebo šlehačky)']","200 ml"
"3","Mouka pšeničná hladká","['2', '2 ', ' rovné lžíce hladké mouky']","2"
"3","Brokolice čerstvá","['200 g', '200 g ', ' brokolice']","200 g"
"3","Vejce slepičí","['3', '3 ', ' vejce']","3"
"3","Sůl mořská","['sůl']","
"
"3","Pepř černý","['pepř']","
"
"3","Pepř černý","['libovolné koření na dochucení']","
"
"3","Žervé","['žervé']","
"
"3","Šunka vepřová vařená","['šunka']","
"
"3","Sýr kravský tvrdý 30%","['sýr']","
"
"3","Vejce slepičí","['2', '2 ', ' vejce']","2"
"3","Cukr bílý","['120 g', '120 g ', ' krupicového cukru']","120 g"
"3","Cukr vanilkový","['1 lžička', '1 lžička ', ' vanilkového cukru']","1 lžička"
"3","Perníkové koření","['1 lžíce', '1 lžíce ', ' perníkového koření']","1 lžíce"
"3","Mouka pšeničná hladká","['120 g', '120 g ', ' hladké mouky']","120 g"
"3","Kakao prášek","['50 g', '50 g ', ' kakaa']","50 g"
"3","","['30 g', '30 g ', ' mletých nebo sekaných mandlí']","30 g"
"3","Máslo kravské","['50 g', '50 g ', ' změklého másla']","50 g"
"3","Kypřící prášek","['1', '1 ', ' prášek do pečiva']","1"
"3","Pomeranč čerstvý","['kůra z 1', 'kůra z 1 ', ' pomeranče']","kůra z 1"
"3","Kuře prso","['2', '2 ', ' kuřecí prsa']","2"
"3","Sůl mořská","['sůl']","
"
"3","Pepř černý mletý","['čerstvě mletý pepř']","
"
"3","Vejce slepičí","['1', '1 ', ' velké vejce']","1"
"3","Mouka pšeničná hladká","['2 lžíce', '2 lžíce ', ' hladké mouky']","2 lžíce"
"3","Strouhanka pšeničná","['4 lžíce', '4 lžíce ', ' strouhanky z tvrdých rohlíků']","4 lžíce"
"3","Parmezán","['2 lžíce', '2 lžíce ', ' strouhaného parmezánu']","2 lžíce"
"3","Máslo kravské","['50 g', '50 g ', ' másla']","50 g"
"3","Olej řepkový","['1 lžíce', '1 lžíce ', ' rostlinného oleje']","1 lžíce"
"3","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"3","Víno bílé suché","['150 ml', '150 ml ', ' bílého vína']","150 ml"
"3","Vývar kuřecí","['150-200 ml', '150-200 ml ', ' kuřecího vývaru']","150-200 ml"
"3","Worcestrová omáčka","['1 lžíce', '1 lžíce ', ' worcesteru']","1 lžíce"
"3","Jíška tmavá instantní","['1 lžíce', '1 lžíce ', ' tmavé jíšky (podle potřeby)']","1 lžíce"
"3","Petržel nať čerstvá","['1 lžíce', '1 lžíce ', ' nasekané petrželky']","1 lžíce"
"3","Vločky ovesné","['200 g', '200 g ', ' jemných ovesných vloček']","200 g"
"3","Mouka pšeničná hladká","['150 g', '150 g ', ' hladké mouky']","150 g"
"3","Kypřící prášek","['1 lžička', '1 lžička ', ' prášku do pečiva']","1 lžička"
"3","Skořice ceylonská mletá","['1 lžička', '1 lžička ', ' mleté skořice']","1 lžička"
"3","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"3","Máslo kravské","['100 g', '100 g ', ' másla']","100 g"
"3","Vejce slepičí","['2', '2 ', ' vejce']","2"
"3","","['120 g', '120 g ', ' erythritolu']","120 g"
"3","Brokolice čerstvá","['125 g', '125 g ', ' brokolice']","125 g"
"3","Vejce slepičí","['1', '1 ', ' vejce']","1"
"3","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"3","Kečup sladký","['25 g', '25 g ', ' kečupu (nebo protlaku)']","25 g"
"3","Provensálské koření","['1 špetka', '1 špetka ', ' pizza koření']","1 špetka"
"3","Sýr kravský tvrdý 30%","['40 g', '40 g ', ' eidamu']","40 g"
"3","Mozzarella kravská","['50 g', '50 g ', ' mozzarelly']","50 g"
"3","Rajčata cherry","['4', '4 ', ' cherry rajčata']","4"
"3","Šunka vepřová vařená","['30 g', '30 g ', ' šunky']","30 g"
"3","Vejce slepičí","['5', '5 ', ' vajec']","5"
"3","Cukr bílý","['210', '210 ', ' cukru krupice']","210"
"3","Olej řepkový","['100 ml', '100 ml ', ' oleje']","100 ml"
"3","Mascarpone","['500 g', '500 g ', ' mascarpone']","500 g"
"3","Mouka pšeničná hladká","['160 g', '160 g ', ' hladké mouky']","160 g"
"3","Mouka pšeničná hrubá","['160 g', '160 g ', ' hrubé mouky']","160 g"
"3","Kypřící prášek","['1', '1 ', ' prášek do pečiva']","1"
"3","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"3","Cukr vanilkový","['1 lžička', '1 lžička ', ' vanilkového cukru']","1 lžička"
"3","Margarín","['tuk na vymazání formy']","
"
"3","Mouka pšeničná hrubá","['hrubá mouka na vysypání']","
"
"3","Brambor zimní","['500 g', '500 g ', ' uvařených brambor']","500 g"
"3","Grilovací koření","['1 lžíce', '1 lžíce ', ' grilovacího koření']","1 lžíce"
"3","Olej olivový","['2 lžíce', '2 lžíce ', ' olivového oleje']","2 lžíce"
"3","Vepřová kýta","['350 g', '350 g ', ' kuřecího stehenního masa (maso ze 2 stehen)']","350 g"
"3","Grilovací koření","['1 lžička', '1 lžička ', ' koření na kuře']","1 lžička"
"3","Sójová omáčka Tamari","['2 lžíce', '2 lžíce ', ' sójové omáčky']","2 lžíce"
"3","Sůl mořská","['4 g', '4 g ', ' soli']","4 g"
"3","Voda","['300-310 ml', '300-310 ml ', ' teplé vody']","300-310 ml"
"3","Droždí sušené","['4 g', '4 g ', ' sušeného droždí']","4 g"
"3","Mouka pšeničná hladká","['380 g', '380 g ', ' hladké mouky']","380 g"
"3","Cukr bílý","['1 špetka', '1 špetka ', ' cukru']","1 špetka"
"3","Sůl mořská","['1 lžička', '1 lžička ', ' soli']","1 lžička"
"3","Cibule čerstvá","['2', '2 ', ' cibule']","2"
"3","Olej řepkový","['2 lžíce', '2 lžíce ', ' oleje']","2 lžíce"
"3","Čočka červená neloupaná","['210', '210 ', ' g červené čočky drobnozrnné (250 ml hrnek)']","210"
"3","Čubrica","['1 lžíce', '1 lžíce ', ' čubrice (nebo italské bylinky)']","1 lžíce"
"3","Cibulka jarní čerstvá","['40 g', '40 g ', ' jarní cibulky']","40 g"
"3","Rajčata cherry","['12', '12 ', ' cherry rajčátek']","12"
"3","Paprika červená čerstvá","['80 g', '80 g ', ' červené papriky']","80 g"
"3","Olej olivový","['1 lžíce', '1 lžíce ', ' olivového oleje']","1 lžíce"
"3","Šťáva z limetky","['1 lžíce', '1 lžíce ', ' limetkové šťávy (nebo citronové)']","1 lžíce"
"3","Petržel nať čerstvá","['2 snítky', '2 snítky ', ' petrželky']","2 snítky"
"3","Sůl mořská","['sůl']","
"
"3","Pepř černý mletý","['čerstvě mletý pepř']","
"
"3","Jedlá soda","['jedlá soda']","
"
"3","Červená řepa čerstvá","['3', '3 ', ' středně velké červené řepy']","3"
"3","Brambor zimní","['3', '3 ', ' brambory']","3"
"3","Sýr kravský tvrdý 30%","['100 g', '100 g ', ' tvrdého sýru']","100 g"
"3","Smetana kravská sladká 12%","['125 ml', '125 ml ', ' smetany']","125 ml"
"3","Škrob kukuřičný","['1 lžíce', '1 lžíce ', ' Maizeny (nebo Solamylu)']","1 lžíce"
"3","Kmín","['1 lžíce', '1 lžíce ', ' kmínu']","1 lžíce"
"3","Sůl mořská","['sůl']","
"
"3","Petržel nať čerstvá","['bylinky (majoránka, saturejka, oregano)']","
"
"3","Vepřová kýta","['250 g', '250 g ', ' kuřecího stehenního masa']","250 g"
"3","Sójová omáčka Tamari","['1 lžíce', '1 lžíce ', ' sójové omáčky']","1 lžíce"
"3","Škrob kukuřičný","['1 lžíce', '1 lžíce ', ' kukuřičného škrobu']","1 lžíce"
"3","Olej řepkový","['1,5 lžíce', '1,5 lžíce ', ' oleje']","1,5 lžíce"
"3","Česnek čerstvý","['1 stroužek', '1 stroužek ', ' česneku']","1 stroužek"
"3","Zázvor sušený","['2 plátky', '2 plátky ', ' zázvoru']","2 plátky"
"3","Mrkev čerstvá","['100 g', '100 g ', ' směsi zeleniny (mražený hrášek, čerstvá mrkev, paprika)']","100 g"
"3","Chilli omáčka","['2-3 lžíce', '2-3 lžíce ', ' sladké chilli omáčky']","2-3 lžíce"
"3","Sójová omáčka Tamari","['1 lžíce', '1 lžíce ', ' sladké sójové omáčky']","1 lžíce"
"3","Rybí omáčka","['1 lžíce', '1 lžíce ', ' rybí omáčky (nebo špetka soli)']","1 lžíce"
"3","Ocet rýžový","['1 lžíce', '1 lžíce ', ' rýžového octa']","1 lžíce"
"3","Ananas zavařený","['2', '2 ', ' lžíce kousků naloženého ananasu']","2"
"3","Kešu","['2 lžíce', '2 lžíce ', ' předem namočených kešu oříšků']","2 lžíce"
"3","","['']","
"
"3","Cibule smažená","['smažená cibulka']","
"
"3","Koriandr semena","['koriandr']","
"
"3","Mouka špaldová celozrnná hladká","['200 g', '200 g ', ' špaldové celozrnné mouky (nebo i pšeničné)']","200 g"
"3","Kokos strouhaný","['60 g', '60 g ', ' strouhaného kokosu']","60 g"
"3","Cukr kokosový","['60 g', '60 g ', ' kokosového cukru']","60 g"
"3","Kakao prášek","['3 lžíce', '3 lžíce ', ' kakaa']","3 lžíce"
"3","Skořice ceylonská","['1 lžička', '1 lžička ', ' skořice']","1 lžička"
"3","Kypřící prášek","['1', '1 ', ' prášek do pečiva']","1"
"3","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"3","Nápoj sójový","['200 ml', '200 ml ', ' rostlinného mléka (nebo vody)']","200 ml"
"3","Lněná semínka","['2 lžíce', '2 lžíce ', ' mletého lněného semínka']","2 lžíce"
"3","Máslo kravské","['50 g', '50 g ', ' másla (nebo oleje)']","50 g"
"3","Jablko čerstvé","['2', '2 ', ' jablka (250 g strouhaných)']","2"
"3","Povidla","['domácí povidla (nebo marmeláda)']","
"
"3","","['1', '1 ', ' jehněčí plíčky']","1"
"3","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"3","Paprika červená čerstvá","['2', '2 ', ' špičaté červené papriky']","2"
"3","Kukuřice sterilovaná","['150 g', '150 g ', ' kukuřice']","150 g"
"3","Hrášek zelený","['150 g', '150 g ', ' hrášku']","150 g"
"3","Petržel nať čerstvá","['1 lžíce', '1 lžíce ', ' petrželové natě']","1 lžíce"
"3","Provensálské koření","['1 lžíce', '1 lžíce ', ' houbového koření']","1 lžíce"
"3","Olej řepkový","['olej']","
"
"3","Pažitka čerstvá","['pažitka']","
"
"3","Sůl mořská","['sůl']","
"
"3","Mouka pšeničná hladká","['1,5 hrnku', '1,5 hrnku ', ' hladké mouky']","1,5 hrnku"
"3","Kypřící prášek","['1', '1 ', ' prášek do pečiva']","1"
"3","Cukr bílý","['3/4 hrnku', '3/4 hrnku ', ' cukru krupice']","3/4 hrnku"
"3","Kakao prášek","['3 lžíce', '3 lžíce ', ' kakaa']","3 lžíce"
"3","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"3","Ananas zavařený","['1 hrnek', '1 hrnek ', ' šťávy z ananasu (z kompotu)']","1 hrnek"
"3","Olej slunečnicový","['1/3 hrnku', '1/3 hrnku ', ' slunečnicového oleje']","1/3 hrnku"
"3","Aroma vanilkové","['1 lžička', '1 lžička ', ' vanilkové esence']","1 lžička"
"3","Ocet lihový","['2 lžičky', '2 lžičky ', ' octa (je nutný)']","2 lžičky"
"3","","['']","
"
"3","Ananas zavařený","['200', '200 ', ' ml sklenka kousků ananasu z kompotu']","200"
"3","Meruňka zavařená","['200 ml', '200 ml ', ' višní z kompotu bez šťávy']","200 ml"
"3","","['']","
"
"3","Šťáva z višní","['1 hrnek', '1 hrnek ', ' šťávy z višní z kompotu']","1 hrnek"
"3","Voda","['2 hrnky', '2 hrnky ', ' vody']","2 hrnky"
"3","Sirup višňový","['2 lžíce', '2 lžíce ', ' višňového sirupu (podle chuti)']","2 lžíce"
"3","Puding v prášku","['3 sáčky', '3 sáčky ', ' pudinku (vanilka, jahoda)']","3 sáčky"
"3","","['']","
"
"3","Šlehačka 35%","['šlehačka']","
"
"3","Jahody čerstvé","['kousky', 'kousky ', ' ovoce']","kousky"
"3","Máslo kravské","['1 lžíce', '1 lžíce ', ' másla']","1 lžíce"
"3","Krupice pšeničná jemná","['3 lžíce', '3 lžíce ', ' dětské krupičky']","3 lžíce"
"3","Vejce slepičí","['1', '1 ', ' vejce']","1"
"3","Vývar masový","['1 l', '1 l ', ' vývaru']","1 l"
"3","Sůl mořská","['sůl']","
"
"3","Pepř černý","['pepř']","
"
"3","Petržel nať čerstvá","['1 lžička', '1 lžička ', ' petrželky']","1 lžička"
"3","Libeček čerstvý","['1 lžička', '1 lžička ', ' libečku']","1 lžička"
"3","Kmín mletý","['1/4 lžičky', '1/4 lžičky ', ' drceného kmínu']","1/4 lžičky"
"3","Mrkev čerstvá","['3 lžíce', '3 lžíce ', ' nastrouhané kořenové zeleniny']","3 lžíce"
"3","Hrášek zelený","['2 lžíce', '2 lžíce ', ' hrášku']","2 lžíce"
"3","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"3","Brambor zimní","['200 g', '200 g ', ' vařených brambor']","200 g"
"3","Gouda 45% t. v s.","['100 g', '100 g ', ' goudy']","100 g"
"3","Vejce slepičí","['1', '1 ', ' vejce']","1"
"3","Mouka pšeničná hladká","['100 g', '100 g ', ' hladké mouky (podle potřeby)']","100 g"
"3","Sůl mořská","['sůl']","
"
"3","Pepř černý","['pepř']","
"
"3","Paprika červená sušená","['1 lžíce', '1 lžíce ', ' mleté papriky']","1 lžíce"
"3","Oregano sušené","['1 lžička', '1 lžička ', ' oregana']","1 lžička"
"3","Olej řepkový","['olej na smažení']","
"
"3","","['']","
"
"3","Smetana kravská zakysaná 12%","['200 g', '200 g ', ' kysané smetany (nebo bílého jogurtu)']","200 g"
"3","Hořčice plnotučná","['1 lžička', '1 lžička ', ' hořčice']","1 lžička"
"3","Sůl mořská","['sůl']","
"
"3","Pepř černý","['pepř']","
"
"3","Oregano sušené","['1 lžička', '1 lžička ', ' oregana']","1 lžička"
"3","Pažitka čerstvá","['pažitka']","
"
"3","Šťáva z citrónu","['troška citronové šťávy']","
"
"3","Cukr bílý","['1 špetka', '1 špetka ', ' cukru']","1 špetka"
