"main_category_ind","recipe_id","name"
"True","11","Jiné maso"
"True","11","Králičí maso"
"False","11","Slané chutě"
"False","11","Snadné recepty"
"False","11","Sváteční / Nedělní recepty"
"False","11","Běžný den"
"False","11","Česká kuchyně"
"False","11","Houby"
"False","11","Vaření"
"False","11","Pečení"
"False","11","Restování"
"True","11","Slané pečivo"
"True","11","Chléb"
"False","11","Svačina"
"False","11","Večeře"
"False","11","Vegetariánské recepty"
"False","11","Snídaně"
"False","11","Slané chutě"
"False","11","Náročné recepty"
"False","11","Běžný den"
"False","11","Sváteční / Nedělní recepty"
"False","11","Česká kuchyně"
"False","11","Kynutí"
"False","11","Pečení"
"True","11","Sladká jídla"
"True","11","Pro děti"
"True","11","Dezerty, zákusky, poháry"
"False","11","Oběd"
"False","11","Jahody"
"False","11","Ovoce"
"False","11","Česká kuchyně"
"False","11","Snadné recepty"
"False","11","Sladké chutě"
"False","11","Vegetariánské recepty"
"False","11","Recepty pro děti"
"False","11","Letní recepty"
"False","11","Běžný den"
"False","11","Svačina"
"False","11","Pečení"
"True","11","Moučníky"
"True","11","Dezerty, zákusky, poháry"
"True","11","Řezy s ovocem, bublaniny"
"False","11","Náročné recepty"
"False","11","Běžný den"
"False","11","Sváteční / Nedělní recepty"
"False","11","Večírky a oslavy"
"False","11","Pečení"
"False","11","Ovoce"
"False","11","Česká kuchyně"
"True","11","Saláty"
"True","11","Zeleninové saláty"
"False","11","Večeře"
"False","11","Svačina"
"False","11","Běžný den"
"False","11","Recepty pro začátečníky"
"False","11","Snadné recepty"
"False","11","Rychlé recepty"
"False","11","Recepty do 30 minut"
"False","11","Zdravé recepty"
"False","11","Zelenina"
"False","11","Zelí"
"False","11","Podzimní recepty"
"False","11","Zimní recepty"
"True","11","Drůbeží maso"
"True","11","Kuřecí maso"
"True","11","Ryby"
"True","11","Štika"
"False","11","Oběd"
"False","11","Večeře"
"False","11","Běžný den"
"False","11","Sváteční / Nedělní recepty"
"False","11","Recepty pro začátečníky"
"False","11","Citrusy"
"False","11","Rajčata"
"False","11","Pečení"
"True","11","Vepřové maso"
"False","11","Bezlepkové recepty"
"False","11","Slané chutě"
"False","11","Snadné recepty"
"False","11","Sváteční / Nedělní recepty"
"False","11","Česká kuchyně"
"False","11","Vaření"
"False","11","Pečení"
"True","11","Pomazánky"
"True","11","Studená kuchyně"
"True","11","Rybí pomazánky"
"False","11","Snídaně"
"False","11","Svačina"
"False","11","Večeře"
"False","11","Bezlepkové recepty"
"False","11","Slané chutě"
"False","11","Snadné recepty"
"False","11","Recepty do 30 minut"
"False","11","Rychlé recepty"
"False","11","Běžný den"
"False","11","Sváteční / Nedělní recepty"
"False","11","Česká kuchyně"
"True","11","Drůbeží maso"
"True","11","Těstoviny"
"True","11","Houby"
"True","11","Minutky"
"True","11","Dietní recepty"
"True","11","Pro začátečníky"
"True","11","Bezlepkové recepty"
"False","11","Houby"
"False","11","Bylinky"
"False","11","Oběd"
"False","11","Večeře"
"False","11","Bezlepkové recepty"
"False","11","Recepty do 30 minut"
"False","11","Recepty pro začátečníky"
"False","11","Snadné recepty"
"False","11","Běžný den"
"False","11","Smažení"
"False","11","Vaření"
"True","11","Sladká jídla"
"False","11","Večeře"
"False","11","Oběd"
"False","11","Běžný den"
"False","11","Recepty pro začátečníky"
"False","11","Snadné recepty"
"False","11","Levné recepty"
"False","11","Recepty do 100 korun"
"False","11","Sladké chutě"
"True","11","Pomalý hrnec"
"False","11","Oběd"
"False","11","Večeře"
"False","11","Běžný den"
"False","11","Zimní recepty"
"False","11","Podzimní recepty"
"False","11","Recepty pro začátečníky"
"False","11","Snadné recepty"
"False","11","Vaření"
"True","11","Zeleninová jídla"
"True","11","Bezmasá jídla"
"False","11","Oběd"
"False","11","Večeře"
"False","11","Bezlepkové recepty"
"False","11","Vegetariánské recepty"
"False","11","Slané chutě"
"False","11","Snadné recepty"
"False","11","Běžný den"
"False","11","Zelí"
"False","11","Podzimní recepty"
"False","11","Česká kuchyně"
"False","11","Smažení"
"True","11","Moučníky"
"True","11","Pro děti"
"True","11","Dezerty, zákusky, poháry"
"False","11","Sladké chutě"
"False","11","Recepty pro děti"
"False","11","Bezlepkové recepty"
"False","11","Vegetariánské recepty"
"False","11","Svačina"
"False","11","Běžný den"
"False","11","Sváteční / Nedělní recepty"
"False","11","Dětská oslava"
"False","11","Česká kuchyně"
"True","11","Dietní recepty"
"True","11","Dělená strava"
"True","11","Veganské recepty"
"False","11","Vegetariánské recepty"
"False","11","Sladké chutě"
"False","11","Běžný den"
"False","11","Česká kuchyně"
"False","11","Svačina"
"False","11","Snadné recepty"
"False","11","Exotické ovoce"
"False","11","Pečení"
"True","11","Drůbeží maso"
"True","11","Krůtí maso"
"False","11","Oběd"
"False","11","Bezlepkové recepty"
"False","11","Slané chutě"
"False","11","Snadné recepty"
"False","11","Rychlé recepty"
"False","11","Recepty do 30 minut"
"False","11","Běžný den"
"False","11","Zelenina"
"False","11","Česká kuchyně"
"False","11","Dušení"
"False","11","Restování"
"True","11","Moučníky"
"True","11","Záviny, rolády"
"False","11","Vegetariánské recepty"
"False","11","Sladké chutě"
"False","11","Snadné recepty"
"False","11","Sváteční / Nedělní recepty"
"False","11","Podzimní recepty"
"False","11","Letní recepty"
"False","11","Jablka"
"False","11","Česká kuchyně"
"False","11","Pečení"
"False","11","Svačina"
"True","11","Dietní recepty"
"True","11","Bezlepkové recepty"
"False","11","Svačina"
"False","11","Bezlepkové recepty"
"False","11","Vegetariánské recepty"
"False","11","Sladké chutě"
"False","11","Snadné recepty"
"False","11","Běžný den"
"False","11","Sváteční / Nedělní recepty"
"False","11","Exotické ovoce"
"False","11","Česká kuchyně"
"False","11","Pečení"
"True","11","Hovězí maso"
"True","11","Mleté maso"
"False","11","Oběd"
"False","11","Večeře"
"False","11","Bezlepkové recepty"
"False","11","Slané chutě"
"False","11","Snadné recepty"
"False","11","Běžný den"
"False","11","Rajčata"
"False","11","Zelenina"
"False","11","Česká kuchyně"
"False","11","Recepty z jednoho pekáčku"
"False","11","Pečení"
"False","11","Restování"
"False","11","Vaření"
"True","11","Moučníky"
"True","11","Koláče a buchty"
"False","11","Běžný den"
"False","11","Sváteční / Nedělní recepty"
"False","11","Pečení"
"False","11","Sladké chutě"
"False","11","Snadné recepty"
"False","11","Recepty pro začátečníky"
"False","11","Citrusy"
"True","11","Sladká jídla"
"True","11","Palačinky"
"False","11","Oběd"
"False","11","Večeře"
"False","11","Sladké chutě"
"False","11","Slané chutě"
"False","11","Snadné recepty"
"False","11","Recepty pro začátečníky"
"False","11","Zdravé recepty"
"False","11","Běžný den"
"False","11","Smažení"
"True","11","Drůbeží maso"
"True","11","Kuřecí maso"
"False","11","Večeře"
"False","11","Svačina"
"False","11","Snadné recepty"
"False","11","Zelenina"
"False","11","Citrusy"
"False","11","Bylinky"
"False","11","Marinování"
"False","11","Restování"
"False","11","Běžný den"
"False","11","Večírky a oslavy"
"True","11","Drůbeží maso"
"True","11","Kuřecí maso"
"True","11","Sladká jídla"
"True","11","Palačinky"
"False","11","Recepty pro děti"
"False","11","Oběd"
"False","11","Sladké chutě"
"False","11","Snadné recepty"
"False","11","Běžný den"
"False","11","Sváteční / Nedělní recepty"
"False","11","Česká kuchyně"
"False","11","Smažení"
"True","11","Drůbeží maso"
"True","11","Dietní recepty"
"True","11","Redukční recepty"
