"recipe_id","name","description","amount"
"5","Vejce slepičí","['6', '6 ', ' vajec']","6"
"5","Petržel nať čerstvá","['1 hrst', '1 hrst ', ' nasekané petrželky']","1 hrst"
"5","Olej řepkový","['1 lžíce', '1 lžíce ', ' oleje']","1 lžíce"
"5","Hořčice plnotučná","['1 lžíce', '1 lžíce ', ' plnotučné hořčice']","1 lžíce"
"5","Majonéza","['100 g', '100 g ', ' majonézy']","100 g"
"5","Sůl mořská","['sůl']","
"
"5","Pepř černý","['pepř']","
"
"5","Ocet lihový","['ocet']","
"
"5","Šťáva z citrónu","['citronová šťáva']","
"
"5","","['']","
"
"5","Smetana kravská sladká 30%","['120 g', '120 g ', ' smetany ke šlehání']","120 g"
"5","Cukr bílý","['0,5 lžičky', '0,5 lžičky ', ' cukru']","0,5 lžičky"
"5","Droždí pekařské lisované","['21 g', '21 g ', ' čerstvého droždí (1/2 kostky)']","21 g"
"5","Mouka pšeničná hladká","['1 lžička', '1 lžička ', ' hladké mouky']","1 lžička"
"5","","['']","
"
"5","Mouka pšeničná polohrubá","['160 g', '160 g ', ' polohrubé mouky']","160 g"
"5","Mouka pšeničná hladká","['170 g', '170 g ', ' hladké mouky']","170 g"
"5","Cukr bílý","['60 g', '60 g ', ' cukru']","60 g"
"5","Cukr vanilkový","['1', '1 ', ' vanilkový cukr']","1"
"5","Sůl mořská","['0,5 lžičky', '0,5 lžičky ', ' soli']","0,5 lžičky"
"5","Máslo kravské","['50 g', '50 g ', ' povoleného másla']","50 g"
"5","Vejce slepičí","['1', '1 ', ' vejce']","1"
"5","Rozinky","['40 g', '40 g ', ' rozinek namočených v rumu']","40 g"
"5","Mandle loupané","['40 g', '40 g ', ' nasekaných mandlí']","40 g"
"5","","['']","
"
"5","Vejce slepičí","['1', '1 ', ' vejce na potření']","1"
"5","Mandle loupané","['plátky mandlí na posyp']","
"
"5","Losos filet s kůží","['4 filety', '4 filety ', ' lososa s kůží (každý cca 150 g)']","4 filety"
"5","Citrón čerstvý","['8', '8 ', ' tenkých plátků citronu']","8"
"5","Cibulka jarní čerstvá","['1', '1 ', ' jarní cibulka']","1"
"5","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"5","Sůl mořská","['mořská sůl']","
"
"5","Pepř černý mletý","['mletý černý pepř']","
"
"5","Olej olivový","['olivový olej']","
"
"5","Pórek čerstvý","['1/2', '1/2 ', ' pórku']","1/2"
"5","Rozmarýn sušený","['4 snítky', '4 snítky ', ' rozmarýnu']","4 snítky"
"5","Tymián sušený","['sušený tymián']","
"
"5","Cibule červená čerstvá","['1', '1 ', ' červená cibule']","1"
"5","Cuketa čerstvá","['1/2', '1/2 ', ' cukety']","1/2"
"5","Rajče červené čerstvé","['8', '8 ', ' baby rajčat']","8"
"5","Okurka salátová čerstvá","['1', '1 ', ' salátová okurka']","1"
"5","Paprika žlutá čerstvá","['1', '1 ', ' žlutá paprika']","1"
"5","Rajče červené čerstvé","['8', '8 ', ' baby rajčat']","8"
"5","Cibulka jarní čerstvá","['4', '4 ', ' jarní cibulky']","4"
"5","Vejce slepičí","['2', '2 ', ' vejce vařená natvrdo']","2"
"5","Salát listový čerstvý","['1 balení', '1 balení ', ' Mix salátové listy']","1 balení"
"5","","['']","
"
"5","Olej olivový","['1 lžíce', '1 lžíce ', ' olivového oleje']","1 lžíce"
"5","Cukr bílý","['1 lžička', '1 lžička ', ' cukru']","1 lžička"
"5","Voda","['1 lžíce', '1 lžíce ', ' vody']","1 lžíce"
"5","Ocet balsamikový bílý","['1 lžíce', '1 lžíce ', ' glazé z balzamikového octa']","1 lžíce"
"5","Paličky kuřecí","['6', '6 ', ' kuřecích paliček']","6"
"5","","['']","
"
"5","Olej řepkový","['3 lžíce', '3 lžíce ', ' oleje (třeba arašídový)']","3 lžíce"
"5","Med nepasterovaný","['2 lžíce', '2 lžíce ', ' medu']","2 lžíce"
"5","Hořčice plnotučná","['2 lžíce', '2 lžíce ', ' plnotučné hořčice']","2 lžíce"
"5","Koření Argentina","['2 lžíce', '2 lžíce ', ' koření Argentina (pokud máme, tak domácí směs koření)']","2 lžíce"
"5","Sůl mořská","['sůl']","
"
"5","","['']","
"
"5","Zelí pekingské čerstvé","['500 g', '500 g ', ' pekingského zelí']","500 g"
"5","Česnek čerstvý","['3 stroužky', '3 stroužky ', ' česneku']","3 stroužky"
"5","Tatarská omáčka","['250 ml', '250 ml ', ' tatarské omáčky Hellmann´s']","250 ml"
"5","Mouka pšeničná hladká","['170 g', '170 g ', ' hladké mouky']","170 g"
"5","Vejce slepičí","['1', '1 ', ' vejce']","1"
"5","Cukr vanilkový","['1', '1 ', ' vanilkový cukr']","1"
"5","Mléko kravské polotučné 1,5%","['250 ml', '250 ml ', ' mléka (podle potřeby)']","250 ml"
"5","Sádlo vepřové","['sádlo  na smažení (nebo olej)']","
"
"5","Cukr bílý","['moučkový cukr na posypání']","
"
"5","Vepřová plec","['400 g', '400 g ', ' mletého vepřového masa']","400 g"
"5","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"5","Česnek čerstvý","['3 stroužky', '3 stroužky ', ' česneku']","3 stroužky"
"5","Rajče červené čerstvé","['1 konzerva', '1 konzerva ', ' krájených rajčat (400 g)']","1 konzerva"
"5","Vývar zeleninový","['250 ml', '250 ml ', ' zeleninového vývaru']","250 ml"
"5","","['150 g', '150 g ', ' mraženého baby špenátu']","150 g"
"5","Olej řepkový","['2 lžíce', '2 lžíce ', ' rostlinného oleje']","2 lžíce"
"5","Brambor zimní","['6', '6 ', ' středně velkých brambor']","6"
"5","Sůl mořská","['sůl']","
"
"5","Vepřová krkovice","['2', '2 ', ' větší plátky krkovičky bez kosti']","2"
"5","Cibule čerstvá","['1', '1 ', ' velká cibule']","1"
"5","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"5","Vývar zeleninový","['200 ml', '200 ml ', ' zeleninového vývaru']","200 ml"
"5","Sůl mořská","['sůl']","
"
"5","Pepř černý","['pepř']","
"
"5","Kmín mletý","['drcený kmín']","
"
"5","Koření Argentina","['koření na steak']","
"
"5","Olej řepkový","['olej']","
"
"5","Brambor zimní","['4', '4 ', ' středně velké brambory']","4"
"5","Rajče červené čerstvé","['8', '8 ', ' baby rajčat']","8"
"5","","['']","
"
"5","Máslo kravské","['200 g', '200 g ', ' másla']","200 g"
"5","Cukr bílý","['250 g', '250 g ', ' krupicového cukru']","250 g"
"5","Vejce slepičí","['6', '6 ', ' vajec']","6"
"5","Mouka pšeničná hladká","['500 g', '500 g ', ' hladké mouky']","500 g"
"5","Kypřící prášek","['1', '1 ', ' kypřící prášek']","1"
"5","Mandarinka čerstvá","['2 plechovky', '2 plechovky ', ' mandarinek (315ml)']","2 plechovky"
"5","","['']","
"
"5","","['']","
"
"5","Smetana kravská sladká 12%","['200 ml', '200 ml ', ' smetany 12%']","200 ml"
"5","Olej řepkový","['3 lžíce', '3 lžíce ', ' oleje']","3 lžíce"
"5","Puding v prášku","['1,5', '1,5 ', ' vanilkového pudinkového prášku']","1,5"
"5","Vejce slepičí","['1', '1 ', ' vejce']","1"
"5","Cukr bílý","['200 g', '200 g ', ' krupicového cukru']","200 g"
"5","","['']","
"
"5","","['']","
"
"5","Vejce slepičí","['1', '1 ', ' vejce']","1"
"5","Mléko kravské polotučné 1,5%","['2 lžíce', '2 lžíce ', ' mléka']","2 lžíce"
"5","Cukr bílý","['100 g', '100 g ', ' krupicového cukru']","100 g"
"5","Kokos strouhaný","['120 g', '120 g ', ' kokosu']","120 g"
