"recipe_id","name","value","unit"
"12","Cholesterol","299","
299 mg
	"
"12","Sodík","603","
603 mg
	"
"12","Sůl","1,41","1,41 g"
"12","Sacharidy","130,20","130,20 g"
"12"," – cukry","25,50","25,50 g"
"12"," ––– laktóza","9,00","9,00 g"
"12","Energie","7 764","7 764 kJ / 1 856 kcal"
"12","Bílkoviny","276,95","276,95 g"
"12"," – z toho živočišné bílkoviny","262,01","262,01 g"
"12"," – z toho rostlinné bílkoviny","14,94","14,94 g"
"12","Tuky","26,72","26,72 g"
"12"," – nasycené","6,75","6,75 g"
"12"," – nenasycené","13,15","13,15 g"
"12"," –– mononenasycené","9,67","9,67 g"
"12"," –– polynenasycené","3,48","3,48 g"
"12"," ––– omega 3","2,11","2,11 g"
"12","Vláknina","25,80","25,80 g"
"12","Cholesterol","1,10","
1,10 g
	"
"12","Sodík","5,63","
5,63 g
	"
"12","Sůl","13,89","13,89 g"
"12","Sacharidy","117,50","117,50 g"
"12"," – cukry","18,60","18,60 g"
"12"," ––– laktóza","0,00","0,00 g"
"12","Energie","7 225","7 225 kJ / 1 727 kcal"
"12","Bílkoviny","183,97","183,97 g"
"12"," – z toho živočišné bílkoviny","181,86","181,86 g"
"12"," – z toho rostlinné bílkoviny","2,11","2,11 g"
"12","Tuky","94,99","94,99 g"
"12"," – nasycené","15,28","15,28 g"
"12"," – nenasycené","70,05","70,05 g"
"12"," –– mononenasycené","42,25","42,25 g"
"12"," –– polynenasycené","27,81","27,81 g"
"12"," ––– omega 3","5,19","5,19 g"
"12","Vláknina","2,45","2,45 g"
"12","Cholesterol","960","
960 mg
	"
"12","Sodík","1,21","
1,21 g
	"
"12","Sůl","3,15","3,15 g"
"12","Sacharidy","33,38","33,38 g"
"12"," – cukry","2,67","2,67 g"
"12"," ––– laktóza","1,90","1,90 g"
"12","Energie","876","876 kJ / 209 kcal"
"12","Bílkoviny","1,68","1,68 g"
"12"," – z toho živočišné bílkoviny","0,00","0,00 g"
"12"," – z toho rostlinné bílkoviny","1,68","1,68 g"
"12","Tuky","5,87","5,87 g"
"12"," – nasycené","1,02","1,02 g"
"12"," – nenasycené","4,59","4,59 g"
"12"," –– mononenasycené","3,60","3,60 g"
"12"," –– polynenasycené","0,98","0,98 g"
"12"," ––– omega 3","0,09","0,09 g"
"12","Vláknina","9,87","9,87 g"
"12","Cholesterol","0","
0 mg
	"
"12","Sodík","13","
13 mg
	"
"12","Sůl","0,00","0,00 g"
"12","Sacharidy","33,12","33,12 g"
"12"," – cukry","30,42","30,42 g"
"12"," ––– laktóza","0,00","0,00 g"
"12","Energie","12 500","12 500 kJ / 2 988 kcal"
"12","Bílkoviny","77,07","77,07 g"
"12"," – z toho živočišné bílkoviny","66,22","66,22 g"
"12"," – z toho rostlinné bílkoviny","10,85","10,85 g"
"12","Tuky","191,75","191,75 g"
"12"," – nasycené","88,72","88,72 g"
"12"," – nenasycené","85,22","85,22 g"
"12"," –– mononenasycené","67,59","67,59 g"
"12"," –– polynenasycené","17,63","17,63 g"
"12"," ––– omega 3","3,72","3,72 g"
"12","Vláknina","4,80","4,80 g"
"12","Cholesterol","1,33","
1,33 g
	"
"12","Sodík","654","
654 mg
	"
"12","Sůl","1,49","1,49 g"
"12","Sacharidy","236,00","236,00 g"
"12"," – cukry","193,00","193,00 g"
"12"," ––– laktóza","25,50","25,50 g"
"12","Energie","15 914","15 914 kJ / 3 804 kcal"
"12","Bílkoviny","122,81","122,81 g"
"12"," – z toho živočišné bílkoviny","54,34","54,34 g"
"12"," – z toho rostlinné bílkoviny","68,47","68,47 g"
"12","Tuky","183,80","183,80 g"
"12"," – nasycené","100,58","100,58 g"
"12"," – nenasycené","75,57","75,57 g"
"12"," –– mononenasycené","64,15","64,15 g"
"12"," –– polynenasycené","11,42","11,42 g"
"12"," ––– omega 3","0,48","0,48 g"
"12","Vláknina","39,49","39,49 g"
"12","Cholesterol","335","
335 mg
	"
"12","Sodík","3,88","
3,88 g
	"
"12","Sůl","9,55","9,55 g"
"12","Sacharidy","395,98","395,98 g"
"12"," – cukry","61,61","61,61 g"
"12"," ––– laktóza","7,16","7,16 g"
"12","Energie","1 729","1 729 kJ / 413 kcal"
"12","Bílkoviny","11,48","11,48 g"
"12"," – z toho živočišné bílkoviny","8,00","8,00 g"
"12"," – z toho rostlinné bílkoviny","3,48","3,48 g"
"12","Tuky","30,31","30,31 g"
"12"," – nasycené","8,63","8,63 g"
"12"," – nenasycené","21,60","21,60 g"
"12"," –– mononenasycené","16,56","16,56 g"
"12"," –– polynenasycené","5,04","5,04 g"
"12"," ––– omega 3","0,42","0,42 g"
"12","Vláknina","10,21","10,21 g"
"12","Cholesterol","0","
0 mg
	"
"12","Sodík","132","
132 mg
	"
"12","Sůl","0,25","0,25 g"
"12","Sacharidy","20,08","20,08 g"
"12"," – cukry","8,86","8,86 g"
"12"," ––– laktóza","0,00","0,00 g"
"12","Energie","3 706","3 706 kJ / 886 kcal"
"12","Bílkoviny","14,72","14,72 g"
"12"," – z toho živočišné bílkoviny","10,74","10,74 g"
"12"," – z toho rostlinné bílkoviny","3,98","3,98 g"
"12","Tuky","76,33","76,33 g"
"12"," – nasycené","41,54","41,54 g"
"12"," – nenasycené","32,78","32,78 g"
"12"," –– mononenasycené","27,48","27,48 g"
"12"," –– polynenasycené","5,30","5,30 g"
"12"," ––– omega 3","0,54","0,54 g"
"12","Vláknina","11,66","11,66 g"
"12","Cholesterol","127","
127 mg
	"
"12","Sodík","964","
964 mg
	"
"12","Sůl","2,35","2,35 g"
"12","Sacharidy","32,70","32,70 g"
"12"," – cukry","16,68","16,68 g"
"12"," ––– laktóza","7,66","7,66 g"
"12","Energie","7 287","7 287 kJ / 1 742 kcal"
"12","Bílkoviny","50,54","50,54 g"
"12"," – z toho živočišné bílkoviny","9,87","9,87 g"
"12"," – z toho rostlinné bílkoviny","40,67","40,67 g"
"12","Tuky","36,99","36,99 g"
"12"," – nasycené","8,72","8,72 g"
"12"," – nenasycené","27,34","27,34 g"
"12"," –– mononenasycené","19,98","19,98 g"
"12"," –– polynenasycené","7,36","7,36 g"
"12"," ––– omega 3","0,30","0,30 g"
"12","Vláknina","36,89","36,89 g"
"12","Cholesterol","20","
20 mg
	"
"12","Sodík","1,06","
1,06 g
	"
"12","Sůl","2,13","2,13 g"
"12","Sacharidy","283,21","283,21 g"
"12"," – cukry","55,05","55,05 g"
"12"," ––– laktóza","8,13","8,13 g"
"12","Energie","14 305","14 305 kJ / 3 419 kcal"
"12","Bílkoviny","82,08","82,08 g"
"12"," – z toho živočišné bílkoviny","20,58","20,58 g"
"12"," – z toho rostlinné bílkoviny","61,50","61,50 g"
"12","Tuky","172,83","172,83 g"
"12"," – nasycené","17,65","17,65 g"
"12"," – nenasycené","144,51","144,51 g"
"12"," –– mononenasycené","99,79","99,79 g"
"12"," –– polynenasycené","44,72","44,72 g"
"12"," ––– omega 3","12,84","12,84 g"
"12","Vláknina","17,76","17,76 g"
"12","Cholesterol","280","
280 mg
	"
"12","Sodík","253","
253 mg
	"
"12","Sůl","0,56","0,56 g"
"12","Sacharidy","374,93","374,93 g"
"12"," – cukry","46,99","46,99 g"
"12"," ––– laktóza","17,15","17,15 g"
"12","Energie","9 953","9 953 kJ / 2 379 kcal"
"12","Bílkoviny","111,16","111,16 g"
"12"," – z toho živočišné bílkoviny","78,16","78,16 g"
"12"," – z toho rostlinné bílkoviny","33,00","33,00 g"
"12","Tuky","106,92","106,92 g"
"12"," – nasycené","37,39","37,39 g"
"12"," – nenasycené","63,17","63,17 g"
"12"," –– mononenasycené","52,43","52,43 g"
"12"," –– polynenasycené","10,74","10,74 g"
"12"," ––– omega 3","0,19","0,19 g"
"12","Vláknina","12,00","12,00 g"
"12","Cholesterol","738","
738 mg
	"
"12","Sodík","5,26","
5,26 g
	"
"12","Sůl","12,82","12,82 g"
"12","Sacharidy","237,00","237,00 g"
"12"," – cukry","21,00","21,00 g"
"12"," ––– laktóza","14,00","14,00 g"
"12","Energie","2 009","2 009 kJ / 480 kcal"
"12","Bílkoviny","4,14","4,14 g"
"12"," – z toho živočišné bílkoviny","0,14","0,14 g"
"12"," – z toho rostlinné bílkoviny","4,00","4,00 g"
"12","Tuky","38,10","38,10 g"
"12"," – nasycené","13,62","13,62 g"
"12"," – nenasycené","24,20","24,20 g"
"12"," –– mononenasycené","20,90","20,90 g"
"12"," –– polynenasycené","3,30","3,30 g"
"12"," ––– omega 3","0,08","0,08 g"
"12","Vláknina","12,00","12,00 g"
"12","Cholesterol","51","
51 mg
	"
"12","Sodík","320","
320 mg
	"
"12","Sůl","0,80","0,80 g"
"12","Sacharidy","24,20","24,20 g"
"12"," – cukry","16,16","16,16 g"
"12"," ––– laktóza","0,16","0,16 g"
"12","Energie","934","934 kJ / 223 kcal"
"12","Bílkoviny","0,21","0,21 g"
"12"," – z toho živočišné bílkoviny","0,21","0,21 g"
"12"," – z toho rostlinné bílkoviny","0,00","0,00 g"
"12","Tuky","24,60","24,60 g"
"12"," – nasycené","15,90","15,90 g"
"12"," – nenasycené","8,40","8,40 g"
"12"," –– mononenasycené","7,80","7,80 g"
"12"," –– polynenasycené","0,60","0,60 g"
"12"," ––– omega 3","0,09","0,09 g"
"12","Vláknina","0,00","0,00 g"
"12","Cholesterol","77","
77 mg
	"
"12","Sodík","1","
1 mg
	"
"12","Sůl","0,00","0,00 g"
"12","Sacharidy","0,24","0,24 g"
"12"," – cukry","0,24","0,24 g"
"12"," ––– laktóza","0,24","0,24 g"
"12","Energie","11 502","11 502 kJ / 2 749 kcal"
"12","Bílkoviny","34,68","34,68 g"
"12"," – z toho živočišné bílkoviny","5,93","5,93 g"
"12"," – z toho rostlinné bílkoviny","28,75","28,75 g"
"12","Tuky","155,28","155,28 g"
"12"," – nasycené","95,66","95,66 g"
"12"," – nenasycené","55,12","55,12 g"
"12"," –– mononenasycené","48,42","48,42 g"
"12"," –– polynenasycené","6,70","6,70 g"
"12"," ––– omega 3","0,80","0,80 g"
"12","Vláknina","7,50","7,50 g"
"12","Cholesterol","661","
661 mg
	"
"12","Sodík","431","
431 mg
	"
"12","Sůl","1,06","1,06 g"
"12","Sacharidy","299,47","299,47 g"
"12"," – cukry","129,12","129,12 g"
"12"," ––– laktóza","2,87","2,87 g"
"12","Energie","4 265","4 265 kJ / 1 019 kcal"
"12","Bílkoviny","138,57","138,57 g"
"12"," – z toho živočišné bílkoviny","137,00","137,00 g"
"12"," – z toho rostlinné bílkoviny","1,57","1,57 g"
"12","Tuky","46,79","46,79 g"
"12"," – nasycené","17,51","17,51 g"
"12"," – nenasycené","23,50","23,50 g"
"12"," –– mononenasycené","19,93","19,93 g"
"12"," –– polynenasycené","3,58","3,58 g"
"12"," ––– omega 3","0,10","0,10 g"
"12","Vláknina","4,48","4,48 g"
"12","Cholesterol","294","
294 mg
	"
"12","Sodík","1,23","
1,23 g
	"
"12","Sůl","2,80","2,80 g"
"12","Sacharidy","9,95","9,95 g"
"12"," – cukry","5,00","5,00 g"
"12"," ––– laktóza","0,00","0,00 g"
"12","Energie","5 559","5 559 kJ / 1 329 kcal"
"12","Bílkoviny","110,54","110,54 g"
"12"," – z toho živočišné bílkoviny","108,10","108,10 g"
"12"," – z toho rostlinné bílkoviny","2,44","2,44 g"
"12","Tuky","90,65","90,65 g"
"12"," – nasycené","43,26","43,26 g"
"12"," – nenasycené","45,34","45,34 g"
"12"," –– mononenasycené","36,71","36,71 g"
"12"," –– polynenasycené","8,64","8,64 g"
"12"," ––– omega 3","0,13","0,13 g"
"12","Vláknina","7,22","7,22 g"
"12","Cholesterol","307","
307 mg
	"
"12","Sodík","437","
437 mg
	"
"12","Sůl","1,20","1,20 g"
"12","Sacharidy","15,22","15,22 g"
"12"," – cukry","8,40","8,40 g"
"12"," ––– laktóza","0,00","0,00 g"
"12","Energie","6 668","6 668 kJ / 1 594 kcal"
"12","Bílkoviny","64,72","64,72 g"
"12"," – z toho živočišné bílkoviny","34,72","34,72 g"
"12"," – z toho rostlinné bílkoviny","30,00","30,00 g"
"12","Tuky","31,74","31,74 g"
"12"," – nasycené","7,28","7,28 g"
"12"," – nenasycené","14,00","14,00 g"
"12"," –– mononenasycené","11,20","11,20 g"
"12"," –– polynenasycené","2,80","2,80 g"
"12"," ––– omega 3","0,26","0,26 g"
"12","Vláknina","33,00","33,00 g"
"12","Cholesterol","1,04","
1,04 g
	"
"12","Sodík","488","
488 mg
	"
"12","Sůl","0,84","0,84 g"
"12","Sacharidy","245,80","245,80 g"
"12"," – cukry","15,00","15,00 g"
"12"," ––– laktóza","0,00","0,00 g"
"12","Energie","4 264","4 264 kJ / 1 019 kcal"
"12","Bílkoviny","49,87","49,87 g"
"12"," – z toho živočišné bílkoviny","37,04","37,04 g"
"12"," – z toho rostlinné bílkoviny","12,83","12,83 g"
"12","Tuky","57,97","57,97 g"
"12"," – nasycené","15,91","15,91 g"
"12"," – nenasycené","33,42","33,42 g"
"12"," –– mononenasycené","26,02","26,02 g"
"12"," –– polynenasycené","7,40","7,40 g"
"12"," ––– omega 3","0,25","0,25 g"
"12","Vláknina","9,97","9,97 g"
"12","Cholesterol","688","
688 mg
	"
"12","Sodík","1,28","
1,28 g
	"
"12","Sůl","3,20","3,20 g"
"12","Sacharidy","70,08","70,08 g"
"12"," – cukry","2,81","2,81 g"
"12"," ––– laktóza","0,60","0,60 g"
"12","Energie","4 550","4 550 kJ / 1 088 kcal"
"12","Bílkoviny","134,74","134,74 g"
"12"," – z toho živočišné bílkoviny","126,30","126,30 g"
"12"," – z toho rostlinné bílkoviny","8,44","8,44 g"
"12","Tuky","38,03","38,03 g"
"12"," – nasycené","12,33","12,33 g"
"12"," – nenasycené","20,45","20,45 g"
"12"," –– mononenasycené","16,18","16,18 g"
"12"," –– polynenasycené","4,27","4,27 g"
"12"," ––– omega 3","0,23","0,23 g"
"12","Vláknina","18,24","18,24 g"
"12","Cholesterol","254","
254 mg
	"
"12","Sodík","3,18","
3,18 g
	"
"12","Sůl","7,60","7,60 g"
"12","Sacharidy","44,80","44,80 g"
"12"," – cukry","21,12","21,12 g"
"12"," ––– laktóza","0,00","0,00 g"
"12","Energie","3 121","3 121 kJ / 746 kcal"
"12","Bílkoviny","50,25","50,25 g"
"12"," – z toho živočišné bílkoviny","47,36","47,36 g"
"12"," – z toho rostlinné bílkoviny","2,89","2,89 g"
"12","Tuky","54,38","54,38 g"
"12"," – nasycené","17,22","17,22 g"
"12"," – nenasycené","30,57","30,57 g"
"12"," –– mononenasycené","15,03","15,03 g"
"12"," –– polynenasycené","15,55","15,55 g"
"12"," ––– omega 3","0,51","0,51 g"
"12","Vláknina","4,77","4,77 g"
"12","Cholesterol","617","
617 mg
	"
"12","Sodík","1,68","
1,68 g
	"
"12","Sůl","4,12","4,12 g"
"12","Sacharidy","12,65","12,65 g"
"12"," – cukry","3,92","3,92 g"
"12"," ––– laktóza","1,50","1,50 g"
"12","Energie","12 459","12 459 kJ / 2 978 kcal"
"12","Bílkoviny","79,74","79,74 g"
"12"," – z toho živočišné bílkoviny","17,74","17,74 g"
"12"," – z toho rostlinné bílkoviny","62,00","62,00 g"
"12","Tuky","87,21","87,21 g"
"12"," – nasycené","48,87","48,87 g"
"12"," – nenasycené","33,15","33,15 g"
"12"," –– mononenasycené","25,69","25,69 g"
"12"," –– polynenasycené","7,46","7,46 g"
"12"," ––– omega 3","0,79","0,79 g"
"12","Vláknina","17,40","17,40 g"
"12","Cholesterol","478","
478 mg
	"
"12","Sodík","612","
612 mg
	"
"12","Sůl","1,46","1,46 g"
"12","Sacharidy","459,79","459,79 g"
"12"," – cukry","118,49","118,49 g"
"12"," ––– laktóza","12,89","12,89 g"
"12","Energie","3 499","3 499 kJ / 836 kcal"
"12","Bílkoviny","37,39","37,39 g"
"12"," – z toho živočišné bílkoviny","18,64","18,64 g"
"12"," – z toho rostlinné bílkoviny","18,75","18,75 g"
"12","Tuky","19,54","19,54 g"
"12"," – nasycené","5,21","5,21 g"
"12"," – nenasycené","9,05","9,05 g"
"12"," –– mononenasycené","6,46","6,46 g"
"12"," –– polynenasycené","2,59","2,59 g"
"12"," ––– omega 3","0,31","0,31 g"
"12","Vláknina","12,61","12,61 g"
"12","Cholesterol","520","
520 mg
	"
"12","Sodík","1,15","
1,15 g
	"
"12","Sůl","2,72","2,72 g"
"12","Sacharidy","122,69","122,69 g"
"12"," – cukry","14,06","14,06 g"
"12"," ––– laktóza","1,84","1,84 g"
