"main_category_ind","recipe_id","name"
"True","9","Moučníky"
"True","9","Pro děti"
"True","9","Dezerty, zákusky, poháry"
"False","9","Svačina"
"False","9","Sladké chutě"
"False","9","Recepty do 10 minut"
"False","9","Levné recepty"
"False","9","Recepty do 50 korun"
"False","9","Recepty pro začátečníky"
"False","9","Rychlé recepty"
"False","9","Snadné recepty"
"False","9","Běžný den"
"False","9","Recepty pro děti"
"False","9","Dětská oslava"
"False","9","Sváteční / Nedělní recepty"
"False","9","Exotické ovoce"
"True","9","Polévky"
"True","9","Polévky s uzeninou"
"False","9","Večeře"
"False","9","Oběd"
"False","9","Vaření"
"False","9","Běžný den"
"False","9","Zimní recepty"
"False","9","Podzimní recepty"
"False","9","Recepty pro začátečníky"
"False","9","Snadné recepty"
"True","9","Ostatní"
"True","9","Sýry"
"False","9","Fritování"
"False","9","Večeře"
"False","9","Bylinky"
"False","9","Běžný den"
"False","9","Jarní recepty"
"False","9","Recepty do 50 korun"
"False","9","Recepty do 20 minut"
"False","9","Rychlé recepty"
"False","9","Snadné recepty"
"True","9","Bramborová jídla"
"False","9","Večeře"
"False","9","Oběd"
"False","9","Bezlepkové recepty"
"False","9","Slané chutě"
"False","9","Snadné recepty"
"False","9","Běžný den"
"False","9","Česká kuchyně"
"False","9","Pečení"
"True","9","Jiné maso"
"True","9","Bramborová jídla"
"False","9","Večeře"
"False","9","Oběd"
"False","9","Bezlepkové recepty"
"False","9","Slané chutě"
"False","9","Snadné recepty"
"False","9","Běžný den"
"False","9","Zelenina"
"False","9","Česká kuchyně"
"False","9","Pečení"
"False","9","Recepty do 100 korun"
"False","9","Recepty pro začátečníky"
"False","9","Bylinky"
"False","9","Restování"
"False","9","Podzimní recepty"
"False","9","Zimní recepty"
"True","9","Moučníky"
"True","9","Pro začátečníky"
"True","9","Záviny, rolády"
"False","9","Ovoce"
"False","9","Rybíz"
"False","9","Svačina"
"False","9","Recepty pro děti"
"False","9","Vegetariánské recepty"
"False","9","Sladkokyselé chutě"
"False","9","Recepty pro začátečníky"
"False","9","Snadné recepty"
"False","9","Běžný den"
"False","9","Letní recepty"
"False","9","Sváteční / Nedělní recepty"
"False","9","Česká kuchyně"
"False","9","Pečení"
"True","9","Sladká jídla"
"True","9","Dezerty, zákusky, poháry"
"True","9","Palačinky"
"False","9","Oběd"
"False","9","Vegetariánské recepty"
"False","9","Sladké chutě"
"False","9","Snadné recepty"
"False","9","Citrusy"
"False","9","Běžný den"
"False","9","Zimní recepty"
"False","9","Česká kuchyně"
"False","9","Sváteční / Nedělní recepty"
"False","9","Svačina"
"False","9","Vaření"
"False","9","Smažení"
"True","9","Ryby"
"True","9","Sumec"
"False","9","Večeře"
"False","9","Slané chutě"
"False","9","Oběd"
"False","9","Bezlepkové recepty"
"False","9","Snadné recepty"
"False","9","Rychlé recepty"
"False","9","Běžný den"
"False","9","Houby"
"False","9","Zelenina"
"False","9","Letní recepty"
"False","9","Podzimní recepty"
"False","9","Vaření"
"False","9","Restování"
"True","9","Pomazánky"
"True","9","Studená kuchyně"
"True","9","Rybí pomazánky"
"False","9","Svačina"
"False","9","Snídaně"
"False","9","Snadné recepty"
"False","9","Rychlé recepty"
"False","9","Recepty pro začátečníky"
"False","9","Recepty do 15 minut"
"False","9","Běžný den"
"False","9","Večírky a oslavy"
"False","9","Silvestr"
"False","9","Zelenina"
"True","9","Drůbeží maso"
"True","9","Kuřecí maso"
"False","9","Večeře"
"False","9","Oběd"
"False","9","Pálivé chutě"
"False","9","Bylinky"
"False","9","Marinování"
"False","9","Smažení"
"False","9","Běžný den"
"False","9","Sváteční / Nedělní recepty"
"False","9","Snadné recepty"
"True","9","Ryby"
"False","9","Večeře"
"False","9","Oběd"
"False","9","Zdravé recepty"
"False","9","Snadné recepty"
"False","9","Recepty pro začátečníky"
"False","9","Levné recepty"
"False","9","Recepty do 100 korun"
"False","9","Běžný den"
"False","9","Sváteční / Nedělní recepty"
"False","9","Smažení"
"False","9","Zelenina"
"False","9","Ředkvičky"
"True","9","Pomazánky"
"True","9","Studená kuchyně"
"True","9","Rybí pomazánky"
"True","9","Pomazánky"
"False","9","Svačina"
"False","9","Večeře"
"False","9","Bezlepkové recepty"
"False","9","Slané chutě"
"False","9","Snadné recepty"
"False","9","Rychlé recepty"
"False","9","Recepty pro začátečníky"
"False","9","Běžný den"
"False","9","Sváteční / Nedělní recepty"
"True","9","Těstoviny"
"False","9","Večeře"
"False","9","Oběd"
"False","9","Slané chutě"
"False","9","Snadné recepty"
"False","9","Rychlé recepty"
"False","9","Běžný den"
"False","9","Česká kuchyně"
"False","9","Zelí"
"False","9","Dušení"
"False","9","Vaření"
"False","9","Podzimní recepty"
"True","9","Ostatní"
"False","9","Svačina"
"False","9","Vegetariánské recepty"
"False","9","Slané chutě"
"False","9","Snadné recepty"
"False","9","Sváteční / Nedělní recepty"
"False","9","Večírky a oslavy"
"False","9","Silvestr"
"False","9","Česká kuchyně"
"False","9","Smažení"
"True","9","Slané pečivo"
"True","9","Drobné slané pečivo"
"False","9","Recepty do 50 korun"
"False","9","Rychlé recepty"
"False","9","Snadné recepty"
"False","9","Levné recepty"
"False","9","Recepty pro začátečníky"
"False","9","Grilování a BBQ"
"False","9","Večírky a oslavy"
"False","9","Italská kuchyně"
"False","9","Kynutí"
"False","9","Pečení"
"True","9","Drůbeží maso"
"True","9","Kuřecí maso"
"False","9","Oběd"
"False","9","Bezlepkové recepty"
"False","9","Slané chutě"
"False","9","Snadné recepty"
"False","9","Běžný den"
"False","9","Sváteční / Nedělní recepty"
"False","9","Houby"
"False","9","Citrusy"
"False","9","Česká kuchyně"
"False","9","Bylinky"
"False","9","Pečení"
"False","9","Remoska"
"True","9","Drůbeží maso"
"True","9","Kuřecí maso"
"False","9","Slané chutě"
"False","9","Snadné recepty"
"False","9","Běžný den"
"False","9","Sváteční / Nedělní recepty"
"False","9","Jarní recepty"
"False","9","Zelenina"
"False","9","Bylinky"
"False","9","Česká kuchyně"
"False","9","Restování"
"False","9","Pečení"
"False","9","Oběd"
"False","9","Večeře"
"False","9","Recepty z jednoho pekáčku"
"True","9","Moučníky"
"True","9","Řezy"
"False","9","Náročné recepty"
