"recipe_id","name","description","amount"
"7","Mléko kravské polotučné 1,5%","['3/4 hrnku', '3/4 hrnku ', ' mléka']","3/4 hrnku"
"7","Jogurt kravský bílý 1,5%","['2 lžíce', '2 lžíce ', ' bílého jogurtu']","2 lžíce"
"7","Vejce slepičí","['1', '1 ', ' vejce']","1"
"7","E415 - Xanthan","['1/2 lžičky', '1/2 lžičky ', ' xantanové gumy']","1/2 lžičky"
"7","Pasta vanilková","['vanilková pasta']","
"
"7","Rum","['1 lžíce', '1 lžíce ', ' rumu']","1 lžíce"
"7","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"7","","['']","
"
"7","Máslo kravské","['2', '2 ', ' proužky másla (cca 0,5 cm másla)']","2"
"7","Cukr bílý","['1 hrst', '1 hrst ', ' cukru krupice']","1 hrst"
"7","Mouka kukuřičná hladká","['1 hrst', '1 hrst ', ' kukuřičné mouky']","1 hrst"
"7","Skořice ceylonská","['1 lžička', '1 lžička ', ' skořice']","1 lžička"
"7","","['']","
"
"7","Jahody čerstvé","['ovoce']","
"
"7","Vepřová panenka","['1', '1 ', ' vepřová panenka']","1"
"7","Vejce slepičí","['4', '4 ', ' vejce']","4"
"7","Olej řepkový","['4 lžíce', '4 lžíce ', ' rostlinného oleje']","4 lžíce"
"7","Pepř černý","['koření - 7 bylin']","
"
"7","Sůl mořská","['sůl']","
"
"7","Pepř černý","['pepř']","
"
"7","Mrkev čerstvá","['zelenina (podle výběru, na přílohu)']","
"
"7","Čočka hnědá neloupaná","['250', '250 ', ' ml hrnek hnědé čočky']","250"
"7","Voda","['500 ml', '500 ml ', ' studené vody']","500 ml"
"7","Jedlá soda","['na špičku nože', 'na špičku nože ', ' jedlé sody']","na špičku nože"
"7","Čubrica","['1', '1 ', ' plná lžíce koření čubrica']","1"
"7","Sůl mořská","['sůl']","
"
"7","Olej řepkový","['1 lžíce', '1 lžíce ', ' oleje (nebo sádla)']","1 lžíce"
"7","Cibule čerstvá","['1', '1 ', ' menší cibule']","1"
"7","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"7","Rajčata cherry","['6-8', '6-8 ', ' cherry rajčat (nebo 2 velká)']","6-8"
"7","Paprika červená čerstvá","['kousek', 'kousek ', ' červené papriky']","kousek"
"7","Cibulka jarní čerstvá","['nať jarní cibulky (nebo petrželka)']","
"
"7","","['']","
"
"7","Mouka pšeničná hladká","['350 g', '350 g ', ' hladké mouky']","350 g"
"7","Sůl mořská","['sůl']","
"
"7","Droždí pekařské lisované","['30 g', '30 g ', ' čerstvého droždí']","30 g"
"7","Mléko kravské polotučné 1,5%","['150 ml', '150 ml ', ' vlažného mléka']","150 ml"
"7","Vejce slepičí","['1', '1 ', ' vejce']","1"
"7","Vaječný žloutek","['1', '1 ', ' žloutek']","1"
"7","Máslo kravské","['80 g', '80 g ', ' másla']","80 g"
"7","Cukr bílý","['80 g', '80 g ', ' moučkového cukru']","80 g"
"7","Citronová kúra čerstvá","['1 lžička', '1 lžička ', ' citronové kůry']","1 lžička"
"7","","['']","
"
"7","Vaječný bílek","['1', '1 ', ' bílek na potření okrajů koláčů']","1"
"7","Máslo kravské","['rozpuštěné máslo na potření okrajů a pokapání po upečení']","
"
"7","Rum","['trochu', 'trochu ', ' rumu']","trochu"
"7","","['']","
"
"7","Mák modrý mletý","['70 g', '70 g ', ' mletého máku']","70 g"
"7","Cukr bílý","['2 lžíce', '2 lžíce ', ' cukru (podle chuti i více)']","2 lžíce"
"7","Cukr vanilkový","['1', '1 ', ' vanilkový cukr']","1"
"7","Skořice ceylonská","['0,5 lžičky', '0,5 lžičky ', ' skořice']","0,5 lžičky"
"7","Mléko kravské polotučné 1,5%","['100 ml', '100 ml ', ' mléka (podle potřeby)']","100 ml"
"7","Tvaroh polotučný","['500 g', '500 g ', ' tvarohu v kostce']","500 g"
"7","Šťáva z citrónu","['citronová šťáva (podle chuti)']","
"
"7","","['']","
"
"7","Mouka pšeničná polohrubá","['polohrubá mouka']","
"
"7","Cukr bílý","['cukr']","
"
"7","Máslo kravské","['máslo']","
"
"7","Kachna","['1', '1 ', ' kachna']","1"
"7","Cibule čerstvá","['1', '1 ', ' velká cibule']","1"
"7","Sůl mořská","['sůl']","
"
"7","Česnek čerstvý","['3 stroužky', '3 stroužky ', ' česneku']","3 stroužky"
"7","Muškátový oříšek","['muškátový oříšek']","
"
"7","Mléko kravské polotučné 1,5%","['100 ml', '100 ml ', ' mléka']","100 ml"
"7","Rohlík pšeničný bílý","['3', '3 ', ' starší rohlíky']","3"
"7","Pepř černý mletý","['mletý pepř']","
"
"7","Vepřová plec uzená","['120 g', '120 g ', ' uzeného masa']","120 g"
"7","Špenát čerstvý","['3 hrsti', '3 hrsti ', ' čerstvého špenátu']","3 hrsti"
"7","Kmín mletý","['drcený kmín']","
"
"7","Vejce slepičí","['1', '1 ', ' vejce']","1"
"7","Houska pšeničná","['250 g', '250 g ', ' housek (rohlíků)']","250 g"
"7","Mléko kravské polotučné 1,5%","['200 ml', '200 ml ', ' mléka']","200 ml"
"7","Vejce slepičí","['2', '2 ', ' vejce']","2"
"7","Sůl mořská","['sůl']","
"
"7","Muškátový oříšek","['muškátový oříšek']","
"
"7","Mouka pšeničná hrubá","['100 g', '100 g ', ' hrubé mouky']","100 g"
"7","Pepř černý","['pepř']","
"
"7","Petržel nať čerstvá","['petrželka']","
"
"7","","['olej na potření fólie']","
"
"7","Vejce slepičí","['2', '2 ', ' vejce uvařená natvrdo']","2"
"7","Měkký salám","['100 g', '100 g ', ' šunkového salámu v celku']","100 g"
"7","Cibule čerstvá","['1', '1 ', ' menší cibule']","1"
"7","Sýr tavený","['4-5 trojúhelníčků', '4-5 trojúhelníčků ', ' taveného sýra']","4-5 trojúhelníčků"
"7","Majonéza","['1-2 lžíce', '1-2 lžíce ', ' majonézy']","1-2 lžíce"
"7","Hořčice plnotučná","['1 lžička', '1 lžička ', ' hořčice']","1 lžička"
"7","Sýr kravský tvrdý 30%","['300 g', '300 g ', ' eidamu']","300 g"
"7","Majonéza","['300 g', '300 g ', ' majonézy']","300 g"
"7","Pomazánka mléčná","['150 g', '150 g ', ' pomazánkového másla']","150 g"
"7","Česnek čerstvý","['6 stroužků', '6 stroužků ', ' česneku (podle chuti)']","6 stroužků"
"7","Hovězí kýta","['1 kg', '1 kg ', ' hovězího zadního masa']","1 kg"
"7","Špek","['150 g', '150 g ', ' uzené slaniny']","150 g"
"7","Olej řepkový","['4-5 lžic', '4-5 lžic ', ' oleje']","4-5 lžic"
"7","Cibule čerstvá","['300 g', '300 g ', ' cibule']","300 g"
"7","Mrkev čerstvá","['300 g', '300 g ', ' mrkve']","300 g"
"7","Hořčice plnotučná","['80 g', '80 g ', ' plnotučné hořčice']","80 g"
"7","Sůl mořská","['sůl']","
"
"7","Celer bulva čerstvá","['150 g', '150 g ', ' celeru']","150 g"
"7","Petržel kořenová čerstvá","['150 g', '150 g ', ' kořenové petržele']","150 g"
"7","Pepř černý","['10 kuliček', '10 kuliček ', ' celého pepře']","10 kuliček"
"7","Nové koření","['5 kuliček', '5 kuliček ', ' nového koření']","5 kuliček"
"7","Cukr bílý","['cukr']","
"
"7","Ocet lihový","['ocet']","
"
"7","Bobkový list sušený","['4', '4 ', ' bobkové listy']","4"
"7","Cukr bílý","['80 g', '80 g ', ' cukru krupice (podle chuti)']","80 g"
"7","Citrón čerstvý","['1', '1 ', ' citron']","1"
"7","Voda","['1 l', '1 l ', ' vody (nebo vývaru)']","1 l"
"7","Máslo kravské","['50 g', '50 g ', ' másla']","50 g"
"7","Smetana kravská sladká 12%","['200 ml', '200 ml ', ' smetany na vaření']","200 ml"
"7","Pomazánka mléčná","['150 g', '150 g ', '  pomazánkového másla (bez příchutě)']","150 g"
"7","Tatarská omáčka","['100 ml', '100 ml ', ' tatarské omáčky']","100 ml"
"7","Česnek čerstvý","['1-2 stroužky', '1-2 stroužky ', ' česneku']","1-2 stroužky"
"7","Měkký salám","['100 g', '100 g ', ' šunkového salámu v celku']","100 g"
"7","Sýr kravský tvrdý 30%","['100 g', '100 g ', ' tvrdého sýra (eidam)']","100 g"
"7","Vejce slepičí","['3', '3 ', ' natvrdo vařená vejce']","3"
"7","Paprika zelená čerstvá","['1', '1 ', ' zelená paprika']","1"
"7","Rajče červené čerstvé","['2', '2 ', ' rajčata']","2"
"7","Paprika červená sušená","['1 špetka', '1 špetka ', ' mleté papriky (podle chuti)']","1 špetka"
"7","Sůl mořská","['sůl']","
"
"7","Suchý salám","['150 g', '150 g ', ' salámu Vysočina']","150 g"
"7","Sýr tavený","['2', '2 ', ' tavené sýry']","2"
"7","Máslo kravské","['1 lžíce', '1 lžíce ', ' másla']","1 lžíce"
"7","Majonéza","['2 lžičky', '2 lžičky ', ' Majolky']","2 lžičky"
"7","Hermelín","['1', '1 ', ' hermelín']","1"
"7","Špek","['2 plátky', '2 plátky ', ' slaniny']","2 plátky"
"7","Cibule čerstvá","['1/2', '1/2 ', ' cibule']","1/2"
"7","Šunka vepřová vařená","['2 plátky', '2 plátky ', ' šunky']","2 plátky"
"7","Pepř černý","['koření (grilovací, paprika, provensálské)']","
"
"7","Pórek čerstvý","['1', '1 ', ' velký pórek (jen bílá část)']","1"
"7","Jablko čerstvé","['2', '2 ', ' jablka']","2"
"7","Mrkev čerstvá","['1', '1 ', ' mrkev']","1"
"7","Smetana kravská zakysaná 12%","['1 lžíce', '1 lžíce ', ' zakysané smetany']","1 lžíce"
"7","Majonéza","['1 lžíce', '1 lžíce ', ' majonézy']","1 lžíce"
"7","Šťáva z citrónu","['1 lžička', '1 lžička ', ' citronové šťávy']","1 lžička"
"7","Sůl mořská","['sůl']","
"
"7","Pepř černý mletý","['čerstvě mletý pepř']","
"
"7","","['']","
"
"7","Pažitka čerstvá","['pažitka']","
"
"7","Paprika červená čerstvá","['kousek', 'kousek ', ' červené papriky']","kousek"
"7","Játra vepřová","['500 g', '500 g ', ' vepřových jater']","500 g"
"7","Cibule čerstvá","['2', '2 ', ' cibule']","2"
"7","Sádlo vepřové","['1-2 lžíce', '1-2 lžíce ', ' sádla']","1-2 lžíce"
"7","Česnek čerstvý","['4 stroužky', '4 stroužky ', ' česneku']","4 stroužky"
"7","Pepř černý mletý","['mletý pepř']","
"
"7","Kmín mletý","['1/4 lžičky', '1/4 lžičky ', ' mletého kmínu']","1/4 lžičky"
"7","Paprika červená sušená","['2 lžičky', '2 lžičky ', ' sladké papriky']","2 lžičky"
"7","Worcestrová omáčka","['1 lžíce', '1 lžíce ', ' worcesteru']","1 lžíce"
"7","Bujón hovězí","['1', '1 ', ' masox']","1"
"7","Mouka pšeničná hladká","['1-2 lžíce', '1-2 lžíce ', ' hladké mouky']","1-2 lžíce"
"7","Vepřová kotleta bez kosti","['600 g', '600 g ', ' vepřové pečeně (2 plátky)']","600 g"
"7","Cibule čerstvá","['200 g', '200 g ', ' cibule']","200 g"
"7","Mrkev čerstvá","['150 g', '150 g ', ' mrkve']","150 g"
"7","Camembert","['120 g', '120 g ', ' camembertu (1 ks)']","120 g"
"7","Worcestrová omáčka","['2 lžíce', '2 lžíce ', ' worcesterové omáčky']","2 lžíce"
"7","Česnek medvědí čerstvý","['200 g', '200 g ', ' medvědího česneku']","200 g"
"7","Smetana kravská sladká 12%","['100 ml', '100 ml ', ' smetany na vaření']","100 ml"
"7","Máslo kravské","['2', '2 ', ' cm silný plátek másla']","2"
"7","Pepř černý mletý","['mletý pepř']","
"
"7","Sůl mořská","['sůl']","
"
"7","Tvarůžky","['2 kolečka', '2 kolečka ', ' tvarůžků (malé)']","2 kolečka"
"7","Vejce slepičí","['1', '1 ', ' velké vejce']","1"
"7","Cibulka jarní čerstvá","['jarní cibulka']","
"
"7","Strouhanka pšeničná","['1 lžička', '1 lžička ', ' strouhanky']","1 lžička"
"7","Pepř černý","['pepř']","
"
"7","","['']","
"
"7","Chléb pšeničný kváskový","['chléb']","
"
"7","Hořčice plnotučná","['hořčice']","
"
"7","Okurka salátová čerstvá","['okurky']","
"
"7","Cibule čerstvá","['cibule']","
"
"7","Rajče červené čerstvé","['rajčata']","
"
"7","Mouka špaldová hrubá","['100 g', '100 g ', ' špaldové mouky']","100 g"
"7","Vejce slepičí","['1', '1 ', ' střední vejce']","1"
"7","Voda","['1-2 lžíce', '1-2 lžíce ', ' vody']","1-2 lžíce"
"7","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"7","","['']","
"
"7","Máslo kravské","['2 lžíce', '2 lžíce ', ' másla']","2 lžíce"
"7","Smetana kravská sladká 30%","['4 lžíce', '4 lžíce ', ' smetany ke šlehání - 40%']","4 lžíce"
"7","Parmezán","['1 lžíce', '1 lžíce ', ' strouhaného parmezánu']","1 lžíce"
"7","Sůl mořská","['sůl']","
"
"7","Pepř černý","['koření (podle chuti)']","
"
"7","","['']","
"
"7","Tuňák filet","['tuňák']","
"
"7","Petržel nať čerstvá","['bylinky (podle chuti)']","
"
"7","Máslo kravské","['1 lžíce', '1 lžíce ', ' másla']","1 lžíce"
"7","Cibule čerstvá","['1', '1 ', ' větší cibule']","1"
"7","Klobása","['1', '1 ', ' klobása (nebo párek, uzenina)']","1"
"7","Brambor zimní","['4', '4 ', ' brambory']","4"
"7","Kmín","['kmín']","
"
"7","Smetana kravská sladká 12%","['1 kelímek', '1 kelímek ', ' smetany']","1 kelímek"
"7","Zelí bílé kvašené","['500 g', '500 g ', ' kysaného zelí']","500 g"
"7","Mouka pšeničná hladká","['1 lžíce', '1 lžíce ', ' hladké mouky']","1 lžíce"
"7","Bobkový list sušený","['1', '1 ', ' bobkový list']","1"
"7","Nové koření","['nové koření']","
"
"7","Sůl mořská","['sůl']","
"
"7","Pepř černý","['pepř']","
"
"7","Vejce slepičí","['6', '6 ', ' vajec']","6"
"7","Sůl mořská","['sůl']","
"
"7","Pepř černý","['pepř']","
"
"7","Cibule čerstvá","['1', '1 ', ' menší cibule']","1"
"7","Hořčice plnotučná","['1 lžička', '1 lžička ', ' hořčice']","1 lžička"
"7","Majonéza","['50 g', '50 g ', ' majonézy']","50 g"
"7","Pažitka čerstvá","['pažitka']","
"
"7","Vejce slepičí","['10', '10 ', ' vajec']","10"
"7","Cibule červená čerstvá","['1', '1 ', ' červená cibule']","1"
"7","Cibulka jarní čerstvá","['2', '2 ', ' jarní cibulky']","2"
"7","Gouda 45% t. v s.","['100 g', '100 g ', ' goudy']","100 g"
"7","Pažitka čerstvá","['1 lžíce', '1 lžíce ', ' nasekané pažitky (nebo petrželky)']","1 lžíce"
"7","Rajčata cherry","['10', '10 ', ' cherry rajčat']","10"
"7","Sůl mořská","['sůl']","
"
"7","Pepř černý","['pepř']","
"
"7","","['']","
"
"7","Vaječný žloutek","['5', '5 ', ' uvařených žloutků']","5"
"7","Hořčice plnotučná","['1 lžička', '1 lžička ', ' plnotučné hořčice']","1 lžička"
"7","Olej řepkový","['2 lžíce', '2 lžíce ', ' oleje']","2 lžíce"
"7","Šťáva z citrónu","['1 lžička', '1 lžička ', ' citronové šťávy']","1 lžička"
"7","Smetana kravská sladká 12%","['5 lžic', '5 lžic ', ' smetany']","5 lžic"
"7","Sůl mořská","['sůl']","
"
"7","Pepř černý","['pepř']","
"
"7","Treska filet","['400 g', '400 g ', ' rybího filé']","400 g"
"7","Rýže bílá","['200 g', '200 g ', ' rýže']","200 g"
"7","Čočka červená neloupaná","['200 g', '200 g ', ' červené čočky']","200 g"
"7","Bambusové výhonky čerstvé","['150 g', '150 g ', ' bambusových výhonků']","150 g"
"7","Kurkuma mletá","['2 lžičky', '2 lžičky ', ' kurkumy']","2 lžičky"
"7","Majoránka čerstvá","['čerstvá majoránka']","
"
"7","Sýr kravský tvrdý 30%","['4 plátky', '4 plátky ', ' tvrdého sýru']","4 plátky"
"7","Sůl mořská","['sůl']","
"
"7","","['']","
"
"7","Máslo kravské","['200 g', '200 g ', ' másla']","200 g"
"7","Cukr bílý","['250 g', '250 g ', ' krupicového cukru']","250 g"
"7","Vejce slepičí","['6', '6 ', ' vajec']","6"
"7","Mouka pšeničná hladká","['500 g', '500 g ', ' hladké mouky']","500 g"
"7","Kypřící prášek","['1', '1 ', ' kypřící prášek']","1"
"7","Mandarinka čerstvá","['2 plechovky', '2 plechovky ', ' mandarinek (315ml)']","2 plechovky"
"7","","['']","
"
"7","","['']","
"
"7","Smetana kravská sladká 12%","['200 ml', '200 ml ', ' smetany 12%']","200 ml"
"7","Olej řepkový","['3 lžíce', '3 lžíce ', ' oleje']","3 lžíce"
"7","Puding v prášku","['1,5', '1,5 ', ' vanilkového pudinkového prášku']","1,5"
"7","Vejce slepičí","['1', '1 ', ' vejce']","1"
"7","Cukr bílý","['200 g', '200 g ', ' krupicového cukru']","200 g"
"7","","['']","
"
"7","","['']","
"
"7","Vejce slepičí","['1', '1 ', ' vejce']","1"
"7","Mléko kravské polotučné 1,5%","['2 lžíce', '2 lžíce ', ' mléka']","2 lžíce"
"7","Cukr bílý","['100 g', '100 g ', ' krupicového cukru']","100 g"
"7","Kokos strouhaný","['120 g', '120 g ', ' kokosu']","120 g"
