"recipe_id","name","description","amount"
"14","Smetana kravská zakysaná 12%","['250 g', '250 g ', ' zakysané smetany']","250 g"
"14","Máslo kravské","['50 g', '50 g ', ' másla']","50 g"
"14","Vejce slepičí","['1', '1 ', ' vejce']","1"
"14","Mandle neloupané","['25 g', '25 g ', ' mandlí']","25 g"
"14","Mouka pšeničná hladká","['2 lžíce', '2 lžíce ', ' hladké mouky']","2 lžíce"
"14","Cukr bílý","['150 g', '150 g ', ' cukru']","150 g"
"14","Cukr vanilkový","['1', '1 ', ' vanilkový cukr']","1"
"14","Šťáva z citrónu","['citronová šťáva']","
"
"14","Pomerančová kůra čerstvá","['pomerančová kůra']","
"
"14","Kuře prso","['200 g', '200 g ', ' kuřecího masa (stehenní, prsní)']","200 g"
"14","Sójová omáčka Tamari","['1 lžíce', '1 lžíce ', ' světlé sójové omáčky']","1 lžíce"
"14","Škrob kukuřičný","['1 lžíce', '1 lžíce ', ' kukuřičného škrobu']","1 lžíce"
"14","Olej řepkový","['2 lžíce', '2 lžíce ', ' oleje']","2 lžíce"
"14","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"14","Zázvor sušený","['10 g', '10 g ', ' nasekaného zázvoru']","10 g"
"14","Chilli paprička sušená","['chilli (podle chuti)']","
"
"14","Mrkev čerstvá","['50 g', '50 g ', ' mrkve']","50 g"
"14","Cuketa čerstvá","['70 g', '70 g ', ' cukety']","70 g"
"14","Cibule červená čerstvá","['70 g', '70 g ', ' červené cibule']","70 g"
"14","Pórek čerstvý","['40 g', '40 g ', ' pórku']","40 g"
"14","Paprika červená čerstvá","['20 g', '20 g ', ' kapie']","20 g"
"14","","['2', '2 ', ' jidášové uši']","2"
"14","","['2 lžíce', '2 lžíce ', ' hoisin omáčky']","2 lžíce"
"14","Rybí omáčka","['1-2 lžíce', '1-2 lžíce ', ' rybí omáčky']","1-2 lžíce"
"14","Sójová omáčka Tamari","['1 lžíce', '1 lžíce ', ' sladké sójové omáčky']","1 lžíce"
"14","Ocet rýžový","['1 lžíce', '1 lžíce ', ' rýžového octa']","1 lžíce"
"14","Koriandr listy čerstvé","['čerstvý koriandr (nebo cibulka)']","
"
"14","Hrách žlutý loupaný sušený","['150 g', '150 g ', ' loupaného žlutého hrachu']","150 g"
"14","Rýže bílá","['100 g', '100 g ', ' dlouhozrnné loupané rýže']","100 g"
"14","Voda","['590 ml', '590 ml ', ' vody']","590 ml"
"14","Sůl mořská","['2,5 lžičky', '2,5 lžičky ', ' soli']","2,5 lžičky"
"14","Špenát čerstvý","['1 hrnek', '1 hrnek ', ' špenátu']","1 hrnek"
"14","Banán čerstvý","['2', '2 ', ' zralé banány']","2"
"14","Jablko čerstvé","['1', '1 ', ' jablko']","1"
"14","Jogurt řecký 5%","['3 lžíce', '3 lžíce ', ' bílého řeckého jogurtu']","3 lžíce"
"14","Šťáva z citrónu","['1 lžíce', '1 lžíce ', ' citronové šťávy']","1 lžíce"
"14","Voda","['2 lžíce', '2 lžíce ', ' vody']","2 lžíce"
"14","","['']","
"
"14","Jahody čerstvé","['ovoce']","
"
"14","Lískový ořech","['oříšky']","
"
"14","","['']","
"
"14","Fazole červená ledvina","['400 g', '400 g ', ' červených fazolí (z konzervy)']","400 g"
"14","Brambor zimní","['2', '2 ', ' střední brambory']","2"
"14","Kmín","['1 špetka', '1 špetka ', ' kmínu']","1 špetka"
"14","Zelí bílé kvašené","['200 g', '200 g ', ' kysaného zelí']","200 g"
"14","Houby sušené směs","['15 g', '15 g ', ' sušených hub (nemusí být)']","15 g"
"14","Bobkový list sušený","['2', '2 ', ' bobkové listy']","2"
"14","Pepř černý","['3 kuličky', '3 kuličky ', ' pepře']","3 kuličky"
"14","Nové koření","['3 kuličky', '3 kuličky ', ' nového koření']","3 kuličky"
"14","Sůl mořská","['sůl']","
"
"14","Klobása","['1', '1 ', ' pikantní klobása']","1"
"14","Sádlo vepřové","['1 lžíce', '1 lžíce ', ' sádla']","1 lžíce"
"14","Mouka pšeničná hladká","['1 lžíce', '1 lžíce ', ' hladké mouky na jíšku']","1 lžíce"
"14","Paprika uzená","['1 lžička', '1 lžička ', ' uzené papriky']","1 lžička"
"14","Chilli paprička sušená","['chilli (podle chuti)']","
"
"14","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"14","Majoránka sušená","['1 lžíce', '1 lžíce ', ' majoránky']","1 lžíce"
"14","Petržel nať čerstvá","['petrželka']","
"
"14","Krůta prsa bez kůže","['400 g', '400 g ', ' krůtích prsou']","400 g"
"14","Sůl mořská","['sůl']","
"
"14","Pepř černý","['pepř']","
"
"14","Olej řepkový","['olej']","
"
"14","Máslo kravské","['kousek', 'kousek ', ' másla']","kousek"
"14","Paprika červená sušená","['sladká mletá paprika']","
"
"14","Vývar masový","['trocha', 'trocha ', ' vývaru na podlití']","trocha"
"14","Anglická slanina","['150 g', '150 g ', ' anglické slaniny']","150 g"
"14","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"14","Olej řepkový","['1 lžíce', '1 lžíce ', ' oleje']","1 lžíce"
"14","Fazolky mražené","['450 g', '450 g ', ' mražených fazolek']","450 g"
"14","Vývar zeleninový","['150 ml', '150 ml ', ' zeleninového vývaru']","150 ml"
"14","Sůl mořská","['sůl']","
"
"14","Česnek čerstvý","['česnek']","
"
"14","","['']","
"
"14","Vejce slepičí","['2', '2 ', ' vejce']","2"
"14","Mléko kravské polotučné 1,5%","['200 ml', '200 ml ', ' mléka']","200 ml"
"14","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"14","Mouka pšeničná hladká","['150 g', '150 g ', ' hladké mouky']","150 g"
"14","Kypřící prášek","['1 lžička', '1 lžička ', ' prášku do pečiva']","1 lžička"
"14","Perník strouhaný","['5 lžic', '5 lžic ', ' strouhaného perníku']","5 lžic"
"14","Cukr bílý","['1 lžíce', '1 lžíce ', ' cukru']","1 lžíce"
"14","Sirup pomerančový","['2 lžíce', '2 lžíce ', ' pomerančového sirupu']","2 lžíce"
"14","Olej řepkový","['olej na smažení']","
"
"14","","['']","
"
"14","Smetana kravská zakysaná 12%","['400 g', '400 g ', ' zakysané smetany']","400 g"
"14","Sirup pomerančový","['pomerančový sirup']","
"
"14","Pomeranč čerstvý","['3', '3 ', ' pomeranče na ozdobu']","3"
"14","Vlašské ořechy","['vlašské ořechy']","
"
"14","Perník strouhaný","['strouhaný perník na posyp']","
"
"14","Brambor zimní","['400 g', '400 g ', ' ve slupce vařených brambor']","400 g"
"14","Vejce slepičí","['2', '2 ', ' vejce vařená natvrdo']","2"
"14","Okurka salátová čerstvá","['2', '2 ', ' nakládané menší okurky']","2"
"14","Paprika červená čerstvá","['1/2', '1/2 ', ' kapie']","1/2"
"14","Cibule červená čerstvá","['1', '1 ', ' červená cibule']","1"
"14","Fazole červená ledvina","['100 g', '100 g ', ' vařených červených fazolí (nebo sterilovaných)']","100 g"
"14","Kukuřice sterilovaná","['70 g', '70 g ', ' sterilované kukuřice']","70 g"
"14","","['']","
"
"14","Olej řepkový","['30 ml', '30 ml ', ' oleje (arašídový, olivový)']","30 ml"
"14","Ocet vinný bílý","['1 lžíce', '1 lžíce ', ' vinného octa']","1 lžíce"
"14","Nálev z okurek","['2 lžíce', '2 lžíce ', ' láku z okurek']","2 lžíce"
"14","Sůl mořská","['sůl']","
"
"14","Pepř černý mletý","['čerstvě mletý pepř']","
"
"14","Cibule čerstvá","['1', '1 ', ' malá žlutá cibule']","1"
"14","Cibule červená čerstvá","['1', '1 ', ' malá červená cibule']","1"
"14","Gouda 45% t. v s.","['100 g', '100 g ', ' goudy']","100 g"
"14","Ementál","['100 g', '100 g ', ' ementálu']","100 g"
"14","Šunka vepřová vařená","['100 g', '100 g ', ' šunky']","100 g"
"14","Majonéza","['100 g', '100 g ', ' majolky']","100 g"
"14","Pažitka čerstvá","['pažitka']","
"
"14","Hořčice plnotučná","['0,5 lžičky', '0,5 lžičky ', ' hořčice']","0,5 lžičky"
"14","Pepř černý","['1 špetka', '1 špetka ', ' pepře']","1 špetka"
"14","Vejce slepičí","['4', '4 ', ' vejce']","4"
"14","Rajčata cherry","['cherry rajčata']","
"
"14","Mouka mandlová","['75 g', '75 g ', ' mandlové mouky']","75 g"
"14","Mouka kokosová","['75 g', '75 g ', ' kokosové mouky']","75 g"
"14","Lněná semínka","['20 g', '20 g ', ' hnědého lněného semínka']","20 g"
"14","Psyllium","['10 g', '10 g ', ' psyllia']","10 g"
"14","Vaječný bílek","['3', '3 ', ' bílky']","3"
"14","Kmín mletý","['1 lžička', '1 lžička ', ' chlebového koření']","1 lžička"
"14","Kypřící prášek","['1 lžička', '1 lžička ', ' prášku do pečiva']","1 lžička"
"14","Sůl mořská","['1 lžička', '1 lžička ', ' soli']","1 lžička"
"14","Voda","['130 ml', '130 ml ', ' horké vody']","130 ml"
"14","Vepřová plec","['500 g', '500 g ', ' vepřové plece']","500 g"
"14","Cibule čerstvá","['1', '1 ', ' velká cibule']","1"
"14","Protlak rajčatový","['1 lžíce', '1 lžíce ', ' rajčatového protlaku']","1 lžíce"
"14","Mrkev čerstvá","['1', '1 ', ' mrkev']","1"
"14","Celer bulva čerstvá","['kousek', 'kousek ', ' celeru']","kousek"
"14","Hrášek zelený","['hrášek (sterilovaný nebo mražený)']","
"
"14","Vývar masový","['vývar']","
"
"14","Mléko kravské polotučné 1,5%","['150 ml', '150 ml ', ' mléka']","150 ml"
"14","Smetana kravská sladká 12%","['150 ml', '150 ml ', ' smetany na vaření']","150 ml"
"14","Šťáva z citrónu","['citronová šťáva']","
"
"14","Mouka pšeničná hladká","['1-2 lžíce', '1-2 lžíce ', ' hladké mouky (podle potřeby)']","1-2 lžíce"
"14","Olej řepkový","['olej']","
"
"14","Sůl mořská","['sůl']","
"
"14","Těstoviny pšeničné","['120 g', '120 g ', ' nudlí Vimixa']","120 g"
"14","Vepřová kýta","['80 g', '80 g ', ' pečeného vepřového masa']","80 g"
"14","Kachna prso s kůží","['70 g', '70 g ', ' pečeného kachního masa']","70 g"
"14","Kuře prso","['110 g', '110 g ', ' kuřecího masa (stehenní, prsní)']","110 g"
"14","Zelí bílé čerstvé","['125 g', '125 g ', ' bílého zelí']","125 g"
"14","Kachna prso s kůží","['výpek z kachního masa']","
"
"14","Sádlo vepřové","['20 g', '20 g ', '  sádla (nebo oleje)']","20 g"
"14","Pepř černý mletý","['čerstvě mletý pepř']","
"
"14","","['']","
"
"14","Cibulka jarní čerstvá","['20 g', '20 g ', ' smažené cibulky k podávání']","20 g"
"14","Mouka pšeničná hladká","['350 g', '350 g ', ' hladké mouky (podle potřeby)']","350 g"
"14","Mléko kravské polotučné 1,5%","['250 ml', '250 ml ', ' mléka']","250 ml"
"14","Máslo kravské","['25 g', '25 g ', ' másla']","25 g"
"14","Droždí pekařské lisované","['25 g', '25 g ', ' čerstvého droždí']","25 g"
"14","Cukr bílý","['1 lžička', '1 lžička ', ' cukru']","1 lžička"
"14","Sůl mořská","['1 lžička', '1 lžička ', ' soli']","1 lžička"
"14","Mléko kravské polotučné 1,5%","['mléko na potření povrchu']","
"
"14","Sezam loupaný","['sezam na posyp (nebo kmín, možno vynechat)']","
"
"14","","['']","
"
"14","Sušenka","['200 g', '200 g ', ' máslových sušenek']","200 g"
"14","Máslo kravské","['100-120 g', '100-120 g ', ' másla']","100-120 g"
"14","","['']","
"
"14","Mléko kondenzované slazené","['1', '1 ', ' Salko']","1"
"14","Šlehačka 35%","['200 ml', '200 ml ', ' trvanlivé šlehačky - 33%']","200 ml"
"14","Kokos strouhaný","['kokos']","
"
"14","","['']","
"
"14","Čokoláda hořká 40%","['100 g', '100 g ', ' čokolády na vaření']","100 g"
"14","Smetana kravská sladká 30%","['100 ml', '100 ml ', ' smetany ke šlehání - 33%']","100 ml"
"14","","['']","
"
"14","Jahody čerstvé","['ovoce na ozdobu']","
"
"14","Telecí kýta","['600 g', '600 g ', ' telecí kýty']","600 g"
"14","Sůl mořská","['sůl']","
"
"14","Pepř černý","['pepř']","
"
"14","Špek","['100 g', '100 g ', ' slaniny']","100 g"
"14","Cibule čerstvá","['2', '2 ', ' cibule']","2"
"14","Hrášek zelený sterilovaný","['1', '1 ', ' malá konzerva hrášku']","1"
"14","Paprika červená čerstvá","['1', '1 ', ' kapie']","1"
"14","Vejce slepičí","['4', '4 ', ' vejce']","4"
"14","Sádlo vepřové","['1 lžíce', '1 lžíce ', ' sádla']","1 lžíce"
"14","Vývar hovězí","['hovězí vývar (podle potřeby)']","
"
"14","Paprika červená sušená","['1 lžička', '1 lžička ', ' mleté papriky']","1 lžička"
"14","Česnek čerstvý","['česnek']","
"
"14","Mouka pšeničná hladká","['1', '1 ', ' rovná lžíce hladké mouky']","1"
"14","Tymián sušený","['1 snítka', '1 snítka ', ' tymiánu']","1 snítka"
"14","Rozmarýn sušený","['1 snítka', '1 snítka ', ' rozmarýnu']","1 snítka"
"14","Máslo kravské","['1 lžička', '1 lžička ', ' másla']","1 lžička"
"14","Vejce slepičí","['5', '5 ', ' vajec']","5"
"14","Cukr bílý","['180 g', '180 g ', ' cukru krystal']","180 g"
"14","Máslo kravské","['100 g', '100 g ', ' másla']","100 g"
"14","Tvaroh polotučný","['500', '500 ', ' g  tvarohu z vaničky']","500"
"14","Krupice pšeničná jemná","['200 g', '200 g ', ' dětské krupičky']","200 g"
"14","Kypřící prášek","['1', '1 ', ' prášek do pečiva']","1"
"14","Citrón čerstvý","['kůra z 1', 'kůra z 1 ', ' citronu']","kůra z 1"
"14","Cukr vanilkový","['1', '1 ', ' vanilkový cukr (nemusí být)']","1"
"14","Rum","['rum (nemusí být)']","
"
"14","Margarín","['tuk na vymazání']","
"
"14","Mouka pšeničná hrubá","['hrubá mouka na vysypání']","
"
"14","Poleva bílková","['citronová poleva (nebo bílá čokoláda)']","
"
"14","","['']","
"
"14","Mouka pšeničná hladká","['300 g', '300 g ', ' hladké mouky']","300 g"
"14","Sůl mořská","['1 lžička', '1 lžička ', ' soli']","1 lžička"
"14","Máslo kravské","['150 g', '150 g ', ' másla']","150 g"
"14","Vejce slepičí","['1', '1 ', ' vejce']","1"
"14","Smetana kravská zakysaná 12%","['2 lžíce', '2 lžíce ', ' kysané smetany']","2 lžíce"
"14","","['']","
"
"14","Vejce slepičí","['1', '1 ', ' vejce na potření těsta']","1"
"14","","['']","
"
"14","Pažitka čerstvá","['1 svazek', '1 svazek ', ' pažitky']","1 svazek"
"14","Česnek čerstvý","['4 stroužky', '4 stroužky ', ' česneku']","4 stroužky"
"14","Niva 50% t. v s.","['250 g', '250 g ', ' nivy']","250 g"
"14","","['salát na chlebíčky (nebo máslový krém)']","
"
"14","Polosuchý salám","['120 g', '120 g ', ' salámu Princ (uherský, nebo jiný suchý kořeněný salám)']","120 g"
"14","Polosuchý salám","['jiný salám (nebo šunka, nemusí být)']","
"
"14","Gouda 45% t. v s.","['40 g', '40 g ', ' sýru gouda']","40 g"
"14","Okurka salátová čerstvá","['40 g', '40 g ', ' salátové okurky']","40 g"
"14","Paprika červená čerstvá","['20 g', '20 g ', ' červené papriky']","20 g"
"14","Petržel nať čerstvá","['zelená petrželka']","
"
"14","Veka","['14 plátků', '14 plátků ', ' veky']","14 plátků"
"14","","['salát na chlebíčky']","
"
"14","Sýr kravský tvrdý 30%","['100 g', '100 g ', ' plátkového sýra gouda']","100 g"
"14","Eidam 30% t. v s. uzený","['100 g', '100 g ', ' plátkového uzeného sýra eidam']","100 g"
"14","Niva 50% t. v s.","['1', '1 ', ' pikantní sýr hermelín']","1"
"14","Máslo kravské","['máslo']","
"
"14","Vejce slepičí","['2', '2 ', ' vejce vařená natvrdo']","2"
"14","Okurka polní zavařená","['nakládané okurky']","
"
"14","Paprika červená čerstvá","['červená paprika']","
"
"14","Petržel nať čerstvá","['petrželka']","
"
"14","Veka","['14 plátků', '14 plátků ', ' veky']","14 plátků"
"14","","['']","
"
"14","Brambor zimní","['brambory vařené ve slupce']","
"
"14","Mrkev čerstvá","['uvařená kořenová zelenina']","
"
"14","Vejce slepičí","['vejce natvrdo']","
"
"14","Okurka salátová čerstvá","['znojemské okurky']","
"
"14","Cibule čerstvá","['cibule']","
"
"14","Majonéza","['majonéza']","
"
"14","Hořčice plnotučná","['hořčice']","
"
"14","Sůl mořská","['sůl']","
"
"14","Pepř černý mletý","['čerstvě mletý pepř']","
"
"14","Cukr bílý","['špetka', 'špetka ', ' cukru']","špetka"
"14","Ocet lihový","['ocet dle chuti']","
"
"14","","['']","
"
"14","Šunka vepřová vařená","['150 g', '150 g ', ' vepřové šunky']","150 g"
"14","Párek drůbeží","['150 g', '150 g ', ' šunky kuřecí debrecínka']","150 g"
"14","Okurka salátová čerstvá","['2', '2 ', ' okurky']","2"
"14","Paprika bílá čerstvá","['1', '1 ', ' paprika']","1"
"14","Vejce slepičí","['2', '2 ', ' vejce natvrdo']","2"
"14","Petržel nať čerstvá","['zelená petrželka']","
"
"14","Veka","['veka']","
"
"14","","['']","
"
