"recipe_id","name","description","amount"
"17","Vlašské ořechy","['50 g', '50 g ', ' ořechů']","50 g"
"17","Jogurt kravský bílý 3,5%","['180 ml', '180 ml ', ' jogurtu']","180 ml"
"17","Hořčice plnotučná","['1 lžička', '1 lžička ', ' hořčice']","1 lžička"
"17","Olej olivový","['1 lžíce', '1 lžíce ', ' olivového oleje']","1 lžíce"
"17","Pepř černý","['pepř']","
"
"17","Hřib čerstvý","['400 g', '400 g ', ' lesních hub']","400 g"
"17","Zelí bílé čerstvé","['700 g', '700 g ', ' zelí']","700 g"
"17","Rajče červené čerstvé","['300 g', '300 g ', ' rajčat']","300 g"
"17","Špekáček","['4', '4 ', ' špekáčky']","4"
"17","Špek","['50 g', '50 g ', ' uzené slaniny']","50 g"
"17","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"17","","['']","
"
"17","Šťáva z citrónu","['citronová šťáva']","
"
"17","Cukr bílý","['cukr']","
"
"17","Kuře prso","['2', '2 ', ' střední kuřecí prsa']","2"
"17","Škrob kukuřičný","['2 lžíce', '2 lžíce ', ' Maizeny (nebo Solamylu)']","2 lžíce"
"17","Olej slunečnicový","['2-3 lžíce', '2-3 lžíce ', ' slunečnicového oleje']","2-3 lžíce"
"17","Grilovací koření","['grilovací koření na kuře (podle chuti)']","
"
"17","Sůl mořská","['sůl']","
"
"17","Pepř černý","['pepř']","
"
"17","Cibule červená čerstvá","['1', '1 ', ' velká červená cibule']","1"
"17","Vejce slepičí","['2', '2 ', ' vejce']","2"
"17","Sýr kravský tvrdý 30%","['20 g', '20 g ', ' tvrdého sýra']","20 g"
"17","Pažitka čerstvá","['1 lžíce', '1 lžíce ', ' nasekané pažitky']","1 lžíce"
"17","Sůl mořská","['sůl']","
"
"17","Pepř černý","['pepř']","
"
"17","Olej řepkový","['trošku', 'trošku ', ' oleje na vymazání pánve']","trošku"
"17","Chléb pšeničný kváskový","['3 krajíce', '3 krajíce ', ' chleba']","3 krajíce"
"17","Hořčice plnotučná","['hořčice']","
"
"17","Rajče červené čerstvé","['2', '2 ', ' rajčata']","2"
"17","Hlíva ústřičná syrová","['300 g', '300 g ', ' hlívy']","300 g"
"17","Fazolky mražené","['1 hrst', '1 hrst ', ' mrazených fazolek']","1 hrst"
"17","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"17","Zelí pekingské čerstvé","['3 listy', '3 listy ', ' pekingského zelí']","3 listy"
"17","Cuketa čerstvá","['1/2', '1/2 ', '  malé cukety']","1/2"
"17","Česnek sušený","['1/2 lžičky', '1/2 lžičky ', ' sušeného česneku']","1/2 lžičky"
"17","Olej olivový","['2 lžíce', '2 lžíce ', ' olivového oleje']","2 lžíce"
"17","Bramborový škrob","['Solamyl na obalení']","
"
"17","Skořice ceylonská","['1 špetka', '1 špetka ', ' skořice']","1 špetka"
"17","Sójová omáčka Tamari","['2 lžíce', '2 lžíce ', ' sójové omáčky Tamari']","2 lžíce"
"17","Chilli paprička čerstvá","['chilli paprička (podle chuti)']","
"
"17","Sůl mořská","['sůl']","
"
"17","Koriandr semena","['koriandr']","
"
"17","Cibulka jarní čerstvá","['jarní cibulka (nebo smažená)']","
"
"17","","['']","
"
"17","Jazyk hovězí uzený","['1', '1 ', ' uzený hovězí jazyk']","1"
"17","Mrkev čerstvá","['1', '1 ', ' mrkev']","1"
"17","Petržel kořenová čerstvá","['1', '1 ', ' petržel']","1"
"17","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"17","Celer bulva čerstvá","['1/4', '1/4 ', ' bulvy celeru']","1/4"
"17","Nové koření","['4 kuličky', '4 kuličky ', ' nového koření']","4 kuličky"
"17","Bobkový list sušený","['2', '2 ', ' bobkové listy']","2"
"17","Pepř černý","['5 kuliček', '5 kuliček ', ' pepře']","5 kuliček"
"17","Sůl mořská","['1 lžička', '1 lžička ', ' soli']","1 lžička"
"17","","['']","
"
"17","Ocet vinný bílý","['2 lžíce', '2 lžíce ', ' vinného octa (nebo jablečného)']","2 lžíce"
"17","Želatina vepřová","['50 g', '50 g ', ' želatiny']","50 g"
"17","Majonéza","['150 g', '150 g ', ' majonézy']","150 g"
"17","Žervé","['100 g', '100 g ', ' žervé (nebo čerstvého sýra typu Lučina, Palouček)']","100 g"
"17","Křen čerstvý","['3 lžíce', '3 lžíce ', ' čerstvě strouhaného křenu']","3 lžíce"
"17","Paprika bílá čerstvá","['1', '1 ', ' paprika']","1"
"17","","['']","
"
"17","Mouka pšeničná hladká","['550 g', '550 g ', ' hladké mouky']","550 g"
"17","Mléko kravské plnotučné 3,5%","['200 ml', '200 ml ', ' plnotučného mléka']","200 ml"
"17","Droždí sušené","['1', '1 ', ' sušené droždí (nebo 1/2 kostky čerstvého)']","1"
"17","Majonéza","['70 g', '70 g ', ' majonézy']","70 g"
"17","Smetana kravská zakysaná 12%","['90 g', '90 g ', ' zakysané smetany']","90 g"
"17","Jogurt kravský bílý 1,5%","['100 g', '100 g ', ' bílého jogurtu']","100 g"
"17","Vejce slepičí","['1', '1 ', ' vejce']","1"
"17","Sůl mořská","['1 lžička', '1 lžička ', ' soli']","1 lžička"
"17","Cukr bílý","['1 lžíce', '1 lžíce ', ' cukru krupice']","1 lžíce"
"17","","['']","
"
"17","Česnek čerstvý","['9 stroužků', '9 stroužků ', ' česneku']","9 stroužků"
"17","Olej řepkový","['30 g', '30 g ', ' oleje']","30 g"
"17","Sůl mořská","['1 lžička', '1 lžička ', ' soli']","1 lžička"
"17","Oregano sušené","['1 lžička', '1 lžička ', ' oregana']","1 lžička"
"17","","['']","
"
"17","Olej řepkový","['olej']","
"
"17","Sýr kravský tvrdý 30%","['eidam - 45%']","
"
"17","Kečup sladký","['kečup']","
"
"17","Tatarská omáčka","['tatarka']","
"
"17","Rýže bílá","['120 g', '120 g ', ' loupané dlouhozrnné rýže']","120 g"
"17","Voda","['120 ml', '120 ml ', ' vody']","120 ml"
"17","Olej řepkový","['1/2 lžíce', '1/2 lžíce ', ' oleje']","1/2 lžíce"
"17","Sůl mořská","['1/2 lžičky', '1/2 lžičky ', ' soli']","1/2 lžičky"
"17","Kuře prso","['4', '4 ', ' kuřecí prsa']","4"
"17","Olej slunečnicový","['1/2 lžíce', '1/2 lžíce ', ' slunečnicového oleje']","1/2 lžíce"
"17","Vývar zeleninový","['400 ml', '400 ml ', ' slaného zeleninového vývaru']","400 ml"
"17","Kari","['1 lžička', '1 lžička ', ' kari']","1 lžička"
"17","Paprika červená sušená","['1 lžička', '1 lžička ', ' sladké papriky']","1 lžička"
"17","Česnek sušený","['1', '1 ', ' žička sušeného česneku']","1"
"17","Houby sušené směs","['1 hrst', '1 hrst ', ' sušených hub']","1 hrst"
"17","Sójová omáčka Tamari","['1 lžíce', '1 lžíce ', ' sójové omáčky']","1 lžíce"
"17","Čubrica","['1 lžička', '1 lžička ', ' čubrice (koření)']","1 lžička"
"17","Cuketa čerstvá","['1', '1 ', ' střední cuketa']","1"
"17","Paprika oranžová čerstvá","['1', '1 ', ' oranžová paprika']","1"
"17","Cibulka jarní čerstvá","['2', '2 ', ' jarní cibulky']","2"
"17","Rajče červené čerstvé","['2', '2 ', ' střední rajčata']","2"
"17","Brambor zimní","['4', '4 ', ' střední brambory (podle potřeby)']","4"
"17","Treska filet","['2 porce', '2 porce ', ' tresky']","2 porce"
"17","Sůl mořská","['sůl']","
"
"17","Olej řepkový","['olej']","
"
"17","Tymián sušený","['tymián']","
"
"17","Parmezán","['100 g', '100 g ', ' parmezánu']","100 g"
"17","","['']","
"
"17","Rajče červené čerstvé","['1', '1 ', ' rajče']","1"
"17","Cuketa čerstvá","['kousek', 'kousek ', ' cukety']","kousek"
"17","Cibule čerstvá","['1', '1 ', ' malá cibule']","1"
"17","Sůl mořská","['sůl']","
"
"17","Pepř černý","['pepř']","
"
"17","Cukr bílý","['troška cukru']","
"
"17","Šťáva z citrónu","['troška citronové šťávy']","
"
"17","Olej olivový","['1 lžička', '1 lžička ', ' olivového oleje']","1 lžička"
"17","","['']","
"
"17","Smetana kravská zakysaná 12%","['200 g', '200 g ', ' kysané smetany']","200 g"
"17","Sůl mořská","['sůl']","
"
"17","Pepř černý","['pepř']","
"
"17","Hořčice plnotučná","['1 lžička', '1 lžička ', ' hořčice']","1 lžička"
"17","Cukr bílý","['cukr (podle chuti)']","
"
"17","Citrón čerstvý","['citron  (podle chuti)']","
"
"17","Mouka pšeničná hladká","['300 g', '300 g ', ' hladké mouky']","300 g"
"17","Droždí pekařské lisované","['21 g', '21 g ', ' čerstvého droždí (1/2 kostky)']","21 g"
"17","Cukr bílý","['1 špetka', '1 špetka ', ' cukru']","1 špetka"
"17","Sůl mořská","['1,5 lžičky', '1,5 lžičky ', ' soli']","1,5 lžičky"
"17","Olej olivový","['150 ml', '150 ml ', ' olivového oleje (trošku necháme na potření)']","150 ml"
"17","Voda","['125 ml', '125 ml ', ' vlažné vody (asi 40 ml na kvásek)']","125 ml"
"17","Olivy čerstvé zralé","['100 g', '100 g ', ' černých oliv']","100 g"
"17","Provensálské koření","['1,5 lžíce', '1,5 lžíce ', ' provensálského koření']","1,5 lžíce"
"17","","['']","
"
"17","Kefír","['1 šálek', '1 šálek ', '  kefíru (150 ml)']","1 šálek"
"17","Cukr bílý","['1/2 lžičky', '1/2 lžičky ', ' cukru']","1/2 lžičky"
"17","Jedlá soda","['1/2 lžičky', '1/2 lžičky ', ' jedlé sody']","1/2 lžičky"
"17","Sůl mořská","['1/2 lžičky', '1/2 lžičky ', ' soli']","1/2 lžičky"
"17","Mouka pšeničná hladká","['2,5 šálku', '2,5 šálku ', ' hladké mouky']","2,5 šálku"
"17","","['']","
"
"17","Sýr kravský tvrdý 30%","['150 g', '150 g ', ' sýra  (gouda, eidam, ementál)']","150 g"
"17","Žervé","['200 g', '200 g ', ' žervé (nebo čerstvý sýr, měkký tavený sýr)']","200 g"
"17","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"17","Petržel nať čerstvá","['bylinky']","
"
"17","Zelí bílé kvašené","['kysané zelí']","
"
"17","","['']","
"
"17","Vejce slepičí","['vejce na potření okrajů']","
"
"17","Olej řepkový","['olej na smažení']","
"
"17","Špagety pšeničné","['2 porce', '2 porce ', ' špaget']","2 porce"
"17","Kuřecí stehenní řízky","['2', '2 ', ' kuřecí horní stehna bez kůže a kostí']","2"
"17","Olej olivový","['1 lžíce', '1 lžíce ', ' olivového oleje']","1 lžíce"
"17","Cibule červená čerstvá","['1', '1 ', ' červená cibule']","1"
"17","Česnek čerstvý","['1-2 stroužky', '1-2 stroužky ', ' česneku']","1-2 stroužky"
"17","Cuketa čerstvá","['5', '5 ', ' cm kousek cukety']","5"
"17","Paprika bílá čerstvá","['1', '1 ', ' bílá paprika']","1"
"17","Rajčata cherry","['8', '8 ', ' cherry rajčat']","8"
"17","Dužina červeného rajčete sušená","['2 kousky', '2 kousky ', ' sušených rajčat']","2 kousky"
"17","Oregano sušené","['sušené oregano']","
"
"17","Bazalka sušená","['sušená bazalka']","
"
"17","Sůl mořská","['sůl']","
"
"17","Pepř černý mletý","['čerstvě mletý pepř']","
"
"17","Protlak rajčatový","['1 lžíce', '1 lžíce ', ' rajčatové pasty']","1 lžíce"
"17","Pyré z červených rajčat","['1-2 lžíce', '1-2 lžíce ', ' rajčatové passaty']","1-2 lžíce"
"17","Pasta papriková","['1 lžička', '1 lžička ', ' pálivé paprikové pasty']","1 lžička"
"17","Parmezán","['parmezán na posyp']","
"
"17","Bazalka čerstvá","['čerstvá bazalka']","
"
"17","Cizrna","['455 g', '455 g ', ' uvařené cizrny (nebo z konzervy)']","455 g"
"17","Šťáva z citrónu","['1/4 hrnečku', '1/4 hrnečku ', ' citronové šťávy']","1/4 hrnečku"
"17","Voda","['1/4 hrnečku', '1/4 hrnečku ', ' vody']","1/4 hrnečku"
"17","Tahini","['1/2 hrnečku', '1/2 hrnečku ', ' tahini pasty']","1/2 hrnečku"
"17","Sůl s česnekem","['česneková sůl (nebo obyčejná sůl a malý stroužek česneku)']","
"
"17","Treska filet","['4', '4 ', ' filety z tresky']","4"
"17","Sůl mořská","['sůl']","
"
"17","Tymián sušený","['4 větvičky', '4 větvičky ', ' tymiánu']","4 větvičky"
"17","Olej olivový","['olivový olej']","
"
"17","Cuketa čerstvá","['cuketa']","
"
"17","Vločky ovesné","['1 hrnek', '1 hrnek ', ' jemných ovesných vloček']","1 hrnek"
"17","Mléko kravské polotučné 1,5%","['2 hrnky', '2 hrnky ', ' mléka']","2 hrnky"
"17","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"17","Cukr bílý","['cukr (podle chuti)']","
"
"17","Vejce slepičí","['2', '2 ', ' vejce']","2"
"17","Mouka pšeničná hladká","['100 g', '100 g ', ' hladké mouky']","100 g"
"17","Citrón čerstvý","['kůra z 1', 'kůra z 1 ', ' citronu']","kůra z 1"
"17","Šťáva z citrónu","['šťáva z 1/2 citronu']","
"
"17","Kypřící prášek","['1/4 lžičky', '1/4 lžičky ', ' prášku do pečiva']","1/4 lžičky"
"17","","['']","
"
"17","Jablko čerstvé","['3-4', '3-4 ', ' jablka']","3-4"
"17","Cukr bílý","['cukr (podle chuti)']","
"
"17","Šťáva z citrónu","['šťáva z 1/2 citronu']","
"
"17","Puding v prášku","['1', '1 ', ' rovná lžíce vanilkového pudinku']","1"
"17","Olej řepkový","['trocha', 'trocha ', ' oleje na smažení']","trocha"
"17","Sýr tavený","['150 g', '150 g ', ' smetanového taveného sýra']","150 g"
"17","Gouda 45% t. v s.","['150 g', '150 g ', ' goudy']","150 g"
"17","Máslo kravské","['50 g', '50 g ', ' změklého másla']","50 g"
"17","Mrkev čerstvá","['2', '2 ', ' malé mrkve']","2"
"17","Cibule čerstvá","['1', '1 ', ' malá cibule']","1"
"17","Pažitka čerstvá","['pažitka']","
"
"17","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"17","Pepř černý","['1 špetka', '1 špetka ', ' pepře']","1 špetka"
"17","Treska filet","['4', '4 ', ' rybí filety']","4"
"17","Špek","['4', '4 ', ' hrubší plátky uzené slaniny']","4"
"17","Olej řepkový","['olej']","
"
"17","Pepř černý","['pepř']","
"
"17","Sůl mořská","['sůl']","
"
"17","Zelí čínské čerstvé","['1', '1 ', ' čínské zelí']","1"
"17","Žampion čerstvý","['400 g', '400 g ', ' žampionů']","400 g"
"17","Petržel nať čerstvá","['petrželová nať']","
"
"17","Šunka vepřová vařená","['12 plátků', '12 plátků ', ' kvalitní šunky (Ø 13 cm)']","12 plátků"
"17","Vejce slepičí","['2', '2 ', ' vejce vařená natvrdo']","2"
"17","Gouda 45% t. v s.","['100 g', '100 g ', ' sýru gouda']","100 g"
"17","Hořčice plnotučná","['2 lžičky', '2 lžičky ', ' křenové hořčice']","2 lžičky"
"17","Majonéza","['1-2 lžíce', '1-2 lžíce ', ' majonézy']","1-2 lžíce"
"17","Sůl mořská","['sůl']","
"
"17","Pepř černý","['pepř']","
"
"17","Cibule čerstvá","['4', '4 ', ' středně velké cibule']","4"
"17","Máslo kravské","['máslo']","
"
"17","Žampion čerstvý","['150 g', '150 g ', ' žampionů']","150 g"
"17","Paprika červená čerstvá","['1', '1 ', ' kapie']","1"
"17","Vepřová plec uzená","['150-200 g', '150-200 g ', ' uzeného masa']","150-200 g"
"17","Sýr kravský tvrdý 30%","['350 g', '350 g ', ' tvrdého sýra']","350 g"
"17","Vejce slepičí","['6', '6 ', ' vajec']","6"
"17","Petržel nať čerstvá","['čerstvá petrželka (nebo kopřivy)']","
"
"17","Pepř černý","['pepř']","
"
"17","Sůl mořská","['sůl']","
"
"17","Mrkev čerstvá","['800 g', '800 g ', ' mrkve']","800 g"
"17","Olej řepkový","['olej']","
"
"17","Sůl mořská","['sůl']","
"
"17","Pepř černý","['pepř']","
"
"17","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"17","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"17","Římský kmín mletý","['římský kmín']","
"
"17","Zázvor sušený","['zázvor']","
"
"17","Vývar zeleninový","['zeleninový vývar (nebo voda)']","
"
"17","Kuře stehno s kůží","['3', '3 ', ' kuřecí stehna (vykostěná)']","3"
"17","Sůl mořská","['sůl']","
"
"17","Pepř černý","['pepř']","
"
"17","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"17","Olej řepkový","['olej']","
"
"17","Máslo kravské","['kousek', 'kousek ', ' másla']","kousek"
"17","Žampion čerstvý","['6', '6 ', ' malých žampionů']","6"
"17","Pórek čerstvý","['1/2', '1/2 ', ' pórku (část zelené a část bílé)']","1/2"
"17","Kari","['1', '1 ', ' rovná  lžička kari']","1"
"17","Vývar kuřecí","['250 ml', '250 ml ', ' drůbežího vývaru (nebo vody)']","250 ml"
"17","Smetana kravská sladká 12%","['200 ml', '200 ml ', ' smetany']","200 ml"
"17","Cuketa čerstvá","['400 g', '400 g ', ' nahrubo nastrouhané cukety']","400 g"
"17","Jogurt kravský bílý 1,5%","['400 g', '400 g ', ' bílého jogurtu']","400 g"
"17","Vejce slepičí","['1', '1 ', ' vejce']","1"
"17","Olivy čerstvé nezralé","['zelené olivy nebo černé olivy bez pecky']","
"
"17","Dužina červeného rajčete sušená","['několik', 'několik ', ' kousků v oleji naložených sušených rajčat + (2 PL oleje z nich)']","několik"
"17","Chorizo","['1/2', '1/2 ', ' chorizo  (nakrájené na kostičky)']","1/2"
"17","Mouka pšeničná polohrubá","['cca \\t\\t\\t\\t\\t\\t\\t\\t200 g', '200 g ', ' polohrubé mouky']","200 g"
"17","Bazalka čerstvá","['hrst', 'hrst ', ' čerstvé bazalky']","hrst"
"17","Sůl mořská","['sůl']","
"
"17","Pepř bílý","['bílý pepř']","
"
"17","Sýr kravský tvrdý 30%","['hrst', 'hrst ', ' nahrubo nastrouhaného sýra Grana Padano']","hrst"
"17","Kypřící prášek","['1/2 balíčku', '1/2 balíčku ', ' prášku do pečiva']","1/2 balíčku"
