"recipe_id","name","value","unit"
"9"," –– polynenasycené","3,41","3,41 g"
"9"," ––– omega 3","0,24","0,24 g"
"9","Vláknina","13,77","13,77 g"
"9","Cholesterol","766","
766 mg
	"
"9","Sodík","1,56","
1,56 g
	"
"9","Sůl","3,68","3,68 g"
"9","Sacharidy","40,12","40,12 g"
"9"," – cukry","14,46","14,46 g"
"9"," ––– laktóza","2,57","2,57 g"
"9","Energie","4 804","4 804 kJ / 1 148 kcal"
"9","Bílkoviny","43,29","43,29 g"
"9"," – z toho živočišné bílkoviny","36,19","36,19 g"
"9"," – z toho rostlinné bílkoviny","7,10","7,10 g"
"9","Tuky","81,73","81,73 g"
"9"," – nasycené","21,14","21,14 g"
"9"," – nenasycené","49,75","49,75 g"
"9"," –– mononenasycené","37,36","37,36 g"
"9"," –– polynenasycené","12,39","12,39 g"
"9"," ––– omega 3","2,97","2,97 g"
"9","Vláknina","10,45","10,45 g"
"9","Cholesterol","1,09","
1,09 g
	"
"9","Sodík","545","
545 mg
	"
"9","Sůl","1,14","1,14 g"
"9","Sacharidy","54,63","54,63 g"
"9"," – cukry","9,79","9,79 g"
"9"," ––– laktóza","0,16","0,16 g"
"9","Energie","2 069","2 069 kJ / 495 kcal"
"9","Bílkoviny","33,00","33,00 g"
"9"," – z toho živočišné bílkoviny","27,50","27,50 g"
"9"," – z toho rostlinné bílkoviny","5,50","5,50 g"
"9","Tuky","12,50","12,50 g"
"9"," – nasycené","7,20","7,20 g"
"9"," – nenasycené","3,75","3,75 g"
"9"," –– mononenasycené","3,15","3,15 g"
"9"," –– polynenasycené","0,60","0,60 g"
"9"," ––– omega 3","0,20","0,20 g"
"9","Vláknina","27,00","27,00 g"
"9","Cholesterol","40","
40 mg
	"
"9","Sodík","120","
120 mg
	"
"9","Sůl","0,20","0,20 g"
"9","Sacharidy","49,00","49,00 g"
"9"," – cukry","46,00","46,00 g"
"9"," ––– laktóza","9,00","9,00 g"
"9","Energie","11 413","11 413 kJ / 2 728 kcal"
"9","Bílkoviny","48,26","48,26 g"
"9"," – z toho živočišné bílkoviny","22,56","22,56 g"
"9"," – z toho rostlinné bílkoviny","25,70","25,70 g"
"9","Tuky","53,06","53,06 g"
"9"," – nasycené","29,32","29,32 g"
"9"," – nenasycené","20,06","20,06 g"
"9"," –– mononenasycené","16,10","16,10 g"
"9"," –– polynenasycené","3,96","3,96 g"
"9"," ––– omega 3","0,39","0,39 g"
"9","Vláknina","9,30","9,30 g"
"9","Cholesterol","385","
385 mg
	"
"9","Sodík","664","
664 mg
	"
"9","Sůl","1,61","1,61 g"
"9","Sacharidy","509,67","509,67 g"
"9"," – cukry","363,97","363,97 g"
"9"," ––– laktóza","19,92","19,92 g"
"9","Energie","1 956","1 956 kJ / 467 kcal"
"9","Bílkoviny","7,85","7,85 g"
"9"," – z toho živočišné bílkoviny","2,87","2,87 g"
"9"," – z toho rostlinné bílkoviny","4,98","4,98 g"
"9","Tuky","35,11","35,11 g"
"9"," – nasycené","14,90","14,90 g"
"9"," – nenasycené","18,91","18,91 g"
"9"," –– mononenasycené","15,53","15,53 g"
"9"," –– polynenasycené","3,38","3,38 g"
"9"," ––– omega 3","0,16","0,16 g"
"9","Vláknina","9,90","9,90 g"
"9","Cholesterol","62","
62 mg
	"
"9","Sodík","76","
76 mg
	"
"9","Sůl","0,10","0,10 g"
"9","Sacharidy","27,02","27,02 g"
"9"," – cukry","17,49","17,49 g"
"9"," ––– laktóza","3,88","3,88 g"
"9","Energie","3 172","3 172 kJ / 758 kcal"
"9","Bílkoviny","53,95","53,95 g"
"9"," – z toho živočišné bílkoviny","52,36","52,36 g"
"9"," – z toho rostlinné bílkoviny","1,59","1,59 g"
"9","Tuky","56,84","56,84 g"
"9"," – nasycené","15,75","15,75 g"
"9"," – nenasycené","33,65","33,65 g"
"9"," –– mononenasycené","15,02","15,02 g"
"9"," –– polynenasycené","18,64","18,64 g"
"9"," ––– omega 3","0,53","0,53 g"
"9","Vláknina","1,96","1,96 g"
"9","Cholesterol","607","
607 mg
	"
"9","Sodík","1,43","
1,43 g
	"
"9","Sůl","3,17","3,17 g"
"9","Sacharidy","7,45","7,45 g"
"9"," – cukry","1,95","1,95 g"
"9"," ––– laktóza","1,60","1,60 g"
"9","Energie","2 588","2 588 kJ / 619 kcal"
"9","Bílkoviny","9,70","9,70 g"
"9"," – z toho živočišné bílkoviny","0,25","0,25 g"
"9"," – z toho rostlinné bílkoviny","9,45","9,45 g"
"9","Tuky","32,82","32,82 g"
"9"," – nasycené","4,09","4,09 g"
"9"," – nenasycené","28,24","28,24 g"
"9"," –– mononenasycené","22,58","22,58 g"
"9"," –– polynenasycené","5,66","5,66 g"
"9"," ––– omega 3","0,94","0,94 g"
"9","Vláknina","19,63","19,63 g"
"9","Cholesterol","0","
0 mg
	"
"9","Sodík","1,91","
1,91 g
	"
"9","Sůl","4,55","4,55 g"
"9","Sacharidy","61,09","61,09 g"
"9"," – cukry","17,49","17,49 g"
"9"," ––– laktóza","0,00","0,00 g"
"9","Energie","3 005","3 005 kJ / 718 kcal"
"9","Bílkoviny","9,91","9,91 g"
"9"," – z toho živočišné bílkoviny","0,00","0,00 g"
"9"," – z toho rostlinné bílkoviny","9,91","9,91 g"
"9","Tuky","33,25","33,25 g"
"9"," – nasycené","4,78","4,78 g"
"9"," – nenasycené","28,37","28,37 g"
"9"," –– mononenasycené","23,78","23,78 g"
"9"," –– polynenasycené","4,59","4,59 g"
"9"," ––– omega 3","0,03","0,03 g"
"9","Vláknina","27,80","27,80 g"
"9","Cholesterol","0","
0 mg
	"
"9","Sodík","591","
591 mg
	"
"9","Sůl","1,28","1,28 g"
"9","Sacharidy","80,93","80,93 g"
"9"," – cukry","69,02","69,02 g"
"9"," ––– laktóza","0,00","0,00 g"
"9","Energie","3 497","3 497 kJ / 836 kcal"
"9","Bílkoviny","57,08","57,08 g"
"9"," – z toho živočišné bílkoviny","56,10","56,10 g"
"9"," – z toho rostlinné bílkoviny","0,98","0,98 g"
"9","Tuky","60,92","60,92 g"
"9"," – nasycené","40,06","40,06 g"
"9"," – nenasycené","19,28","19,28 g"
"9"," –– mononenasycené","17,73","17,73 g"
"9"," –– polynenasycené","1,55","1,55 g"
"9"," ––– omega 3","0,30","0,30 g"
"9","Vláknina","4,20","4,20 g"
"9","Cholesterol","196","
196 mg
	"
"9","Sodík","1,18","
1,18 g
	"
"9","Sůl","2,50","2,50 g"
"9","Sacharidy","13,90","13,90 g"
"9"," – cukry","11,40","11,40 g"
"9"," ––– laktóza","6,82","6,82 g"
"9","Energie","5 005","5 005 kJ / 1 196 kcal"
"9","Bílkoviny","44,28","44,28 g"
"9"," – z toho živočišné bílkoviny","0,00","0,00 g"
"9"," – z toho rostlinné bílkoviny","44,28","44,28 g"
"9","Tuky","5,07","5,07 g"
"9"," – nasycené","1,57","1,57 g"
"9"," – nenasycené","2,01","2,01 g"
"9"," –– mononenasycené","0,70","0,70 g"
"9"," –– polynenasycené","1,30","1,30 g"
"9"," ––– omega 3","0,25","0,25 g"
"9","Vláknina","32,55","32,55 g"
"9","Cholesterol","0","
0 mg
	"
"9","Sodík","136","
136 mg
	"
"9","Sůl","0,00","0,00 g"
"9","Sacharidy","228,30","228,30 g"
"9"," – cukry","30,20","30,20 g"
"9"," ––– laktóza","0,00","0,00 g"
"9","Energie","5 284","5 284 kJ / 1 263 kcal"
"9","Bílkoviny","77,17","77,17 g"
"9"," – z toho živočišné bílkoviny","66,87","66,87 g"
"9"," – z toho rostlinné bílkoviny","10,30","10,30 g"
"9","Tuky","68,53","68,53 g"
"9"," – nasycené","34,26","34,26 g"
"9"," – nenasycené","26,11","26,11 g"
"9"," –– mononenasycené","21,83","21,83 g"
"9"," –– polynenasycené","4,28","4,28 g"
"9"," ––– omega 3","0,54","0,54 g"
"9","Vláknina","3,20","3,20 g"
"9","Cholesterol","930","
930 mg
	"
"9","Sodík","3,31","
3,31 g
	"
"9","Sůl","8,13","8,13 g"
"9","Sacharidy","82,77","82,77 g"
"9"," – cukry","8,17","8,17 g"
"9"," ––– laktóza","6,29","6,29 g"
"9","Energie","9 382","9 382 kJ / 2 242 kcal"
"9","Bílkoviny","58,00","58,00 g"
"9"," – z toho živočišné bílkoviny","0,00","0,00 g"
"9"," – z toho rostlinné bílkoviny","58,00","58,00 g"
"9","Tuky","54,30","54,30 g"
"9"," – nasycené","4,94","4,94 g"
"9"," – nenasycené","45,61","45,61 g"
"9"," –– mononenasycené","29,03","29,03 g"
"9"," –– polynenasycené","16,59","16,59 g"
"9"," ––– omega 3","4,11","4,11 g"
"9","Vláknina","19,55","19,55 g"
"9","Cholesterol","0","
0 mg
	"
"9","Sodík","9","
9 mg
	"
"9","Sůl","0,00","0,00 g"
"9","Sacharidy","370,65","370,65 g"
"9"," – cukry","28,70","28,70 g"
"9"," ––– laktóza","0,00","0,00 g"
"9","Energie","2 745","2 745 kJ / 656 kcal"
"9","Bílkoviny","17,11","17,11 g"
"9"," – z toho živočišné bílkoviny","8,81","8,81 g"
"9"," – z toho rostlinné bílkoviny","8,30","8,30 g"
"9","Tuky","45,76","45,76 g"
"9"," – nasycené","13,30","13,30 g"
"9"," – nenasycené","28,47","28,47 g"
"9"," –– mononenasycené","21,42","21,42 g"
"9"," –– polynenasycené","7,05","7,05 g"
"9"," ––– omega 3","1,92","1,92 g"
"9","Vláknina","21,06","21,06 g"
"9","Cholesterol","305","
305 mg
	"
"9","Sodík","141","
141 mg
	"
"9","Sůl","0,21","0,21 g"
"9","Sacharidy","37,32","37,32 g"
"9"," – cukry","13,55","13,55 g"
"9"," ––– laktóza","0,14","0,14 g"
"9","Energie","5 863","5 863 kJ / 1 401 kcal"
"9","Bílkoviny","43,99","43,99 g"
"9"," – z toho živočišné bílkoviny","25,92","25,92 g"
"9"," – z toho rostlinné bílkoviny","18,07","18,07 g"
"9","Tuky","91,37","91,37 g"
"9"," – nasycené","54,10","54,10 g"
"9"," – nenasycené","28,51","28,51 g"
"9"," –– mononenasycené","22,76","22,76 g"
"9"," –– polynenasycené","5,75","5,75 g"
"9"," ––– omega 3","0,92","0,92 g"
"9","Vláknina","19,53","19,53 g"
"9","Cholesterol","189","
189 mg
	"
"9","Sodík","867","
867 mg
	"
"9","Sůl","2,30","2,30 g"
"9","Sacharidy","93,28","93,28 g"
"9"," – cukry","8,12","8,12 g"
"9"," ––– laktóza","2,28","2,28 g"
"9","Energie","24 292","24 292 kJ / 5 806 kcal"
"9","Bílkoviny","92,20","92,20 g"
"9"," – z toho živočišné bílkoviny","50,23","50,23 g"
"9"," – z toho rostlinné bílkoviny","41,97","41,97 g"
"9","Tuky","335,64","335,64 g"
"9"," – nasycené","132,84","132,84 g"
"9"," – nenasycené","185,15","185,15 g"
"9"," –– mononenasycené","143,04","143,04 g"
"9"," –– polynenasycené","42,11","42,11 g"
"9"," ––– omega 3","11,27","11,27 g"
"9","Vláknina","23,00","23,00 g"
"9","Cholesterol","1,03","
1,03 g
	"
"9","Sodík","725","
725 mg
	"
"9","Sůl","2,33","2,33 g"
"9","Sacharidy","592,59","592,59 g"
"9"," – cukry","311,73","311,73 g"
"9"," ––– laktóza","46,79","46,79 g"
"9","Energie","2 423","2 423 kJ / 579 kcal"
"9","Bílkoviny","18,56","18,56 g"
"9"," – z toho živočišné bílkoviny","0,70","0,70 g"
"9"," – z toho rostlinné bílkoviny","17,86","17,86 g"
"9","Tuky","18,04","18,04 g"
"9"," – nasycené","4,14","4,14 g"
"9"," – nenasycené","12,77","12,77 g"
"9"," –– mononenasycené","9,80","9,80 g"
"9"," –– polynenasycené","2,97","2,97 g"
"9"," ––– omega 3","0,21","0,21 g"
"9","Vláknina","32,39","32,39 g"
"9","Cholesterol","9","
9 mg
	"
"9","Sodík","290","
290 mg
	"
"9","Sůl","0,28","0,28 g"
"9","Sacharidy","69,45","69,45 g"
"9"," – cukry","40,47","40,47 g"
"9"," ––– laktóza","0,95","0,95 g"
"9","Energie","316","316 kJ / 75 kcal"
"9","Bílkoviny","2,12","2,12 g"
"9"," – z toho živočišné bílkoviny","0,00","0,00 g"
"9"," – z toho rostlinné bílkoviny","2,12","2,12 g"
"9","Tuky","0,42","0,42 g"
"9"," – nasycené","0,09","0,09 g"
"9"," – nenasycené","0,19","0,19 g"
"9"," –– mononenasycené","0,06","0,06 g"
"9"," –– polynenasycené","0,13","0,13 g"
"9"," ––– omega 3","0,00","0,00 g"
"9","Vláknina","6,16","6,16 g"
"9","Cholesterol","0","
0 mg
	"
"9","Sodík","15","
15 mg
	"
"9","Sůl","0,00","0,00 g"
"9","Sacharidy","13,91","13,91 g"
"9"," – cukry","11,21","11,21 g"
"9"," ––– laktóza","0,00","0,00 g"
"9","Energie","4 279","4 279 kJ / 1 023 kcal"
"9","Bílkoviny","20,90","20,90 g"
"9"," – z toho živočišné bílkoviny","3,40","3,40 g"
"9"," – z toho rostlinné bílkoviny","17,50","17,50 g"
"9","Tuky","13,62","13,62 g"
"9"," – nasycené","8,38","8,38 g"
"9"," – nenasycené","4,63","4,63 g"
"9"," –– mononenasycené","3,18","3,18 g"
"9"," –– polynenasycené","1,45","1,45 g"
"9"," ––– omega 3","0,22","0,22 g"
"9","Vláknina","4,75","4,75 g"
"9","Cholesterol","26","
26 mg
	"
"9","Sodík","3,22","
3,22 g
	"
"9","Sůl","8,08","8,08 g"
"9","Sacharidy","201,75","201,75 g"
"9"," – cukry","10,08","10,08 g"
"9"," ––– laktóza","0,08","0,08 g"
"9","Energie","6 601","6 601 kJ / 1 578 kcal"
"9","Bílkoviny","176,49","176,49 g"
"9"," – z toho živočišné bílkoviny","169,91","169,91 g"
"9"," – z toho rostlinné bílkoviny","6,58","6,58 g"
"9","Tuky","76,45","76,45 g"
"9"," – nasycené","36,09","36,09 g"
"9"," – nenasycené","37,72","37,72 g"
"9"," –– mononenasycené","32,26","32,26 g"
"9"," –– polynenasycené","5,47","5,47 g"
"9"," ––– omega 3","1,71","1,71 g"
"9","Vláknina","11,40","11,40 g"
"9","Cholesterol","534","
534 mg
	"
"9","Sodík","508","
508 mg
	"
"9","Sůl","1,18","1,18 g"
"9","Sacharidy","25,65","25,65 g"
"9"," – cukry","15,99","15,99 g"
"9"," ––– laktóza","7,84","7,84 g"
"9","Energie","9 583","9 583 kJ / 2 290 kcal"
"9","Bílkoviny","199,98","199,98 g"
"9"," – z toho živočišné bílkoviny","196,45","196,45 g"
"9"," – z toho rostlinné bílkoviny","3,53","3,53 g"
"9","Tuky","158,51","158,51 g"
"9"," – nasycené","88,64","88,64 g"
"9"," – nenasycené","63,17","63,17 g"
"9"," –– mononenasycené","55,05","55,05 g"
"9"," –– polynenasycené","8,12","8,12 g"
"9"," ––– omega 3","0,51","0,51 g"
"9","Vláknina","3,86","3,86 g"
"9","Cholesterol","650","
650 mg
	"
"9","Sodík","4,51","
4,51 g
	"
"9","Sůl","10,60","10,60 g"
"9","Sacharidy","14,02","14,02 g"
"9"," – cukry","5,87","5,87 g"
"9"," ––– laktóza","2,40","2,40 g"
"9","Energie","11 828","11 828 kJ / 2 827 kcal"
"9","Bílkoviny","69,72","69,72 g"
"9"," – z toho živočišné bílkoviny","38,57","38,57 g"
"9"," – z toho rostlinné bílkoviny","31,15","31,15 g"
"9","Tuky","103,79","103,79 g"
"9"," – nasycené","52,18","52,18 g"
"9"," – nenasycené","40,89","40,89 g"
"9"," –– mononenasycené","33,61","33,61 g"
"9"," –– polynenasycené","7,28","7,28 g"
"9"," ––– omega 3","0,52","0,52 g"
"9","Vláknina","23,70","23,70 g"
"9","Cholesterol","1,21","
1,21 g
	"
"9","Sodík","899","
899 mg
	"
"9","Sůl","2,29","2,29 g"
"9","Sacharidy","391,65","391,65 g"
"9"," – cukry","268,45","268,45 g"
"9"," ––– laktóza","5,15","5,15 g"
"9","Energie","19 374","19 374 kJ / 4 631 kcal"
"9","Bílkoviny","20,82","20,82 g"
"9"," – z toho živočišné bílkoviny","20,50","20,50 g"
"9"," – z toho rostlinné bílkoviny","0,32","0,32 g"
"9","Tuky","417,74","417,74 g"
"9"," – nasycené","270,16","270,16 g"
"9"," – nenasycené","142,28","142,28 g"
"9"," –– mononenasycené","132,00","132,00 g"
"9"," –– polynenasycené","10,28","10,28 g"
"9"," ––– omega 3","1,55","1,55 g"
"9","Vláknina","0,80","0,80 g"
"9","Cholesterol","1,31","
1,31 g
	"
"9","Sodík","214","
214 mg
	"
"9","Sůl","0,50","0,50 g"
"9","Sacharidy","196,50","196,50 g"
"9"," – cukry","128,50","128,50 g"
"9"," ––– laktóza","28,50","28,50 g"
