"recipe_id","name","description","amount"
"15","Mrkev čerstvá","['300 g', '300 g ', ' mrkve']","300 g"
"15","","['300 g', '300 g ', ' póru']","300 g"
"15","Jablko čerstvé","['300 g', '300 g ', ' jablek']","300 g"
"15","Jogurt kravský bílý 3,5%","['7 lžic', '7 lžic ', ' jogurtu']","7 lžic"
"15","Olej olivový","['2 lžíce', '2 lžíce ', ' olivového oleje']","2 lžíce"
"15","Pepř černý","['pepř']","
"
"15","Sůl mořská","['sůl']","
"
"15","","['']","
"
"15","Mouka pšeničná polohrubá","['1,5 hrnku', '1,5 hrnku ', ' polohrubé mouky']","1,5 hrnku"
"15","Mléko kravské polotučné 1,5%","['1 hrnek', '1 hrnek ', ' mléka']","1 hrnek"
"15","Cukr bílý","['1 hrnek', '1 hrnek ', ' krupicového cukru']","1 hrnek"
"15","Kypřící prášek","['1', '1 ', ' prášek do pečiva']","1"
"15","Vejce slepičí","['2', '2 ', ' vejce']","2"
"15","Olej řepkový","['1/4 hrnku', '1/4 hrnku ', ' oleje']","1/4 hrnku"
"15","Kakao prášek","['2 lžíce', '2 lžíce ', ' holandského kakaa']","2 lžíce"
"15","","['']","
"
"15","Mascarpone","['500 g', '500 g ', ' mascarpone']","500 g"
"15","Smetana kravská sladká 30%","['500 ml', '500 ml ', ' smetany ke šlehání']","500 ml"
"15","Cukr bílý","['cukr (podle chuti)']","
"
"15","","['']","
"
"15","Tvaroh polotučný","['500 g', '500 g ', ' tvarohu v kostce']","500 g"
"15","Smetana kravská zakysaná 12%","['200 g', '200 g ', ' zakysané smetany']","200 g"
"15","Smetana kravská sladká 30%","['250 ml', '250 ml ', ' smetany ke šlehání']","250 ml"
"15","Cukr bílý","['cukr (podle chuti)']","
"
"15","","['']","
"
"15","Olej řepkový","['olej na vymazání formy (nebo máslo)']","
"
"15","Mouka pšeničná polohrubá","['polohrubá mouka na vysypání']","
"
"15","Marmeláda jahodová","['marmeláda na potření korpusu']","
"
"15","Vlašské ořechy","['sekané ořechy na ozdobu']","
"
"15","Jahody čerstvé","['ovoce mražené']","
"
"15","Cukr bílý","['trochu', 'trochu ', ' cukru']","trochu"
"15","Bramborový škrob","['1 lžička', '1 lžička ', ' Solamylu']","1 lžička"
"15","","['']","
"
"15","Mouka pšeničná hladká","['1,5 hrnku', '1,5 hrnku ', ' hladké mouky']","1,5 hrnku"
"15","Kypřící prášek","['1', '1 ', ' kypřicí prášek']","1"
"15","Cukr bílý","['1 hrnek', '1 hrnek ', ' cukru krupice']","1 hrnek"
"15","Kakao prášek","['3 lžíce', '3 lžíce ', ' kakaa']","3 lžíce"
"15","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"15","Voda","['1 hrnek', '1 hrnek ', ' vlahé vody']","1 hrnek"
"15","Olej slunečnicový","['1/3 hrnku', '1/3 hrnku ', ' slunečnicového oleje']","1/3 hrnku"
"15","Aroma vanilkové","['1 lžička', '1 lžička ', ' vanilkové tresti']","1 lžička"
"15","Ocet lihový","['2 lžičky', '2 lžičky ', ' octa']","2 lžičky"
"15","","['']","
"
"15","Vejce slepičí","['6', '6 ', ' vajec (středních)']","6"
"15","Cukr bílý","['6 lžic', '6 lžic ', ' cukru krupice (150 g)']","6 lžic"
"15","Mouka pšeničná polohrubá","['6 lžic', '6 lžic ', ' polohrubé mouky (135 g)']","6 lžic"
"15","Kakao prášek","['2 lžíce', '2 lžíce ', ' kakaa (60 g)']","2 lžíce"
"15","","['']","
"
"15","Mléko kravské polotučné 1,5%","['700 ml', '700 ml ', ' mléka']","700 ml"
"15","Puding v prášku","['2 ks', '2 ks ', ' vanilkového pudinku']","2 ks"
"15","Cukr bílý","['130 g', '130 g ', ' cukru']","130 g"
"15","Máslo kravské","['250 g', '250 g ', ' másla']","250 g"
"15","","['']","
"
"15","Džem z červeného rybízu","['3 lžíce', '3 lžíce ', ' rybízového džemu (nebo višňového)']","3 lžíce"
"15","Rum","['1 lžíce', '1 lžíce ', ' rumu']","1 lžíce"
"15","Smetana kravská sladká 30%","['2 kelímky', '2 kelímky ', ' 33% smetany ke šlehání']","2 kelímky"
"15","Krůta prsa bez kůže","['600 g', '600 g ', ' masa z krůtích prsou']","600 g"
"15","Sůl mořská","['sůl']","
"
"15","Pepř černý","['pepř']","
"
"15","Bramborový škrob","['2 lžíce', '2 lžíce ', ' škrobu (bramborového)']","2 lžíce"
"15","Zázvor sušený","['kousek', 'kousek ', ' nasekaného  zázvoru']","kousek"
"15","Česnek čerstvý","['1 lžička', '1 lžička ', ' drceného česneku']","1 lžička"
