"recipe_id","name","value","unit"
"10","Vláknina","34,59","34,59 g"
"10","Cholesterol","5","
5 mg
	"
"10","Sodík","1,94","
1,94 g
	"
"10","Sůl","4,80","4,80 g"
"10","Sacharidy","71,21","71,21 g"
"10"," – cukry","25,64","25,64 g"
"10"," ––– laktóza","0,02","0,02 g"
"10","Energie","2 510","2 510 kJ / 600 kcal"
"10","Bílkoviny","117,45","117,45 g"
"10"," – z toho živočišné bílkoviny","115,00","115,00 g"
"10"," – z toho rostlinné bílkoviny","2,45","2,45 g"
"10","Tuky","4,05","4,05 g"
"10"," – nasycené","1,48","1,48 g"
"10"," – nenasycené","1,63","1,63 g"
"10"," –– mononenasycené","0,94","0,94 g"
"10"," –– polynenasycené","0,69","0,69 g"
"10"," ––– omega 3","0,40","0,40 g"
"10","Vláknina","7,71","7,71 g"
"10","Cholesterol","250","
250 mg
	"
"10","Sodík","592","
592 mg
	"
"10","Sůl","1,45","1,45 g"
"10","Sacharidy","21,32","21,32 g"
"10"," – cukry","9,25","9,25 g"
"10"," ––– laktóza","0,00","0,00 g"
"10","Energie","8 277","8 277 kJ / 1 978 kcal"
"10","Bílkoviny","100,06","100,06 g"
"10"," – z toho živočišné bílkoviny","67,36","67,36 g"
"10"," – z toho rostlinné bílkoviny","32,70","32,70 g"
"10","Tuky","134,95","134,95 g"
"10"," – nasycené","56,19","56,19 g"
"10"," – nenasycené","69,48","69,48 g"
"10"," –– mononenasycené","39,73","39,73 g"
"10"," –– polynenasycené","29,75","29,75 g"
"10"," ––– omega 3","4,96","4,96 g"
"10","Vláknina","72,50","72,50 g"
"10","Cholesterol","618","
618 mg
	"
"10","Sodík","3,05","
3,05 g
	"
"10","Sůl","8,16","8,16 g"
"10","Sacharidy","54,63","54,63 g"
"10"," – cukry","19,60","19,60 g"
"10"," ––– laktóza","15,50","15,50 g"
"10","Energie","2 381","2 381 kJ / 569 kcal"
"10","Bílkoviny","21,99","21,99 g"
"10"," – z toho živočišné bílkoviny","14,58","14,58 g"
"10"," – z toho rostlinné bílkoviny","7,41","7,41 g"
"10","Tuky","31,34","31,34 g"
"10"," – nasycené","14,01","14,01 g"
"10"," – nenasycené","14,71","14,71 g"
"10"," –– mononenasycené","10,22","10,22 g"
"10"," –– polynenasycené","4,49","4,49 g"
"10"," ––– omega 3","0,06","0,06 g"
"10","Vláknina","11,26","11,26 g"
"10","Cholesterol","293","
293 mg
	"
"10","Sodík","474","
474 mg
	"
"10","Sůl","1,01","1,01 g"
"10","Sacharidy","44,44","44,44 g"
"10"," – cukry","6,08","6,08 g"
"10"," ––– laktóza","0,00","0,00 g"
"10","Energie","1 311","1 311 kJ / 313 kcal"
"10","Bílkoviny","14,57","14,57 g"
"10"," – z toho živočišné bílkoviny","0,67","0,67 g"
"10"," – z toho rostlinné bílkoviny","13,90","13,90 g"
"10","Tuky","2,45","2,45 g"
"10"," – nasycené","1,31","1,31 g"
"10"," – nenasycené","0,87","0,87 g"
"10"," –– mononenasycené","0,34","0,34 g"
"10"," –– polynenasycené","0,53","0,53 g"
"10"," ––– omega 3","0,03","0,03 g"
"10","Vláknina","31,60","31,60 g"
"10","Cholesterol","0","
0 mg
	"
"10","Sodík","55","
55 mg
	"
"10","Sůl","0,00","0,00 g"
"10","Sacharidy","47,53","47,53 g"
"10"," – cukry","26,40","26,40 g"
"10"," ––– laktóza","0,00","0,00 g"
"10","Energie","561","561 kJ / 134 kcal"
"10","Bílkoviny","2,80","2,80 g"
"10"," – z toho živočišné bílkoviny","0,00","0,00 g"
"10"," – z toho rostlinné bílkoviny","2,80","2,80 g"
"10","Tuky","1,20","1,20 g"
"10"," – nasycené","0,08","0,08 g"
"10"," – nenasycené","0,96","0,96 g"
"10"," –– mononenasycené","0,16","0,16 g"
"10"," –– polynenasycené","0,80","0,80 g"
"10"," ––– omega 3","0,04","0,04 g"
"10","Vláknina","8,00","8,00 g"
"10","Cholesterol","0","
0 mg
	"
"10","Sodík","4","
4 mg
	"
"10","Sůl","0,00","0,00 g"
"10","Sacharidy","24,00","24,00 g"
"10"," – cukry","24,00","24,00 g"
"10"," ––– laktóza","0,00","0,00 g"
"10","Energie","3 207","3 207 kJ / 766 kcal"
"10","Bílkoviny","85,83","85,83 g"
"10"," – z toho živočišné bílkoviny","81,55","81,55 g"
"10"," – z toho rostlinné bílkoviny","4,28","4,28 g"
"10","Tuky","32,11","32,11 g"
"10"," – nasycené","3,15","3,15 g"
"10"," – nenasycené","27,10","27,10 g"
"10"," –– mononenasycené","18,96","18,96 g"
"10"," –– polynenasycené","8,14","8,14 g"
"10"," ––– omega 3","2,92","2,92 g"
"10","Vláknina","6,83","6,83 g"
"10","Cholesterol","208","
208 mg
	"
"10","Sodík","1,34","
1,34 g
	"
"10","Sůl","2,93","2,93 g"
"10","Sacharidy","31,33","31,33 g"
"10"," – cukry","14,40","14,40 g"
"10"," ––– laktóza","0,00","0,00 g"
"10","Energie","3 073","3 073 kJ / 735 kcal"
"10","Bílkoviny","67,27","67,27 g"
"10"," – z toho živočišné bílkoviny","62,11","62,11 g"
"10"," – z toho rostlinné bílkoviny","5,16","5,16 g"
"10","Tuky","34,78","34,78 g"
"10"," – nasycené","20,11","20,11 g"
"10"," – nenasycené","12,63","12,63 g"
"10"," –– mononenasycené","10,30","10,30 g"
"10"," –– polynenasycené","2,33","2,33 g"
"10"," ––– omega 3","0,70","0,70 g"
"10","Vláknina","11,97","11,97 g"
"10","Cholesterol","221","
221 mg
	"
"10","Sodík","236","
236 mg
	"
"10","Sůl","0,50","0,50 g"
"10","Sacharidy","33,31","33,31 g"
"10"," – cukry","7,79","7,79 g"
"10"," ––– laktóza","0,03","0,03 g"
"10","Energie","9 427","9 427 kJ / 2 253 kcal"
"10","Bílkoviny","67,15","67,15 g"
"10"," – z toho živočišné bílkoviny","12,18","12,18 g"
"10"," – z toho rostlinné bílkoviny","54,97","54,97 g"
"10","Tuky","96,08","96,08 g"
"10"," – nasycené","43,63","43,63 g"
"10"," – nenasycené","47,76","47,76 g"
"10"," –– mononenasycené","39,18","39,18 g"
"10"," –– polynenasycené","8,58","8,58 g"
"10"," ––– omega 3","0,16","0,16 g"
"10","Vláknina","39,84","39,84 g"
"10","Cholesterol","329","
329 mg
	"
"10","Sodík","1,78","
1,78 g
	"
"10","Sůl","4,21","4,21 g"
"10","Sacharidy","261,21","261,21 g"
"10"," – cukry","21,83","21,83 g"
"10"," ––– laktóza","0,00","0,00 g"
"10","Energie","2 087","2 087 kJ / 499 kcal"
"10","Bílkoviny","34,93","34,93 g"
"10"," – z toho živočišné bílkoviny","33,68","33,68 g"
"10"," – z toho rostlinné bílkoviny","1,25","1,25 g"
"10","Tuky","35,31","35,31 g"
"10"," – nasycené","20,88","20,88 g"
"10"," – nenasycené","11,53","11,53 g"
"10"," –– mononenasycené","9,84","9,84 g"
"10"," –– polynenasycené","1,69","1,69 g"
"10"," ––– omega 3","0,08","0,08 g"
"10","Vláknina","3,70","3,70 g"
"10","Cholesterol","359","
359 mg
	"
"10","Sodík","785","
785 mg
	"
"10","Sůl","1,91","1,91 g"
"10","Sacharidy","8,50","8,50 g"
"10"," – cukry","6,15","6,15 g"
"10"," ––– laktóza","3,50","3,50 g"
"10","Energie","7 251","7 251 kJ / 1 733 kcal"
"10","Bílkoviny","90,44","90,44 g"
"10"," – z toho živočišné bílkoviny","71,26","71,26 g"
"10"," – z toho rostlinné bílkoviny","19,18","19,18 g"
"10","Tuky","122,69","122,69 g"
"10"," – nasycené","56,26","56,26 g"
"10"," – nenasycené","53,75","53,75 g"
"10"," –– mononenasycené","45,59","45,59 g"
"10"," –– polynenasycené","8,15","8,15 g"
"10"," ––– omega 3","0,34","0,34 g"
"10","Vláknina","31,64","31,64 g"
"10","Cholesterol","1,47","
1,47 g
	"
"10","Sodík","2,39","
2,39 g
	"
"10","Sůl","5,65","5,65 g"
"10","Sacharidy","58,45","58,45 g"
"10"," – cukry","34,88","34,88 g"
"10"," ––– laktóza","11,64","11,64 g"
"10","Energie","3 206","3 206 kJ / 766 kcal"
"10","Bílkoviny","104,43","104,43 g"
"10"," – z toho živočišné bílkoviny","99,50","99,50 g"
"10"," – z toho rostlinné bílkoviny","4,93","4,93 g"
"10","Tuky","22,77","22,77 g"
"10"," – nasycené","5,43","5,43 g"
"10"," – nenasycené","11,84","11,84 g"
"10"," –– mononenasycené","9,89","9,89 g"
"10"," –– polynenasycené","1,95","1,95 g"
"10"," ––– omega 3","0,12","0,12 g"
"10","Vláknina","10,95","10,95 g"
"10","Cholesterol","325","
325 mg
	"
"10","Sodík","340","
340 mg
	"
"10","Sůl","0,70","0,70 g"
"10","Sacharidy","31,65","31,65 g"
"10"," – cukry","9,20","9,20 g"
"10"," ––– laktóza","0,00","0,00 g"
"10","Energie","4 975","4 975 kJ / 1 189 kcal"
"10","Bílkoviny","17,18","17,18 g"
"10"," – z toho živočišné bílkoviny","0,07","0,07 g"
"10"," – z toho rostlinné bílkoviny","17,11","17,11 g"
"10","Tuky","77,35","77,35 g"
"10"," – nasycené","62,85","62,85 g"
"10"," – nenasycené","10,61","10,61 g"
"10"," –– mononenasycené","7,81","7,81 g"
"10"," –– polynenasycené","2,80","2,80 g"
"10"," ––– omega 3","0,05","0,05 g"
"10","Vláknina","34,23","34,23 g"
"10","Cholesterol","26","
26 mg
	"
"10","Sodík","678","
678 mg
	"
"10","Sůl","1,61","1,61 g"
"10","Sacharidy","90,50","90,50 g"
"10"," – cukry","42,65","42,65 g"
"10"," ––– laktóza","0,08","0,08 g"
"10","Energie","862","862 kJ / 206 kcal"
"10","Bílkoviny","0,50","0,50 g"
"10"," – z toho živočišné bílkoviny","0,00","0,00 g"
"10"," – z toho rostlinné bílkoviny","0,50","0,50 g"
"10","Tuky","21,00","21,00 g"
"10"," – nasycené","2,88","2,88 g"
"10"," – nenasycené","18,11","18,11 g"
"10"," –– mononenasycené","15,63","15,63 g"
"10"," –– polynenasycené","2,48","2,48 g"
"10"," ––– omega 3","0,02","0,02 g"
"10","Vláknina","1,45","1,45 g"
"10","Cholesterol","0","
0 mg
	"
"10","Sodík","40","
40 mg
	"
"10","Sůl","0,10","0,10 g"
"10","Sacharidy","3,04","3,04 g"
"10"," – cukry","2,00","2,00 g"
"10"," ––– laktóza","0,00","0,00 g"
"10","Energie","2 591","2 591 kJ / 619 kcal"
"10","Bílkoviny","52,49","52,49 g"
"10"," – z toho živočišné bílkoviny","46,50","46,50 g"
"10"," – z toho rostlinné bílkoviny","5,99","5,99 g"
"10","Tuky","34,43","34,43 g"
"10"," – nasycené","5,31","5,31 g"
"10"," – nenasycené","26,12","26,12 g"
"10"," –– mononenasycené","16,86","16,86 g"
"10"," –– polynenasycené","9,26","9,26 g"
"10"," ––– omega 3","0,99","0,99 g"
"10","Vláknina","10,01","10,01 g"
"10","Cholesterol","126","
126 mg
	"
"10","Sodík","1,94","
1,94 g
	"
"10","Sůl","3,98","3,98 g"
"10","Sacharidy","20,65","20,65 g"
"10"," – cukry","9,99","9,99 g"
"10"," ––– laktóza","0,00","0,00 g"
"10","Energie","10 900","10 900 kJ / 2 605 kcal"
"10","Bílkoviny","106,30","106,30 g"
"10"," – z toho živočišné bílkoviny","94,85","94,85 g"
"10"," – z toho rostlinné bílkoviny","11,45","11,45 g"
"10","Tuky","198,78","198,78 g"
"10"," – nasycené","85,64","85,64 g"
"10"," – nenasycené","102,43","102,43 g"
"10"," –– mononenasycené","82,77","82,77 g"
"10"," –– polynenasycené","19,66","19,66 g"
"10"," ––– omega 3","2,16","2,16 g"
"10","Vláknina","25,10","25,10 g"
"10","Cholesterol","2,66","
2,66 g
	"
"10","Sodík","2,88","
2,88 g
	"
"10","Sůl","7,10","7,10 g"
"10","Sacharidy","88,55","88,55 g"
"10"," – cukry","48,85","48,85 g"
"10"," ––– laktóza","7,60","7,60 g"
"10","Energie","8 251","8 251 kJ / 1 972 kcal"
"10","Bílkoviny","132,17","132,17 g"
"10"," – z toho živočišné bílkoviny","111,67","111,67 g"
"10"," – z toho rostlinné bílkoviny","20,50","20,50 g"
"10","Tuky","66,19","66,19 g"
"10"," – nasycené","12,12","12,12 g"
"10"," – nenasycené","47,57","47,57 g"
"10"," –– mononenasycené","33,18","33,18 g"
"10"," –– polynenasycené","14,39","14,39 g"
"10"," ––– omega 3","3,68","3,68 g"
"10","Vláknina","19,56","19,56 g"
"10","Cholesterol","200","
200 mg
	"
"10","Sodík","330","
330 mg
	"
"10","Sůl","0,56","0,56 g"
"10","Sacharidy","204,53","204,53 g"
"10"," – cukry","40,40","40,40 g"
"10"," ––– laktóza","0,00","0,00 g"
"10","Energie","9 502","9 502 kJ / 2 271 kcal"
"10","Bílkoviny","85,29","85,29 g"
"10"," – z toho živočišné bílkoviny","67,33","67,33 g"
"10"," – z toho rostlinné bílkoviny","17,96","17,96 g"
"10","Tuky","147,13","147,13 g"
"10"," – nasycené","72,02","72,02 g"
"10"," – nenasycené","56,39","56,39 g"
"10"," –– mononenasycené","47,01","47,01 g"
"10"," –– polynenasycené","9,38","9,38 g"
"10"," ––– omega 3","0,99","0,99 g"
"10","Vláknina","21,45","21,45 g"
"10","Cholesterol","2,08","
2,08 g
	"
"10","Sodík","2,40","
2,40 g
	"
"10","Sůl","5,67","5,67 g"
"10","Sacharidy","140,68","140,68 g"
"10"," – cukry","13,06","13,06 g"
"10"," ––– laktóza","6,16","6,16 g"
"10","Energie","3 151","3 151 kJ / 753 kcal"
"10","Bílkoviny","43,34","43,34 g"
"10"," – z toho živočišné bílkoviny","42,50","42,50 g"
"10"," – z toho rostlinné bílkoviny","0,84","0,84 g"
"10","Tuky","58,01","58,01 g"
"10"," – nasycené","32,46","32,46 g"
"10"," – nenasycené","23,15","23,15 g"
"10"," –– mononenasycené","20,51","20,51 g"
"10"," –– polynenasycené","2,64","2,64 g"
"10"," ––– omega 3","0,36","0,36 g"
"10","Vláknina","1,96","1,96 g"
"10","Cholesterol","202","
202 mg
	"
"10","Sodík","4,06","
4,06 g
	"
"10","Sůl","10,15","10,15 g"
"10","Sacharidy","14,22","14,22 g"
"10"," – cukry","10,28","10,28 g"
"10"," ––– laktóza","9,50","9,50 g"
"10","Energie","2 793","2 793 kJ / 668 kcal"
"10","Bílkoviny","53,06","53,06 g"
"10"," – z toho živočišné bílkoviny","52,08","52,08 g"
"10"," – z toho rostlinné bílkoviny","0,98","0,98 g"
"10","Tuky","45,53","45,53 g"
"10"," – nasycené","10,98","10,98 g"
"10"," – nenasycené","21,06","21,06 g"
"10"," –– mononenasycené","16,83","16,83 g"
"10"," –– polynenasycené","4,23","4,23 g"
"10"," ––– omega 3","0,17","0,17 g"
"10","Vláknina","4,20","4,20 g"
"10","Cholesterol","1,55","
1,55 g
	"
"10","Sodík","602","
602 mg
	"
"10","Sůl","1,26","1,26 g"
"10","Sacharidy","10,50","10,50 g"
"10"," – cukry","4,20","4,20 g"
"10"," ––– laktóza","0,00","0,00 g"
"10","Energie","7 138","7 138 kJ / 1 706 kcal"
"10","Bílkoviny","61,60","61,60 g"
"10"," – z toho živočišné bílkoviny","23,75","23,75 g"
"10"," – z toho rostlinné bílkoviny","37,85","37,85 g"
"10","Tuky","25,25","25,25 g"
"10"," – nasycené","11,09","11,09 g"
"10"," – nenasycené","9,67","9,67 g"
"10"," –– mononenasycené","6,85","6,85 g"
"10"," –– polynenasycené","2,82","2,82 g"
"10"," ––– omega 3","0,43","0,43 g"
"10","Vláknina","30,40","30,40 g"
"10","Cholesterol","307","
307 mg
	"
"10","Sodík","806","
806 mg
	"
"10","Sůl","1,81","1,81 g"
"10","Sacharidy","292,93","292,93 g"
"10"," – cukry","37,23","37,23 g"
"10"," ––– laktóza","5,73","5,73 g"
"10","Energie","5 055","5 055 kJ / 1 208 kcal"
"10","Bílkoviny","28,54","28,54 g"
"10"," – z toho živočišné bílkoviny","0,14","0,14 g"
"10"," – z toho rostlinné bílkoviny","28,40","28,40 g"
"10","Tuky","26,66","26,66 g"
"10"," – nasycené","12,28","12,28 g"
"10"," – nenasycené","12,98","12,98 g"
"10"," –– mononenasycené","7,76","7,76 g"
"10"," –– polynenasycené","5,22","5,22 g"
"10"," ––– omega 3","0,24","0,24 g"
"10","Vláknina","34,20","34,20 g"
"10","Cholesterol","51","
51 mg
	"
"10","Sodík","400","
400 mg
	"
"10","Sůl","0,84","0,84 g"
"10","Sacharidy","180,66","180,66 g"
"10"," – cukry","39,46","39,46 g"
"10"," ––– laktóza","0,16","0,16 g"
