"recipe_id","name","value","unit"
"2","Sodík","153","
153 mg
	"
"2","Sůl","0,37","0,37 g"
"2","Sacharidy","7,94","7,94 g"
"2"," – cukry","5,00","5,00 g"
"2"," ––– laktóza","0,80","0,80 g"
"2","Energie","11 275","11 275 kJ / 2 695 kcal"
"2","Bílkoviny","78,80","78,80 g"
"2"," – z toho živočišné bílkoviny","6,80","6,80 g"
"2"," – z toho rostlinné bílkoviny","72,00","72,00 g"
"2","Tuky","48,50","48,50 g"
"2"," – nasycené","6,89","6,89 g"
"2"," – nenasycené","37,70","37,70 g"
"2"," –– mononenasycené","22,94","22,94 g"
"2"," –– polynenasycené","14,76","14,76 g"
"2"," ––– omega 3","3,33","3,33 g"
"2","Vláknina","21,00","21,00 g"
"2","Cholesterol","12","
12 mg
	"
"2","Sodík","507","
507 mg
	"
"2","Sůl","1,20","1,20 g"
"2","Sacharidy","475,30","475,30 g"
"2"," – cukry","65,80","65,80 g"
"2"," ––– laktóza","9,80","9,80 g"
"2","Energie","7 894","7 894 kJ / 1 887 kcal"
"2","Bílkoviny","147,32","147,32 g"
"2"," – z toho živočišné bílkoviny","138,27","138,27 g"
"2"," – z toho rostlinné bílkoviny","9,05","9,05 g"
"2","Tuky","81,58","81,58 g"
"2"," – nasycené","29,46","29,46 g"
"2"," – nenasycené","45,59","45,59 g"
"2"," –– mononenasycené","38,47","38,47 g"
"2"," –– polynenasycené","7,12","7,12 g"
"2"," ––– omega 3","0,61","0,61 g"
"2","Vláknina","21,94","21,94 g"
"2","Cholesterol","342","
342 mg
	"
"2","Sodík","1,84","
1,84 g
	"
"2","Sůl","4,30","4,30 g"
"2","Sacharidy","114,68","114,68 g"
"2"," – cukry","91,18","91,18 g"
"2"," ––– laktóza","0,08","0,08 g"
"2","Energie","4 282","4 282 kJ / 1 023 kcal"
"2","Bílkoviny","37,43","37,43 g"
"2"," – z toho živočišné bílkoviny","8,68","8,68 g"
"2"," – z toho rostlinné bílkoviny","28,75","28,75 g"
"2","Tuky","12,56","12,56 g"
"2"," – nasycené","2,82","2,82 g"
"2"," – nenasycené","6,50","6,50 g"
"2"," –– mononenasycené","3,30","3,30 g"
"2"," –– polynenasycené","3,20","3,20 g"
"2"," ––– omega 3","0,28","0,28 g"
"2","Vláknina","7,50","7,50 g"
"2","Cholesterol","259","
259 mg
	"
"2","Sodík","142","
142 mg
	"
"2","Sůl","0,53","0,53 g"
"2","Sacharidy","186,40","186,40 g"
"2"," – cukry","12,50","12,50 g"
"2"," ––– laktóza","0,00","0,00 g"
"2","Energie","3 187","3 187 kJ / 762 kcal"
"2","Bílkoviny","10,62","10,62 g"
"2"," – z toho živočišné bílkoviny","4,05","4,05 g"
"2"," – z toho rostlinné bílkoviny","6,57","6,57 g"
"2","Tuky","61,24","61,24 g"
"2"," – nasycené","29,54","29,54 g"
"2"," – nenasycené","30,84","30,84 g"
"2"," –– mononenasycené","24,83","24,83 g"
"2"," –– polynenasycené","6,01","6,01 g"
"2"," ––– omega 3","0,18","0,18 g"
"2","Vláknina","13,73","13,73 g"
"2","Cholesterol","49","
49 mg
	"
"2","Sodík","829","
829 mg
	"
"2","Sůl","2,00","2,00 g"
"2","Sacharidy","38,32","38,32 g"
"2"," – cukry","18,51","18,51 g"
"2"," ––– laktóza","0,00","0,00 g"
"2","Energie","7 532","7 532 kJ / 1 800 kcal"
"2","Bílkoviny","110,15","110,15 g"
"2"," – z toho živočišné bílkoviny","79,80","79,80 g"
"2"," – z toho rostlinné bílkoviny","30,35","30,35 g"
"2","Tuky","56,12","56,12 g"
"2"," – nasycené","16,00","16,00 g"
"2"," – nenasycené","34,84","34,84 g"
"2"," –– mononenasycené","26,22","26,22 g"
"2"," –– polynenasycené","8,63","8,63 g"
"2"," ––– omega 3","2,02","2,02 g"
"2","Vláknina","19,30","19,30 g"
"2","Cholesterol","198","
198 mg
	"
"2","Sodík","2,88","
2,88 g
	"
"2","Sůl","7,01","7,01 g"
"2","Sacharidy","204,00","204,00 g"
"2"," – cukry","13,20","13,20 g"
"2"," ––– laktóza","5,70","5,70 g"
"2","Energie","3 384","3 384 kJ / 809 kcal"
"2","Bílkoviny","112,00","112,00 g"
"2"," – z toho živočišné bílkoviny","105,00","105,00 g"
"2"," – z toho rostlinné bílkoviny","7,00","7,00 g"
"2","Tuky","17,20","17,20 g"
"2"," – nasycené","4,25","4,25 g"
"2"," – nenasycené","8,50","8,50 g"
"2"," –– mononenasycené","7,00","7,00 g"
"2"," –– polynenasycené","1,50","1,50 g"
"2"," ––– omega 3","0,05","0,05 g"
"2","Vláknina","30,00","30,00 g"
"2","Cholesterol","200","
200 mg
	"
"2","Sodík","300","
300 mg
	"
"2","Sůl","0,50","0,50 g"
"2","Sacharidy","45,00","45,00 g"
"2"," – cukry","30,00","30,00 g"
"2"," ––– laktóza","0,00","0,00 g"
"2","Energie","1 495","1 495 kJ / 357 kcal"
"2","Bílkoviny","11,79","11,79 g"
"2"," – z toho živočišné bílkoviny","0,00","0,00 g"
"2"," – z toho rostlinné bílkoviny","11,79","11,79 g"
"2","Tuky","11,94","11,94 g"
"2"," – nasycené","1,93","1,93 g"
"2"," – nenasycené","9,76","9,76 g"
"2"," –– mononenasycené","8,11","8,11 g"
"2"," –– polynenasycené","1,65","1,65 g"
"2"," ––– omega 3","0,07","0,07 g"
"2","Vláknina","17,91","17,91 g"
"2","Cholesterol","15","
15 mg
	"
"2","Sodík","3,46","
3,46 g
	"
"2","Sůl","7,90","7,90 g"
"2","Sacharidy","45,52","45,52 g"
"2"," – cukry","24,26","24,26 g"
"2"," ––– laktóza","0,00","0,00 g"
"2","Energie","8 822","8 822 kJ / 2 109 kcal"
"2","Bílkoviny","13,46","13,46 g"
"2"," – z toho živočišné bílkoviny","11,04","11,04 g"
"2"," – z toho rostlinné bílkoviny","2,42","2,42 g"
"2","Tuky","220,80","220,80 g"
"2"," – nasycené","18,57","18,57 g"
"2"," – nenasycené","188,54","188,54 g"
"2"," –– mononenasycené","133,95","133,95 g"
"2"," –– polynenasycené","54,58","54,58 g"
"2"," ––– omega 3","16,57","16,57 g"
"2","Vláknina","3,63","3,63 g"
"2","Cholesterol","638","
638 mg
	"
"2","Sodík","474","
474 mg
	"
"2","Sůl","1,19","1,19 g"
"2","Sacharidy","15,07","15,07 g"
"2"," – cukry","8,89","8,89 g"
"2"," ––– laktóza","0,00","0,00 g"
"2","Energie","2 781","2 781 kJ / 665 kcal"
"2","Bílkoviny","19,04","19,04 g"
"2"," – z toho živočišné bílkoviny","15,80","15,80 g"
"2"," – z toho rostlinné bílkoviny","3,24","3,24 g"
"2","Tuky","27,31","27,31 g"
"2"," – nasycené","17,34","17,34 g"
"2"," – nenasycené","8,11","8,11 g"
"2"," –– mononenasycené","7,23","7,23 g"
"2"," –– polynenasycené","0,88","0,88 g"
"2"," ––– omega 3","0,28","0,28 g"
"2","Vláknina","8,10","8,10 g"
"2","Cholesterol","90","
90 mg
	"
"2","Sodík","205","
205 mg
	"
"2","Sůl","0,50","0,50 g"
"2","Sacharidy","82,60","82,60 g"
"2"," – cukry","76,30","76,30 g"
"2"," ––– laktóza","22,30","22,30 g"
"2","Energie","3 199","3 199 kJ / 765 kcal"
"2","Bílkoviny","25,73","25,73 g"
"2"," – z toho živočišné bílkoviny","0,00","0,00 g"
"2"," – z toho rostlinné bílkoviny","25,73","25,73 g"
"2","Tuky","40,70","40,70 g"
"2"," – nasycené","22,80","22,80 g"
"2"," – nenasycené","16,05","16,05 g"
"2"," –– mononenasycené","11,12","11,12 g"
"2"," –– polynenasycené","4,92","4,92 g"
"2"," ––– omega 3","0,17","0,17 g"
"2","Vláknina","42,93","42,93 g"
"2","Cholesterol","15","
15 mg
	"
"2","Sodík","1,08","
1,08 g
	"
"2","Sůl","2,30","2,30 g"
"2","Sacharidy","53,94","53,94 g"
"2"," – cukry","15,68","15,68 g"
"2"," ––– laktóza","0,00","0,00 g"
"2","Energie","4 179","4 179 kJ / 999 kcal"
"2","Bílkoviny","23,08","23,08 g"
"2"," – z toho živočišné bílkoviny","0,00","0,00 g"
"2"," – z toho rostlinné bílkoviny","23,08","23,08 g"
"2","Tuky","12,06","12,06 g"
"2"," – nasycené","0,75","0,75 g"
"2"," – nenasycené","9,79","9,79 g"
"2"," –– mononenasycené","6,93","6,93 g"
"2"," –– polynenasycené","2,86","2,86 g"
"2"," ––– omega 3","1,00","1,00 g"
"2","Vláknina","22,00","22,00 g"
"2","Cholesterol","0","
0 mg
	"
"2","Sodík","3,33","
3,33 g
	"
"2","Sůl","7,80","7,80 g"
"2","Sacharidy","188,49","188,49 g"
"2"," – cukry","31,21","31,21 g"
"2"," ––– laktóza","0,00","0,00 g"
"2","Energie","1 023","1 023 kJ / 245 kcal"
"2","Bílkoviny","47,90","47,90 g"
"2"," – z toho živočišné bílkoviny","46,60","46,60 g"
"2"," – z toho rostlinné bílkoviny","1,30","1,30 g"
"2","Tuky","2,60","2,60 g"
"2"," – nasycené","0,72","0,72 g"
"2"," – nenasycené","1,57","1,57 g"
"2"," –– mononenasycené","1,07","1,07 g"
"2"," –– polynenasycené","0,50","0,50 g"
"2"," ––– omega 3","0,39","0,39 g"
"2","Vláknina","3,60","3,60 g"
"2","Cholesterol","110","
110 mg
	"
"2","Sodík","114","
114 mg
	"
"2","Sůl","0,28","0,28 g"
"2","Sacharidy","6,10","6,10 g"
"2"," – cukry","2,00","2,00 g"
"2"," ––– laktóza","0,00","0,00 g"
"2","Energie","4 927","4 927 kJ / 1 178 kcal"
"2","Bílkoviny","43,62","43,62 g"
"2"," – z toho živočišné bílkoviny","22,12","22,12 g"
"2"," – z toho rostlinné bílkoviny","21,50","21,50 g"
"2","Tuky","36,95","36,95 g"
"2"," – nasycené","19,59","19,59 g"
"2"," – nenasycené","14,36","14,36 g"
"2"," –– mononenasycené","8,28","8,28 g"
"2"," –– polynenasycené","6,08","6,08 g"
"2"," ––– omega 3","0,74","0,74 g"
"2","Vláknina","13,60","13,60 g"
"2","Cholesterol","297","
297 mg
	"
"2","Sodík","357","
357 mg
	"
"2","Sůl","0,76","0,76 g"
"2","Sacharidy","160,86","160,86 g"
"2"," – cukry","14,87","14,87 g"
"2"," ––– laktóza","0,12","0,12 g"
"2","Energie","4 029","4 029 kJ / 963 kcal"
"2","Bílkoviny","77,18","77,18 g"
"2"," – z toho živočišné bílkoviny","63,00","63,00 g"
"2"," – z toho rostlinné bílkoviny","14,18","14,18 g"
"2","Tuky","11,67","11,67 g"
"2"," – nasycené","2,69","2,69 g"
"2"," – nenasycené","5,55","5,55 g"
"2"," –– mononenasycené","4,40","4,40 g"
"2"," –– polynenasycené","1,15","1,15 g"
"2"," ––– omega 3","0,06","0,06 g"
"2","Vláknina","7,40","7,40 g"
"2","Cholesterol","120","
120 mg
	"
"2","Sodík","453","
453 mg
	"
"2","Sůl","1,02","1,02 g"
"2","Sacharidy","134,80","134,80 g"
"2"," – cukry","12,40","12,40 g"
"2"," ––– laktóza","0,00","0,00 g"
"2","Energie","6 131","6 131 kJ / 1 465 kcal"
"2","Bílkoviny","62,99","62,99 g"
"2"," – z toho živočišné bílkoviny","48,07","48,07 g"
"2"," – z toho rostlinné bílkoviny","14,92","14,92 g"
"2","Tuky","109,77","109,77 g"
"2"," – nasycené","67,12","67,12 g"
"2"," – nenasycené","38,82","38,82 g"
"2"," –– mononenasycené","32,84","32,84 g"
"2"," –– polynenasycené","5,99","5,99 g"
"2"," ––– omega 3","1,80","1,80 g"
"2","Vláknina","28,34","28,34 g"
"2","Cholesterol","324","
324 mg
	"
"2","Sodík","1,33","
1,33 g
	"
"2","Sůl","3,15","3,15 g"
"2","Sacharidy","45,73","45,73 g"
"2"," – cukry","21,60","21,60 g"
"2"," ––– laktóza","9,50","9,50 g"
"2","Energie","4 121","4 121 kJ / 985 kcal"
"2","Bílkoviny","34,55","34,55 g"
"2"," – z toho živočišné bílkoviny","21,61","21,61 g"
"2"," – z toho rostlinné bílkoviny","12,94","12,94 g"
"2","Tuky","24,62","24,62 g"
"2"," – nasycené","6,37","6,37 g"
"2"," – nenasycené","12,95","12,95 g"
"2"," –– mononenasycené","8,76","8,76 g"
"2"," –– polynenasycené","4,19","4,19 g"
"2"," ––– omega 3","0,18","0,18 g"
"2","Vláknina","12,14","12,14 g"
"2","Cholesterol","526","
526 mg
	"
"2","Sodík","319","
319 mg
	"
"2","Sůl","0,95","0,95 g"
"2","Sacharidy","150,26","150,26 g"
"2"," – cukry","76,89","76,89 g"
"2"," ––– laktóza","6,13","6,13 g"
"2","Energie","18 002","18 002 kJ / 4 303 kcal"
"2","Bílkoviny","98,49","98,49 g"
"2"," – z toho živočišné bílkoviny","36,63","36,63 g"
"2"," – z toho rostlinné bílkoviny","61,86","61,86 g"
"2","Tuky","244,58","244,58 g"
"2"," – nasycené","55,84","55,84 g"
"2"," – nenasycené","172,64","172,64 g"
"2"," –– mononenasycené","127,14","127,14 g"
"2"," –– polynenasycené","45,50","45,50 g"
"2"," ––– omega 3","10,62","10,62 g"
"2","Vláknina","26,80","26,80 g"
"2","Cholesterol","578","
578 mg
	"
"2","Sodík","6,70","
6,70 g
	"
"2","Sůl","16,54","16,54 g"
"2","Sacharidy","415,58","415,58 g"
"2"," – cukry","40,38","40,38 g"
"2"," ––– laktóza","12,50","12,50 g"
