"main_category_ind","recipe_id","name"
"True","14","Pomazánky"
"True","14","Předkrmy"
"True","14","Studená kuchyně"
"True","14","Pro začátečníky"
"True","14","Sýrové pomazánky"
"True","14","Vaječné pomazánky"
"False","14","Snídaně"
"False","14","Svačina"
"False","14","Večeře"
"False","14","Recepty pro děti"
"False","14","Bezlepkové recepty"
"False","14","Vegetariánské recepty"
"False","14","Recepty do 30 minut"
"False","14","Recepty pro začátečníky"
"False","14","Snadné recepty"
"False","14","Běžný den"
"False","14","Jarní recepty"
"False","14","Silvestr"
"False","14","Večírky a oslavy"
"False","14","Velikonoce"
"False","14","Sváteční / Nedělní recepty"
"False","14","Okurky"
"False","14","Bylinky"
"False","14","Česká kuchyně"
"False","14","Vaření"
"True","14","Vepřové maso"
"True","14","Pro začátečníky"
"True","14","Maso"
"False","14","Oběd"
"False","14","Večeře"
"False","14","Recepty do 30 minut"
"False","14","Recepty pro začátečníky"
"False","14","Snadné recepty"
"False","14","Běžný den"
"False","14","Sváteční / Nedělní recepty"
"False","14","Zelenina"
"False","14","Česká kuchyně"
"False","14","Vaření"
"False","14","Smažení"
"True","14","Bezmasá jídla"
"True","14","Saláty"
"True","14","Přílohy"
"True","14","Pro začátečníky"
"True","14","Zeleninové saláty"
"True","14","Zeleninové přílohy"
"False","14","Vegetariánské recepty"
"False","14","Zdravé recepty"
"False","14","Recepty do 15 minut"
"False","14","Recepty pro začátečníky"
"False","14","Snadné recepty"
"False","14","Běžný den"
"False","14","Zimní recepty"
"False","14","Sváteční / Nedělní recepty"
"False","14","Podzimní recepty"
"False","14","Zelí"
"False","14","Zelenina"
"False","14","Česká kuchyně"
"True","14","Moučníky"
"True","14","Řezy"
"True","14","Dezerty, zákusky, poháry"
"True","14","Dezerty, zákusky, poháry"
"False","14","Vegetariánské recepty"
"False","14","Sladké chutě"
"False","14","Náročné recepty"
"False","14","Sváteční / Nedělní recepty"
"False","14","Večírky a oslavy"
"False","14","Česká kuchyně"
"False","14","Vaření"
"False","14","Pečení"
"True","14","Moučníky"
"True","14","Dorty"
"True","14","Dezerty, zákusky, poháry"
"False","14","Sladké chutě"
"False","14","Sváteční / Nedělní recepty"
"False","14","Pečení"
"False","14","Snadné recepty"
"True","14","Drůbeží maso"
"True","14","Kuřecí maso"
"False","14","Večeře"
"False","14","Bezlepkové recepty"
"False","14","Cuketa"
"False","14","Zelenina"
"False","14","Bylinky"
"False","14","Snadné recepty"
"False","14","Rychlé recepty"
"False","14","Recepty do 20 minut"
"False","14","Běžný den"
"False","14","Sváteční / Nedělní recepty"
"False","14","Restování"
"True","14","Luštěniny"
"True","14","Bezmasá jídla"
"False","14","Oběd"
"False","14","Večeře"
"False","14","Bezlepkové recepty"
"False","14","Vegetariánské recepty"
"False","14","Slané chutě"
"False","14","Snadné recepty"
"False","14","Běžný den"
"False","14","Vaření"
"True","14","Nápoje"
"True","14","Smoothies"
"False","14","Svačina"
"False","14","Vegetariánské recepty"
"False","14","Bezlepkové recepty"
"False","14","Běžný den"
"False","14","Sváteční / Nedělní recepty"
"False","14","Exotické ovoce"
"False","14","Zelenina"
"False","14","Jablka"
"True","14","Polévky"
"True","14","Luštěninové polévky"
"False","14","Večeře"
"False","14","Oběd"
"False","14","Slané chutě"
"False","14","Snadné recepty"
"False","14","Běžný den"
"False","14","Zimní recepty"
"False","14","Kysané zelí"
"False","14","Česká kuchyně"
"False","14","Vaření"
"True","14","Drůbeží maso"
"True","14","Krůtí maso"
"True","14","Sladká jídla"
"True","14","Palačinky"
"False","14","Vegetariánské recepty"
"False","14","Citrusy"
"False","14","Sladké chutě"
"False","14","Snadné recepty"
"False","14","Běžný den"
"False","14","Zimní recepty"
"False","14","Sváteční / Nedělní recepty"
"False","14","Česká kuchyně"
"False","14","Smažení"
"True","14","Saláty"
"True","14","Bramborové saláty"
"False","14","Svačina"
"False","14","Večeře"
"False","14","Bezlepkové recepty"
"False","14","Vegetariánské recepty"
"False","14","Slané chutě"
"False","14","Snadné recepty"
"False","14","Běžný den"
"False","14","Sváteční / Nedělní recepty"
"False","14","Česká kuchyně"
"False","14","Vaření"
"True","14","Saláty"
"True","14","Svačinové saláty"
"False","14","Bezlepkové recepty"
"False","14","Slané chutě"
"False","14","Snadné recepty"
"False","14","Běžný den"
"False","14","Sváteční / Nedělní recepty"
"False","14","Česká kuchyně"
"False","14","Rajčata"
"False","14","Bylinky"
"False","14","Vaření"
"True","14","Slané pečivo"
"True","14","Dietní recepty"
"True","14","Bezlepkové recepty"
"True","14","Ostatní"
"False","14","Bezlepkové recepty"
"False","14","Snadné recepty"
"False","14","Běžný den"
"False","14","Narozeniny"
"False","14","Silvestr"
"False","14","Sváteční / Nedělní recepty"
"False","14","Večírky a oslavy"
"False","14","Pečení"
"True","14","Vepřové maso"
"False","14","Oběd"
"False","14","Večeře"
"False","14","Slané chutě"
"False","14","Snadné recepty"
"False","14","Běžný den"
"False","14","Zelenina"
"False","14","Česká kuchyně"
"False","14","Dušení"
"False","14","Restování"
"False","14","Vaření"
"True","14","Těstoviny"
"False","14","Restování"
"False","14","Vaření"
"False","14","Běžný den"
"False","14","Snadné recepty"
"False","14","Recepty pro začátečníky"
"False","14","Oběd"
"False","14","Večeře"
"True","14","Slané pečivo"
"True","14","Housky a rohlíky"
"False","14","Snídaně"
"False","14","Večeře"
"False","14","Svačina"
"False","14","Vegetariánské recepty"
"False","14","Slané chutě"
"False","14","Snadné recepty"
"False","14","Běžný den"
"False","14","Sváteční / Nedělní recepty"
"False","14","Česká kuchyně"
"False","14","Slovenská kuchyně"
"False","14","Kynutí"
"False","14","Pečení"
"True","14","Moučníky"
"True","14","Dorty"
"True","14","Krémové dorty"
"True","14","Nepečené dorty"
"False","14","Snadné recepty"
"False","14","Recepty pro začátečníky"
"False","14","Letní recepty"
"False","14","Dětská oslava"
"False","14","Sváteční / Nedělní recepty"
"False","14","Večírky a oslavy"
"False","14","Valentýn"
"False","14","Ovoce"
"False","14","Vaření"
"True","14","Jiné maso"
"True","14","Telecí maso"
"False","14","Večeře"
"False","14","Oběd"
"False","14","Pečení"
"False","14","Běžný den"
"False","14","Sváteční / Nedělní recepty"
"False","14","Náročné recepty"
"False","14","Zelenina"
"False","14","Bylinky"
"True","14","Moučníky"
"True","14","Koláče a buchty"
"False","14","Pečení"
"False","14","Běžný den"
"False","14","Sváteční / Nedělní recepty"
"False","14","Recepty pro začátečníky"
"False","14","Rychlé recepty"
"False","14","Snadné recepty"
"False","14","Levné recepty"
"False","14","Recepty do 100 korun"
"False","14","Citrusy"
"True","14","Slané pečivo"
"True","14","Drobné slané pečivo"
"False","14","Pečení"
"False","14","Běžný den"
"False","14","Narozeniny"
"False","14","Silvestr"
"False","14","Sváteční / Nedělní recepty"
"False","14","Večírky a oslavy"
"False","14","Bylinky"
"True","14","Studená kuchyně"
"True","14","Chlebíčky"
"False","14","Snadné recepty"
"False","14","Rychlé recepty"
"False","14","Recepty pro začátečníky"
"False","14","Běžný den"
"False","14","Narozeniny"
"False","14","Silvestr"
"False","14","Sváteční / Nedělní recepty"
"False","14","Večírky a oslavy"
"False","14","Bylinky"
"False","14","Zelenina"
"False","14","Okurky"
"True","14","Studená kuchyně"
"True","14","Chlebíčky"
"False","14","Zelenina"
"False","14","Snadné recepty"
"False","14","Rychlé recepty"
"False","14","Recepty pro začátečníky"
"False","14","Bylinky"
"False","14","Okurky"
"False","14","Běžný den"
"False","14","Sváteční / Nedělní recepty"
"False","14","Večírky a oslavy"
"False","14","Silvestr"
"False","14","Narozeniny"
"True","14","Studená kuchyně"
"True","14","Chlebíčky"
"False","14","Snadné recepty"
"False","14","Recepty pro začátečníky"
"False","14","Rychlé recepty"
"False","14","Běžný den"
"False","14","Narozeniny"
"False","14","Silvestr"
"False","14","Večírky a oslavy"
"False","14","Bylinky"
"False","14","Zelenina"
"False","14","Okurky"
"True","14","Zdobení"
"True","14","Dorty"
