"recipe_id","name","value","unit"
"16"," – z toho živočišné bílkoviny","0,70","0,70 g"
"16"," – z toho rostlinné bílkoviny","7,28","7,28 g"
"16","Tuky","83,68","83,68 g"
"16"," – nasycené","53,43","53,43 g"
"16"," – nenasycené","29,23","29,23 g"
"16"," –– mononenasycené","26,41","26,41 g"
"16"," –– polynenasycené","2,81","2,81 g"
"16"," ––– omega 3","0,30","0,30 g"
"16","Vláknina","4,87","4,87 g"
"16","Cholesterol","255","
255 mg
	"
"16","Sodík","485","
485 mg
	"
"16","Sůl","1,20","1,20 g"
"16","Sacharidy","43,91","43,91 g"
"16"," – cukry","5,22","5,22 g"
"16"," ––– laktóza","0,80","0,80 g"
"16","Energie","4 183","4 183 kJ / 1 000 kcal"
"16","Bílkoviny","63,57","63,57 g"
"16"," – z toho živočišné bílkoviny","60,00","60,00 g"
"16"," – z toho rostlinné bílkoviny","3,57","3,57 g"
"16","Tuky","25,18","25,18 g"
"16"," – nasycené","2,16","2,16 g"
"16"," – nenasycené","21,44","21,44 g"
"16"," –– mononenasycené","15,07","15,07 g"
"16"," –– polynenasycené","6,37","6,37 g"
"16"," ––– omega 3","2,10","2,10 g"
"16","Vláknina","3,04","3,04 g"
"16","Cholesterol","420","
420 mg
	"
"16","Sodík","2,45","
2,45 g
	"
"16","Sůl","6,00","6,00 g"
"16","Sacharidy","129,36","129,36 g"
"16"," – cukry","113,76","113,76 g"
"16"," ––– laktóza","0,00","0,00 g"
"16","Energie","4 128","4 128 kJ / 987 kcal"
"16","Bílkoviny","91,66","91,66 g"
"16"," – z toho živočišné bílkoviny","90,14","90,14 g"
"16"," – z toho rostlinné bílkoviny","1,52","1,52 g"
"16","Tuky","32,98","32,98 g"
"16"," – nasycené","14,14","14,14 g"
"16"," – nenasycené","14,24","14,24 g"
"16"," –– mononenasycené","12,70","12,70 g"
"16"," –– polynenasycené","1,54","1,54 g"
"16"," ––– omega 3","0,16","0,16 g"
"16","Vláknina","2,94","2,94 g"
"16","Cholesterol","276","
276 mg
	"
"16","Sodík","213","
213 mg
	"
"16","Sůl","0,50","0,50 g"
"16","Sacharidy","80,50","80,50 g"
"16"," – cukry","71,29","71,29 g"
"16"," ––– laktóza","0,16","0,16 g"
"16","Energie","5 543","5 543 kJ / 1 325 kcal"
"16","Bílkoviny","43,99","43,99 g"
"16"," – z toho živočišné bílkoviny","41,68","41,68 g"
"16"," – z toho rostlinné bílkoviny","2,31","2,31 g"
"16","Tuky","71,34","71,34 g"
"16"," – nasycené","42,00","42,00 g"
"16"," – nenasycené","21,81","21,81 g"
"16"," –– mononenasycené","19,32","19,32 g"
"16"," –– polynenasycené","2,49","2,49 g"
"16"," ––– omega 3","0,40","0,40 g"
"16","Vláknina","3,48","3,48 g"
"16","Cholesterol","358","
358 mg
	"
"16","Sodík","321","
321 mg
	"
"16","Sůl","0,73","0,73 g"
"16","Sacharidy","124,94","124,94 g"
"16"," – cukry","83,75","83,75 g"
"16"," ––– laktóza","29,75","29,75 g"
"16","Energie","14 650","14 650 kJ / 3 502 kcal"
"16","Bílkoviny","255,82","255,82 g"
"16"," – z toho živočišné bílkoviny","210,06","210,06 g"
"16"," – z toho rostlinné bílkoviny","45,76","45,76 g"
"16","Tuky","128,41","128,41 g"
"16"," – nasycené","81,50","81,50 g"
"16"," – nenasycené","40,75","40,75 g"
"16"," –– mononenasycené","32,90","32,90 g"
"16"," –– polynenasycené","7,85","7,85 g"
"16"," ––– omega 3","2,14","2,14 g"
"16","Vláknina","26,06","26,06 g"
"16","Cholesterol","683","
683 mg
	"
"16","Sodík","5,71","
5,71 g
	"
"16","Sůl","14,00","14,00 g"
"16","Sacharidy","317,61","317,61 g"
"16"," – cukry","44,31","44,31 g"
"16"," ––– laktóza","17,81","17,81 g"
"16","Energie","5 609","5 609 kJ / 1 340 kcal"
"16","Bílkoviny","85,69","85,69 g"
"16"," – z toho živočišné bílkoviny","57,68","57,68 g"
"16"," – z toho rostlinné bílkoviny","28,01","28,01 g"
"16","Tuky","74,83","74,83 g"
"16"," – nasycené","26,02","26,02 g"
"16"," – nenasycené","33,31","33,31 g"
"16"," –– mononenasycené","26,19","26,19 g"
"16"," –– polynenasycené","7,12","7,12 g"
"16"," ––– omega 3","0,79","0,79 g"
"16","Vláknina","31,84","31,84 g"
"16","Cholesterol","1,63","
1,63 g
	"
"16","Sodík","748","
748 mg
	"
"16","Sůl","1,46","1,46 g"
"16","Sacharidy","67,10","67,10 g"
"16"," – cukry","22,12","22,12 g"
"16"," ––– laktóza","7,60","7,60 g"
"16","Energie","9 227","9 227 kJ / 2 205 kcal"
"16","Bílkoviny","126,89","126,89 g"
"16"," – z toho živočišné bílkoviny","49,50","49,50 g"
"16"," – z toho rostlinné bílkoviny","77,39","77,39 g"
"16","Tuky","62,75","62,75 g"
"16"," – nasycené","34,31","34,31 g"
"16"," – nenasycené","21,53","21,53 g"
"16"," –– mononenasycené","16,38","16,38 g"
"16"," –– polynenasycené","5,15","5,15 g"
"16"," ––– omega 3","0,70","0,70 g"
"16","Vláknina","22,89","22,89 g"
"16","Cholesterol","113","
113 mg
	"
"16","Sodík","3,58","
3,58 g
	"
"16","Sůl","8,27","8,27 g"
"16","Sacharidy","273,36","273,36 g"
"16"," – cukry","33,68","33,68 g"
"16"," ––– laktóza","2,67","2,67 g"
"16","Energie","12 885","12 885 kJ / 3 080 kcal"
"16","Bílkoviny","143,20","143,20 g"
"16"," – z toho živočišné bílkoviny","104,98","104,98 g"
"16"," – z toho rostlinné bílkoviny","38,22","38,22 g"
"16","Tuky","154,64","154,64 g"
"16"," – nasycené","83,77","83,77 g"
"16"," – nenasycené","56,75","56,75 g"
"16"," –– mononenasycené","47,23","47,23 g"
"16"," –– polynenasycené","9,52","9,52 g"
"16"," ––– omega 3","2,05","2,05 g"
"16","Vláknina","26,88","26,88 g"
"16","Cholesterol","1,53","
1,53 g
	"
"16","Sodík","3,26","
3,26 g
	"
"16","Sůl","7,79","7,79 g"
"16","Sacharidy","266,53","266,53 g"
"16"," – cukry","38,76","38,76 g"
"16"," ––– laktóza","16,26","16,26 g"
"16","Energie","6 032","6 032 kJ / 1 442 kcal"
"16","Bílkoviny","118,42","118,42 g"
"16"," – z toho živočišné bílkoviny","95,37","95,37 g"
"16"," – z toho rostlinné bílkoviny","23,05","23,05 g"
"16","Tuky","89,79","89,79 g"
"16"," – nasycené","53,18","53,18 g"
"16"," – nenasycené","30,94","30,94 g"
"16"," –– mononenasycené","26,50","26,50 g"
"16"," –– polynenasycené","4,44","4,44 g"
"16"," ––– omega 3","0,62","0,62 g"
"16","Vláknina","22,95","22,95 g"
"16","Cholesterol","781","
781 mg
	"
"16","Sodík","2,29","
2,29 g
	"
"16","Sůl","5,52","5,52 g"
"16","Sacharidy","29,44","29,44 g"
"16"," – cukry","16,64","16,64 g"
"16"," ––– laktóza","7,79","7,79 g"
"16","Energie","980","980 kJ / 234 kcal"
"16","Bílkoviny","6,00","6,00 g"
"16"," – z toho živočišné bílkoviny","0,00","0,00 g"
"16"," – z toho rostlinné bílkoviny","6,00","6,00 g"
"16","Tuky","0,30","0,30 g"
"16"," – nasycené","0,00","0,00 g"
"16"," – nenasycené","0,00","0,00 g"
"16"," –– mononenasycené","0,00","0,00 g"
"16"," –– polynenasycené","0,00","0,00 g"
"16"," ––– omega 3","0,03","0,03 g"
"16","Vláknina","6,60","6,60 g"
"16","Cholesterol","0","
0 mg
	"
"16","Sodík","18","
18 mg
	"
"16","Sůl","0,00","0,00 g"
"16","Sacharidy","48,60","48,60 g"
"16"," – cukry","3,00","3,00 g"
"16"," ––– laktóza","0,00","0,00 g"
"16","Energie","3 211","3 211 kJ / 767 kcal"
"16","Bílkoviny","116,97","116,97 g"
"16"," – z toho živočišné bílkoviny","112,85","112,85 g"
"16"," – z toho rostlinné bílkoviny","4,12","4,12 g"
"16","Tuky","9,59","9,59 g"
"16"," – nasycené","2,84","2,84 g"
"16"," – nenasycené","4,95","4,95 g"
"16"," –– mononenasycené","3,14","3,14 g"
"16"," –– polynenasycené","1,81","1,81 g"
"16"," ––– omega 3","0,89","0,89 g"
"16","Vláknina","9,39","9,39 g"
"16","Cholesterol","263","
263 mg
	"
"16","Sodík","3,54","
3,54 g
	"
"16","Sůl","8,73","8,73 g"
"16","Sacharidy","49,36","49,36 g"
"16"," – cukry","18,22","18,22 g"
"16"," ––– laktóza","7,00","7,00 g"
"16","Energie","9 787","9 787 kJ / 2 339 kcal"
"16","Bílkoviny","73,78","73,78 g"
"16"," – z toho živočišné bílkoviny","11,90","11,90 g"
"16"," – z toho rostlinné bílkoviny","61,88","61,88 g"
"16","Tuky","44,50","44,50 g"
"16"," – nasycené","13,08","13,08 g"
"16"," – nenasycené","28,87","28,87 g"
"16"," –– mononenasycené","17,44","17,44 g"
"16"," –– polynenasycené","11,42","11,42 g"
"16"," ––– omega 3","0,89","0,89 g"
"16","Vláknina","21,69","21,69 g"
"16","Cholesterol","21","
21 mg
	"
"16","Sodík","3,46","
3,46 g
	"
"16","Sůl","8,82","8,82 g"
"16","Sacharidy","401,20","401,20 g"
"16"," – cukry","51,32","51,32 g"
"16"," ––– laktóza","17,15","17,15 g"
"16","Energie","7 231","7 231 kJ / 1 728 kcal"
"16","Bílkoviny","67,06","67,06 g"
"16"," – z toho živočišné bílkoviny","0,00","0,00 g"
"16"," – z toho rostlinné bílkoviny","67,06","67,06 g"
"16","Tuky","63,53","63,53 g"
"16"," – nasycené","20,49","20,49 g"
"16"," – nenasycené","36,27","36,27 g"
"16"," –– mononenasycené","5,45","5,45 g"
"16"," –– polynenasycené","30,82","30,82 g"
"16"," ––– omega 3","4,86","4,86 g"
"16","Vláknina","80,20","80,20 g"
"16","Cholesterol","0","
0 mg
	"
"16","Sodík","597","
597 mg
	"
"16","Sůl","1,16","1,16 g"
"16","Sacharidy","185,28","185,28 g"
"16"," – cukry","50,53","50,53 g"
"16"," ––– laktóza","0,00","0,00 g"
"16","Energie","4 262","4 262 kJ / 1 019 kcal"
"16","Bílkoviny","20,66","20,66 g"
"16"," – z toho živočišné bílkoviny","0,49","0,49 g"
"16"," – z toho rostlinné bílkoviny","20,17","20,17 g"
"16","Tuky","60,96","60,96 g"
"16"," – nasycené","37,83","37,83 g"
"16"," – nenasycené","22,09","22,09 g"
"16"," –– mononenasycené","19,26","19,26 g"
"16"," –– polynenasycené","2,83","2,83 g"
"16"," ––– omega 3","0,24","0,24 g"
"16","Vláknina","43,24","43,24 g"
"16","Cholesterol","179","
179 mg
	"
"16","Sodík","292","
292 mg
	"
"16","Sůl","0,57","0,57 g"
"16","Sacharidy","76,98","76,98 g"
"16"," – cukry","30,71","30,71 g"
"16"," ––– laktóza","0,56","0,56 g"
"16","Energie","5 986","5 986 kJ / 1 431 kcal"
"16","Bílkoviny","101,40","101,40 g"
"16"," – z toho živočišné bílkoviny","87,22","87,22 g"
"16"," – z toho rostlinné bílkoviny","14,18","14,18 g"
"16","Tuky","90,99","90,99 g"
"16"," – nasycené","29,26","29,26 g"
"16"," – nenasycené","51,23","51,23 g"
"16"," –– mononenasycené","34,49","34,49 g"
"16"," –– polynenasycené","16,74","16,74 g"
"16"," ––– omega 3","0,31","0,31 g"
"16","Vláknina","55,88","55,88 g"
"16","Cholesterol","1,16","
1,16 g
	"
"16","Sodík","5,40","
5,40 g
	"
"16","Sůl","13,34","13,34 g"
"16","Sacharidy","23,63","23,63 g"
"16"," – cukry","8,60","8,60 g"
"16"," ––– laktóza","8,00","8,00 g"
"16","Energie","27 804","27 804 kJ / 6 645 kcal"
"16","Bílkoviny","138,17","138,17 g"
"16"," – z toho živočišné bílkoviny","40,27","40,27 g"
"16"," – z toho rostlinné bílkoviny","97,90","97,90 g"
"16","Tuky","512,43","512,43 g"
"16"," – nasycené","253,21","253,21 g"
"16"," – nenasycené","241,72","241,72 g"
"16"," –– mononenasycené","172,87","172,87 g"
"16"," –– polynenasycené","68,86","68,86 g"
"16"," ––– omega 3","2,94","2,94 g"
"16","Vláknina","30,45","30,45 g"
"16","Cholesterol","821","
821 mg
	"
"16","Sodík","1,63","
1,63 g
	"
"16","Sůl","3,63","3,63 g"
"16","Sacharidy","354,97","354,97 g"
"16"," – cukry","318,12","318,12 g"
"16"," ––– laktóza","43,87","43,87 g"
"16","Energie","20 878","20 878 kJ / 4 990 kcal"
"16","Bílkoviny","389,83","389,83 g"
"16"," – z toho živočišné bílkoviny","364,15","364,15 g"
"16"," – z toho rostlinné bílkoviny","25,68","25,68 g"
"16","Tuky","294,35","294,35 g"
"16"," – nasycené","175,80","175,80 g"
"16"," – nenasycené","85,17","85,17 g"
"16"," –– mononenasycené","74,62","74,62 g"
"16"," –– polynenasycené","10,55","10,55 g"
"16"," ––– omega 3","4,56","4,56 g"
"16","Vláknina","9,72","9,72 g"
"16","Cholesterol","1,32","
1,32 g
	"
"16","Sodík","5,15","
5,15 g
	"
"16","Sůl","12,97","12,97 g"
"16","Sacharidy","192,07","192,07 g"
"16"," – cukry","38,56","38,56 g"
"16"," ––– laktóza","34,00","34,00 g"
"16","Energie","14 860","14 860 kJ / 3 552 kcal"
"16","Bílkoviny","94,89","94,89 g"
"16"," – z toho živočišné bílkoviny","25,24","25,24 g"
"16"," – z toho rostlinné bílkoviny","69,65","69,65 g"
"16","Tuky","117,39","117,39 g"
"16"," – nasycené","62,95","62,95 g"
"16"," – nenasycené","45,39","45,39 g"
"16"," –– mononenasycené","35,63","35,63 g"
"16"," –– polynenasycené","9,76","9,76 g"
"16"," ––– omega 3","0,95","0,95 g"
"16","Vláknina","20,16","20,16 g"
"16","Cholesterol","955","
955 mg
	"
"16","Sodík","1,84","
1,84 g
	"
"16","Sůl","4,53","4,53 g"
"16","Sacharidy","518,82","518,82 g"
"16"," – cukry","141,39","141,39 g"
"16"," ––– laktóza","13,05","13,05 g"
"16","Energie","6 813","6 813 kJ / 1 628 kcal"
"16","Bílkoviny","35,35","35,35 g"
"16"," – z toho živočišné bílkoviny","1,40","1,40 g"
"16"," – z toho rostlinné bílkoviny","33,95","33,95 g"
"16","Tuky","74,87","74,87 g"
"16"," – nasycené","34,80","34,80 g"
"16"," – nenasycené","38,27","38,27 g"
"16"," –– mononenasycené","28,61","28,61 g"
"16"," –– polynenasycené","9,65","9,65 g"
"16"," ––– omega 3","0,32","0,32 g"
"16","Vláknina","15,66","15,66 g"
"16","Cholesterol","63","
63 mg
	"
"16","Sodík","2,07","
2,07 g
	"
"16","Sůl","1,00","1,00 g"
"16","Sacharidy","197,01","197,01 g"
"16"," – cukry","22,37","22,37 g"
"16"," ––– laktóza","0,00","0,00 g"
"16","Energie","6 798","6 798 kJ / 1 625 kcal"
"16","Bílkoviny","76,85","76,85 g"
"16"," – z toho živočišné bílkoviny","58,33","58,33 g"
"16"," – z toho rostlinné bílkoviny","18,52","18,52 g"
"16","Tuky","101,20","101,20 g"
"16"," – nasycené","48,57","48,57 g"
"16"," – nenasycené","50,40","50,40 g"
"16"," –– mononenasycené","43,22","43,22 g"
"16"," –– polynenasycené","7,19","7,19 g"
"16"," ––– omega 3","0,88","0,88 g"
"16","Vláknina","26,66","26,66 g"
"16","Cholesterol","250","
250 mg
	"
"16","Sodík","3,81","
3,81 g
	"
"16","Sůl","9,33","9,33 g"
"16","Sacharidy","88,28","88,28 g"
"16"," – cukry","49,67","49,67 g"
"16"," ––– laktóza","4,17","4,17 g"
"16","Energie","5 745","5 745 kJ / 1 373 kcal"
"16","Bílkoviny","70,11","70,11 g"
"16"," – z toho živočišné bílkoviny","1,33","1,33 g"
"16"," – z toho rostlinné bílkoviny","68,78","68,78 g"
"16","Tuky","40,91","40,91 g"
"16"," – nasycené","4,32","4,32 g"
"16"," – nenasycené","34,78","34,78 g"
"16"," –– mononenasycené","22,37","22,37 g"
"16"," –– polynenasycené","12,41","12,41 g"
"16"," ––– omega 3","2,77","2,77 g"
"16","Vláknina","69,70","69,70 g"
"16","Cholesterol","0","
0 mg
	"
"16","Sodík","199","
199 mg
	"
"16","Sůl","0,36","0,36 g"
"16","Sacharidy","150,15","150,15 g"
"16"," – cukry","24,24","24,24 g"
"16"," ––– laktóza","0,00","0,00 g"
"16","Energie","7 332","7 332 kJ / 1 752 kcal"
"16","Bílkoviny","73,75","73,75 g"
"16"," – z toho živočišné bílkoviny","42,00","42,00 g"
"16"," – z toho rostlinné bílkoviny","31,75","31,75 g"
"16","Tuky","9,75","9,75 g"
"16"," – nasycené","2,85","2,85 g"
"16"," – nenasycené","4,38","4,38 g"
"16"," –– mononenasycené","3,28","3,28 g"
"16"," –– polynenasycené","1,10","1,10 g"
"16"," ––– omega 3","0,06","0,06 g"
"16","Vláknina","15,12","15,12 g"
"16","Cholesterol","80","
80 mg
	"
"16","Sodík","291","
291 mg
	"
"16","Sůl","0,70","0,70 g"
"16","Sacharidy","336,03","336,03 g"
"16"," – cukry","25,59","25,59 g"
"16"," ––– laktóza","0,00","0,00 g"
