"recipe_id","name","value","unit"
"6","Tuky","27,94","27,94 g"
"6"," – nasycené","17,54","17,54 g"
"6"," – nenasycené","8,71","8,71 g"
"6"," –– mononenasycené","7,54","7,54 g"
"6"," –– polynenasycené","1,17","1,17 g"
"6"," ––– omega 3","0,30","0,30 g"
"6","Vláknina","7,80","7,80 g"
"6","Cholesterol","85","
85 mg
	"
"6","Sodík","90","
90 mg
	"
"6","Sůl","0,20","0,20 g"
"6","Sacharidy","61,61","61,61 g"
"6"," – cukry","59,60","59,60 g"
"6"," ––– laktóza","7,61","7,61 g"
"6","Energie","2 801","2 801 kJ / 669 kcal"
"6","Bílkoviny","34,60","34,60 g"
"6"," – z toho živočišné bílkoviny","34,60","34,60 g"
"6"," – z toho rostlinné bílkoviny","0,00","0,00 g"
"6","Tuky","37,40","37,40 g"
"6"," – nasycené","23,20","23,20 g"
"6"," – nenasycené","12,14","12,14 g"
"6"," –– mononenasycené","11,08","11,08 g"
"6"," –– polynenasycené","1,06","1,06 g"
"6"," ––– omega 3","0,50","0,50 g"
"6","Vláknina","0,00","0,00 g"
"6","Cholesterol","143","
143 mg
	"
"6","Sodík","504","
504 mg
	"
"6","Sůl","1,02","1,02 g"
"6","Sacharidy","48,60","48,60 g"
"6"," – cukry","48,60","48,60 g"
"6"," ––– laktóza","48,40","48,40 g"
"6","Energie","5 493","5 493 kJ / 1 313 kcal"
"6","Bílkoviny","19,55","19,55 g"
"6"," – z toho živočišné bílkoviny","9,06","9,06 g"
"6"," – z toho rostlinné bílkoviny","10,49","10,49 g"
"6","Tuky","121,54","121,54 g"
"6"," – nasycené","62,60","62,60 g"
"6"," – nenasycené","56,94","56,94 g"
"6"," –– mononenasycené","48,55","48,55 g"
"6"," –– polynenasycené","8,39","8,39 g"
"6"," ––– omega 3","0,34","0,34 g"
"6","Vláknina","20,56","20,56 g"
"6","Cholesterol","140","
140 mg
	"
"6","Sodík","2,00","
2,00 g
	"
"6","Sůl","4,90","4,90 g"
"6","Sacharidy","27,28","27,28 g"
"6"," – cukry","15,26","15,26 g"
"6"," ––– laktóza","3,86","3,86 g"
"6","Energie","6 232","6 232 kJ / 1 490 kcal"
"6","Bílkoviny","164,40","164,40 g"
"6"," – z toho živočišné bílkoviny","163,10","163,10 g"
"6"," – z toho rostlinné bílkoviny","1,30","1,30 g"
"6","Tuky","89,10","89,10 g"
"6"," – nasycené","7,60","7,60 g"
"6"," – nenasycené","76,99","76,99 g"
"6"," –– mononenasycené","54,36","54,36 g"
"6"," –– polynenasycené","22,63","22,63 g"
"6"," ––– omega 3","7,99","7,99 g"
"6","Vláknina","1,85","1,85 g"
"6","Cholesterol","385","
385 mg
	"
"6","Sodík","2,95","
2,95 g
	"
"6","Sůl","7,13","7,13 g"
"6","Sacharidy","6,60","6,60 g"
"6"," – cukry","0,00","0,00 g"
"6"," ––– laktóza","0,00","0,00 g"
"6","Energie","10 242","10 242 kJ / 2 448 kcal"
"6","Bílkoviny","83,49","83,49 g"
"6"," – z toho živočišné bílkoviny","74,14","74,14 g"
"6"," – z toho rostlinné bílkoviny","9,35","9,35 g"
"6","Tuky","156,02","156,02 g"
"6"," – nasycené","92,22","92,22 g"
"6"," – nenasycené","50,63","50,63 g"
"6"," –– mononenasycené","43,98","43,98 g"
"6"," –– polynenasycené","6,65","6,65 g"
"6"," ––– omega 3","1,29","1,29 g"
"6","Vláknina","8,16","8,16 g"
"6","Cholesterol","1,22","
1,22 g
	"
"6","Sodík","1,20","
1,20 g
	"
"6","Sůl","3,54","3,54 g"
"6","Sacharidy","173,34","173,34 g"
"6"," – cukry","99,16","99,16 g"
"6"," ––– laktóza","36,60","36,60 g"
"6","Energie","6 194","6 194 kJ / 1 480 kcal"
"6","Bílkoviny","79,83","79,83 g"
"6"," – z toho živočišné bílkoviny","59,08","59,08 g"
"6"," – z toho rostlinné bílkoviny","20,75","20,75 g"
"6","Tuky","102,39","102,39 g"
"6"," – nasycené","51,61","51,61 g"
"6"," – nenasycené","45,29","45,29 g"
"6"," –– mononenasycené","31,83","31,83 g"
"6"," –– polynenasycené","13,47","13,47 g"
"6"," ––– omega 3","0,67","0,67 g"
"6","Vláknina","17,62","17,62 g"
"6","Cholesterol","217","
217 mg
	"
"6","Sodík","217","
217 mg
	"
"6","Sůl","0,46","0,46 g"
"6","Sacharidy","52,28","52,28 g"
"6"," – cukry","21,08","21,08 g"
"6"," ––– laktóza","0,73","0,73 g"
"6","Energie","3 038","3 038 kJ / 726 kcal"
"6","Bílkoviny","22,47","22,47 g"
"6"," – z toho živočišné bílkoviny","10,20","10,20 g"
"6"," – z toho rostlinné bílkoviny","12,27","12,27 g"
"6","Tuky","34,77","34,77 g"
"6"," – nasycené","19,44","19,44 g"
"6"," – nenasycené","14,24","14,24 g"
"6"," –– mononenasycené","11,16","11,16 g"
"6"," –– polynenasycené","3,08","3,08 g"
"6"," ––– omega 3","0,15","0,15 g"
"6","Vláknina","22,22","22,22 g"
"6","Cholesterol","122","
122 mg
	"
"6","Sodík","1,72","
1,72 g
	"
"6","Sůl","4,09","4,09 g"
"6","Sacharidy","71,63","71,63 g"
"6"," – cukry","14,51","14,51 g"
"6"," ––– laktóza","0,28","0,28 g"
"6","Energie","2 725","2 725 kJ / 651 kcal"
"6","Bílkoviny","28,22","28,22 g"
"6"," – z toho živočišné bílkoviny","18,00","18,00 g"
"6"," – z toho rostlinné bílkoviny","10,22","10,22 g"
"6","Tuky","45,76","45,76 g"
"6"," – nasycené","13,58","13,58 g"
"6"," – nenasycené","27,63","27,63 g"
"6"," –– mononenasycené","11,66","11,66 g"
"6"," –– polynenasycené","15,97","15,97 g"
"6"," ––– omega 3","0,54","0,54 g"
"6","Vláknina","13,38","13,38 g"
"6","Cholesterol","71","
71 mg
	"
"6","Sodík","728","
728 mg
	"
"6","Sůl","1,70","1,70 g"
"6","Sacharidy","24,95","24,95 g"
"6"," – cukry","11,75","11,75 g"
"6"," ––– laktóza","8,00","8,00 g"
"6","Energie","22 151","22 151 kJ / 5 294 kcal"
"6","Bílkoviny","750,98","750,98 g"
"6"," – z toho živočišné bílkoviny","750,00","750,00 g"
"6"," – z toho rostlinné bílkoviny","0,98","0,98 g"
"6","Tuky","250,17","250,17 g"
"6"," – nasycené","125,06","125,06 g"
"6"," – nenasycené","100,06","100,06 g"
"6"," –– mononenasycené","75,03","75,03 g"
"6"," –– polynenasycené","25,03","25,03 g"
"6"," ––– omega 3","2,50","2,50 g"
"6","Vláknina","4,20","4,20 g"
"6","Cholesterol","1,25","
1,25 g
	"
"6","Sodík","5,22","
5,22 g
	"
"6","Sůl","13,00","13,00 g"
"6","Sacharidy","8,80","8,80 g"
"6"," – cukry","4,20","4,20 g"
"6"," ––– laktóza","0,00","0,00 g"
"6","Energie","14 834","14 834 kJ / 3 545 kcal"
"6","Bílkoviny","55,91","55,91 g"
"6"," – z toho živočišné bílkoviny","10,70","10,70 g"
"6"," – z toho rostlinné bílkoviny","45,21","45,21 g"
"6","Tuky","192,03","192,03 g"
"6"," – nasycené","83,98","83,98 g"
"6"," – nenasycené","102,23","102,23 g"
"6"," –– mononenasycené","52,78","52,78 g"
"6"," –– polynenasycené","49,46","49,46 g"
"6"," ––– omega 3","4,34","4,34 g"
"6","Vláknina","31,00","31,00 g"
"6","Cholesterol","267","
267 mg
	"
"6","Sodík","232","
232 mg
	"
"6","Sůl","0,52","0,52 g"
"6","Sacharidy","382,87","382,87 g"
"6"," – cukry","231,13","231,13 g"
"6"," ––– laktóza","29,80","29,80 g"
"6","Energie","8 887","8 887 kJ / 2 124 kcal"
"6","Bílkoviny","136,80","136,80 g"
"6"," – z toho živočišné bílkoviny","124,54","124,54 g"
"6"," – z toho rostlinné bílkoviny","12,26","12,26 g"
"6","Tuky","110,74","110,74 g"
"6"," – nasycené","45,25","45,25 g"
"6"," – nenasycené","49,37","49,37 g"
"6"," –– mononenasycené","41,51","41,51 g"
"6"," –– polynenasycené","7,86","7,86 g"
"6"," ––– omega 3","0,37","0,37 g"
"6","Vláknina","160,91","160,91 g"
"6","Cholesterol","471","
471 mg
	"
"6","Sodík","1,27","
1,27 g
	"
"6","Sůl","3,00","3,00 g"
"6","Sacharidy","65,77","65,77 g"
"6"," – cukry","7,88","7,88 g"
"6"," ––– laktóza","0,08","0,08 g"
"6","Energie","3 885","3 885 kJ / 929 kcal"
"6","Bílkoviny","13,36","13,36 g"
"6"," – z toho živočišné bílkoviny","0,49","0,49 g"
"6"," – z toho rostlinné bílkoviny","12,87","12,87 g"
"6","Tuky","63,69","63,69 g"
"6"," – nasycené","38,32","38,32 g"
"6"," – nenasycené","24,45","24,45 g"
"6"," –– mononenasycené","20,43","20,43 g"
"6"," –– polynenasycené","4,02","4,02 g"
"6"," ––– omega 3","0,32","0,32 g"
"6","Vláknina","13,91","13,91 g"
"6","Cholesterol","179","
179 mg
	"
"6","Sodík","15","
15 mg
	"
"6","Sůl","0,00","0,00 g"
"6","Sacharidy","69,73","69,73 g"
"6"," – cukry","6,56","6,56 g"
"6"," ––– laktóza","0,56","0,56 g"
"6","Energie","6 992","6 992 kJ / 1 671 kcal"
"6","Bílkoviny","231,23","231,23 g"
"6"," – z toho živočišné bílkoviny","223,67","223,67 g"
"6"," – z toho rostlinné bílkoviny","7,56","7,56 g"
"6","Tuky","64,97","64,97 g"
"6"," – nasycené","10,03","10,03 g"
"6"," – nenasycené","51,73","51,73 g"
"6"," –– mononenasycené","37,09","37,09 g"
"6"," –– polynenasycené","14,64","14,64 g"
"6"," ––– omega 3","4,04","4,04 g"
"6","Vláknina","16,04","16,04 g"
"6","Cholesterol","470","
470 mg
	"
"6","Sodík","1,22","
1,22 g
	"
"6","Sůl","2,80","2,80 g"
"6","Sacharidy","36,63","36,63 g"
"6"," – cukry","5,32","5,32 g"
"6"," ––– laktóza","0,00","0,00 g"
"6","Energie","4 697","4 697 kJ / 1 123 kcal"
"6","Bílkoviny","129,31","129,31 g"
"6"," – z toho živočišné bílkoviny","122,36","122,36 g"
"6"," – z toho rostlinné bílkoviny","6,95","6,95 g"
"6","Tuky","37,14","37,14 g"
"6"," – nasycené","8,20","8,20 g"
"6"," – nenasycené","19,92","19,92 g"
"6"," –– mononenasycené","15,56","15,56 g"
"6"," –– polynenasycené","4,37","4,37 g"
"6"," ––– omega 3","0,44","0,44 g"
"6","Vláknina","4,33","4,33 g"
"6","Cholesterol","718","
718 mg
	"
"6","Sodík","2,66","
2,66 g
	"
"6","Sůl","7,07","7,07 g"
"6","Sacharidy","66,18","66,18 g"
"6"," – cukry","2,27","2,27 g"
"6"," ––– laktóza","0,00","0,00 g"
"6","Energie","4 063","4 063 kJ / 971 kcal"
"6","Bílkoviny","11,57","11,57 g"
"6"," – z toho živočišné bílkoviny","2,35","2,35 g"
"6"," – z toho rostlinné bílkoviny","9,22","9,22 g"
"6","Tuky","73,64","73,64 g"
"6"," – nasycené","35,27","35,27 g"
"6"," – nenasycené","37,23","37,23 g"
"6"," –– mononenasycené","30,45","30,45 g"
"6"," –– polynenasycené","6,78","6,78 g"
"6"," ––– omega 3","0,12","0,12 g"
"6","Vláknina","13,66","13,66 g"
"6","Cholesterol","62","
62 mg
	"
"6","Sodík","1,16","
1,16 g
	"
"6","Sůl","2,85","2,85 g"
"6","Sacharidy","60,64","60,64 g"
"6"," – cukry","10,17","10,17 g"
"6"," ––– laktóza","0,00","0,00 g"
"6","Energie","6 423","6 423 kJ / 1 535 kcal"
"6","Bílkoviny","32,75","32,75 g"
"6"," – z toho živočišné bílkoviny","5,25","5,25 g"
"6"," – z toho rostlinné bílkoviny","27,50","27,50 g"
"6","Tuky","128,50","128,50 g"
"6"," – nasycené","62,25","62,25 g"
"6"," – nenasycené","64,15","64,15 g"
"6"," –– mononenasycené","54,25","54,25 g"
"6"," –– polynenasycené","9,90","9,90 g"
"6"," ––– omega 3","0,15","0,15 g"
"6","Vláknina","35,50","35,50 g"
"6","Cholesterol","105","
105 mg
	"
"6","Sodík","2,46","
2,46 g
	"
"6","Sůl","6,00","6,00 g"
"6","Sacharidy","45,15","45,15 g"
"6"," – cukry","18,50","18,50 g"
"6"," ––– laktóza","0,00","0,00 g"
"6","Energie","7 548","7 548 kJ / 1 804 kcal"
"6","Bílkoviny","92,75","92,75 g"
"6"," – z toho živočišné bílkoviny","59,74","59,74 g"
"6"," – z toho rostlinné bílkoviny","33,01","33,01 g"
"6","Tuky","62,04","62,04 g"
"6"," – nasycené","25,29","25,29 g"
"6"," – nenasycené","29,55","29,55 g"
"6"," –– mononenasycené","17,37","17,37 g"
"6"," –– polynenasycené","12,18","12,18 g"
"6"," ––– omega 3","0,18","0,18 g"
"6","Vláknina","35,94","35,94 g"
"6","Cholesterol","877","
877 mg
	"
"6","Sodík","2,09","
2,09 g
	"
"6","Sůl","4,75","4,75 g"
"6","Sacharidy","201,20","201,20 g"
"6"," – cukry","29,94","29,94 g"
"6"," ––– laktóza","6,50","6,50 g"
"6","Energie","8 129","8 129 kJ / 1 943 kcal"
"6","Bílkoviny","37,77","37,77 g"
"6"," – z toho živočišné bílkoviny","20,76","20,76 g"
"6"," – z toho rostlinné bílkoviny","17,01","17,01 g"
"6","Tuky","97,86","97,86 g"
"6"," – nasycené","64,47","64,47 g"
"6"," – nenasycené","17,69","17,69 g"
"6"," –– mononenasycené","12,43","12,43 g"
"6"," –– polynenasycené","5,25","5,25 g"
"6"," ––– omega 3","0,24","0,24 g"
"6","Vláknina","31,48","31,48 g"
"6","Cholesterol","524","
524 mg
	"
"6","Sodík","438","
438 mg
	"
"6","Sůl","1,40","1,40 g"
"6","Sacharidy","212,03","212,03 g"
"6"," – cukry","71,87","71,87 g"
"6"," ––– laktóza","4,90","4,90 g"
"6","Energie","10 686","10 686 kJ / 2 554 kcal"
"6","Bílkoviny","49,56","49,56 g"
"6"," – z toho živočišné bílkoviny","17,36","17,36 g"
"6"," – z toho rostlinné bílkoviny","32,20","32,20 g"
"6","Tuky","119,72","119,72 g"
"6"," – nasycené","16,76","16,76 g"
"6"," – nenasycené","95,36","95,36 g"
"6"," –– mononenasycené","28,16","28,16 g"
"6"," –– polynenasycené","67,20","67,20 g"
"6"," ––– omega 3","0,34","0,34 g"
"6","Vláknina","8,40","8,40 g"
"6","Cholesterol","518","
518 mg
	"
"6","Sodík","322","
322 mg
	"
"6","Sůl","1,38","1,38 g"
"6","Sacharidy","315,40","315,40 g"
"6"," – cukry","114,00","114,00 g"
"6"," ––– laktóza","0,00","0,00 g"
"6","Energie","3 358","3 358 kJ / 803 kcal"
"6","Bílkoviny","59,56","59,56 g"
"6"," – z toho živočišné bílkoviny","56,60","56,60 g"
"6"," – z toho rostlinné bílkoviny","2,96","2,96 g"
"6","Tuky","47,65","47,65 g"
"6"," – nasycené","26,96","26,96 g"
"6"," – nenasycené","18,84","18,84 g"
"6"," –– mononenasycené","15,05","15,05 g"
"6"," –– polynenasycené","3,79","3,79 g"
"6"," ––– omega 3","0,36","0,36 g"
"6","Vláknina","7,15","7,15 g"
"6","Cholesterol","232","
232 mg
	"
"6","Sodík","2,38","
2,38 g
	"
"6","Sůl","5,75","5,75 g"
"6","Sacharidy","32,27","32,27 g"
"6"," – cukry","20,78","20,78 g"
"6"," ––– laktóza","15,40","15,40 g"
"6","Energie","2 102","2 102 kJ / 503 kcal"
"6","Bílkoviny","68,77","68,77 g"
"6"," – z toho živočišné bílkoviny","66,76","66,76 g"
"6"," – z toho rostlinné bílkoviny","2,01","2,01 g"
"6","Tuky","19,24","19,24 g"
"6"," – nasycené","3,15","3,15 g"
"6"," – nenasycené","13,68","13,68 g"
"6"," –– mononenasycené","9,69","9,69 g"
"6"," –– polynenasycené","3,99","3,99 g"
"6"," ––– omega 3","1,28","1,28 g"
"6","Vláknina","4,36","4,36 g"
"6","Cholesterol","706","
706 mg
	"
"6","Sodík","1,15","
1,15 g
	"
"6","Sůl","2,97","2,97 g"
"6","Sacharidy","12,58","12,58 g"
"6"," – cukry","4,80","4,80 g"
"6"," ––– laktóza","0,00","0,00 g"
"6","Energie","40 385","40 385 kJ / 9 653 kcal"
"6","Bílkoviny","189,53","189,53 g"
"6"," – z toho živočišné bílkoviny","142,38","142,38 g"
"6"," – z toho rostlinné bílkoviny","47,15","47,15 g"
"6","Tuky","645,26","645,26 g"
"6"," – nasycené","303,46","303,46 g"
"6"," – nenasycené","283,28","283,28 g"
"6"," –– mononenasycené","183,72","183,72 g"
"6"," –– polynenasycené","99,56","99,56 g"
"6"," ––– omega 3","14,87","14,87 g"
"6","Vláknina","15,30","15,30 g"
"6","Cholesterol","5,42","
5,42 g
	"
"6","Sodík","1,60","
1,60 g
	"
"6","Sůl","3,36","3,36 g"
"6","Sacharidy","764,11","764,11 g"
"6"," – cukry","615,05","615,05 g"
"6"," ––– laktóza","4,00","4,00 g"
