"main_category_ind","recipe_id","name"
"True","6","Moučníky"
"True","6","Koláče a buchty"
"False","6","Svačina"
"False","6","Vegetariánské recepty"
"False","6","Sladké chutě"
"False","6","Snadné recepty"
"False","6","Sváteční / Nedělní recepty"
"False","6","Jarní recepty"
"False","6","Česká kuchyně"
"False","6","Pečení"
"True","6","Polévky"
"True","6","Zeleninové polévky"
"False","6","Večeře"
"False","6","Oběd"
"False","6","Zdravé recepty"
"False","6","Vegetariánské recepty"
"False","6","Rychlé recepty"
"False","6","Recepty pro začátečníky"
"False","6","Snadné recepty"
"False","6","Levné recepty"
"False","6","Recepty do 20 minut"
"False","6","Recepty do 50 korun"
"False","6","Běžný den"
"False","6","Jarní recepty"
"False","6","Vaření"
"False","6","Medvědí česnek"
"True","6","Drůbeží maso"
"True","6","Kuřecí maso"
"False","6","Oběd"
"False","6","Večeře"
"False","6","Recepty do 30 minut"
"False","6","Snadné recepty"
"False","6","Běžný den"
"False","6","Jarní recepty"
"False","6","Sváteční / Nedělní recepty"
"False","6","Medvědí česnek"
"False","6","Marinování"
"False","6","Restování"
"True","6","Bezmasá jídla"
"True","6","Grilování"
"True","6","Ovoce"
"False","6","Svačina"
"False","6","Sladké chutě"
"False","6","Snadné recepty"
"False","6","Rychlé recepty"
"False","6","Recepty pro začátečníky"
"False","6","Levné recepty"
"False","6","Recepty do 100 korun"
"False","6","Recepty do 30 minut"
"False","6","Běžný den"
"False","6","Sváteční / Nedělní recepty"
"False","6","Večírky a oslavy"
"False","6","Grilování"
"False","6","Exotické ovoce"
"False","6","Jablka"
"True","6","Ostatní"
"False","6","Snídaně"
"False","6","Svačina"
"False","6","Recepty pro začátečníky"
"False","6","Snadné recepty"
"False","6","Levné recepty"
"False","6","Zdravé recepty"
"False","6","Vegetariánské recepty"
"False","6","Běžný den"
"False","6","Vaření"
"True","6","Vepřové maso"
"False","6","Oběd"
"False","6","Bezlepkové recepty"
"False","6","Slané chutě"
"False","6","Snadné recepty"
"False","6","Běžný den"
"False","6","Sváteční / Nedělní recepty"
"False","6","Houby"
"False","6","Česká kuchyně"
"False","6","Pečení"
"False","6","Restování"
"True","6","Drůbeží maso"
"True","6","Kuřecí maso"
"False","6","Bezlepkové recepty"
"False","6","Pikantní chutě"
"False","6","Snadné recepty"
"False","6","Běžný den"
"False","6","Sváteční / Nedělní recepty"
"False","6","Česká kuchyně"
"False","6","Grilování"
"True","6","Sladká jídla"
"True","6","Lívance"
"False","6","Vegetariánské recepty"
"False","6","Sladké chutě"
"False","6","Snadné recepty"
"False","6","Běžný den"
"False","6","Sváteční / Nedělní recepty"
"False","6","Česká kuchyně"
"False","6","Smažení"
"True","6","Drůbeží maso"
"True","6","Kuřecí maso"
"False","6","Oběd"
"False","6","Bezlepkové recepty"
"False","6","Pikantní chutě"
"False","6","Snadné recepty"
"False","6","Běžný den"
"False","6","Sváteční / Nedělní recepty"
"False","6","Dušení"
"False","6","Restování"
"True","6","Jiné maso"
"True","6","Polévky"
"True","6","Luštěniny"
"True","6","Luštěninové polévky"
"True","6","Uzené maso"
"False","6","Oběd"
"False","6","Večeře"
"False","6","Náročné recepty"
"False","6","Běžný den"
"False","6","Zelenina"
"False","6","Bylinky"
"False","6","Česká kuchyně"
"False","6","Vaření"
"False","6","Smažení"
"True","6","Pomazánky"
"True","6","Bezmasá jídla"
"True","6","Studená kuchyně"
"True","6","Zeleninové pomazánky"
"True","6","Pomazánky"
"False","6","Svačina"
"False","6","Večeře"
"False","6","Vegetariánské recepty"
"False","6","Pikantní chutě"
"False","6","Recepty do 10 minut"
"False","6","Snadné recepty"
"False","6","Recepty pro začátečníky"
"False","6","Rychlé recepty"
"False","6","Běžný den"
"False","6","Jarní recepty"
"False","6","Bylinky"
"False","6","Medvědí česnek"
"False","6","Rajčata"
"True","6","Polévky"
"True","6","Zavařeniny"
"True","6","Pomalý hrnec"
"False","6","Oběd"
"False","6","Bezlepkové recepty"
"False","6","Náročné recepty"
"False","6","Slané chutě"
"False","6","Běžný den"
"False","6","Sváteční / Nedělní recepty"
"False","6","Česká kuchyně"
"False","6","Vaření"
"False","6","Zavařování"
"True","6","Moučníky"
"True","6","Nepečené a mražené moučníky"
"False","6","Rychlé recepty"
"False","6","Snadné recepty"
"False","6","Recepty pro začátečníky"
"False","6","Levné recepty"
"False","6","Běžný den"
"False","6","Sváteční / Nedělní recepty"
"False","6","Večírky a oslavy"
"False","6","Asijská kuchyně"
"False","6","Citrusy"
"True","6","Vepřové maso"
"False","6","Večeře"
"False","6","Oběd"
"False","6","Běžný den"
"False","6","Sváteční / Nedělní recepty"
"False","6","Snadné recepty"
"False","6","Recepty pro začátečníky"
"False","6","Houby"
"False","6","Zelenina"
"False","6","Dušení"
"False","6","Restování"
"True","6","Polévky"
"False","6","Zelenina"
"False","6","Oběd"
"False","6","Zdravé recepty"
"False","6","Slané chutě"
"False","6","Snadné recepty"
"False","6","Běžný den"
"False","6","Česká kuchyně"
"False","6","Vaření"
"True","6","Hovězí maso"
"False","6","Večeře"
"False","6","Oběd"
"False","6","Bezlepkové recepty"
"False","6","Slané chutě"
"False","6","Snadné recepty"
"False","6","Běžný den"
"False","6","Česká kuchyně"
"False","6","Dušení"
"False","6","Sváteční / Nedělní recepty"
"True","6","Vepřové maso"
"False","6","Večeře"
"False","6","Oběd"
"False","6","Slané chutě"
"False","6","Pikantní chutě"
"False","6","Snadné recepty"
"False","6","Běžný den"
"False","6","Sváteční / Nedělní recepty"
"False","6","Česká kuchyně"
"False","6","Marinování"
"False","6","Smažení"
"False","6","Recepty pro začátečníky"
"True","6","Polévky"
"True","6","Zeleninové polévky"
"False","6","Oběd"
"False","6","Večeře"
"False","6","Snadné recepty"
"False","6","Běžný den"
"False","6","Bylinky"
"False","6","Zelenina"
"False","6","Vaření"
"True","6","Polévky"
"True","6","Pro začátečníky"
"True","6","Zeleninové polévky"
"False","6","Oběd"
"False","6","Večeře"
"False","6","Recepty pro začátečníky"
"False","6","Snadné recepty"
"False","6","Rychlé recepty"
"False","6","Levné recepty"
"False","6","Recepty do 100 korun"
"False","6","Recepty do 20 minut"
"False","6","Běžný den"
"False","6","Podzimní recepty"
"False","6","Letní recepty"
"False","6","Vaření"
"False","6","Zelenina"
"True","6","Bezmasá jídla"
"True","6","Pro začátečníky"
"False","6","Večeře"
"False","6","Oběd"
"False","6","Běžný den"
"False","6","Pečení"
"False","6","Recepty z jednoho pekáčku"
"False","6","Cuketa"
"False","6","Houby"
"False","6","Rajčata"
"False","6","Recepty pro začátečníky"
"False","6","Snadné recepty"
"False","6","Levné recepty"
"False","6","Recepty do 100 korun"
"True","6","Moučníky"
"True","6","Muffiny"
"False","6","Sváteční / Nedělní recepty"
"False","6","Večírky a oslavy"
"False","6","Pečení"
"False","6","Zelenina"
"False","6","Snadné recepty"
"False","6","Recepty pro začátečníky"
"False","6","Rychlé recepty"
"False","6","Sladké chutě"
"False","6","Běžný den"
"True","6","Moučníky"
"True","6","Drobné pečivo"
"True","6","Muffiny"
"False","6","Vegetariánské recepty"
"False","6","Sladké chutě"
"False","6","Svačina"
"False","6","Snadné recepty"
"False","6","Běžný den"
"False","6","Česká kuchyně"
"False","6","Pečení"
"True","6","Pomazánky"
"True","6","Sýrové pomazánky"
"False","6","Večeře"
"False","6","Svačina"
"False","6","Recepty pro začátečníky"
"False","6","Rychlé recepty"
"False","6","Snadné recepty"
"False","6","Recepty do 30 minut"
"False","6","Běžný den"
"False","6","Silvestr"
"False","6","Večírky a oslavy"
"False","6","Bylinky"
"False","6","Citrusy"
"True","6","Drůbeží maso"
"True","6","Kuřecí maso"
"False","6","Večeře"
"False","6","Oběd"
"False","6","Recepty do 20 minut"
"False","6","Snadné recepty"
"False","6","Rychlé recepty"
"False","6","Recepty pro začátečníky"
"False","6","Běžný den"
"False","6","Sváteční / Nedělní recepty"
"False","6","Restování"
"False","6","Dušení"
"True","6","Moučníky"
"True","6","Dezerty, zákusky, poháry"
"True","6","Řezy"
"False","6","Náročné recepty"
"False","6","Sladké chutě"
"False","6","Narozeniny"
"False","6","Silvestr"
"False","6","Svatba"
"False","6","Sváteční / Nedělní recepty"
"False","6","Večírky a oslavy"
"False","6","Česká kuchyně"
"False","6","Vánoce"
"False","6","Pečení"
"False","6","Svačina"
"False","6","Vegetariánské recepty"
"False","6","Recepty do 100 korun"
"False","6","Slovenská kuchyně"
