"main_category_ind","recipe_id","name"
"True","7","Pomazánky"
"True","7","Ostatní"
"True","7","Sýrové pomazánky"
"True","7","Pomazánky"
"False","7","Svačina"
"False","7","Večeře"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Česká kuchyně"
"False","7","Pečení"
"True","7","Bramborová jídla"
"True","7","Bezmasá jídla"
"False","7","Večeře"
"False","7","Lilek"
"False","7","Oběd"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Rychlé recepty"
"False","7","Běžný den"
"False","7","Česká kuchyně"
"False","7","Smažení"
"True","7","Jiné maso"
"True","7","Omáčky"
"True","7","Guláš"
"True","7","Zvěřina"
"False","7","Oběd"
"False","7","Večeře"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Běžný den"
"False","7","Česká kuchyně"
"False","7","Sváteční / Nedělní recepty"
"False","7","Vaření"
"False","7","Tlakový hrnec"
"True","7","Dietní recepty"
"True","7","Bezlepkové recepty"
"False","7","Svačina"
"False","7","Snídaně"
"False","7","Bezlepkové recepty"
"False","7","Sladké chutě"
"False","7","Vegetariánské recepty"
"False","7","Snadné recepty"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Třešně"
"False","7","Švestky - zdravé ovoce"
"False","7","Rybíz"
"False","7","Ovoce"
"False","7","Meruňky"
"False","7","Lesní ovoce"
"False","7","Česká kuchyně"
"False","7","Pečení"
"True","7","Vepřové maso"
"False","7","Večeře"
"False","7","Bezlepkové recepty"
"False","7","Oběd"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Zelenina"
"False","7","Česká kuchyně"
"False","7","Marinování"
"False","7","Restování"
"False","7","Vaření"
"False","7","Parní hrnec"
"True","7","Luštěniny"
"True","7","Bezmasá jídla"
"True","7","Čočka"
"False","7","Večeře"
"False","7","Bezlepkové recepty"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Běžný den"
"False","7","Rajčata"
"False","7","Vaření"
"True","7","Moučníky"
"True","7","Koláče a buchty"
"True","7","Kynuté moučníky"
"False","7","Vegetariánské recepty"
"False","7","Sladké chutě"
"False","7","Náročné recepty"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Česká kuchyně"
"False","7","Svačina"
"False","7","Kynutí"
"False","7","Pečení"
"True","7","Drůbeží maso"
"True","7","Kachní maso"
"False","7","Oběd"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Sváteční / Nedělní recepty"
"False","7","Jarní recepty"
"False","7","Velikonoce"
"False","7","Zelenina"
"False","7","Česká kuchyně"
"False","7","Pečení"
"True","7","Přílohy"
"True","7","Knedlíky"
"False","7","Oběd"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Česká kuchyně"
"False","7","Vaření"
"False","7","Vegetariánské recepty"
"True","7","Pomazánky"
"True","7","Uzeninové pomazánky"
"False","7","Snídaně"
"False","7","Svačina"
"False","7","Večeře"
"False","7","Bezlepkové recepty"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Rychlé recepty"
"False","7","Recepty do 10 minut"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Česká kuchyně"
"True","7","Pomazánky"
"True","7","Studená kuchyně"
"True","7","Pomazánky"
"True","7","Sýrové pomazánky"
"False","7","Svačina"
"False","7","Bezlepkové recepty"
"False","7","Vegetariánské recepty"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Rychlé recepty"
"False","7","Recepty do 15 minut"
"False","7","Běžný den"
"False","7","Česká kuchyně"
"True","7","Hovězí maso"
"False","7","Oběd"
"False","7","Bezlepkové recepty"
"False","7","Sladkokyselé chutě"
"False","7","Náročné recepty"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Česká kuchyně"
"False","7","Dušení"
"False","7","Restování"
"False","7","Zelenina"
"True","7","Pomazánky"
"True","7","Studená kuchyně"
"True","7","Sýrové pomazánky"
"True","7","Uzeninové pomazánky"
"True","7","Vaječné pomazánky"
"True","7","Pomazánky"
"False","7","Snídaně"
"False","7","Svačina"
"False","7","Večeře"
"False","7","Zelenina"
"False","7","Rajčata"
"False","7","Bezlepkové recepty"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Rychlé recepty"
"False","7","Recepty do 20 minut"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Česká kuchyně"
"True","7","Pomazánky"
"True","7","Studená kuchyně"
"True","7","Uzeninové pomazánky"
"True","7","Pomazánky"
"False","7","Snídaně"
"False","7","Svačina"
"False","7","Večeře"
"False","7","Bezlepkové recepty"
"False","7","Snadné recepty"
"False","7","Rychlé recepty"
"False","7","Recepty do 15 minut"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Česká kuchyně"
"True","7","Bezmasá jídla"
"True","7","Sýry"
"False","7","Běžný den"
"False","7","Večírky a oslavy"
"False","7","Pečení"
"False","7","Recepty pro začátečníky"
"False","7","Snadné recepty"
"False","7","Večeře"
"True","7","Saláty"
"True","7","Zeleninové saláty"
"False","7","Večeře"
"False","7","Svačina"
"False","7","Bylinky"
"False","7","Citrusy"
"False","7","Jablka"
"False","7","Zelenina"
"False","7","Běžný den"
"False","7","Letní recepty"
"False","7","Podzimní recepty"
"False","7","Zimní recepty"
"False","7","Vegetariánské recepty"
"False","7","Recepty pro začátečníky"
"False","7","Snadné recepty"
"False","7","Rychlé recepty"
"False","7","Levné recepty"
"False","7","Recepty do 100 korun"
"False","7","Recepty do 15 minut"
"True","7","Pokrmy z vnitřností"
"True","7","Omáčky"
"True","7","Guláš"
"False","7","Večeře"
"False","7","Oběd"
"False","7","Dušení"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Snadné recepty"
"False","7","Recepty pro začátečníky"
"False","7","Levné recepty"
"False","7","Recepty do 100 korun"
"False","7","Slané chutě"
"True","7","Pomalý hrnec"
"False","7","Oběd"
"False","7","Večeře"
"False","7","Medvědí česnek"
"False","7","Česká kuchyně"
"False","7","Bezlepkové recepty"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Zelenina"
"False","7","Vaření"
"True","7","Bezmasá jídla"
"True","7","Ostatní"
"True","7","Sýry"
"True","7","Pro začátečníky"
"True","7","Smažený sýr"
"False","7","Večeře"
"False","7","Svačina"
"False","7","Vegetariánské recepty"
"False","7","Recepty do 10 minut"
"False","7","Recepty pro začátečníky"
"False","7","Snadné recepty"
"False","7","Rychlé recepty"
"False","7","Běžný den"
"False","7","Zelenina"
"False","7","Česká kuchyně"
"False","7","Smažení"
"True","7","Těstoviny"
"True","7","Domácí těstoviny"
"False","7","Večeře"
"False","7","Oběd"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Běžný den"
"False","7","Česká kuchyně"
"False","7","Vaření"
"False","7","Bylinky"
"True","7","Polévky"
"True","7","Polévky s uzeninou"
"True","7","Zelné polévky"
"False","7","Oběd"
"False","7","Večeře"
"False","7","Vaření"
"False","7","Česká kuchyně"
"False","7","Slovenská kuchyně"
"False","7","Běžný den"
"False","7","Podzimní recepty"
"False","7","Zimní recepty"
"False","7","Kysané zelí"
"False","7","Zelenina"
"False","7","Recepty pro začátečníky"
"False","7","Snadné recepty"
"False","7","Kyselé chutě"
"True","7","Pomazánky"
"True","7","Vaječné pomazánky"
"False","7","Svačina"
"False","7","Snídaně"
"False","7","Bezlepkové recepty"
"False","7","Vegetariánské recepty"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Recepty pro začátečníky"
"False","7","Běžný den"
"False","7","Bylinky"
"False","7","Česká kuchyně"
"False","7","Vaření"
"True","7","Saláty"
"True","7","Svačinové saláty"
"False","7","Bezlepkové recepty"
"False","7","Vegetariánské recepty"
"False","7","Svačina"
"False","7","Bylinky"
"False","7","Rajčata"
"False","7","Slané chutě"
"False","7","Snadné recepty"
"False","7","Recepty pro začátečníky"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Česká kuchyně"
"False","7","Vaření"
"False","7","Recepty do 100 korun"
"True","7","Ryby"
"False","7","Oběd"
"False","7","Večeře"
"False","7","Recepty pro začátečníky"
"False","7","Snadné recepty"
"False","7","Zdravé recepty"
"False","7","Běžný den"
"False","7","Sváteční / Nedělní recepty"
"False","7","Pečení"
"True","7","Moučníky"
"True","7","Řezy s ovocem, bublaniny"
"True","7","Koláče a buchty"
"False","7","Sváteční / Nedělní recepty"
"False","7","Ovoce"
"False","7","Pečení"
