"recipe_id","name","description","amount"
"13","Hermelín","['1', '1 ', ' hermelín']","1"
"13","Vejce slepičí","['1', '1 ', ' vařené vejce']","1"
"13","Jogurt kravský bílý 1,5%","['150 g', '150 g ', ' bílého jogurtu']","150 g"
"13","Šunka vepřová vařená","['50 g', '50 g ', ' šunky']","50 g"
"13","Hořčice plnotučná","['1 lžička', '1 lžička ', ' hořčice']","1 lžička"
"13","Tatarská omáčka","['1 lžíce', '1 lžíce ', ' tatarské omáčky (nebo majonézy)']","1 lžíce"
"13","Sůl mořská","['sůl']","
"
"13","Pepř černý","['pepř']","
"
"13","Kuře prso","['3', '3 ', ' kuřecí prsa']","3"
"13","Cibule čerstvá","['1', '1 ', ' menší cibule']","1"
"13","Žampion čerstvý","['250 g', '250 g ', ' žampionů']","250 g"
"13","Šťáva z citrónu","['1 lžíce', '1 lžíce ', ' citronové šťávy']","1 lžíce"
"13","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"13","Smetana kravská sladká 30%","['250 ml', '250 ml ', ' smetany ke šlehání']","250 ml"
"13","Dužina červeného rajčete sušená","['10', '10 ', ' sušených rajčat']","10"
"13","Parmezán","['50 g', '50 g ', ' parmezánu']","50 g"
"13","Olej olivový","['2', '2 ', ' velké lžíce olivového oleje']","2"
"13","Pepř černý mletý","['čerstvě mletý pepř']","
"
"13","Sůl mořská","['sůl']","
"
"13","Žampion čerstvý","['200 g', '200 g ', ' žampionů']","200 g"
"13","Cuketa čerstvá","['200 g', '200 g ', ' cukety']","200 g"
"13","Mrkev čerstvá","['60 g', '60 g ', ' mrkve']","60 g"
"13","Paprika červená čerstvá","['60 g', '60 g ', ' červené papriky']","60 g"
"13","Cibule červená čerstvá","['80 g', '80 g ', ' červené cibule']","80 g"
"13","Česnek čerstvý","['3 stroužky', '3 stroužky ', ' česneku']","3 stroužky"
"13","Sádlo vepřové","['1 lžíce', '1 lžíce ', ' sádla']","1 lžíce"
"13","Olej řepkový","['1 lžička', '1 lžička ', ' oleje']","1 lžička"
"13","Paprika červená sušená","['1 lžička', '1 lžička ', ' sladké papriky']","1 lžička"
"13","Kmín","['1/2 lžičky', '1/2 lžičky ', ' kmínu']","1/2 lžičky"
"13","Protlak rajčatový","['2 lžíce', '2 lžíce ', ' rajčatové pasty z tuby']","2 lžíce"
"13","","['1 lžíce', '1 lžíce ', ' paprikové pikantní pasty z tuby']","1 lžíce"
"13","Voda","['200 ml', '200 ml ', ' vody']","200 ml"
"13","Sůl mořská","['sůl']","
"
"13","Pepř černý mletý","['čerstvě mletý pepř']","
"
"13","Cukr bílý","['špetka', 'špetka ', ' cukru (podle chuti)']","špetka"
"13","Jíška tmavá instantní","['1 lžíce', '1 lžíce ', ' tmavé jíšky (sádlo a mouka 1:1)']","1 lžíce"
"13","","['']","
"
"13","Vejce slepičí","['3', '3 ', ' vejce']","3"
"13","Cukr bílý","['80 g', '80 g ', ' cukru']","80 g"
"13","Mouka pšeničná hladká","['120 g', '120 g ', ' hladké mouky']","120 g"
"13","Kypřící prášek","['2 lžičky', '2 lžičky ', ' prášku do pečiva']","2 lžičky"
"13","Margarín","['tuk na vymazání']","
"
"13","Mouka pšeničná hrubá","['hrubá mouka na vysypání']","
"
"13","","['']","
"
"13","Tvaroh polotučný","['250 g', '250 g ', '  tvarohu (odtučněný)']","250 g"
"13","Tvaroh polotučný","['250 g', '250 g ', ' tvarohu v alobalu (polotučný)']","250 g"
"13","Ricotta","['250 g', '250 g ', ' ricotty']","250 g"
"13","Cukr vanilkový","['vanilkový cukr (podle chuti)']","
"
"13","Dužina broskve čerstvá","['1', '1 ', ' velká plechovka broskví']","1"
"13","Želatina cukrářská","['1', '1 ', ' dortové želé']","1"
"13","Tortilla pšeničná","['1', '1 ', ' tortilla']","1"
"13","Anglická slanina","['50 g', '50 g ', ' anglické slaniny']","50 g"
"13","Cibule čerstvá","['1/2', '1/2 ', ' malé cibule']","1/2"
"13","Vejce slepičí","['2', '2 ', ' vejce']","2"
"13","Petržel nať čerstvá","['1 lžíce', '1 lžíce ', ' nasekané petrželové natě']","1 lžíce"
"13","Sůl mořská","['sůl']","
"
"13","Pepř černý","['pepř']","
"
"13","Gouda 45% t. v s.","['30 g', '30 g ', ' sýru gouda (nebo eidam - 30%)']","30 g"
"13","Těstoviny pšeničné","['250 g', '250 g ', ' těstovin fusilli (bezlepkové)']","250 g"
"13","Olej olivový","['1 lžíce', '1 lžíce ', ' olivového oleje']","1 lžíce"
"13","Losos filet s kůží","['2 filety', '2 filety ', ' lososa bez kůže']","2 filety"
"13","Smetana kravská sladká 12%","['1 kelímek', '1 kelímek ', ' smetany na vaření']","1 kelímek"
"13","Vývar zeleninový","['1 dl', '1 dl ', ' zeleninového vývaru']","1 dl"
"13","Olej olivový","['olivový olej na pokapání těstovin']","
"
"13","Sůl mořská","['sůl']","
"
"13","Pepř černý","['pepř']","
"
"13","Šťáva z citrónu","['1 lžíce', '1 lžíce ', ' citronové šťávy']","1 lžíce"
"13","Petržel nať čerstvá","['nakrájená petrželová nať na dochucení']","
"
"13","Olej slunečnicový","['120 g', '120 g ', ' slunečnicového oleje (nebo řepkového)']","120 g"
"13","Mouka pšeničná hladká","['200 g', '200 g ', ' hladké mouky']","200 g"
"13","Kakao prášek","['10 g', '10 g ', ' kakaa']","10 g"
"13","Kypřící prášek","['1', '1 ', ' prášek do pečiva']","1"
"13","Cukr vanilkový","['1', '1 ', ' vanilkový cukr']","1"
"13","Skořice ceylonská","['1 lžička', '1 lžička ', ' skořice']","1 lžička"
"13","Sůl mořská","['0,5 lžičky', '0,5 lžičky ', ' soli']","0,5 lžičky"
"13","Čokoláda hořká 40%","['100 g', '100 g ', ' hořké čokolády']","100 g"
"13","Vejce slepičí","['2', '2 ', ' vejce']","2"
"13","Mléko kravské polotučné 1,5%","['250 ml', '250 ml ', ' mléka']","250 ml"
