"main_category_ind","recipe_id","name"
"True","13","Pomazánky"
"True","13","Sýrové pomazánky"
"False","13","Snídaně"
"False","13","Svačina"
"False","13","Večeře"
"False","13","Bezlepkové recepty"
"False","13","Vegetariánské recepty"
"False","13","Slané chutě"
"False","13","Rychlé recepty"
"False","13","Recepty pro začátečníky"
"False","13","Snadné recepty"
"False","13","Recepty do 20 minut"
"False","13","Běžný den"
"False","13","Sváteční / Nedělní recepty"
"False","13","Česká kuchyně"
"True","13","Drůbeží maso"
"True","13","Omáčky"
"True","13","Kuřecí maso"
"True","13","Smetanové omáčky"
"False","13","Oběd"
"False","13","Večeře"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Sváteční / Nedělní recepty"
"False","13","Houby"
"False","13","Rajčata"
"False","13","Zelenina"
"False","13","Restování"
"False","13","Smažení"
"False","13","Vaření"
"True","13","Zeleninová jídla"
"True","13","Bezmasá jídla"
"True","13","Houby"
"True","13","Pro začátečníky"
"False","13","Oběd"
"False","13","Večeře"
"False","13","Vegetariánské recepty"
"False","13","Recepty do 30 minut"
"False","13","Recepty pro začátečníky"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Letní recepty"
"False","13","Sváteční / Nedělní recepty"
"False","13","Houby"
"False","13","Cuketa"
"False","13","Zelenina"
"False","13","Restování"
"False","13","Vaření"
"False","13","Dušení"
"True","13","Moučníky"
"True","13","Dorty"
"True","13","Ovocné dorty"
"True","13","Piškotové dorty"
"False","13","Recepty pro děti"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Dětská oslava"
"False","13","Letní recepty"
"False","13","Narozeniny"
"False","13","Sváteční / Nedělní recepty"
"False","13","Ovoce"
"False","13","Pečení"
"True","13","Ostatní"
"False","13","Večeře"
"False","13","Oběd"
"False","13","Slané chutě"
"False","13","Snadné recepty"
"False","13","Recepty do 10 minut"
"False","13","Běžný den"
"False","13","Bylinky"
"False","13","Restování"
"True","13","Ryby"
"True","13","Losos"
"False","13","Bezlepkové recepty"
"False","13","Slané chutě"
"False","13","Snadné recepty"
"False","13","Rychlé recepty"
"False","13","Recepty do 30 minut"
"False","13","Běžný den"
"False","13","Česká kuchyně"
"False","13","Restování"
"False","13","Vaření"
"True","13","Moučníky"
"True","13","Pro začátečníky"
"False","13","Svačina"
"False","13","Vegetariánské recepty"
"False","13","Sladké chutě"
"False","13","Snadné recepty"
"False","13","Recepty pro začátečníky"
"False","13","Běžný den"
"False","13","Pečení"
"True","13","Drůbeží maso"
"True","13","Houby"
"True","13","Minutky"
"True","13","Pro začátečníky"
"True","13","Krůtí maso"
"False","13","Oběd"
"False","13","Večeře"
"False","13","Recepty pro začátečníky"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Sváteční / Nedělní recepty"
"False","13","Houby"
"False","13","Zelenina"
"False","13","Restování"
"False","13","Vaření"
"True","13","Moučníky"
"True","13","Pro děti"
"True","13","Dezerty, zákusky, poháry"
"False","13","Svačina"
"False","13","Bezlepkové recepty"
"False","13","Vegetariánské recepty"
"False","13","Zdravé recepty"
"False","13","Sladké chutě"
"False","13","Recepty pro děti"
"False","13","Recepty pro začátečníky"
"False","13","Snadné recepty"
"False","13","Rychlé recepty"
"False","13","Běžný den"
"False","13","Citrusy"
"False","13","Sváteční / Nedělní recepty"
"False","13","Zimní recepty"
"False","13","Česká kuchyně"
"False","13","Recepty do 10 minut"
"True","13","Drůbeží maso"
"True","13","Kuřecí maso"
"False","13","Večeře"
"False","13","Slané chutě"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Sváteční / Nedělní recepty"
"False","13","Česká kuchyně"
"False","13","Pečení"
"True","13","Drůbeží maso"
"True","13","Pro začátečníky"
"True","13","Kuřecí maso"
"False","13","Oběd"
"False","13","Recepty pro začátečníky"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Pikantní chutě"
"False","13","Pálivé chutě"
"False","13","Dušení"
"True","13","Dietní recepty"
"True","13","Bezlepkové recepty"
"True","13","Ostatní"
"False","13","Snídaně"
"False","13","Svačina"
"False","13","Večeře"
"False","13","Vegetariánské recepty"
"False","13","Slané chutě"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Sváteční / Nedělní recepty"
"False","13","Česká kuchyně"
"False","13","Pečení"
"True","13","Moučníky"
"True","13","Dezerty, zákusky, poháry"
"False","13","Sladké chutě"
"False","13","Snadné recepty"
"False","13","Sváteční / Nedělní recepty"
"False","13","Večírky a oslavy"
"False","13","Česká kuchyně"
"False","13","Pečení"
"True","13","Polévky"
"True","13","Rybí polévky"
"False","13","Večeře"
"False","13","Maďarská kuchyně"
"False","13","Bezlepkové recepty"
"False","13","Slané chutě"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Sváteční / Nedělní recepty"
"False","13","Zelenina"
"False","13","Rajčata"
"False","13","Vaření"
"True","13","Vepřové maso"
"False","13","Bezlepkové recepty"
"False","13","Slané chutě"
"False","13","Náročné recepty"
"False","13","Sváteční / Nedělní recepty"
"False","13","Česká kuchyně"
"False","13","Dušení"
"False","13","Restování"
"False","13","Pečení"
"True","13","Dorty"
"True","13","Piškotové dorty"
"False","13","Snadné recepty"
"False","13","Sváteční / Nedělní recepty"
"False","13","Večírky a oslavy"
"False","13","Narozeniny"
"False","13","Česká kuchyně"
"False","13","Pečení"
"True","13","Pomazánky"
"True","13","Drožďové pomazánky"
"True","13","Houbové poamazánky"
"False","13","Svačina"
"False","13","Večeře"
"False","13","Bezlepkové recepty"
"False","13","Vegetariánské recepty"
"False","13","Slané chutě"
"False","13","Rychlé recepty"
"False","13","Recepty do 30 minut"
"False","13","Běžný den"
"False","13","Houby"
"False","13","Česká kuchyně"
"False","13","Restování"
"False","13","Dušení"
"True","13","Polévky"
"True","13","Luštěninové polévky"
"False","13","Slané chutě"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Česká kuchyně"
"False","13","Zelenina"
"False","13","Vaření"
"False","13","Restování"
"True","13","Bezmasá jídla"
"False","13","Večeře"
"False","13","Bezlepkové recepty"
"False","13","Vegetariánské recepty"
"False","13","Slané chutě"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Vaření"
"False","13","Smažení"
"True","13","Jiné maso"
"True","13","Králičí maso"
"False","13","Bezlepkové recepty"
"False","13","Slané chutě"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Sváteční / Nedělní recepty"
"False","13","Česká kuchyně"
"False","13","Dušení"
"False","13","Restování"
"True","13","Drůbeží maso"
"True","13","Kuřecí maso"
"False","13","Večeře"
"False","13","Bezlepkové recepty"
"False","13","Pálivé chutě"
"False","13","Snadné recepty"
"False","13","Oběd"
"False","13","Běžný den"
"False","13","Sváteční / Nedělní recepty"
"False","13","Večírky a oslavy"
"False","13","Vaření"
"False","13","Pečení"
"False","13","Marinování"
"True","13","Vepřové maso"
"False","13","Oběd"
"False","13","Kyselé chutě"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Kysané zelí"
"False","13","Restování"
"False","13","Dušení"
"True","13","Jiné maso"
"True","13","Králičí maso"
"False","13","Oběd"
"False","13","Slané chutě"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Sváteční / Nedělní recepty"
"False","13","Houby"
"False","13","Podzimní recepty"
"False","13","Bylinky"
"False","13","Česká kuchyně"
"False","13","Vaření"
"False","13","Pečení"
"False","13","Restování"
"True","13","Drůbeží maso"
"True","13","Maso"
"True","13","Kuřecí maso"
"False","13","Recepty z jednoho pekáčku"
"False","13","Pečení"
"False","13","Oběd"
"False","13","Večeře"
"False","13","Pikantní chutě"
"False","13","Snadné recepty"
"False","13","Běžný den"
"False","13","Sváteční / Nedělní recepty"
"False","13","Houby"
"False","13","Zelenina"
"False","13","Česká kuchyně"
"True","13","Hovězí maso"
"True","13","Omáčky"
"True","13","Pro začátečníky"
"False","13","Tlakový hrnec"
"False","13","Restování"
"False","13","Vaření"
"False","13","Oběd"
"False","13","Snadné recepty"
"False","13","Rychlé recepty"
"False","13","Recepty pro začátečníky"
"False","13","Běžný den"
"False","13","Sváteční / Nedělní recepty"
"False","13","Česká kuchyně"
