"recipe_id","name","value","unit"
"3"," –– mononenasycené","1,25","1,25 g"
"3"," –– polynenasycené","1,25","1,25 g"
"3"," ––– omega 3","0,00","0,00 g"
"3","Vláknina","24,80","24,80 g"
"3","Cholesterol","0","
0 mg
	"
"3","Sodík","39","
39 mg
	"
"3","Sůl","0,00","0,00 g"
"3","Sacharidy","34,20","34,20 g"
"3"," – cukry","31,20","31,20 g"
"3"," ––– laktóza","0,00","0,00 g"
"3","Energie","5 876","5 876 kJ / 1 404 kcal"
"3","Bílkoviny","199,91","199,91 g"
"3"," – z toho živočišné bílkoviny","195,35","195,35 g"
"3"," – z toho rostlinné bílkoviny","4,56","4,56 g"
"3","Tuky","47,14","47,14 g"
"3"," – nasycené","27,03","27,03 g"
"3"," – nenasycené","17,59","17,59 g"
"3"," –– mononenasycené","10,71","10,71 g"
"3"," –– polynenasycené","6,88","6,88 g"
"3"," ––– omega 3","2,38","2,38 g"
"3","Vláknina","11,60","11,60 g"
"3","Cholesterol","485","
485 mg
	"
"3","Sodík","551","
551 mg
	"
"3","Sůl","1,25","1,25 g"
"3","Sacharidy","41,70","41,70 g"
"3"," – cukry","28,00","28,00 g"
"3"," ––– laktóza","7,60","7,60 g"
"3","Energie","1 664","1 664 kJ / 398 kcal"
"3","Bílkoviny","34,84","34,84 g"
"3"," – z toho živočišné bílkoviny","26,04","26,04 g"
"3"," – z toho rostlinné bílkoviny","8,80","8,80 g"
"3","Tuky","23,28","23,28 g"
"3"," – nasycené","5,56","5,56 g"
"3"," – nenasycené","10,88","10,88 g"
"3"," –– mononenasycené","8,44","8,44 g"
"3"," –– polynenasycené","2,44","2,44 g"
"3"," ––– omega 3","0,08","0,08 g"
"3","Vláknina","8,20","8,20 g"
"3","Cholesterol","777","
777 mg
	"
"3","Sodík","318","
318 mg
	"
"3","Sůl","0,63","0,63 g"
"3","Sacharidy","8,10","8,10 g"
"3"," – cukry","3,40","3,40 g"
"3"," ––– laktóza","0,00","0,00 g"
"3","Energie","7 591","7 591 kJ / 1 814 kcal"
"3","Bílkoviny","42,61","42,61 g"
"3"," – z toho živočišné bílkoviny","17,71","17,71 g"
"3"," – z toho rostlinné bílkoviny","24,90","24,90 g"
"3","Tuky","69,02","69,02 g"
"3"," – nasycené","35,92","35,92 g"
"3"," – nenasycené","27,34","27,34 g"
"3"," –– mononenasycené","22,44","22,44 g"
"3"," –– polynenasycené","4,90","4,90 g"
"3"," ––– omega 3","0,33","0,33 g"
"3","Vláknina","14,90","14,90 g"
"3","Cholesterol","646","
646 mg
	"
"3","Sodík","328","
328 mg
	"
"3","Sůl","1,38","1,38 g"
"3","Sacharidy","248,25","248,25 g"
"3"," – cukry","132,15","132,15 g"
"3"," ––– laktóza","0,40","0,40 g"
"3","Energie","8 731","8 731 kJ / 2 087 kcal"
"3","Bílkoviny","193,10","193,10 g"
"3"," – z toho živočišné bílkoviny","182,01","182,01 g"
"3"," – z toho rostlinné bílkoviny","11,09","11,09 g"
"3","Tuky","98,86","98,86 g"
"3"," – nasycené","44,95","44,95 g"
"3"," – nenasycené","45,31","45,31 g"
"3"," –– mononenasycené","34,64","34,64 g"
"3"," –– polynenasycené","10,67","10,67 g"
"3"," ––– omega 3","3,32","3,32 g"
"3","Vláknina","5,94","5,94 g"
"3","Cholesterol","790","
790 mg
	"
"3","Sodík","1,34","
1,34 g
	"
"3","Sůl","3,44","3,44 g"
"3","Sacharidy","80,33","80,33 g"
"3"," – cukry","7,46","7,46 g"
"3"," ––– laktóza","1,30","1,30 g"
"3","Energie","9 811","9 811 kJ / 2 345 kcal"
"3","Bílkoviny","61,86","61,86 g"
"3"," – z toho živočišné bílkoviny","18,06","18,06 g"
"3"," – z toho rostlinné bílkoviny","43,80","43,80 g"
"3","Tuky","114,22","114,22 g"
"3"," – nasycené","59,79","59,79 g"
"3"," – nenasycené","47,10","47,10 g"
"3"," –– mononenasycené","36,85","36,85 g"
"3"," –– polynenasycené","10,25","10,25 g"
"3"," ––– omega 3","0,75","0,75 g"
"3","Vláknina","26,95","26,95 g"
"3","Cholesterol","773","
773 mg
	"
"3","Sodík","658","
658 mg
	"
"3","Sůl","1,74","1,74 g"
"3","Sacharidy","253,90","253,90 g"
"3"," – cukry","12,55","12,55 g"
"3"," ––– laktóza","0,80","0,80 g"
"3","Energie","2 049","2 049 kJ / 490 kcal"
"3","Bílkoviny","43,88","43,88 g"
"3"," – z toho živočišné bílkoviny","36,68","36,68 g"
"3"," – z toho rostlinné bílkoviny","7,20","7,20 g"
"3","Tuky","22,96","22,96 g"
"3"," – nasycené","10,95","10,95 g"
"3"," – nenasycené","9,19","9,19 g"
"3"," –– mononenasycené","7,31","7,31 g"
"3"," –– polynenasycené","1,88","1,88 g"
"3"," ––– omega 3","0,06","0,06 g"
"3","Vláknina","10,09","10,09 g"
"3","Cholesterol","345","
345 mg
	"
"3","Sodík","1,55","
1,55 g
	"
"3","Sůl","3,73","3,73 g"
"3","Sacharidy","21,85","21,85 g"
"3"," – cukry","16,79","16,79 g"
"3"," ––– laktóza","4,10","4,10 g"
"3","Energie","19 733","19 733 kJ / 4 716 kcal"
"3","Bílkoviny","97,80","97,80 g"
"3"," – z toho živočišné bílkoviny","63,40","63,40 g"
"3"," – z toho rostlinné bílkoviny","34,40","34,40 g"
"3","Tuky","359,27","359,27 g"
"3"," – nasycené","158,53","158,53 g"
"3"," – nenasycené","182,55","182,55 g"
"3"," –– mononenasycené","144,15","144,15 g"
"3"," –– polynenasycené","38,41","38,41 g"
"3"," ––– omega 3","11,00","11,00 g"
"3","Vláknina","9,60","9,60 g"
"3","Cholesterol","1,63","
1,63 g
	"
"3","Sodík","1,44","
1,44 g
	"
"3","Sůl","3,34","3,34 g"
"3","Sacharidy","268,12","268,12 g"
"3"," – cukry","32,62","32,62 g"
"3"," ––– laktóza","16,67","16,67 g"
"3","Energie","4 231","4 231 kJ / 1 011 kcal"
"3","Bílkoviny","86,30","86,30 g"
"3"," – z toho živočišné bílkoviny","73,50","73,50 g"
"3"," – z toho rostlinné bílkoviny","12,80","12,80 g"
"3","Tuky","32,66","32,66 g"
"3"," – nasycené","5,56","5,56 g"
"3"," – nenasycené","23,71","23,71 g"
"3"," –– mononenasycené","20,38","20,38 g"
"3"," –– polynenasycené","3,33","3,33 g"
"3"," ––– omega 3","0,11","0,11 g"
"3","Vláknina","11,10","11,10 g"
"3","Cholesterol","140","
140 mg
	"
"3","Sodík","8,58","
8,58 g
	"
"3","Sůl","20,55","20,55 g"
"3","Sacharidy","87,44","87,44 g"
"3"," – cukry","5,00","5,00 g"
"3"," ––– laktóza","0,00","0,00 g"
"3","Energie","6 925","6 925 kJ / 1 655 kcal"
"3","Bílkoviny","46,86","46,86 g"
"3"," – z toho živočišné bílkoviny","0,00","0,00 g"
"3"," – z toho rostlinné bílkoviny","46,86","46,86 g"
"3","Tuky","30,14","30,14 g"
"3"," – nasycené","3,23","3,23 g"
"3"," – nenasycené","24,35","24,35 g"
"3"," –– mononenasycené","14,74","14,74 g"
"3"," –– polynenasycené","9,62","9,62 g"
"3"," ––– omega 3","2,18","2,18 g"
"3","Vláknina","21,00","21,00 g"
"3","Cholesterol","0","
0 mg
	"
"3","Sodík","3,22","
3,22 g
	"
"3","Sůl","8,00","8,00 g"
"3","Sacharidy","291,00","291,00 g"
"3"," – cukry","27,80","27,80 g"
"3"," ––– laktóza","0,00","0,00 g"
"3","Energie","1 078","1 078 kJ / 258 kcal"
"3","Bílkoviny","5,56","5,56 g"
"3"," – z toho živočišné bílkoviny","0,00","0,00 g"
"3"," – z toho rostlinné bílkoviny","5,56","5,56 g"
"3","Tuky","11,62","11,62 g"
"3"," – nasycené","1,62","1,62 g"
"3"," – nenasycené","9,78","9,78 g"
"3"," –– mononenasycené","8,07","8,07 g"
"3"," –– polynenasycené","1,70","1,70 g"
"3"," ––– omega 3","0,01","0,01 g"
"3","Vláknina","19,88","19,88 g"
"3","Cholesterol","0","
0 mg
	"
"3","Sodík","47","
47 mg
	"
"3","Sůl","0,00","0,00 g"
"3","Sacharidy","23,97","23,97 g"
"3"," – cukry","19,98","19,98 g"
"3"," ––– laktóza","0,00","0,00 g"
"3","Energie","2 606","2 606 kJ / 623 kcal"
"3","Bílkoviny","29,83","29,83 g"
"3"," – z toho živočišné bílkoviny","26,00","26,00 g"
"3"," – z toho rostlinné bílkoviny","3,83","3,83 g"
"3","Tuky","30,48","30,48 g"
"3"," – nasycené","18,04","18,04 g"
"3"," – nenasycené","11,18","11,18 g"
"3"," –– mononenasycené","9,75","9,75 g"
"3"," –– polynenasycené","1,43","1,43 g"
"3"," ––– omega 3","0,20","0,20 g"
"3","Vláknina","7,06","7,06 g"
"3","Cholesterol","105","
105 mg
	"
"3","Sodík","1,06","
1,06 g
	"
"3","Sůl","2,73","2,73 g"
"3","Sacharidy","53,80","53,80 g"
"3"," – cukry","12,75","12,75 g"
"3"," ––– laktóza","11,25","11,25 g"
"3","Energie","3 128","3 128 kJ / 748 kcal"
"3","Bílkoviny","61,83","61,83 g"
"3"," – z toho živočišné bílkoviny","52,50","52,50 g"
"3"," – z toho rostlinné bílkoviny","9,33","9,33 g"
"3","Tuky","38,70","38,70 g"
"3"," – nasycené","6,11","6,11 g"
"3"," – nenasycené","28,84","28,84 g"
"3"," –– mononenasycené","21,49","21,49 g"
"3"," –– polynenasycené","7,35","7,35 g"
"3"," ––– omega 3","1,46","1,46 g"
"3","Vláknina","4,49","4,49 g"
"3","Cholesterol","115","
115 mg
	"
"3","Sodík","3,23","
3,23 g
	"
"3","Sůl","7,38","7,38 g"
"3","Sacharidy","36,14","36,14 g"
"3"," – cukry","6,24","6,24 g"
"3"," ––– laktóza","0,00","0,00 g"
"3","Energie","10 732","10 732 kJ / 2 565 kcal"
"3","Bílkoviny","52,79","52,79 g"
"3"," – z toho živočišné bílkoviny","0,35","0,35 g"
"3"," – z toho rostlinné bílkoviny","52,44","52,44 g"
"3","Tuky","116,84","116,84 g"
"3"," – nasycené","74,63","74,63 g"
"3"," – nenasycené","36,92","36,92 g"
"3"," –– mononenasycené","22,48","22,48 g"
"3"," –– polynenasycené","14,44","14,44 g"
"3"," ––– omega 3","5,23","5,23 g"
"3","Vláknina","72,95","72,95 g"
"3","Cholesterol","128","
128 mg
	"
"3","Sodík","688","
688 mg
	"
"3","Sůl","2,05","2,05 g"
"3","Sacharidy","289,10","289,10 g"
"3"," – cukry","93,10","93,10 g"
"3"," ––– laktóza","0,40","0,40 g"
"3","Energie","3 913","3 913 kJ / 935 kcal"
"3","Bílkoviny","27,38","27,38 g"
"3"," – z toho živočišné bílkoviny","0,00","0,00 g"
"3"," – z toho rostlinné bílkoviny","27,38","27,38 g"
"3","Tuky","9,17","9,17 g"
"3"," – nasycené","1,80","1,80 g"
"3"," – nenasycené","7,02","7,02 g"
"3"," –– mononenasycené","2,57","2,57 g"
"3"," –– polynenasycené","4,45","4,45 g"
"3"," ––– omega 3","0,15","0,15 g"
"3","Vláknina","28,43","28,43 g"
"3","Cholesterol","0","
0 mg
	"
"3","Sodík","650","
650 mg
	"
"3","Sůl","1,50","1,50 g"
"3","Sacharidy","172,80","172,80 g"
"3"," – cukry","46,13","46,13 g"
"3"," ––– laktóza","0,00","0,00 g"
"3","Energie","15 624","15 624 kJ / 3 734 kcal"
"3","Bílkoviny","57,20","57,20 g"
"3"," – z toho živočišné bílkoviny","0,00","0,00 g"
"3"," – z toho rostlinné bílkoviny","57,20","57,20 g"
"3","Tuky","107,93","107,93 g"
"3"," – nasycené","19,29","19,29 g"
"3"," – nenasycené","81,48","81,48 g"
"3"," –– mononenasycené","23,58","23,58 g"
"3"," –– polynenasycené","57,89","57,89 g"
"3"," ––– omega 3","0,38","0,38 g"
"3","Vláknina","29,19","29,19 g"
"3","Cholesterol","0","
0 mg
	"
"3","Sodík","541","
541 mg
	"
"3","Sůl","1,96","1,96 g"
"3","Sacharidy","618,95","618,95 g"
"3"," – cukry","207,75","207,75 g"
"3"," ––– laktóza","0,00","0,00 g"
"3","Energie","2 154","2 154 kJ / 515 kcal"
"3","Bílkoviny","23,82","23,82 g"
"3"," – z toho živočišné bílkoviny","15,42","15,42 g"
"3"," – z toho rostlinné bílkoviny","8,40","8,40 g"
"3","Tuky","24,10","24,10 g"
"3"," – nasycené","11,98","11,98 g"
"3"," – nenasycené","9,61","9,61 g"
"3"," –– mononenasycené","6,34","6,34 g"
"3"," –– polynenasycené","3,27","3,27 g"
"3"," ––– omega 3","0,39","0,39 g"
"3","Vláknina","6,92","6,92 g"
"3","Cholesterol","285","
285 mg
	"
"3","Sodík","128","
128 mg
	"
"3","Sůl","0,21","0,21 g"
"3","Sacharidy","47,97","47,97 g"
"3"," – cukry","2,30","2,30 g"
"3"," ––– laktóza","0,08","0,08 g"
"3","Energie","5 640","5 640 kJ / 1 348 kcal"
"3","Bílkoviny","57,58","57,58 g"
"3"," – z toho živočišné bílkoviny","39,28","39,28 g"
"3"," – z toho rostlinné bílkoviny","18,30","18,30 g"
"3","Tuky","62,26","62,26 g"
"3"," – nasycené","35,98","35,98 g"
"3"," – nenasycené","21,35","21,35 g"
"3"," –– mononenasycené","17,25","17,25 g"
"3"," –– polynenasycené","4,10","4,10 g"
"3"," ––– omega 3","0,50","0,50 g"
"3","Vláknina","13,20","13,20 g"
"3","Cholesterol","431","
431 mg
	"
"3","Sodík","859","
859 mg
	"
"3","Sůl","2,06","2,06 g"
"3","Sacharidy","132,70","132,70 g"
"3"," – cukry","24,60","24,60 g"
"3"," ––– laktóza","11,10","11,10 g"
"3","Energie","5 652","5 652 kJ / 1 351 kcal"
"3","Bílkoviny","72,04","72,04 g"
"3"," – z toho živočišné bílkoviny","38,53","38,53 g"
"3"," – z toho rostlinné bílkoviny","33,51","33,51 g"
"3","Tuky","18,45","18,45 g"
"3"," – nasycené","4,27","4,27 g"
"3"," – nenasycené","9,11","9,11 g"
"3"," –– mononenasycené","5,97","5,97 g"
"3"," –– polynenasycené","3,13","3,13 g"
"3"," ––– omega 3","0,28","0,28 g"
"3","Vláknina","25,19","25,19 g"
"3","Cholesterol","357","
357 mg
	"
"3","Sodík","3,42","
3,42 g
	"
"3","Sůl","8,21","8,21 g"
"3","Sacharidy","212,79","212,79 g"
"3"," – cukry","27,15","27,15 g"
"3"," ––– laktóza","0,00","0,00 g"
"3","Energie","1 198","1 198 kJ / 286 kcal"
"3","Bílkoviny","4,87","4,87 g"
"3"," – z toho živočišné bílkoviny","0,07","0,07 g"
"3"," – z toho rostlinné bílkoviny","4,80","4,80 g"
"3","Tuky","19,01","19,01 g"
"3"," – nasycené","6,89","6,89 g"
"3"," – nenasycené","12,00","12,00 g"
"3"," –– mononenasycené","10,42","10,42 g"
"3"," –– polynenasycené","1,58","1,58 g"
"3"," ––– omega 3","0,04","0,04 g"
"3","Vláknina","10,40","10,40 g"
"3","Cholesterol","26","
26 mg
	"
"3","Sodík","23","
23 mg
	"
"3","Sůl","0,00","0,00 g"
"3","Sacharidy","22,60","22,60 g"
"3"," – cukry","2,61","2,61 g"
"3"," ––– laktóza","0,08","0,08 g"
"3","Energie","9 961","9 961 kJ / 2 381 kcal"
"3","Bílkoviny","58,80","58,80 g"
"3"," – z toho živočišné bílkoviny","40,73","40,73 g"
"3"," – z toho rostlinné bílkoviny","18,07","18,07 g"
"3","Tuky","76,59","76,59 g"
"3"," – nasycené","42,74","42,74 g"
"3"," – nenasycené","27,77","27,77 g"
"3"," –– mononenasycené","24,19","24,19 g"
"3"," –– polynenasycené","3,58","3,58 g"
"3"," ––– omega 3","0,42","0,42 g"
"3","Vláknina","14,75","14,75 g"
"3","Cholesterol","712","
712 mg
	"
"3","Sodík","1,28","
1,28 g
	"
"3","Sůl","3,17","3,17 g"
"3","Sacharidy","356,71","356,71 g"
"3"," – cukry","149,14","149,14 g"
"3"," ––– laktóza","33,56","33,56 g"
"3","Energie","19 374","19 374 kJ / 4 631 kcal"
"3","Bílkoviny","20,82","20,82 g"
"3"," – z toho živočišné bílkoviny","20,50","20,50 g"
"3"," – z toho rostlinné bílkoviny","0,32","0,32 g"
"3","Tuky","417,74","417,74 g"
"3"," – nasycené","270,16","270,16 g"
"3"," – nenasycené","142,28","142,28 g"
"3"," –– mononenasycené","132,00","132,00 g"
"3"," –– polynenasycené","10,28","10,28 g"
"3"," ––– omega 3","1,55","1,55 g"
"3","Vláknina","0,80","0,80 g"
"3","Cholesterol","1,31","
1,31 g
	"
"3","Sodík","214","
214 mg
	"
"3","Sůl","0,50","0,50 g"
"3","Sacharidy","196,50","196,50 g"
"3"," – cukry","128,50","128,50 g"
"3"," ––– laktóza","28,50","28,50 g"
