"recipe_id","name","description","amount"
"10","Sýr kravský tvrdý 30%","['100 g', '100 g ', ' strouhaného sýra']","100 g"
"10","Droždí pekařské lisované","['84 g', '84 g ', ' čerstvého droždí (2 kostky)']","84 g"
"10","Houby sušené směs","['1 hrst', '1 hrst ', ' sušených hub']","1 hrst"
"10","Sůl mořská","['sůl']","
"
"10","Pepř černý","['pepř']","
"
"10","Tymián sušený","['tymián']","
"
"10","Mléko kravské polotučné 1,5%","['100 ml', '100 ml ', ' mléka']","100 ml"
"10","","['']","
"
"10","Rajče červené čerstvé","['rajčata']","
"
"10","Pažitka čerstvá","['pažitka']","
"
"10","Vepřová plec","['500 g', '500 g ', ' vepřového plecka']","500 g"
"10","Mrkev čerstvá","['2', '2 ', ' mrkve']","2"
"10","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"10","Kmín mletý","['2 lžičky', '2 lžičky ', ' drceného kmínu']","2 lžičky"
"10","Pepř černý","['0,5 lžičky', '0,5 lžičky ', ' pepře']","0,5 lžičky"
"10","Mouka pšeničná hladká","['2 lžíce', '2 lžíce ', ' hladké mouky']","2 lžíce"
"10","Vývar vepřový","['vepřový vývar (nebo masox a voda)']","
"
"10","Sádlo vepřové","['sádlo']","
"
"10","Sůl mořská","['sůl']","
"
"10","Mrkev čerstvá","['700 g', '700 g ', ' mrkve']","700 g"
"10","Šalotka čerstvá","['1', '1 ', ' větší šalotka']","1"
"10","Nápoj kokosový","['425 ml', '425 ml ', ' kokosového mléka']","425 ml"
"10","Zázvor čerstvý","['2 cm', '2 cm ', ' čerstvého zázvoru']","2 cm"
"10","Kari","['1-2 lžíce', '1-2 lžíce ', ' kari']","1-2 lžíce"
"10","Česnek čerstvý","['4 stroužky', '4 stroužky ', ' česneku']","4 stroužky"
"10","Chilli paprička čerstvá","['1', '1 ', ' chilli paprička']","1"
"10","Vývar zeleninový","['600 ml', '600 ml ', ' zeleninového vývaru']","600 ml"
"10","Citrón čerstvý","['1/2', '1/2 ', ' citronu']","1/2"
"10","Máslo kravské","['1 lžíce', '1 lžíce ', ' přepuštěného  másla (ghí)']","1 lžíce"
"10","Sůl mořská","['sůl']","
"
"10","Ředkvička čerstvá","['klíčky ředkvičky - microgreens (nemusí být)']","
"
"10","Listové těsto","['1', '1 ', ' listové těsto']","1"
"10","Vodnice čerstvá","['1', '1 ', ' vodnice']","1"
"10","Pórek čerstvý","['1/2', '1/2 ', ' pórku']","1/2"
"10","Klíčky mungo čerstvé","['1 sklenice', '1 sklenice ', ' klíčků (cca 450 g, sójových, bambusových, atd.)']","1 sklenice"
"10","Mrkev čerstvá","['1', '1 ', ' mrkev']","1"
"10","Cibulka jarní čerstvá","['2', '2 ', ' lahůdkové cibulky - nať']","2"
"10","Sýr kravský tvrdý 30%","['2-3 plátky', '2-3 plátky ', ' tvrdého sýru']","2-3 plátky"
"10","","['2 lžičky', '2 lžičky ', ' aromatu (nebo vegety)']","2 lžičky"
"10","Olej olivový","['2 lžíce', '2 lžíce ', ' olivového oleje']","2 lžíce"
"10","Těstoviny pšeničné","['2 porce', '2 porce ', ' nudlí Chow Mein']","2 porce"
"10","Vepřová panenka","['200 g', '200 g ', ' vepřové panenky (úzký konec)']","200 g"
"10","Pepř černý","['čerstvě drcený pepř']","
"
"10","Olej řepkový","['1 lžíce', '1 lžíce ', ' slunečnicového  oleje (arašídového)']","1 lžíce"
"10","Olej sezamový","['1 lžíce', '1 lžíce ', ' sezamového oleje']","1 lžíce"
"10","Zázvor čerstvý","['10 g', '10 g ', ' čerstvého zázvoru']","10 g"
"10","Chilli paprička čerstvá","['1', '1 ', ' chilli paprička']","1"
"10","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"10","Žampion čerstvý","['40 g', '40 g ', ' žampionů']","40 g"
"10","Mrkev čerstvá","['50 g', '50 g ', ' mrkve']","50 g"
"10","Paprika červená čerstvá","['50 g', '50 g ', ' červené papriky']","50 g"
"10","Fazolky čerstvé","['80 g', '80 g ', ' sekaných fazolek (mrazených)']","80 g"
"10","Voda","['voda (podle potřeby)']","
"
"10","","['']","
"
"10","Rybí omáčka","['1 lžíce', '1 lžíce ', ' rybí omáčky']","1 lžíce"
"10","Ústřicová omáčka","['1 lžíce', '1 lžíce ', ' ústřicové omáčky']","1 lžíce"
"10","","['1 lžíce', '1 lžíce ', ' sójové (Tamari)']","1 lžíce"
"10","Chilli omáčka","['1-2 lžíce', '1-2 lžíce ', ' sójové sladké omáčky (nebo hnědý cukr)']","1-2 lžíce"
"10","Ocet rýžový","['2 lžičky', '2 lžičky ', ' rýžového octa']","2 lžičky"
"10","Koriandr semena","['lístky', 'lístky ', ' koriandru']","lístky"
"10","Cibulka jarní čerstvá","['nať cibulky']","
"
"10","Játra kuřecí","['500 g', '500 g ', ' kuřecích jater']","500 g"
"10","Špek","['150 g', '150 g ', ' slaniny']","150 g"
"10","Cibule čerstvá","['200 g', '200 g ', ' cibule']","200 g"
"10","Paprika červená čerstvá","['300 g', '300 g ', ' barevných paprik']","300 g"
"10","Dužina červeného rajčete čerstvá","['200 ml', '200 ml ', ' pasírovaných rajčat']","200 ml"
"10","Smetana kravská sladká 12%","['200 ml', '200 ml ', ' smetany - 33%']","200 ml"
"10","Mouka pšeničná hladká","['1 lžíce', '1 lžíce ', ' hladké mouky']","1 lžíce"
"10","Olej řepkový","['2 lžíce', '2 lžíce ', ' oleje']","2 lžíce"
"10","Oregano sušené","['1 lžíce', '1 lžíce ', ' oregana']","1 lžíce"
"10","Petržel nať čerstvá","['zelená nať ze 2 jarních cibulí']","
"
"10","Pepř černý mletý","['mletý pepř']","
"
"10","Sůl mořská","['sůl']","
"
"10","Vepřová kýta","['500 g', '500 g ', ' vepřového masa']","500 g"
"10","Rýže bílá","['200 g', '200 g ', ' rýže']","200 g"
"10","Sůl mořská","['sůl']","
"
"10","Cibule čerstvá","['2', '2 ', ' cibule']","2"
"10","Paprika zelená čerstvá","['6', '6 ', ' zelených paprik']","6"
"10","Rajče červené čerstvé","['6', '6 ', ' rajčat']","6"
"10","Lilek čerstvý","['1', '1 ', ' malý lilek']","1"
"10","Olej řepkový","['asi 40 ml', 'asi 40 ml ', ' oleje']","asi 40 ml"
"10","Paprika červená sušená","['1 lžíce', '1 lžíce ', ' mleté papriky']","1 lžíce"
"10","Vývar masový","['asi 1 l', 'asi 1 l ', ' vývaru']","asi 1 l"
"10","","['']","
"
"10","Brambor zimní","['300 g', '300 g ', ' brambor']","300 g"
"10","Bramborový škrob","['40 g', '40 g ', ' solamylu']","40 g"
"10","Mouka pšeničná hrubá","['30-40 g', '30-40 g ', ' hrubé mouky']","30-40 g"
"10","Vejce slepičí","['1', '1 ', ' vejce']","1"
"10","Sůl mořská","['0,5 lžičky', '0,5 lžičky ', ' soli']","0,5 lžičky"
"10","Sádlo vepřové","['1 lžíce', '1 lžíce ', ' sádla']","1 lžíce"
"10","","['']","
"
"10","Vejce slepičí","['6', '6 ', ' vajec vařených natvrdo']","6"
"10","Strouhanka pšeničná","['strouhanka na obalení']","
"
"10","Olej řepkový","['olej na smažení']","
"
"10","","['']","
"
"10","Máslo kravské","['20 g', '20 g ', ' másla']","20 g"
"10","Mouka pšeničná hladká","['20 g', '20 g ', ' hladké mouky']","20 g"
"10","Hřib čerstvý","['220 g', '220 g ', ' dušených zmrazených hub']","220 g"
"10","Vývar masový","['200 ml', '200 ml ', ' vývaru (zeleninový, masový)']","200 ml"
"10","Smetana kravská sladká 30%","['200 g', '200 g ', ' smetany ke šlehání']","200 g"
"10","Šťáva z citrónu","['citronová šťáva (nemusí být)']","
"
"10","Sýr balkánský (50% t. v s.)","['200 g', '200 g ', ' balkánského sýru']","200 g"
"10","Jogurt řecký 5%","['150 g', '150 g ', ' bílého řeckého jogurtu']","150 g"
"10","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"10","Olej olivový","['1 lžíce', '1 lžíce ', ' olivového oleje (podle potřeby)']","1 lžíce"
"10","Chilli paprička čerstvá","['chilli papričky (nebo mletá pálivá paprika)']","
"
"10","Pepř černý","['pepř']","
"
"10","Chléb pšeničný kváskový","['3 krajíce', '3 krajíce ', ' chleba']","3 krajíce"
"10","Olej řepkový","['olej']","
"
"10","Česnek čerstvý","['česnek']","
"
"10","Sůl mořská","['sůl']","
"
"10","Pepř černý","['pepř']","
"
"10","Játra králičí","['1', '1 ', ' králičí játra']","1"
"10","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"10","Anglická slanina","['6 plátků', '6 plátků ', ' anglické slaniny']","6 plátků"
"10","Vejce slepičí","['6', '6 ', ' vajec']","6"
"10","Brambor zimní","['1 kg', '1 kg ', ' brambor']","1 kg"
"10","Sůl mořská","['sůl']","
"
"10","Pepř černý","['pepř']","
"
"10","Mouka pšeničná hladká","['150 g', '150 g ', ' hladké mouky']","150 g"
"10","Česnek čerstvý","['česnek']","
"
"10","Majoránka sušená","['majoránka']","
"
"10","Jablko čerstvé","['1', '1 ', ' oloupané jablko']","1"
"10","Vejce slepičí","['1', '1 ', ' vejce']","1"
"10","Mléko kravské polotučné 1,5%","['100 ml', '100 ml ', ' mléka']","100 ml"
"10","Pivní sýr","['50 g', '50 g ', ' pivního sýra']","50 g"
"10","Olej řepkový","['olej na smažení']","
"
"10","","['']","
"
"10","Mléko kravské polotučné 1,5%","['mléko']","
"
"10","Vejce slepičí","['vejce']","
"
"10","Mouka pšeničná hladká","['hladká mouka']","
"
"10","Sůl mořská","['sůl']","
"
"10","","['']","
"
"10","","['']","
"
"10","Mrkev čerstvá","['200 g', '200 g ', ' karotky']","200 g"
"10","Pórek čerstvý","['200 g', '200 g ', ' pórku']","200 g"
"10","Celer řapíkatý","['200 g', '200 g ', ' řapíkatého celeru']","200 g"
"10","Kedluben čerstvý","['200 g', '200 g ', ' kedlubny']","200 g"
"10","Kukuřice cukrová","['180 g', '180 g ', ' sterilovaná cukrová kukuřice']","180 g"
"10","Máslo kravské","['2 lžíce', '2 lžíce ', ' másla']","2 lžíce"
"10","Víno bílé suché","['1 dcl', '1 dcl ', ' bílého vína (náhrada zeleninový vývar)']","1 dcl"
"10","Sůl mořská","['sůl']","
"
"10","Pepř bílý","['čerstvě umletý bílý pepř']","
"
