"main_category_ind","recipe_id","name"
"True","19","Saláty"
"True","19","Svačinové saláty"
"True","19","Zeleninové saláty"
"False","19","Svačina"
"False","19","Bezlepkové recepty"
"False","19","Vegetariánské recepty"
"False","19","Sladkokyselé chutě"
"False","19","Snadné recepty"
"False","19","Rychlé recepty"
"False","19","Zelí"
"False","19","Bylinky"
"False","19","Zelenina"
"False","19","Česká kuchyně"
"True","19","Těstoviny"
"True","19","Špagety"
"False","19","Oběd"
"False","19","Večeře"
"False","19","Slané chutě"
"False","19","Snadné recepty"
"False","19","Běžný den"
"False","19","Česká kuchyně"
"False","19","Zimní recepty"
"False","19","Restování"
"False","19","Pečení"
"True","19","Pomazánky"
"True","19","Drožďové pomazánky"
"False","19","Snídaně"
"False","19","Svačina"
"False","19","Večeře"
"False","19","Vegetariánské recepty"
"False","19","Slané chutě"
"False","19","Běžný den"
"False","19","Česká kuchyně"
"False","19","Dušení"
"False","19","Snadné recepty"
"False","19","Restování"
"True","19","Saláty"
"True","19","Zeleninové saláty"
"False","19","Svačina"
"False","19","Oběd"
"False","19","Zdravé recepty"
"False","19","Vegetariánské recepty"
"False","19","Slané chutě"
"False","19","Běžný den"
"False","19","Sváteční / Nedělní recepty"
"False","19","Podzimní recepty"
"False","19","Zelí"
"False","19","Zelenina"
"False","19","Česká kuchyně"
"True","19","Saláty"
"True","19","Zeleninové saláty"
"False","19","Oběd"
"False","19","Svačina"
"False","19","Vegetariánské recepty"
"False","19","Bezlepkové recepty"
"False","19","Sladké chutě"
"False","19","Rychlé recepty"
"False","19","Snadné recepty"
"False","19","Běžný den"
"False","19","Podzimní recepty"
"False","19","Zelenina"
"False","19","Česká kuchyně"
"True","19","Polévky"
"True","19","Vepřové polévky"
"False","19","Večeře"
"False","19","Oběd"
"False","19","Běžný den"
"False","19","Podzimní recepty"
"False","19","Zimní recepty"
"False","19","Vaření"
"False","19","Snadné recepty"
"True","19","Moučníky"
"True","19","Řezy"
"False","19","Pečení"
"False","19","Zdravé recepty"
"False","19","Vegetariánské recepty"
"False","19","Běžný den"
"False","19","Sváteční / Nedělní recepty"
"False","19","Recepty pro začátečníky"
"False","19","Snadné recepty"
"False","19","Exotické ovoce"
"True","19","Bramborová jídla"
"False","19","Oběd"
"False","19","Večeře"
