"main_category_ind","recipe_id","name"
"True","16","Polévky"
"True","16","Vepřové polévky"
"True","16","Zelné polévky"
"False","16","Večeře"
"False","16","Oběd"
"False","16","Snadné recepty"
"False","16","Běžný den"
"False","16","Podzimní recepty"
"False","16","Zimní recepty"
"False","16","Vaření"
"True","16","Bezmasá jídla"
"False","16","Oběd"
"False","16","Večeře"
"False","16","Zelenina"
"False","16","Rajčata"
"False","16","Snadné recepty"
"False","16","Vegetariánské recepty"
"False","16","Běžný den"
"False","16","Vaření"
"False","16","Rychlé recepty"
"False","16","Recepty do 30 minut"
"True","16","Studená kuchyně"
"True","16","Jednohubky"
"False","16","Slané chutě"
"False","16","Snadné recepty"
"False","16","Rychlé recepty"
"False","16","Recepty do 30 minut"
"False","16","Recepty pro začátečníky"
"False","16","Sváteční / Nedělní recepty"
"False","16","Večírky a oslavy"
"False","16","Česká kuchyně"
"False","16","Bylinky"
"False","16","Zelenina"
"True","16","Studená kuchyně"
"True","16","Jednohubky"
"False","16","Svačina"
"False","16","Večeře"
"False","16","Slané chutě"
"False","16","Recepty do 30 minut"
"False","16","Recepty do 100 korun"
"False","16","Rychlé recepty"
"False","16","Snadné recepty"
"False","16","Levné recepty"
"False","16","Běžný den"
"False","16","Večírky a oslavy"
"False","16","Narozeniny"
"False","16","Česká kuchyně"
"True","16","Mořské plody"
"True","16","Krevety"
"False","16","Večeře"
"False","16","Slané chutě"
"False","16","Snadné recepty"
"False","16","Běžný den"
"False","16","Sváteční / Nedělní recepty"
"False","16","Restování"
"True","16","Vepřové maso"
"False","16","Oběd"
"False","16","Večeře"
"False","16","Běžný den"
"False","16","Sváteční / Nedělní recepty"
"False","16","Snadné recepty"
"False","16","Smažení"
"True","16","Moučníky"
"True","16","Dezerty, zákusky, poháry"
"False","16","Sladké chutě"
"False","16","Recepty pro začátečníky"
"False","16","Rychlé recepty"
"False","16","Snadné recepty"
"False","16","Recepty do 30 minut"
"False","16","Recepty do 50 korun"
"False","16","Levné recepty"
"False","16","Běžný den"
"False","16","Sváteční / Nedělní recepty"
"False","16","Vaření"
"True","16","Drůbeží maso"
"True","16","Kuřecí maso"
"False","16","Večeře"
"False","16","Oběd"
"False","16","Pálivé chutě"
"False","16","Avokádo"
"False","16","Citrusy"
"False","16","Bylinky"
"False","16","Pečení"
"False","16","Smažení"
"False","16","Běžný den"
"False","16","Náročné recepty"
"True","16","Zeleninová jídla"
"False","16","Oběd"
"False","16","Bezlepkové recepty"
"False","16","Slané chutě"
"False","16","Snadné recepty"
"False","16","Recepty z jednoho pekáčku"
"False","16","Vaření"
"False","16","Pečení"
"False","16","Běžný den"
"False","16","Česká kuchyně"
"False","16","Podzimní recepty"
"False","16","Brokolice"
"True","16","Těstoviny"
"False","16","Oběd"
"False","16","Večeře"
"False","16","Vegetariánské recepty"
"False","16","Slané chutě"
"False","16","Snadné recepty"
"False","16","Rychlé recepty"
"False","16","Recepty do 30 minut"
"False","16","Běžný den"
"False","16","Zelenina"
"False","16","Italská kuchyně"
"False","16","Vaření"
"True","16","Drůbeží maso"
"True","16","Přílohy"
"True","16","Kuřecí maso"
"True","16","Knedlíky"
"False","16","Oběd"
"False","16","Večeře"
"False","16","Slané chutě"
"False","16","Snadné recepty"
"False","16","Běžný den"
"False","16","Sváteční / Nedělní recepty"
"False","16","Česká kuchyně"
"False","16","Vaření"
"False","16","Parní hrnec"
"True","16","Těstoviny"
"True","16","Bezmasá jídla"
"False","16","Brokolice"
"False","16","Večeře"
"False","16","Česká kuchyně"
"False","16","Zelenina"
"False","16","Slané chutě"
"False","16","Vegetariánské recepty"
"False","16","Snadné recepty"
"False","16","Recepty z jednoho pekáčku"
"False","16","Pečení"
"False","16","Vaření"
"False","16","Běžný den"
"True","16","Bramborová jídla"
"True","16","Pro děti"
"False","16","Oběd"
"False","16","Svačina"
"False","16","Večeře"
"False","16","Vegetariánské recepty"
"False","16","Bezlepkové recepty"
"False","16","Slané chutě"
"False","16","Recepty pro děti"
"False","16","Snadné recepty"
"False","16","Recepty pro začátečníky"
"False","16","Běžný den"
"False","16","Česká kuchyně"
"False","16","Pečení"
"False","16","Sváteční / Nedělní recepty"
"True","16","Drůbeží maso"
"True","16","Kuřecí maso"
"False","16","Oběd"
"False","16","Večeře"
"False","16","Běžný den"
"False","16","Sváteční / Nedělní recepty"
"False","16","Večírky a oslavy"
"False","16","Pálivé chutě"
"False","16","Bylinky"
"False","16","Citrusy"
"False","16","Pečení"
"False","16","Náročné recepty"
"False","16","Marinování"
"True","16","Bezmasá jídla"
"False","16","Večeře"
"False","16","Svačina"
"False","16","Běžný den"
"False","16","Smažení"
"False","16","Snadné recepty"
"False","16","Zimní recepty"
"False","16","Podzimní recepty"
"True","16","Těstoviny"
"False","16","Večeře"
"False","16","Oběd"
"False","16","Restování"
"False","16","Vaření"
"False","16","Běžný den"
"False","16","Snadné recepty"
"False","16","Recepty pro začátečníky"
"False","16","Zelenina"
"False","16","Rajčata"
"True","16","Přílohy"
"True","16","Zeleninové přílohy"
"False","16","Oběd"
"False","16","Večeře"
"False","16","Běžný den"
"False","16","Sváteční / Nedělní recepty"
"False","16","Náročné recepty"
"False","16","Vaření"
"False","16","Smažení"
"True","16","Dietní recepty"
"True","16","Pro začátečníky"
"True","16","Ostatní"
"False","16","Svačina"
"False","16","Snídaně"
"False","16","Večeře"
"False","16","Běžný den"
"False","16","Pečení"
"False","16","Snadné recepty"
"True","16","Dorty"
"True","16","Čokoládové dorty"
"True","16","Krémové dorty"
"True","16","Nepečené dorty"
"False","16","Běžný den"
"False","16","Sváteční / Nedělní recepty"
"False","16","Večírky a oslavy"
"False","16","Narozeniny"
"False","16","Sladké chutě"
"False","16","Náročné recepty"
"False","16","Vegetariánské recepty"
"True","16","Těstoviny"
"True","16","Pro začátečníky"
