"recipe_id","name","value","unit"
"19","Sacharidy","370,80","370,80 g"
"19"," – cukry","30,40","30,40 g"
"19"," ––– laktóza","0,00","0,00 g"
"19","Energie","8 964","8 964 kJ / 2 143 kcal"
"19","Bílkoviny","68,23","68,23 g"
"19"," – z toho živočišné bílkoviny","7,98","7,98 g"
"19"," – z toho rostlinné bílkoviny","60,25","60,25 g"
"19","Tuky","14,53","14,53 g"
"19"," – nasycené","4,00","4,00 g"
"19"," – nenasycené","9,93","9,93 g"
"19"," –– mononenasycené","2,53","2,53 g"
"19"," –– polynenasycené","7,40","7,40 g"
"19"," ––– omega 3","0,58","0,58 g"
"19","Vláknina","28,63","28,63 g"
"19","Cholesterol","15","
15 mg
	"
"19","Sodík","6,58","
6,58 g
	"
"19","Sůl","16,00","16,00 g"
"19","Sacharidy","420,41","420,41 g"
"19"," – cukry","31,41","31,41 g"
"19"," ––– laktóza","10,26","10,26 g"
"19","Energie","5 182","5 182 kJ / 1 238 kcal"
"19","Bílkoviny","10,67","10,67 g"
"19"," – z toho živočišné bílkoviny","3,51","3,51 g"
"19"," – z toho rostlinné bílkoviny","7,16","7,16 g"
"19","Tuky","108,26","108,26 g"
"19"," – nasycené","43,70","43,70 g"
"19"," – nenasycené","62,33","62,33 g"
"19"," –– mononenasycené","50,43","50,43 g"
"19"," –– polynenasycené","11,90","11,90 g"
"19"," ––– omega 3","1,93","1,93 g"
"19","Vláknina","14,79","14,79 g"
"19","Cholesterol","75","
75 mg
	"
"19","Sodík","1,66","
1,66 g
	"
"19","Sůl","4,10","4,10 g"
"19","Sacharidy","50,82","50,82 g"
"19"," – cukry","10,44","10,44 g"
"19"," ––– laktóza","0,02","0,02 g"
"19","Energie","4 916","4 916 kJ / 1 175 kcal"
"19","Bílkoviny","130,97","130,97 g"
"19"," – z toho živočišné bílkoviny","122,97","122,97 g"
"19"," – z toho rostlinné bílkoviny","8,00","8,00 g"
"19","Tuky","43,39","43,39 g"
"19"," – nasycené","24,76","24,76 g"
"19"," – nenasycené","14,52","14,52 g"
"19"," –– mononenasycené","12,12","12,12 g"
"19"," –– polynenasycené","2,40","2,40 g"
"19"," ––– omega 3","0,10","0,10 g"
"19","Vláknina","8,00","8,00 g"
"19","Cholesterol","488","
488 mg
	"
"19","Sodík","1,01","
1,01 g
	"
"19","Sůl","2,49","2,49 g"
"19","Sacharidy","61,15","61,15 g"
"19"," – cukry","10,75","10,75 g"
"19"," ––– laktóza","5,13","5,13 g"
"19","Energie","2 897","2 897 kJ / 692 kcal"
"19","Bílkoviny","98,85","98,85 g"
"19"," – z toho živočišné bílkoviny","93,27","93,27 g"
"19"," – z toho rostlinné bílkoviny","5,58","5,58 g"
"19","Tuky","13,21","13,21 g"
"19"," – nasycené","6,76","6,76 g"
"19"," – nenasycené","5,68","5,68 g"
"19"," –– mononenasycené","4,43","4,43 g"
"19"," –– polynenasycené","1,25","1,25 g"
"19"," ––– omega 3","0,79","0,79 g"
"19","Vláknina","20,03","20,03 g"
"19","Cholesterol","226","
226 mg
	"
"19","Sodík","3,41","
3,41 g
	"
"19","Sůl","8,46","8,46 g"
"19","Sacharidy","35,68","35,68 g"
"19"," – cukry","12,48","12,48 g"
"19"," ––– laktóza","0,08","0,08 g"
"19","Energie","0","0 kJ / 0 kcal"
"19","Bílkoviny","0,00","0,00 g"
"19"," – z toho živočišné bílkoviny","0,00","0,00 g"
"19"," – z toho rostlinné bílkoviny","0,00","0,00 g"
"19","Tuky","0,00","0,00 g"
"19"," – nasycené","0,00","0,00 g"
"19"," – nenasycené","0,00","0,00 g"
"19"," –– mononenasycené","0,00","0,00 g"
"19"," –– polynenasycené","0,00","0,00 g"
"19"," ––– omega 3","0,00","0,00 g"
"19","Vláknina","0,00","0,00 g"
"19","Cholesterol","0","
0 mg
	"
"19","Sodík","0","
0 mg
	"
"19","Sůl","0,00","0,00 g"
"19","Sacharidy","0,00","0,00 g"
"19"," – cukry","0,00","0,00 g"
"19"," ––– laktóza","0,00","0,00 g"
"19","Energie","5 094","5 094 kJ / 1 217 kcal"
"19","Bílkoviny","104,43","104,43 g"
"19"," – z toho živočišné bílkoviny","103,53","103,53 g"
"19"," – z toho rostlinné bílkoviny","0,90","0,90 g"
"19","Tuky","84,23","84,23 g"
"19"," – nasycené","29,32","29,32 g"
"19"," – nenasycené","39,96","39,96 g"
"19"," –– mononenasycené","30,69","30,69 g"
"19"," –– polynenasycené","9,27","9,27 g"
"19"," ––– omega 3","3,05","3,05 g"
"19","Vláknina","0,60","0,60 g"
"19","Cholesterol","599","
599 mg
	"
"19","Sodík","832","
832 mg
	"
"19","Sůl","2,01","2,01 g"
"19","Sacharidy","10,12","10,12 g"
"19"," – cukry","4,92","4,92 g"
"19"," ––– laktóza","4,92","4,92 g"
"19","Energie","12 259","12 259 kJ / 2 930 kcal"
"19","Bílkoviny","148,71","148,71 g"
"19"," – z toho živočišné bílkoviny","142,96","142,96 g"
"19"," – z toho rostlinné bílkoviny","5,75","5,75 g"
"19","Tuky","187,72","187,72 g"
"19"," – nasycené","86,35","86,35 g"
"19"," – nenasycené","95,25","95,25 g"
"19"," –– mononenasycené","76,60","76,60 g"
"19"," –– polynenasycené","18,65","18,65 g"
"19"," ––– omega 3","1,22","1,22 g"
"19","Vláknina","13,09","13,09 g"
"19","Cholesterol","2,29","
2,29 g
	"
"19","Sodík","3,89","
3,89 g
	"
"19","Sůl","8,85","8,85 g"
"19","Sacharidy","157,20","157,20 g"
"19"," – cukry","91,49","91,49 g"
"19"," ––– laktóza","0,01","0,01 g"
"19","Energie","670","670 kJ / 160 kcal"
"19","Bílkoviny","2,16","2,16 g"
"19"," – z toho živočišné bílkoviny","0,00","0,00 g"
"19"," – z toho rostlinné bílkoviny","2,16","2,16 g"
"19","Tuky","8,48","8,48 g"
"19"," – nasycené","0,07","0,07 g"
"19"," – nenasycené","6,26","6,26 g"
"19"," –– mononenasycené","2,07","2,07 g"
"19"," –– polynenasycené","4,19","4,19 g"
"19"," ––– omega 3","0,04","0,04 g"
"19","Vláknina","4,84","4,84 g"
"19","Cholesterol","0","
0 mg
	"
"19","Sodík","297","
297 mg
	"
"19","Sůl","0,60","0,60 g"
"19","Sacharidy","16,40","16,40 g"
"19"," – cukry","12,00","12,00 g"
"19"," ––– laktóza","0,00","0,00 g"
"19","Energie","8 609","8 609 kJ / 2 058 kcal"
"19","Bílkoviny","276,03","276,03 g"
"19"," – z toho živočišné bílkoviny","249,60","249,60 g"
"19"," – z toho rostlinné bílkoviny","26,43","26,43 g"
"19","Tuky","15,88","15,88 g"
"19"," – nasycené","4,60","4,60 g"
"19"," – nenasycené","8,50","8,50 g"
"19"," –– mononenasycené","4,78","4,78 g"
"19"," –– polynenasycené","3,72","3,72 g"
"19"," ––– omega 3","2,01","2,01 g"
"19","Vláknina","12,07","12,07 g"
"19","Cholesterol","600","
600 mg
	"
"19","Sodík","3,98","
3,98 g
	"
"19","Sůl","9,62","9,62 g"
"19","Sacharidy","197,20","197,20 g"
"19"," – cukry","12,22","12,22 g"
"19"," ––– laktóza","5,40","5,40 g"
"19","Energie","5 809","5 809 kJ / 1 388 kcal"
"19","Bílkoviny","68,64","68,64 g"
"19"," – z toho živočišné bílkoviny","32,24","32,24 g"
"19"," – z toho rostlinné bílkoviny","36,40","36,40 g"
"19","Tuky","26,53","26,53 g"
"19"," – nasycené","8,48","8,48 g"
"19"," – nenasycené","11,82","11,82 g"
"19"," –– mononenasycené","7,88","7,88 g"
"19"," –– polynenasycené","3,94","3,94 g"
"19"," ––– omega 3","0,35","0,35 g"
"19","Vláknina","29,55","29,55 g"
"19","Cholesterol","544","
544 mg
	"
"19","Sodík","829","
829 mg
	"
"19","Sůl","2,16","2,16 g"
"19","Sacharidy","203,99","203,99 g"
"19"," – cukry","27,04","27,04 g"
"19"," ––– laktóza","21,44","21,44 g"
"19","Energie","5 151","5 151 kJ / 1 231 kcal"
"19","Bílkoviny","68,74","68,74 g"
"19"," – z toho živočišné bílkoviny","0,02","0,02 g"
"19"," – z toho rostlinné bílkoviny","68,72","68,72 g"
"19","Tuky","19,94","19,94 g"
"19"," – nasycené","10,09","10,09 g"
"19"," – nenasycené","9,09","9,09 g"
"19"," –– mononenasycené","6,21","6,21 g"
"19"," –– polynenasycené","2,88","2,88 g"
"19"," ––– omega 3","1,58","1,58 g"
"19","Vláknina","158,68","158,68 g"
"19","Cholesterol","39","
39 mg
	"
"19","Sodík","1,01","
1,01 g
	"
"19","Sůl","3,50","3,50 g"
"19","Sacharidy","115,22","115,22 g"
"19"," – cukry","10,44","10,44 g"
"19"," ––– laktóza","0,02","0,02 g"
"19","Energie","1 560","1 560 kJ / 373 kcal"
"19","Bílkoviny","11,98","11,98 g"
"19"," – z toho živočišné bílkoviny","0,00","0,00 g"
"19"," – z toho rostlinné bílkoviny","11,98","11,98 g"
"19","Tuky","25,28","25,28 g"
"19"," – nasycené","21,52","21,52 g"
"19"," – nenasycené","1,94","1,94 g"
"19"," –– mononenasycené","1,48","1,48 g"
"19"," –– polynenasycené","0,46","0,46 g"
"19"," ––– omega 3","0,00","0,00 g"
"19","Vláknina","11,23","11,23 g"
"19","Cholesterol","0","
0 mg
	"
"19","Sodík","141","
141 mg
	"
"19","Sůl","0,48","0,48 g"
"19","Sacharidy","18,74","18,74 g"
"19"," – cukry","14,00","14,00 g"
"19"," ––– laktóza","0,00","0,00 g"
"19","Energie","13 938","13 938 kJ / 3 331 kcal"
"19","Bílkoviny","89,68","89,68 g"
"19"," – z toho živočišné bílkoviny","62,08","62,08 g"
"19"," – z toho rostlinné bílkoviny","27,60","27,60 g"
"19","Tuky","248,36","248,36 g"
"19"," – nasycené","156,78","156,78 g"
"19"," – nenasycené","85,58","85,58 g"
"19"," –– mononenasycené","76,08","76,08 g"
"19"," –– polynenasycené","9,50","9,50 g"
"19"," ––– omega 3","1,51","1,51 g"
"19","Vláknina","7,20","7,20 g"
"19","Cholesterol","1,03","
1,03 g
	"
"19","Sodík","4,91","
4,91 g
	"
"19","Sůl","12,21","12,21 g"
"19","Sacharidy","180,70","180,70 g"
"19"," – cukry","16,80","16,80 g"
"19"," ––– laktóza","5,04","5,04 g"
"19","Energie","8 331","8 331 kJ / 1 991 kcal"
"19","Bílkoviny","65,96","65,96 g"
"19"," – z toho živočišné bílkoviny","21,10","21,10 g"
"19"," – z toho rostlinné bílkoviny","44,86","44,86 g"
"19","Tuky","71,42","71,42 g"
"19"," – nasycené","31,46","31,46 g"
"19"," – nenasycené","36,88","36,88 g"
"19"," –– mononenasycené","26,93","26,93 g"
"19"," –– polynenasycené","9,95","9,95 g"
"19"," ––– omega 3","0,41","0,41 g"
"19","Vláknina","22,90","22,90 g"
"19","Cholesterol","119","
119 mg
	"
"19","Sodík","6,07","
6,07 g
	"
"19","Sůl","15,00","15,00 g"
"19","Sacharidy","260,90","260,90 g"
"19"," – cukry","35,75","35,75 g"
"19"," ––– laktóza","0,00","0,00 g"
"19","Energie","15 900","15 900 kJ / 3 800 kcal"
"19","Bílkoviny","63,81","63,81 g"
"19"," – z toho živočišné bílkoviny","26,81","26,81 g"
"19"," – z toho rostlinné bílkoviny","37,00","37,00 g"
"19","Tuky","182,92","182,92 g"
"19"," – nasycené","110,00","110,00 g"
"19"," – nenasycené","64,30","64,30 g"
"19"," –– mononenasycené","56,88","56,88 g"
"19"," –– polynenasycené","7,42","7,42 g"
"19"," ––– omega 3","0,81","0,81 g"
"19","Vláknina","19,40","19,40 g"
"19","Cholesterol","1,01","
1,01 g
	"
"19","Sodík","852","
852 mg
	"
"19","Sůl","2,68","2,68 g"
"19","Sacharidy","465,00","465,00 g"
"19"," – cukry","239,20","239,20 g"
"19"," ––– laktóza","12,60","12,60 g"
"19","Energie","18 783","18 783 kJ / 4 489 kcal"
"19","Bílkoviny","123,89","123,89 g"
"19"," – z toho živočišné bílkoviny","61,39","61,39 g"
"19"," – z toho rostlinné bílkoviny","62,50","62,50 g"
"19","Tuky","168,16","168,16 g"
"19"," – nasycené","20,36","20,36 g"
"19"," – nenasycené","130,71","130,71 g"
"19"," –– mononenasycené","91,91","91,91 g"
"19"," –– polynenasycené","38,80","38,80 g"
"19"," ––– omega 3","10,36","10,36 g"
"19","Vláknina","18,75","18,75 g"
"19","Cholesterol","1,09","
1,09 g
	"
"19","Sodík","3,94","
3,94 g
	"
"19","Sůl","1,17","1,17 g"
"19","Sacharidy","610,72","610,72 g"
"19"," – cukry","164,17","164,17 g"
"19"," ––– laktóza","23,33","23,33 g"
