"recipe_id","name","value","unit"
"4"," – z toho živočišné bílkoviny","0,06","0,06 g"
"4"," – z toho rostlinné bílkoviny","10,48","10,48 g"
"4","Tuky","8,45","8,45 g"
"4"," – nasycené","5,01","5,01 g"
"4"," – nenasycené","3,26","3,26 g"
"4"," –– mononenasycené","2,58","2,58 g"
"4"," –– polynenasycené","0,67","0,67 g"
"4"," ––– omega 3","0,03","0,03 g"
"4","Vláknina","18,75","18,75 g"
"4","Cholesterol","23","
23 mg
	"
"4","Sodík","173","
173 mg
	"
"4","Sůl","0,40","0,40 g"
"4","Sacharidy","35,87","35,87 g"
"4"," – cukry","18,77","18,77 g"
"4"," ––– laktóza","0,07","0,07 g"
"4","Energie","2 166","2 166 kJ / 518 kcal"
"4","Bílkoviny","26,37","26,37 g"
"4"," – z toho živočišné bílkoviny","0,00","0,00 g"
"4"," – z toho rostlinné bílkoviny","26,37","26,37 g"
"4","Tuky","13,21","13,21 g"
"4"," – nasycené","1,27","1,27 g"
"4"," – nenasycené","11,09","11,09 g"
"4"," –– mononenasycené","7,12","7,12 g"
"4"," –– polynenasycené","3,97","3,97 g"
"4"," ––– omega 3","0,90","0,90 g"
"4","Vláknina","26,52","26,52 g"
"4","Cholesterol","0","
0 mg
	"
"4","Sodík","5,11","
5,11 g
	"
"4","Sůl","12,40","12,40 g"
"4","Sacharidy","60,86","60,86 g"
"4"," – cukry","41,67","41,67 g"
"4"," ––– laktóza","0,00","0,00 g"
"4","Energie","3 050","3 050 kJ / 729 kcal"
"4","Bílkoviny","6,00","6,00 g"
"4"," – z toho živočišné bílkoviny","6,00","6,00 g"
"4"," – z toho rostlinné bílkoviny","0,00","0,00 g"
"4","Tuky","75,00","75,00 g"
"4"," – nasycené","50,00","50,00 g"
"4"," – nenasycené","22,25","22,25 g"
"4"," –– mononenasycené","20,00","20,00 g"
"4"," –– polynenasycené","2,25","2,25 g"
"4"," ––– omega 3","0,75","0,75 g"
"4","Vláknina","0,00","0,00 g"
"4","Cholesterol","250","
250 mg
	"
"4","Sodík","75","
75 mg
	"
"4","Sůl","0,25","0,25 g"
"4","Sacharidy","7,50","7,50 g"
"4"," – cukry","7,50","7,50 g"
"4"," ––– laktóza","7,50","7,50 g"
"4","Energie","6 295","6 295 kJ / 1 505 kcal"
"4","Bílkoviny","216,86","216,86 g"
"4"," – z toho živočišné bílkoviny","216,36","216,36 g"
"4"," – z toho rostlinné bílkoviny","0,50","0,50 g"
"4","Tuky","57,62","57,62 g"
"4"," – nasycené","14,19","14,19 g"
"4"," – nenasycené","28,25","28,25 g"
"4"," –– mononenasycené","24,00","24,00 g"
"4"," –– polynenasycené","4,25","4,25 g"
"4"," ––– omega 3","0,26","0,26 g"
"4","Vláknina","5,00","5,00 g"
"4","Cholesterol","1,17","
1,17 g
	"
"4","Sodík","5,21","
5,21 g
	"
"4","Sůl","12,67","12,67 g"
"4","Sacharidy","28,90","28,90 g"
"4"," – cukry","25,50","25,50 g"
"4"," ––– laktóza","0,00","0,00 g"
"4","Energie","2 274","2 274 kJ / 544 kcal"
"4","Bílkoviny","28,57","28,57 g"
"4"," – z toho živočišné bílkoviny","0,00","0,00 g"
"4"," – z toho rostlinné bílkoviny","28,57","28,57 g"
"4","Tuky","23,80","23,80 g"
"4"," – nasycené","3,69","3,69 g"
"4"," – nenasycené","19,75","19,75 g"
"4"," –– mononenasycené","15,97","15,97 g"
"4"," –– polynenasycené","3,78","3,78 g"
"4"," ––– omega 3","0,02","0,02 g"
"4","Vláknina","31,66","31,66 g"
"4","Cholesterol","0","
0 mg
	"
"4","Sodík","2,46","
2,46 g
	"
"4","Sůl","6,00","6,00 g"
"4","Sacharidy","38,71","38,71 g"
"4"," – cukry","22,65","22,65 g"
"4"," ––– laktóza","0,00","0,00 g"
"4","Energie","10 639","10 639 kJ / 2 543 kcal"
"4","Bílkoviny","57,68","57,68 g"
"4"," – z toho živočišné bílkoviny","15,68","15,68 g"
"4"," – z toho rostlinné bílkoviny","42,00","42,00 g"
"4","Tuky","179,06","179,06 g"
"4"," – nasycené","84,47","84,47 g"
"4"," – nenasycené","89,45","89,45 g"
"4"," –– mononenasycené","75,10","75,10 g"
"4"," –– polynenasycené","14,35","14,35 g"
"4"," ––– omega 3","0,23","0,23 g"
"4","Vláknina","26,50","26,50 g"
"4","Cholesterol","399","
399 mg
	"
"4","Sodík","3,35","
3,35 g
	"
"4","Sůl","8,21","8,21 g"
"4","Sacharidy","161,90","161,90 g"
"4"," – cukry","8,50","8,50 g"
"4"," ––– laktóza","0,00","0,00 g"
"4","Energie","4 039","4 039 kJ / 965 kcal"
"4","Bílkoviny","88,87","88,87 g"
"4"," – z toho živočišné bílkoviny","84,29","84,29 g"
"4"," – z toho rostlinné bílkoviny","4,58","4,58 g"
"4","Tuky","49,95","49,95 g"
"4"," – nasycené","9,34","9,34 g"
"4"," – nenasycené","31,24","31,24 g"
"4"," –– mononenasycené","14,90","14,90 g"
"4"," –– polynenasycené","16,34","16,34 g"
"4"," ––– omega 3","0,86","0,86 g"
"4","Vláknina","16,20","16,20 g"
"4","Cholesterol","954","
954 mg
	"
"4","Sodík","712","
712 mg
	"
"4","Sůl","1,58","1,58 g"
"4","Sacharidy","33,15","33,15 g"
"4"," – cukry","27,60","27,60 g"
"4"," ––– laktóza","0,00","0,00 g"
"4","Energie","23 202","23 202 kJ / 5 546 kcal"
"4","Bílkoviny","79,20","79,20 g"
"4"," – z toho živočišné bílkoviny","36,30","36,30 g"
"4"," – z toho rostlinné bílkoviny","42,90","42,90 g"
"4","Tuky","282,94","282,94 g"
"4"," – nasycené","132,17","132,17 g"
"4"," – nenasycené","128,72","128,72 g"
"4"," –– mononenasycené","75,02","75,02 g"
"4"," –– polynenasycené","53,70","53,70 g"
"4"," ––– omega 3","8,35","8,35 g"
"4","Vláknina","13,80","13,80 g"
"4","Cholesterol","1,61","
1,61 g
	"
"4","Sodík","469","
469 mg
	"
"4","Sůl","1,32","1,32 g"
"4","Sacharidy","663,70","663,70 g"
"4"," – cukry","460,30","460,30 g"
"4"," ––– laktóza","1,80","1,80 g"
"4","Energie","6 506","6 506 kJ / 1 555 kcal"
"4","Bílkoviny","108,57","108,57 g"
"4"," – z toho živočišné bílkoviny","106,28","106,28 g"
"4"," – z toho rostlinné bílkoviny","2,29","2,29 g"
"4","Tuky","111,42","111,42 g"
"4"," – nasycené","38,41","38,41 g"
"4"," – nenasycené","54,98","54,98 g"
"4"," –– mononenasycené","43,51","43,51 g"
"4"," –– polynenasycené","11,47","11,47 g"
"4"," ––– omega 3","1,22","1,22 g"
"4","Vláknina","8,73","8,73 g"
"4","Cholesterol","2,63","
2,63 g
	"
"4","Sodík","2,64","
2,64 g
	"
"4","Sůl","6,15","6,15 g"
"4","Sacharidy","27,46","27,46 g"
"4"," – cukry","10,53","10,53 g"
"4"," ––– laktóza","0,03","0,03 g"
"4","Energie","6 771","6 771 kJ / 1 618 kcal"
"4","Bílkoviny","47,10","47,10 g"
"4"," – z toho živočišné bílkoviny","17,28","17,28 g"
"4"," – z toho rostlinné bílkoviny","29,82","29,82 g"
"4","Tuky","74,32","74,32 g"
"4"," – nasycené","46,51","46,51 g"
"4"," – nenasycené","25,29","25,29 g"
"4"," –– mononenasycené","19,37","19,37 g"
"4"," –– polynenasycené","5,93","5,93 g"
"4"," ––– omega 3","0,91","0,91 g"
"4","Vláknina","52,16","52,16 g"
"4","Cholesterol","192","
192 mg
	"
"4","Sodík","810","
810 mg
	"
"4","Sůl","1,85","1,85 g"
"4","Sacharidy","166,12","166,12 g"
"4"," – cukry","60,70","60,70 g"
"4"," ––– laktóza","9,82","9,82 g"
"4","Energie","1 914","1 914 kJ / 458 kcal"
"4","Bílkoviny","5,97","5,97 g"
"4"," – z toho živočišné bílkoviny","0,00","0,00 g"
"4"," – z toho rostlinné bílkoviny","5,97","5,97 g"
"4","Tuky","31,43","31,43 g"
"4"," – nasycené","9,98","9,98 g"
"4"," – nenasycené","21,32","21,32 g"
"4"," –– mononenasycené","16,48","16,48 g"
"4"," –– polynenasycené","4,84","4,84 g"
"4"," ––– omega 3","0,03","0,03 g"
"4","Vláknina","13,75","13,75 g"
"4","Cholesterol","0","
0 mg
	"
"4","Sodík","17","
17 mg
	"
"4","Sůl","0,00","0,00 g"
"4","Sacharidy","34,46","34,46 g"
"4"," – cukry","11,28","11,28 g"
"4"," ––– laktóza","0,00","0,00 g"
"4","Energie","4 102","4 102 kJ / 981 kcal"
"4","Bílkoviny","100,89","100,89 g"
"4"," – z toho živočišné bílkoviny","100,07","100,07 g"
"4"," – z toho rostlinné bílkoviny","0,83","0,83 g"
"4","Tuky","57,48","57,48 g"
"4"," – nasycené","18,55","18,55 g"
"4"," – nenasycené","26,69","26,69 g"
"4"," –– mononenasycené","20,08","20,08 g"
"4"," –– polynenasycené","6,61","6,61 g"
"4"," ––– omega 3","0,31","0,31 g"
"4","Vláknina","0,58","0,58 g"
"4","Cholesterol","1,47","
1,47 g
	"
"4","Sodík","2,36","
2,36 g
	"
"4","Sůl","5,40","5,40 g"
"4","Sacharidy","14,63","14,63 g"
"4"," – cukry","9,33","9,33 g"
"4"," ––– laktóza","8,67","8,67 g"
"4","Energie","8 915","8 915 kJ / 2 131 kcal"
"4","Bílkoviny","101,86","101,86 g"
"4"," – z toho živočišné bílkoviny","43,40","43,40 g"
"4"," – z toho rostlinné bílkoviny","58,46","58,46 g"
"4","Tuky","93,95","93,95 g"
"4"," – nasycené","17,52","17,52 g"
"4"," – nenasycené","62,52","62,52 g"
"4"," –– mononenasycené","50,12","50,12 g"
"4"," –– polynenasycené","12,40","12,40 g"
"4"," ––– omega 3","0,52","0,52 g"
"4","Vláknina","52,74","52,74 g"
"4","Cholesterol","1,30","
1,30 g
	"
"4","Sodík","1,88","
1,88 g
	"
"4","Sůl","4,06","4,06 g"
"4","Sacharidy","193,03","193,03 g"
"4"," – cukry","11,12","11,12 g"
"4"," ––– laktóza","0,00","0,00 g"
"4","Energie","2 206","2 206 kJ / 527 kcal"
"4","Bílkoviny","7,77","7,77 g"
"4"," – z toho živočišné bílkoviny","1,40","1,40 g"
"4"," – z toho rostlinné bílkoviny","6,37","6,37 g"
"4","Tuky","30,27","30,27 g"
"4"," – nasycené","6,79","6,79 g"
"4"," – nenasycené","20,97","20,97 g"
"4"," –– mononenasycené","6,99","6,99 g"
"4"," –– polynenasycené","13,98","13,98 g"
"4"," ––– omega 3","0,35","0,35 g"
"4","Vláknina","11,94","11,94 g"
"4","Cholesterol","57","
57 mg
	"
"4","Sodík","314","
314 mg
	"
"4","Sůl","0,65","0,65 g"
"4","Sacharidy","51,16","51,16 g"
"4"," – cukry","42,73","42,73 g"
"4"," ––– laktóza","1,90","1,90 g"
"4","Energie","16 994","16 994 kJ / 4 062 kcal"
"4","Bílkoviny","75,44","75,44 g"
"4"," – z toho živočišné bílkoviny","42,64","42,64 g"
"4"," – z toho rostlinné bílkoviny","32,80","32,80 g"
"4","Tuky","221,64","221,64 g"
"4"," – nasycené","145,04","145,04 g"
"4"," – nenasycené","62,92","62,92 g"
"4"," –– mononenasycené","55,48","55,48 g"
"4"," –– polynenasycené","7,44","7,44 g"
"4"," ––– omega 3","0,61","0,61 g"
"4","Vláknina","18,80","18,80 g"
"4","Cholesterol","1,46","
1,46 g
	"
"4","Sodík","569","
569 mg
	"
"4","Sůl","1,60","1,60 g"
"4","Sacharidy","431,88","431,88 g"
"4"," – cukry","220,68","220,68 g"
"4"," ––– laktóza","11,08","11,08 g"
"4","Energie","16 857","16 857 kJ / 4 029 kcal"
"4","Bílkoviny","210,52","210,52 g"
"4"," – z toho živočišné bílkoviny","163,56","163,56 g"
"4"," – z toho rostlinné bílkoviny","46,96","46,96 g"
"4","Tuky","211,37","211,37 g"
"4"," – nasycené","101,43","101,43 g"
"4"," – nenasycené","84,03","84,03 g"
"4"," –– mononenasycené","70,49","70,49 g"
"4"," –– polynenasycené","13,53","13,53 g"
"4"," ––– omega 3","1,56","1,56 g"
"4","Vláknina","31,70","31,70 g"
"4","Cholesterol","2,69","
2,69 g
	"
"4","Sodík","6,19","
6,19 g
	"
"4","Sůl","14,41","14,41 g"
"4","Sacharidy","308,77","308,77 g"
"4"," – cukry","27,92","27,92 g"
"4"," ––– laktóza","1,18","1,18 g"
"4","Energie","10 484","10 484 kJ / 2 506 kcal"
"4","Bílkoviny","154,71","154,71 g"
"4"," – z toho živočišné bílkoviny","153,51","153,51 g"
"4"," – z toho rostlinné bílkoviny","1,20","1,20 g"
"4","Tuky","199,70","199,70 g"
"4"," – nasycené","72,75","72,75 g"
"4"," – nenasycené","91,00","91,00 g"
"4"," –– mononenasycené","70,45","70,45 g"
"4"," –– polynenasycené","20,55","20,55 g"
"4"," ––– omega 3","1,13","1,13 g"
"4","Vláknina","0,60","0,60 g"
"4","Cholesterol","4,13","
4,13 g
	"
"4","Sodík","3,27","
3,27 g
	"
"4","Sůl","7,60","7,60 g"
"4","Sacharidy","22,10","22,10 g"
"4"," – cukry","7,02","7,02 g"
"4"," ––– laktóza","7,02","7,02 g"
"4","Energie","10 390","10 390 kJ / 2 483 kcal"
"4","Bílkoviny","34,03","34,03 g"
"4"," – z toho živočišné bílkoviny","0,00","0,00 g"
"4"," – z toho rostlinné bílkoviny","34,03","34,03 g"
"4","Tuky","105,71","105,71 g"
"4"," – nasycené","9,00","9,00 g"
"4"," – nenasycené","91,65","91,65 g"
"4"," –– mononenasycené","64,20","64,20 g"
"4"," –– polynenasycené","27,45","27,45 g"
"4"," ––– omega 3","8,45","8,45 g"
"4","Vláknina","90,43","90,43 g"
"4","Cholesterol","0","
0 mg
	"
"4","Sodík","12,10","
12,10 g
	"
"4","Sůl","30,00","30,00 g"
"4","Sacharidy","324,75","324,75 g"
"4"," – cukry","275,00","275,00 g"
"4"," ––– laktóza","0,00","0,00 g"
