"recipe_id","name","description","amount"
"1","Rajče červené čerstvé","['2', '2 ', ' rajčata']","2"
"1","Pažitka čerstvá","['pažitka']","
"
"1","Olej řepkový","['olej']","
"
"1","Sůl mořská","['sůl']","
"
"1","","['']","
"
"1","Jogurt kravský bílý 3,5%","['4 lžíce', '4 lžíce ', ' jogurtu']","4 lžíce"
"1","Křen čerstvý","['2 lžíce', '2 lžíce ', ' strouhaného křenu']","2 lžíce"
"1","","['1', '1 ', ' malý ledový nebo hlávkový salát']","1"
"1","Kuře prso","['2', '2 ', ' kuřecí prsa']","2"
"1","Olej řepkový","['olej']","
"
"1","Sůl mořská","['sůl']","
"
"1","Pepř černý","['pepř']","
"
"1","Špek","['150 g', '150 g ', ' slaniny']","150 g"
"1","Parmezán","['parmazán']","
"
"1","Šťáva z citrónu","['citronová šťáva']","
"
"1","Cukr bílý","['cukr']","
"
"1","Olej olivový","['olivový olej']","
"
"1","Dýně čerstvá","['350 g', '350 g ', ' dýně']","350 g"
"1","Mouka špaldová hrubá","['200 g', '200 g ', ' špaldové mouky']","200 g"
"1","Ricotta","['200 g', '200 g ', ' ricotty']","200 g"
"1","Vejce slepičí","['1', '1 ', ' vejce']","1"
"1","Sůl mořská","['sůl']","
"
"1","","['']","
"
"1","Jogurt řecký 5%","['400 g', '400 g ', ' řeckého jogurtu']","400 g"
"1","Majonéza","['50 g', '50 g ', ' majonézy']","50 g"
"1","Šťáva z citrónu","['citronová šťáva podle chuti']","
"
"1","Česnek čerstvý","['prolisovaný česnek']","
"
"1","Cukr bílý","['cukr dle chuti']","
"
"1","Sůl mořská","['sůl']","
"
"1","Pepř černý","['pepř']","
"
"1","Petržel nať čerstvá","['bylinky podle chuti']","
"
"1","Vepřová krkovice","['4 plátky', '4 plátky ', ' vepřové krkovice']","4 plátky"
"1","","['']","
"
"1","","['']","
"
"1","Olej olivový","['2 lžíce', '2 lžíce ', ' olivového oleje']","2 lžíce"
"1","Worcestrová omáčka","['2 lžíce', '2 lžíce ', ' worcesteru']","2 lžíce"
"1","Sójová omáčka Tamari","['2 lžíce', '2 lžíce ', ' sójové omáčky']","2 lžíce"
"1","Sůl mořská","['sůl']","
"
"1","Pepř černý","['pepř']","
"
"1","Česnek sušený","['0,5 lžičky', '0,5 lžičky ', ' sušeného česneku']","0,5 lžičky"
"1","Hořčice plnotučná","['1 lžička', '1 lžička ', ' hořčice']","1 lžička"
"1","","['']","
"
"1","","['']","
"
"1","Žampion čerstvý","['500 g', '500 g ', ' žampionů']","500 g"
"1","Sůl mořská","['sůl']","
"
"1","Máslo kravské","['máslo']","
"
"1","Olej řepkový","['olej']","
"
"1","Šalotka čerstvá","['1', '1 ', ' šalotka']","1"
"1","Šťáva z citrónu","['1 lžíce', '1 lžíce ', ' citrónové šťávy']","1 lžíce"
"1","Víno bílé suché","['100 ml', '100 ml ', ' bílého vína']","100 ml"
"1","Smetana kravská sladká 12%","['200 ml', '200 ml ', ' smetany']","200 ml"
"1","Kuře stehno s kůží","['4', '4 ', ' kuřecí stehna']","4"
"1","Cibule čerstvá","['1', '1 ', ' velká cibule']","1"
"1","Olej řepkový","['olej']","
"
"1","Paprika bílá čerstvá","['2', '2 ', ' bílé papriky']","2"
"1","Paprika červená čerstvá","['1', '1 ', ' kapie']","1"
"1","Rajče červené čerstvé","['2', '2 ', ' rajčata']","2"
"1","Protlak rajčatový","['1 lžíce', '1 lžíce ', ' protlaku']","1 lžíce"
"1","Sůl mořská","['sůl']","
"
"1","Pepř černý","['pepř']","
"
"1","Chilli paprička sušená","['1 špetka', '1 špetka ', ' chilli']","1 špetka"
"1","Koření Argentina","['1 lžička', '1 lžička ', ' gulášového koření']","1 lžička"
"1","Kari","['1 lžička', '1 lžička ', ' kari']","1 lžička"
"1","Paprika uzená","['1 lžíce', '1 lžíce ', ' mleté uzené papriky']","1 lžíce"
"1","Mouka pšeničná hladká","['1 lžíce', '1 lžíce ', ' hladké mouky']","1 lžíce"
"1","Vývar kuřecí","['300 ml', '300 ml ', ' kuřecího vývaru']","300 ml"
"1","","['']","
"
"1","Kost hovězí","['kosti a kůže ze stehen']","
"
"1","Bobkový list sušený","['2', '2 ', ' bobkové listy']","2"
"1","Nové koření","['3 kuličky', '3 kuličky ', ' nového koření']","3 kuličky"
"1","Pepř černý","['3 kuličky', '3 kuličky ', ' pepře']","3 kuličky"
"1","Mrkev čerstvá","['200 g', '200 g ', ' kořenové zeleniny']","200 g"
"1","Hovězí svíčková","['250 g', '250 g ', ' hovězího steaku']","250 g"
"1","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"1","Pepř černý","['1 lžička', '1 lžička ', ' kampotského pepře']","1 lžička"
"1","Olej slunečnicový","['1 lžíce', '1 lžíce ', ' slunečnicového oleje']","1 lžíce"
"1","Olej sezamový","['1 lžička', '1 lžička ', ' sezamového oleje']","1 lžička"
"1","Česnek čerstvý","['1 stroužek', '1 stroužek ', ' česneku']","1 stroužek"
"1","Zázvor čerstvý","['2 plátky', '2 plátky ', ' čerstvého zázvoru']","2 plátky"
"1","Cibule čerstvá","['1', '1 ', ' menší cibule']","1"
"1","Paprika červená čerstvá","['papriky čerstvé (od každé barvy kousek)']","
"
"1","Cuketa čerstvá","['kousek', 'kousek ', ' mladé cukety (nemusí být)']","kousek"
"1","Mouka kukuřičná hladká","['1 lžička', '1 lžička ', ' kukuřičné mouky (nebo podle potřeby)']","1 lžička"
"1","Sójová omáčka Shoyu","['1 lžíce', '1 lžíce ', ' tmavé sójové omáčky']","1 lžíce"
"1","Ústřicová omáčka","['1 lžíce', '1 lžíce ', ' ústřicové omáčky']","1 lžíce"
"1","Rýžové víno","['2 lžíce', '2 lžíce ', ' rýžového vína']","2 lžíce"
"1","Pepř černý","['0,5 lžičky', '0,5 lžičky ', ' fermentovaného kampotského pepře']","0,5 lžičky"
"1","Vývar hovězí","['50 ml', '50 ml ', ' hovězího vývaru (nebo podle potřeby)']","50 ml"
"1","Mouka pšeničná hladká","['200 g', '200 g ', ' hladké mouky']","200 g"
"1","Banán čerstvý","['3-4', '3-4 ', ' přezrálé banány (podle velikosti)']","3-4"
"1","Cukr bílý","['120 g', '120 g ', ' cukru (ideálně třtinového)']","120 g"
"1","Máslo kravské","['100 ml', '100 ml ', ' másla']","100 ml"
"1","Vejce slepičí","['2', '2 ', ' vejce']","2"
"1","Cukr vanilkový","['1', '1 ', ' vanilkový cukr']","1"
"1","Cukr citronový","['1', '1 ', ' citronový cukr (nebo strouhaná citronová kůra)']","1"
"1","Kypřící prášek","['1/2', '1/2 ', ' prášku do pečiva']","1/2"
"1","Jedlá soda","['1 lžička', '1 lžička ', ' jedlé sody']","1 lžička"
"1","Muškátový oříšek","['1/2 lžičky', '1/2 lžičky ', ' mletého muškátového oříšku']","1/2 lžičky"
"1","","['']","
"
"1","Vlašské ořechy","['nahrubo nasekané ořechy']","
"
"1","Čokoláda mléčná 30%","['nasekaná čokoláda (nebo čokoládové pecky)']","
"
"1","Margarín","['tuk na vymazání formy']","
"
"1","Mouka pšeničná hrubá","['hrubá mouka na vysypání']","
"
"1","Vepřová plec","['500 g', '500 g ', ' mletého vepřového masa']","500 g"
"1","Hovězí ořez","['500 g', '500 g ', ' mletého hovězího masa']","500 g"
"1","Smetana kravská sladká 12%","['200 ml', '200 ml ', ' smetany']","200 ml"
"1","Vejce slepičí","['1', '1 ', ' vejce']","1"
"1","Sůl mořská","['sůl']","
"
"1","Pepř černý","['pepř']","
"
"1","Česnek čerstvý","['česnek']","
"
"1","Majoránka sušená","['majoránka']","
"
"1","Pažitka čerstvá","['pažitka']","
"
"1","Petržel nať čerstvá","['petrželka']","
"
"1","Saturejka sušená","['2', '2 ', '  špetky saturejky']","2"
"1","Rozmarýn sušený","['1 lžička', '1 lžička ', ' nasekaného rozmarýnu']","1 lžička"
"1","Kari","['1 lžička', '1 lžička ', ' kari']","1 lžička"
"1","Strouhanka pšeničná","['strouhanka na obalení']","
"
"1","","['']","
"
"1","Kuře prso","['2', '2 ', ' kuřecí řízky (prsní nebo stehenní)']","2"
"1","Jogurt kravský bílý 1,5%","['200 g', '200 g ', ' bílého jogurtu']","200 g"
"1","Lupínky kukuřičné","['200 g', '200 g ', ' kukuřičných lupínků']","200 g"
"1","Kari","['1 lžička', '1 lžička ', ' kari koření']","1 lžička"
"1","Paprika červená sušená","['1 lžička', '1 lžička ', ' sladké papriky']","1 lžička"
"1","Kmín mletý","['1 lžička', '1 lžička ', ' mletého kmínu']","1 lžička"
"1","Sůl mořská","['sůl']","
"
"1","","['olej na potření pečicího papíru']","
"
"1","","['']","
"
"1","Smetana kravská zakysaná 12%","['1 kelímek', '1 kelímek ', ' tučné zakysané smetany']","1 kelímek"
"1","Hořčice plnotučná","['1 lžička', '1 lžička ', ' hořčice']","1 lžička"
"1","Med nepasterovaný","['1 lžička', '1 lžička ', ' medu']","1 lžička"
"1","Pepř černý mletý","['čerstvě mletý pepř']","
"
"1","Sůl mořská","['sůl']","
"
"1","Mrkev čerstvá","['250 g', '250 g ', ' mrkve']","250 g"
"1","Petržel nať čerstvá","['1 hrst', '1 hrst ', ' čerstvé petrželky']","1 hrst"
"1","Česnek čerstvý","['2 stroužky', '2 stroužky ', ' česneku']","2 stroužky"
"1","Sýr tavený","['200 g', '200 g ', ' taveného smetanového sýra']","200 g"
"1","Sůl mořská","['sůl']","
"
"1","Pepř černý","['pepř']","
"
"1","Paprika červená sušená","['1 lžička', '1 lžička ', ' mleté papriky']","1 lžička"
"1","Pažitka čerstvá","['pažitka']","
"
"1","Vepřová krkovice uzená","['350 g', '350 g ', ' vařené uzené krkovice']","350 g"
"1","Sýr tavený","['150 g', '150 g ', ' smetanového sýru']","150 g"
"1","Ghí","['3', '3 ', ' lžíce přepuštěného másla (2 cm plátek másla)']","3"
"1","Rýže bílá kulatozrnná","['300 g', '300 g ', ' kulatozrnné rýže']","300 g"
"1","Voda","['500 ml', '500 ml ', ' vody']","500 ml"
"1","Parmezán","['70 g', '70 g ', ' parmazánu']","70 g"
"1","Pancetta","['150 g', '150 g ', ' pancetty']","150 g"
"1","Vaječný žloutek","['4', '4 ', ' žloutky']","4"
"1","Olej řepkový","['olej']","
"
"1","Sůl mořská","['sůl']","
"
"1","Pepř černý","['pepř']","
"
"1","Fazole v tomatové omáčce","['1 konzerva', '1 konzerva ', ' bílých fazolí v chilli omáčce']","1 konzerva"
"1","Dužina červeného rajčete čerstvá","['4', '4 ', ' celá loupaná rajčata z konzervy']","4"
"1","Vepřový bok uzený","['150 g', '150 g ', ' prorostlejšího uzeného boku']","150 g"
"1","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"1","Olej řepkový","['1 lžíce', '1 lžíce ', ' oleje']","1 lžíce"
"1","Česnek sušený","['1 lžíce', '1 lžíce ', ' granulovaného česneku']","1 lžíce"
"1","Provensálské koření","['1 lžíce', '1 lžíce ', ' provensálského koření']","1 lžíce"
"1","Voda","['voda na podlití']","
"
"1","Sůl mořská","['sůl']","
"
"1","Cukr bílý","['cukr']","
"
"1","Vepřová plec","['300 g', '300 g ', ' mletého vepřového masa']","300 g"
"1","Chléb pšeničný celozrnný","['2 plátky', '2 plátky ', ' toastového celozrnného chleba']","2 plátky"
"1","Mléko kravské polotučné 1,5%","['trochu', 'trochu ', ' mléka (na pokropení)']","trochu"
"1","Cibule čerstvá","['1', '1 ', ' malá cibule']","1"
"1","Česnek čerstvý","['1 stroužek', '1 stroužek ', ' česneku']","1 stroužek"
"1","Paprika uzená","['1 lžička', '1 lžička ', ' uzené papriky']","1 lžička"
"1","Pepř černý mletý","['čerstvě mletý pepř']","
"
"1","Sůl mořská","['sůl']","
"
"1","Strouhanka pšeničná","['1 lžíce', '1 lžíce ', ' strouhanky (na obalení)']","1 lžíce"
"1","","['']","
"
"1","Brambor zimní","['250 g', '250 g ', ' brambor']","250 g"
"1","Okurka salátová čerstvá","['70 g', '70 g ', ' naložených okurek (3 ks)']","70 g"
"1","Gouda 45% t. v s.","['50 g', '50 g ', ' sýru gouda']","50 g"
"1","Majonéza","['1 lžíce', '1 lžíce ', ' majonézy']","1 lžíce"
"1","Vločky ovesné","['50 g', '50 g ', ' jemných ovesných vloček']","50 g"
"1","Mléko kravské polotučné 1,5%","['250 ml', '250 ml ', ' mléka']","250 ml"
"1","","['']","
"
"1","Med nepasterovaný","['med']","
"
"1","Lískový ořech","['oříšky']","
"
"1","Jahody čerstvé","['ovoce (podle chuti)']","
"
"1","Čočka červená neloupaná","['100 g', '100 g ', ' červené čočky']","100 g"
"1","Vepřový ořez","['350 g', '350 g ', ' mletého masa']","350 g"
"1","Vejce slepičí","['1', '1 ', ' vejce']","1"
"1","Oregano sušené","['1 lžička', '1 lžička ', ' oregana']","1 lžička"
"1","Pepř černý","['pepř']","
"
"1","Sůl mořská","['sůl']","
"
"1","","['']","
"
"1","Strouhanka pšeničná","['strouhanka na obalení']","
"
"1","Olej řepkový","['olej na smažení']","
"
"1","Vepřová krkovice uzená","['4 plátky', '4 plátky ', ' uzené krkovice (o síle cca 1,5 cm)']","4 plátky"
"1","Špek","['1 plátek', '1 plátek ', ' špeku (o síle 2 cm)']","1 plátek"
"1","Cibule čerstvá","['1', '1 ', ' velká cibule']","1"
"1","Zelí bílé sterilované","['680 g', '680 g ', ' sterilovaného zelí  (1 sklenice)']","680 g"
"1","Med nepasterovaný","['1-2 lžíce', '1-2 lžíce ', ' tekutého medu']","1-2 lžíce"
"1","Vepřová kýta","['250 g', '250 g ', ' vepřové kýty']","250 g"
"1","Žampion čerstvý","['200 g', '200 g ', ' žampionů']","200 g"
"1","Pepř černý","['1 lžička', '1 lžička ', ' pepře']","1 lžička"
"1","Sůl mořská","['1 lžička', '1 lžička ', ' soli']","1 lžička"
"1","Sójová omáčka Tamari","['1 lžíce', '1 lžíce ', ' sójové omáčky']","1 lžíce"
"1","Kari","['1 lžička', '1 lžička ', ' kari']","1 lžička"
"1","Olej řepkový","['1 lžička', '1 lžička ', ' oleje']","1 lžička"
"1","Hořčice plnotučná","['40 g', '40 g ', ' plnotučné hořčice']","40 g"
"1","Rozmarýn sušený","['1 lžíce', '1 lžíce ', ' sušeného rozmarýnu']","1 lžíce"
"1","Cibule čerstvá","['1', '1 ', ' cibule']","1"
"1","Celer bulva čerstvá","['3 řapíky', '3 řapíky ', ' celeru']","3 řapíky"
"1","Mrkev čerstvá","['1', '1 ', ' střední mrkev']","1"
"1","Pyré z červených rajčat","['1 plechovka', '1 plechovka ', ' drcených rajčat']","1 plechovka"
"1","Protlak rajčatový","['2 lžíce', '2 lžíce ', ' rajského protlaku']","2 lžíce"
"1","Máslo kravské","['2 lžíce', '2 lžíce ', ' másla']","2 lžíce"
"1","Mouka pšeničná hladká","['2 lžíce', '2 lžíce ', ' hladké mouky (zarovnané)']","2 lžíce"
"1","Vývar masový","['500-750 ml', '500-750 ml ', ' hovězího masového vývaru']","500-750 ml"
"1","Hřebíček","['1', '1 ', ' hřebíček']","1"
"1","Nové koření","['5 kuliček', '5 kuliček ', ' nového koření']","5 kuliček"
"1","Bobkový list sušený","['bobkový list']","
"
"1","Skořice ceylonská mletá","['mletá skořice']","
"
"1","Cukr bílý","['cukr']","
"
"1","Sůl mořská","['sůl']","
"
"1","Mouka pšeničná polohrubá","['140 g', '140 g ', ' polohrubé mouky']","140 g"
"1","Vlašské ořechy","['100 g', '100 g ', ' mletých vlašských ořechů']","100 g"
"1","Jedlá soda","['0,5 lžičky', '0,5 lžičky ', ' jedlé sody']","0,5 lžičky"
"1","Kypřící prášek","['1 lžička', '1 lžička ', ' kypřicího prášku do pečiva']","1 lžička"
"1","Sůl mořská","['1 špetka', '1 špetka ', ' soli']","1 špetka"
"1","Máslo kravské","['100 g', '100 g ', ' rozpuštěného másla']","100 g"
"1","Cukr bílý","['90 g', '90 g ', ' cukru']","90 g"
"1","Vejce slepičí","['1', '1 ', ' vejce']","1"
"1","Skořice ceylonská","['2 lžičky', '2 lžičky ', ' skořice']","2 lžičky"
"1","","['']","
"
"1","Cukr skořicový","['skořicový cukr na obalení (nebo cukr krystal a skořice)']","
"
"1","Margarín","['tuk na vymazání plechu']","
"
"1","Ředkvička čerstvá","['5-6', '5-6 ', ' ředkviček']","5-6"
"1","Cibulka jarní čerstvá","['jarní cibulka']","
"
"1","Tvaroh polotučný","['3 lžíce', '3 lžíce ', ' tvarohu']","3 lžíce"
"1","Sýr tavený","['2 lžíce', '2 lžíce ', ' taveného sýra']","2 lžíce"
"1","Sůl mořská","['sůl']","
"
"1","Pepř černý","['pepř']","
"
"1","Vejce slepičí","['16', '16 ', ' vajec (potřebujeme 650 g bílků)']","16"
"1","Cukr bílý","['400 g', '400 g ', ' pískového cukru']","400 g"
"1","Vlašské ořechy mleté","['170 g', '170 g ', ' mletých ořechů']","170 g"
"1","Mouka pšeničná hladká","['170 g', '170 g ', ' hladké mouky']","170 g"
"1","Cukr bílý","['moučkový cukr']","
"
"1","","['']","
"
"1","","['']","
"
"1","Máslo kravské","['500 g', '500 g ', ' másla']","500 g"
"1","Cukr bílý","['200 g', '200 g ', ' moučkového cukru']","200 g"
"1","Káva espresso","['200 ml', '200 ml ', ' teplé kávy (zrnkové, bez sedliny)']","200 ml"
"1","","['']","
"
"1","","['']","
"
"1","Čokoláda mléčná 30%","['rozpuštěná čokoláda']","
"
